record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-091-00218,2026-02-07,project-04,pubsub,europe-west1,prod,mlops,reliability,89.878,13.421,0.411,151.922,99.313,1
gcp-cost-091-00219,2026-02-08,project-15,gke,us-east1,staging,data,reliability,61.809,6.847,0.51,89.294,68.482,0
gcp-cost-091-00220,2026-02-09,project-18,pubsub,asia-south1,dev,data,cost,25.176,8.576,0.568,115.033,65.478,0
gcp-cost-091-00221,2026-02-10,project-08,bigquery,us-central1,dev,backend,quality,8.587,13.158,0.386,136.524,67.127,0
gcp-cost-091-00222,2026-02-11,project-05,gke,us-east1,dev,finops,latency,15.593,6.937,0.406,158.798,59.012,1
gcp-cost-091-00223,2026-02-12,project-15,compute,us-east1,prod,data,cost,71.763,8.762,0.657,195.324,97.041,1
gcp-cost-091-00224,2026-02-13,project-17,bigquery,global,staging,platform,security,66.02,8.552,0.396,165.87,81.111,1
gcp-cost-091-00225,2026-02-14,project-14,bigquery,global,sandbox,security,security,59.123,11.414,0.396,71.744,71.648,1
gcp-cost-091-00226,2026-02-15,project-20,vertex-ai,asia-south1,sandbox,backend,quality,19.272,5.856,0.304,19.055,33.828,0
gcp-cost-091-00227,2026-02-16,project-16,pubsub,us-east1,sandbox,backend,security,29.552,15.963,0.569,122.421,85.358,1
gcp-cost-091-00228,2026-02-17,project-04,pubsub,us-central1,prod,finops,security,44.842,16.9,1.212,85.889,100,1
gcp-cost-091-00229,2026-02-18,project-01,bigquery,us-east1,prod,backend,reliability,106.84,9.516,0.19,74.048,77.047,0
gcp-cost-091-00230,2026-02-19,project-07,bigquery,us-central1,dev,data,security,60.635,10.12,0.706,124.395,87.687,1
gcp-cost-091-00231,2026-02-20,project-14,cloud-run,us-central1,prod,mlops,cost,86.833,3.92,0.514,79.814,69.168,1
gcp-cost-091-00232,2026-02-21,project-01,bigquery,us-east1,prod,platform,reliability,47.18,12.668,0.383,97.582,73.707,1
gcp-cost-091-00233,2026-02-22,project-18,cloud-sql,global,staging,finops,cost,49.78,25.758,0.536,78.786,100,1
gcp-cost-091-00234,2026-02-23,project-01,compute,global,dev,data,quality,61.198,11.512,0.655,115.23,88.01,1
gcp-cost-091-00235,2026-02-24,project-01,vertex-ai,us-central1,prod,mlops,quality,85.726,3.273,0.52,176.696,81.609,1
gcp-cost-091-00236,2026-02-25,project-21,gke,us-east1,staging,security,cost,34.886,6.442,0.522,129.943,64.461,0
gcp-cost-091-00237,2026-02-26,project-19,bigquery,us-east1,sandbox,mlops,security,62.384,4.673,0.316,111.653,60.081,0
gcp-cost-091-00238,2026-02-27,project-06,compute,asia-south1,prod,security,latency,85.651,16.823,0.478,120.487,100,1
gcp-cost-091-00239,2026-02-28,project-01,compute,us-central1,sandbox,mlops,latency,68.486,7.251,0.336,124.06,70.741,1
gcp-cost-091-00240,2026-03-01,project-09,cloud-sql,europe-west1,prod,security,cost,99.522,6.741,0.503,110.595,84.295,1
gcp-cost-091-00241,2026-03-02,project-02,cloud-sql,us-central1,prod,mlops,cost,71.75,4.179,0.756,109.427,77.282,1
gcp-cost-091-00242,2026-03-03,project-14,bigquery,us-central1,sandbox,mlops,latency,56.763,4.26,0.516,107.791,63.587,0
gcp-cost-091-00243,2026-03-04,project-05,bigquery,us-east1,staging,backend,reliability,76.233,18.572,0.597,164.282,100,1
gcp-cost-091-00244,2026-03-05,project-07,gke,global,prod,security,latency,79.112,12.471,0.591,157.798,100,1
gcp-cost-091-00245,2026-03-06,project-16,cloud-run,us-east1,prod,security,reliability,60.24,10.557,0.483,100.532,77.283,1
gcp-cost-091-00246,2026-03-07,project-09,cloud-sql,us-central1,prod,data,latency,36.92,8.868,0.674,7.94,58.362,0
gcp-cost-091-00247,2026-03-08,project-11,gke,asia-south1,dev,data,latency,78.203,8.092,0.519,150.233,86.326,1
gcp-cost-091-00248,2026-03-09,project-18,compute,europe-west1,prod,security,latency,82.063,10.443,0.486,144.283,91.14,1
gcp-cost-091-00249,2026-03-10,project-05,cloud-sql,global,dev,finops,reliability,49.592,7.15,0.955,161.978,91.087,1
gcp-cost-091-00250,2026-03-11,project-21,cloud-sql,asia-south1,prod,security,reliability,52.924,7.317,0.434,151.814,72.926,1
gcp-cost-091-00251,2026-03-12,project-11,cloud-sql,europe-west1,prod,mlops,reliability,63.964,11.309,0.743,124.602,92.951,1
gcp-cost-091-00252,2026-03-13,project-01,pubsub,us-central1,staging,finops,security,40.19,7.423,0.704,113.607,72.595,0
gcp-cost-091-00253,2026-03-14,project-03,cloud-run,us-east1,sandbox,platform,latency,33.026,6.835,0.368,119.053,57.749,0
gcp-cost-091-00254,2026-03-15,project-01,gke,global,prod,mlops,cost,48.92,4.713,0.639,59.05,59.095,0
gcp-cost-091-00255,2026-03-16,project-17,cloud-run,global,staging,security,latency,67.921,9.341,0.73,116.985,88.178,1
gcp-cost-091-00256,2026-03-17,project-04,gke,europe-west1,prod,mlops,reliability,47.771,8.898,0.568,176.951,83.167,1
gcp-cost-091-00257,2026-03-18,project-12,cloud-run,asia-south1,prod,data,reliability,90.546,5.77,0.538,126.961,82.5,1
gcp-cost-091-00258,2026-03-19,project-21,gke,us-east1,dev,finops,quality,51.958,16.067,0.63,113.155,94.227,1
gcp-cost-091-00259,2026-03-20,project-03,cloud-run,us-east1,prod,mlops,reliability,95.696,7.198,0.733,106.043,91.409,1
gcp-cost-091-00260,2026-03-21,project-19,gke,global,sandbox,platform,latency,59.679,4.244,0.545,148.212,71.48,0
gcp-cost-091-00261,2026-03-22,project-03,pubsub,europe-west1,dev,security,latency,48.348,6.372,0.595,112.013,68.95,1
gcp-cost-091-00262,2026-03-23,project-02,vertex-ai,europe-west1,dev,mlops,security,60.877,3.127,0.454,104.26,59.698,1
gcp-cost-091-00263,2026-03-24,project-23,compute,global,prod,platform,latency,73.65,27.082,0.369,158.924,100,1
gcp-cost-091-00264,2026-03-25,project-06,pubsub,europe-west1,dev,mlops,reliability,73.831,10.606,0.352,117.278,80.011,1
gcp-cost-091-00265,2026-03-26,project-08,cloud-run,us-east1,prod,backend,reliability,61.109,5.283,0.462,100.432,64.531,0
gcp-cost-091-00266,2026-03-27,project-15,compute,europe-west1,sandbox,finops,latency,65.943,3.924,0.399,97.023,60.35,0
gcp-cost-091-00267,2026-03-28,project-04,compute,europe-west1,prod,platform,security,43.535,5.68,0.37,96.643,55.534,0
gcp-cost-091-00268,2026-03-29,project-16,cloud-run,us-central1,staging,data,latency,47.783,10.264,0.7,160.762,88.618,1
gcp-cost-091-00269,2026-03-30,project-16,cloud-run,global,prod,platform,reliability,59.141,15.935,0.323,154.063,91.654,1
gcp-cost-091-00270,2026-03-31,project-01,pubsub,us-central1,staging,mlops,security,92.346,8.976,0.519,110.698,87.574,1
gcp-cost-091-00271,2026-04-01,project-11,compute,global,prod,security,security,54.651,4.884,0.563,149.104,71.973,0
gcp-cost-091-00272,2026-04-02,project-04,compute,us-east1,staging,mlops,latency,43.539,10.609,0.618,130.069,80.591,1
gcp-cost-091-00273,2026-04-03,project-23,vertex-ai,europe-west1,dev,backend,security,53.079,7.862,0.754,200.712,92.583,1
gcp-cost-091-00274,2026-04-04,project-07,gke,global,staging,finops,security,58.433,5.38,0.466,72.449,59.88,0
gcp-cost-091-00275,2026-04-05,project-07,gke,europe-west1,prod,data,quality,83.502,14.906,0.589,220.406,100,1
gcp-cost-091-00276,2026-04-06,project-13,bigquery,us-central1,prod,data,reliability,118.625,8.712,0.573,107.864,97.632,1
gcp-cost-091-00277,2026-04-07,project-08,gke,asia-south1,staging,finops,reliability,61.721,9.318,0.495,113.004,77.149,1
gcp-cost-091-00278,2026-04-08,project-12,cloud-sql,us-central1,staging,backend,latency,46.48,16.548,0.47,111.165,87.542,1
gcp-cost-091-00279,2026-04-09,project-08,bigquery,global,dev,data,security,44.259,3.918,0.674,140.58,68.724,1
gcp-cost-091-00280,2026-04-10,project-21,vertex-ai,us-central1,prod,backend,quality,20.116,16.534,0.572,173.139,90.889,1
gcp-cost-091-00281,2026-04-11,project-08,vertex-ai,us-central1,sandbox,mlops,cost,45.97,9.583,0.408,119.426,70.146,1
gcp-cost-091-00282,2026-04-12,project-16,compute,global,staging,mlops,reliability,40.516,10.067,0.461,18.349,56.481,0
gcp-cost-091-00283,2026-04-13,project-13,cloud-sql,global,prod,backend,security,82.614,12.341,0.725,101.16,97.838,1
gcp-cost-091-00284,2026-04-14,project-14,compute,europe-west1,dev,platform,cost,24.421,5.904,0.342,94.667,48.099,0
gcp-cost-091-00285,2026-04-15,project-08,vertex-ai,global,prod,platform,reliability,78.751,6.426,0.519,170.352,85.565,1
gcp-cost-091-00286,2026-04-16,project-03,compute,europe-west1,staging,security,latency,34.296,4.12,0.58,92.217,55.365,0
gcp-cost-091-00287,2026-04-17,project-01,vertex-ai,europe-west1,prod,finops,latency,69.278,7.31,0.623,98.25,77.437,1
gcp-cost-091-00288,2026-04-18,project-13,cloud-sql,global,prod,platform,security,73.65,19.031,0.647,87.712,100,1
gcp-cost-091-00289,2026-04-19,project-19,gke,global,staging,platform,quality,35.713,12.307,0.366,74.645,64.912,0
gcp-cost-091-00290,2026-04-20,project-17,pubsub,us-east1,dev,backend,security,10.096,8.084,0.576,139.336,62.876,0
gcp-cost-091-00291,2026-04-21,project-12,gke,europe-west1,prod,data,reliability,68.886,6.109,0.397,0.0,52.259,0
gcp-cost-091-00292,2026-04-22,project-16,pubsub,global,prod,mlops,quality,65.112,16.27,0.591,114.769,98.175,1
gcp-cost-091-00293,2026-04-23,project-24,vertex-ai,us-east1,prod,mlops,reliability,62.86,7.162,0.489,54.272,63.742,0
gcp-cost-091-00294,2026-04-24,project-15,vertex-ai,us-central1,prod,data,security,96.73,8.179,0.424,97.516,82.001,1
gcp-cost-091-00295,2026-04-25,project-06,pubsub,us-central1,prod,security,cost,66.369,6.329,0.791,71.756,76.146,1
gcp-cost-091-00296,2026-04-26,project-24,pubsub,us-east1,dev,backend,reliability,41.94,11.898,1.005,102.446,92.556,1
gcp-cost-091-00297,2026-04-27,project-10,vertex-ai,global,sandbox,backend,quality,32.194,14.947,0.434,41.921,67.448,1
gcp-cost-091-00298,2026-04-28,project-22,compute,europe-west1,prod,data,quality,37.96,10.692,0.682,25.521,65.826,1
gcp-cost-091-00299,2026-04-29,project-12,bigquery,us-central1,prod,mlops,latency,40.757,9.229,0.565,218.03,87.37,1
gcp-cost-091-00300,2026-04-30,project-21,bigquery,europe-west1,dev,data,quality,22.779,4.622,0.599,73.248,50.404,0
gcp-cost-091-00301,2026-05-01,project-05,bigquery,global,sandbox,platform,reliability,42.267,11.103,0.72,145.773,87.159,1
gcp-cost-091-00302,2026-05-02,project-03,cloud-sql,europe-west1,prod,data,latency,92.748,6.359,0.634,109.2,85.414,1
gcp-cost-091-00303,2026-05-03,project-12,compute,global,dev,data,latency,65.841,9.559,0.596,14.542,68.329,0
gcp-cost-091-00304,2026-05-04,project-05,bigquery,us-east1,prod,platform,quality,49.272,12.257,0.597,112.435,83.137,1
gcp-cost-091-00305,2026-05-05,project-23,cloud-run,global,sandbox,finops,latency,15.704,13.316,0.417,127.584,69.768,1
gcp-cost-091-00306,2026-05-06,project-18,vertex-ai,global,staging,data,security,21.248,6.826,0.522,95.32,55.535,0
gcp-cost-091-00307,2026-05-07,project-05,gke,us-central1,prod,security,reliability,51.422,10.618,0.795,79.265,82.158,1
gcp-cost-091-00308,2026-05-08,project-22,gke,global,prod,data,reliability,34.126,12.987,0.77,0.0,69.197,1
gcp-cost-091-00309,2026-05-09,project-22,cloud-run,us-central1,prod,finops,reliability,28.472,3.461,0.541,122.27,54.807,0
gcp-cost-091-00310,2026-05-10,project-03,bigquery,global,dev,platform,cost,60.541,3.618,0.76,119.986,73.729,1
gcp-cost-091-00311,2026-05-11,project-18,pubsub,global,staging,platform,cost,65.618,15.196,0.409,113.931,89.354,1
gcp-cost-091-00312,2026-05-12,project-14,pubsub,europe-west1,prod,security,reliability,42.762,12.739,0.546,154.356,86.311,1
gcp-cost-091-00313,2026-05-13,project-01,pubsub,us-east1,sandbox,platform,cost,42.732,15.367,0.742,112.973,93.258,1
gcp-cost-091-00314,2026-05-14,project-01,gke,asia-south1,prod,mlops,cost,87.233,14.738,0.667,117.33,100,1
gcp-cost-091-00315,2026-05-15,project-01,bigquery,europe-west1,staging,platform,cost,55.004,7.339,0.383,189.213,77.374,1
gcp-cost-091-00316,2026-05-16,project-01,gke,global,prod,data,reliability,80.257,12.016,0.394,176.009,95.585,1
gcp-cost-091-00317,2026-05-17,project-04,cloud-sql,us-east1,prod,data,latency,48.845,13.302,0.595,82.568,81.0,1
gcp-cost-091-00318,2026-05-18,project-02,cloud-sql,us-central1,prod,backend,reliability,73.907,5.687,0.572,159.453,82.411,1
gcp-cost-091-00319,2026-05-19,project-08,cloud-run,europe-west1,sandbox,data,latency,24.439,9.03,0.511,117.769,64.683,0
gcp-cost-091-00320,2026-05-20,project-13,compute,asia-south1,prod,data,security,55.276,6.086,0.329,220.576,77.23,1
gcp-cost-091-00321,2026-05-21,project-18,gke,europe-west1,prod,backend,security,85.781,9.888,0.621,139.563,95.183,1
gcp-cost-091-00322,2026-05-22,project-10,pubsub,us-east1,sandbox,finops,latency,44.442,5.214,0.522,159.078,69.19,1
gcp-cost-091-00323,2026-05-23,project-11,cloud-run,global,dev,backend,security,69.157,7.852,0.736,151.889,90.437,1
gcp-cost-091-00324,2026-05-24,project-18,pubsub,asia-south1,dev,finops,cost,61.976,7.049,0.287,89.233,61.197,0
gcp-cost-091-00325,2026-05-25,project-14,cloud-run,asia-south1,prod,finops,quality,51.63,5.565,0.624,229.358,86.344,1
gcp-cost-091-00326,2026-05-26,project-10,cloud-sql,asia-south1,dev,mlops,security,38.187,7.908,0.586,109.563,68.305,1
gcp-cost-091-00327,2026-05-27,project-18,compute,europe-west1,prod,backend,reliability,65.149,8.542,0.336,206.373,84.59,1
gcp-cost-091-00328,2026-05-28,project-08,cloud-sql,europe-west1,prod,backend,security,74.392,9.189,0.653,252.84,100,1
gcp-cost-091-00329,2026-05-29,project-15,compute,us-central1,prod,data,security,57.114,15.425,0.649,193.734,100,1
gcp-cost-091-00330,2026-05-30,project-19,gke,us-east1,staging,security,latency,27.577,12.048,0.471,3.557,54.768,0
gcp-cost-091-00331,2026-05-31,project-12,compute,europe-west1,prod,mlops,cost,84.339,7.838,0.3,95.276,72.202,0
gcp-cost-091-00332,2026-06-01,project-19,cloud-sql,global,prod,backend,latency,72.796,13.396,0.6,90.137,90.881,1
gcp-cost-091-00333,2026-06-02,project-02,vertex-ai,asia-south1,prod,data,security,58.424,7.021,0.745,118.565,80.196,1
gcp-cost-091-00334,2026-06-03,project-10,bigquery,us-east1,sandbox,backend,quality,50.488,15.337,0.424,114.555,85.003,1
gcp-cost-091-00335,2026-06-04,project-23,pubsub,us-east1,staging,finops,latency,35.8,6.924,0.465,156.603,67.799,0
gcp-cost-091-00336,2026-06-05,project-20,cloud-run,europe-west1,prod,platform,reliability,65.549,6.488,0.313,68.435,59.016,0
gcp-cost-091-00337,2026-06-06,project-24,vertex-ai,us-east1,sandbox,security,quality,52.851,9.498,0.363,69.826,63.548,0
gcp-cost-091-00338,2026-06-07,project-16,compute,europe-west1,prod,platform,security,58.616,6.173,0.692,205.048,89.042,1
gcp-cost-091-00339,2026-06-08,project-24,pubsub,us-east1,dev,security,cost,47.261,19.793,0.368,121.804,93.368,1
gcp-cost-091-00340,2026-06-09,project-12,pubsub,us-central1,prod,security,cost,44.221,11.544,0.234,114.858,67.353,1
gcp-cost-091-00341,2026-06-10,project-10,pubsub,global,prod,data,security,50.73,9.121,0.819,191.13,95.576,1
gcp-cost-091-00342,2026-06-11,project-16,vertex-ai,asia-south1,prod,finops,latency,58.989,7.428,0.565,42.705,63.981,0
gcp-cost-091-00343,2026-06-12,project-16,vertex-ai,asia-south1,prod,backend,latency,38.305,6.154,0.53,126.88,64.819,1
gcp-cost-091-00344,2026-06-13,project-20,vertex-ai,europe-west1,sandbox,security,quality,37.841,8.315,0.553,154.629,74.551,1
gcp-cost-091-00345,2026-06-14,project-10,compute,europe-west1,prod,platform,quality,80.607,5.879,0.653,129.113,83.614,1
gcp-cost-091-00346,2026-06-15,project-16,bigquery,europe-west1,prod,finops,reliability,72.126,12.66,0.845,84.361,96.662,1
gcp-cost-091-00347,2026-06-16,project-19,cloud-sql,us-east1,prod,backend,cost,31.993,7.015,0.766,0.0,54.376,0
gcp-cost-091-00348,2026-06-17,project-24,compute,europe-west1,prod,mlops,reliability,73.515,5.797,0.642,56.806,70.011,1
gcp-cost-091-00349,2026-06-18,project-01,pubsub,europe-west1,dev,finops,quality,34.047,7.073,0.754,228.076,88.071,1
gcp-cost-091-00350,2026-06-19,project-07,pubsub,global,dev,mlops,latency,39.315,5.332,0.865,85.251,68.909,1
gcp-cost-091-00351,2026-06-20,project-21,pubsub,asia-south1,prod,data,security,55.006,7.655,0.796,175.785,90.609,1
gcp-cost-091-00352,2026-06-21,project-13,bigquery,us-central1,prod,security,latency,54.317,4.926,0.816,134.13,78.626,1
gcp-cost-091-00353,2026-06-22,project-12,vertex-ai,us-east1,sandbox,mlops,reliability,52.828,15.378,0.998,137.764,100,1
gcp-cost-091-00354,2026-06-23,project-11,cloud-run,us-east1,staging,data,cost,77.844,8.874,0.7,175.289,98.014,1
gcp-cost-091-00355,2026-06-24,project-22,gke,asia-south1,dev,finops,latency,48.832,13.146,0.564,46.072,74.224,1
gcp-cost-091-00356,2026-06-25,project-17,compute,europe-west1,sandbox,platform,reliability,42.223,5.484,0.539,143.907,67.425,0
gcp-cost-091-00357,2026-06-26,project-23,gke,global,staging,backend,security,34.044,7.568,0.6,116.214,67.522,1
gcp-cost-091-00358,2026-06-27,project-14,pubsub,asia-south1,dev,backend,security,51.276,10.446,0.703,152.214,89.123,1
gcp-cost-091-00359,2026-06-28,project-17,gke,us-east1,prod,mlops,security,64.76,10.8,0.533,77.301,77.794,1
gcp-cost-091-00360,2026-06-29,project-21,cloud-run,asia-south1,dev,security,security,42.03,13.721,0.466,0.0,63.036,0
gcp-cost-091-00361,2026-01-01,project-09,compute,global,staging,security,latency,43.584,10.375,0.457,130.247,74.452,1
gcp-cost-091-00362,2026-01-02,project-07,vertex-ai,asia-south1,prod,platform,reliability,79.066,6.207,0.432,94.744,71.093,1
gcp-cost-091-00363,2026-01-03,project-12,cloud-run,us-central1,prod,backend,quality,72.457,7.665,0.447,142.654,79.694,1
gcp-cost-091-00364,2026-01-04,project-07,compute,europe-west1,prod,data,security,80.603,5.37,0.647,107.038,78.996,1
gcp-cost-091-00365,2026-01-05,project-19,vertex-ai,us-east1,prod,data,cost,68.346,15.99,0.387,145.184,95.949,1
gcp-cost-091-00366,2026-01-06,project-19,cloud-run,global,prod,data,security,80.369,15.288,0.549,78.084,94.403,1
gcp-cost-091-00367,2026-01-07,project-01,vertex-ai,us-east1,dev,finops,security,22.572,18.475,0.57,78.546,82.413,1
gcp-cost-091-00368,2026-01-08,project-01,vertex-ai,asia-south1,staging,data,security,49.084,11.952,0.623,98.888,81.294,1
gcp-cost-091-00369,2026-01-09,project-11,bigquery,us-central1,sandbox,data,security,53.218,10.134,0.371,91.923,68.663,1
gcp-cost-091-00370,2026-01-10,project-14,vertex-ai,global,prod,platform,quality,22.703,6.539,0.607,151.991,66.614,0
gcp-cost-091-00371,2026-01-11,project-17,bigquery,global,prod,mlops,reliability,63.624,2.499,0.485,80.885,56.87,0
gcp-cost-091-00372,2026-01-12,project-08,bigquery,asia-south1,staging,mlops,cost,40.916,11.943,0.751,111.845,84.783,1
gcp-cost-091-00373,2026-01-13,project-09,cloud-run,europe-west1,dev,finops,quality,32.8,12.433,0.512,24.842,62.033,0
gcp-cost-091-00374,2026-01-14,project-16,vertex-ai,global,dev,data,quality,50.018,10.292,0.0,141.149,62.105,1
gcp-cost-091-00375,2026-01-15,project-07,bigquery,europe-west1,staging,backend,latency,56.662,9.094,0.464,0.0,57.291,0
gcp-cost-091-00376,2026-01-16,project-16,bigquery,global,sandbox,platform,reliability,53.354,4.526,0.487,38.426,51.883,0
gcp-cost-091-00377,2026-01-17,project-04,gke,europe-west1,staging,data,cost,38.437,5.701,0.343,211.476,69.601,1
gcp-cost-091-00378,2026-01-18,project-16,bigquery,us-east1,prod,data,quality,45.262,17.258,0.72,90.032,94.44,1
gcp-cost-091-00379,2026-01-19,project-07,pubsub,global,prod,backend,reliability,80.947,12.667,0.577,172.717,100,1
gcp-cost-091-00380,2026-01-20,project-08,cloud-sql,us-east1,prod,finops,quality,78.162,17.415,0.659,82.509,100,1
gcp-cost-091-00381,2026-01-21,project-11,cloud-run,us-central1,dev,backend,security,29.331,13.174,0.594,148.739,83.486,1
gcp-cost-091-00382,2026-01-22,project-14,vertex-ai,us-east1,prod,data,reliability,80.712,5.78,0.381,80.588,66.823,0
gcp-cost-091-00383,2026-01-23,project-03,cloud-sql,us-central1,prod,security,quality,58.288,7.353,0.822,96.075,80.339,1
gcp-cost-091-00384,2026-01-24,project-14,cloud-run,global,dev,finops,cost,52.955,11.933,0.823,97.362,89.382,1
gcp-cost-091-00385,2026-01-25,project-15,bigquery,us-central1,staging,security,reliability,56.042,4.297,0.544,34.993,53.784,0
gcp-cost-091-00386,2026-01-26,project-09,pubsub,asia-south1,prod,finops,cost,98.564,9.089,0.989,34.365,95.332,1
gcp-cost-091-00387,2026-01-27,project-08,gke,us-central1,dev,platform,security,57.259,6.217,0.12,50.318,46.085,0
gcp-cost-091-00388,2026-01-28,project-06,pubsub,global,sandbox,mlops,cost,40.631,9.911,0.601,0.0,58.382,0
gcp-cost-091-00389,2026-01-29,project-02,vertex-ai,asia-south1,dev,platform,reliability,79.511,4.175,0.568,217.548,89.176,1
gcp-cost-091-00390,2026-01-30,project-24,vertex-ai,asia-south1,staging,finops,reliability,48.116,9.484,0.852,113.753,85.379,1
gcp-cost-091-00391,2026-01-31,project-12,vertex-ai,us-east1,dev,finops,latency,13.699,7.25,0.516,168.107,64.287,1
gcp-cost-091-00392,2026-02-01,project-05,vertex-ai,us-central1,staging,security,reliability,53.218,11.882,0.56,40.344,71.834,0
gcp-cost-091-00393,2026-02-02,project-16,vertex-ai,global,dev,data,latency,38.102,8.151,0.555,138.478,71.974,1
gcp-cost-091-00394,2026-02-03,project-08,cloud-run,europe-west1,prod,platform,security,69.106,12.692,0.707,133.132,97.962,1
gcp-cost-091-00395,2026-02-04,project-02,vertex-ai,global,prod,backend,latency,34.166,4.263,0.52,7.965,41.267,0
gcp-cost-091-00396,2026-02-05,project-06,cloud-run,us-central1,prod,backend,quality,48.893,9.011,0.394,105.799,67.357,1
gcp-cost-091-00397,2026-02-06,project-04,vertex-ai,global,prod,data,quality,70.116,3.675,0.768,115.847,76.89,0
gcp-cost-091-00398,2026-02-07,project-15,gke,us-central1,staging,mlops,latency,40.61,6.374,0.495,178.902,72.501,1
gcp-cost-091-00399,2026-02-08,project-10,compute,us-east1,staging,mlops,quality,36.782,13.032,0.645,218.691,97.749,1
gcp-cost-091-00400,2026-02-09,project-04,compute,asia-south1,dev,platform,cost,58.842,8.246,0.36,147.857,73.998,1
gcp-cost-091-00401,2026-02-10,project-16,vertex-ai,us-central1,prod,finops,reliability,33.445,14.648,0.325,222.957,89.774,1
gcp-cost-091-00402,2026-02-11,project-22,cloud-sql,us-central1,prod,backend,security,75.475,6.012,0.451,148.875,77.94,1
gcp-cost-091-00403,2026-02-12,project-01,pubsub,us-east1,prod,security,latency,61.808,11.967,0.626,155.018,94.073,1
gcp-cost-091-00404,2026-02-13,project-10,cloud-run,global,prod,backend,security,48.891,14.947,0.05,145.242,74.919,1
gcp-cost-091-00405,2026-02-14,project-24,gke,us-central1,staging,data,cost,55.198,5.584,0.483,149.083,70.995,1
gcp-cost-091-00406,2026-02-15,project-07,vertex-ai,europe-west1,prod,platform,reliability,43.63,8.994,0.53,107.742,70.519,1
gcp-cost-091-00407,2026-02-16,project-16,cloud-run,us-central1,prod,finops,latency,67.181,6.037,0.577,125.286,76.066,1
gcp-cost-091-00408,2026-02-17,project-02,pubsub,us-east1,dev,mlops,quality,61.851,7.347,0.76,215.258,96.783,1
gcp-cost-091-00409,2026-02-18,project-23,pubsub,europe-west1,staging,platform,cost,53.619,8.107,0.207,143.049,65.789,0
gcp-cost-091-00410,2026-02-19,project-23,pubsub,us-central1,dev,data,reliability,44.381,12.682,0.595,105.776,81.375,1
gcp-cost-091-00411,2026-02-20,project-23,vertex-ai,us-east1,dev,mlops,security,73.061,7.576,0.805,43.402,77.753,1
gcp-cost-091-00412,2026-02-21,project-02,pubsub,asia-south1,sandbox,security,cost,83.002,9.197,0.353,131.911,82.102,1
gcp-cost-091-00413,2026-02-22,project-16,compute,us-east1,sandbox,mlops,security,32.016,6.5,0.457,94.93,56.211,0
gcp-cost-091-00414,2026-02-23,project-19,cloud-run,us-east1,prod,backend,latency,59.435,4.103,0.737,151.07,78.202,1
gcp-cost-091-00415,2026-02-24,project-18,compute,global,prod,security,security,66.093,11.859,0.477,123.172,85.461,1
gcp-cost-091-00416,2026-02-25,project-20,cloud-sql,us-east1,staging,platform,cost,66.069,6.889,0.425,63.204,63.291,0
gcp-cost-091-00417,2026-02-26,project-19,pubsub,global,prod,mlops,latency,92.038,8.09,0.362,34.837,68.84,0
gcp-cost-091-00418,2026-02-27,project-22,cloud-sql,us-east1,prod,security,latency,52.467,3.657,0.494,220.519,76.345,1
gcp-cost-091-00419,2026-02-28,project-20,cloud-run,europe-west1,prod,finops,quality,69.025,7.01,0.54,205.925,89.446,1
gcp-cost-091-00420,2026-03-01,project-09,pubsub,asia-south1,prod,backend,security,74.946,7.255,0.558,93.405,76.311,1
gcp-cost-091-00421,2026-03-02,project-15,vertex-ai,us-central1,dev,platform,quality,37.933,13.395,0.558,77.867,75.417,1
gcp-cost-091-00422,2026-03-03,project-15,compute,asia-south1,staging,security,latency,64.7,6.859,0.461,203.754,84.498,1
gcp-cost-091-00423,2026-03-04,project-18,vertex-ai,europe-west1,sandbox,platform,latency,30.967,8.232,0.507,124.229,65.908,0
gcp-cost-091-00424,2026-03-05,project-06,bigquery,us-central1,prod,platform,reliability,51.805,6.444,0.528,103.967,66.81,0
gcp-cost-091-00425,2026-03-06,project-01,compute,us-central1,prod,mlops,cost,51.008,8.677,0.239,143.368,67.372,0
gcp-cost-091-00426,2026-03-07,project-03,compute,us-central1,prod,mlops,cost,59.825,11.751,0.425,192.678,91.332,1
gcp-cost-091-00427,2026-03-08,project-08,bigquery,europe-west1,prod,backend,security,74.245,4.71,0.235,132.12,64.468,1
gcp-cost-091-00428,2026-03-09,project-04,vertex-ai,global,prod,finops,reliability,65.354,5.98,0.478,57.524,61.946,0
gcp-cost-091-00429,2026-03-10,project-16,bigquery,europe-west1,dev,platform,latency,30.663,7.617,0.479,124.342,63.403,0
gcp-cost-091-00430,2026-03-11,project-12,gke,us-central1,dev,security,quality,76.66,10.901,0.601,121.35,90.999,1
gcp-cost-091-00431,2026-03-12,project-17,cloud-sql,europe-west1,staging,mlops,quality,71.366,4.67,0.794,57.527,72.054,1
gcp-cost-091-00432,2026-03-13,project-24,pubsub,europe-west1,prod,finops,cost,73.442,6.43,0.927,78.556,84.609,1
gcp-cost-091-00433,2026-03-14,project-10,compute,us-east1,prod,platform,quality,67.811,14.55,0.478,152.308,96.625,1
gcp-cost-091-00434,2026-03-15,project-14,cloud-sql,global,prod,mlops,latency,35.166,11.413,0.479,70.181,65.938,0
gcp-cost-091-00435,2026-03-16,project-15,compute,europe-west1,prod,finops,quality,60.349,10.989,0.672,88.354,83.168,1
