record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,quality_issue
data-quality-088-00225,2026-02-14,project-04,pubsub,us-east1,sandbox,mlops,reliability,17.545,6.713,0.466,184.076,64.959,0
data-quality-088-00226,2026-02-15,project-11,bigquery,europe-west1,prod,security,security,69.969,11.891,0.493,12.132,71.259,1
data-quality-088-00227,2026-02-16,project-09,pubsub,global,sandbox,data,security,26.966,6.384,0.775,128.236,70.16,1
data-quality-088-00228,2026-02-17,project-09,bigquery,asia-south1,staging,security,security,18.323,9.844,0.791,113.443,73.611,1
data-quality-088-00229,2026-02-18,project-01,cloud-sql,asia-south1,prod,platform,reliability,50.686,19.225,0.463,115.448,95.64,1
data-quality-088-00230,2026-02-19,project-08,compute,asia-south1,prod,data,latency,79.341,16.979,0.541,182.37,100,1
data-quality-088-00231,2026-02-20,project-17,cloud-sql,europe-west1,dev,platform,reliability,49.522,8.513,0.486,119.309,71.606,1
data-quality-088-00232,2026-02-21,project-06,gke,europe-west1,sandbox,data,latency,67.002,9.255,0.763,177.233,97.597,1
data-quality-088-00233,2026-02-22,project-17,bigquery,asia-south1,prod,platform,security,92.961,7.776,0.619,124.992,90.573,1
data-quality-088-00234,2026-02-23,project-18,pubsub,europe-west1,prod,platform,quality,67.475,6.71,0.403,186.651,80.598,1
data-quality-088-00235,2026-02-24,project-21,compute,europe-west1,dev,data,security,34.327,5.385,0.381,137.58,57.978,0
data-quality-088-00236,2026-02-25,project-17,gke,asia-south1,sandbox,mlops,security,20.848,9.166,0.396,146.326,63.883,0
data-quality-088-00237,2026-02-26,project-23,gke,us-east1,prod,platform,security,36.103,19.276,0.524,222.204,100,1
data-quality-088-00238,2026-02-27,project-17,compute,europe-west1,staging,mlops,quality,20.981,5.569,0.69,63.899,53.806,0
data-quality-088-00239,2026-02-28,project-09,cloud-sql,us-central1,staging,platform,security,43.555,11.894,0.333,171.82,79.709,1
data-quality-088-00240,2026-03-01,project-19,cloud-run,us-east1,prod,data,security,88.165,9.401,0.639,123.331,93.144,1
data-quality-088-00241,2026-03-02,project-16,cloud-sql,us-central1,dev,finops,cost,47.118,7.271,0.276,145.179,64.289,1
data-quality-088-00242,2026-03-03,project-24,cloud-sql,global,prod,finops,latency,42.518,14.017,0.403,135.926,81.515,1
data-quality-088-00243,2026-03-04,project-11,cloud-sql,us-central1,dev,mlops,reliability,35.624,13.526,0.77,58.796,79.553,1
data-quality-088-00244,2026-03-05,project-05,cloud-sql,global,staging,data,reliability,64.741,16.223,0.316,66.08,81.21,1
data-quality-088-00245,2026-03-06,project-16,bigquery,us-central1,prod,mlops,security,71.05,7.372,0.467,50.305,65.75,1
data-quality-088-00246,2026-03-07,project-03,cloud-run,global,prod,finops,reliability,64.404,9.067,0.501,139.978,81.646,1
data-quality-088-00247,2026-03-08,project-16,vertex-ai,us-central1,dev,backend,latency,59.546,11.479,0.809,182.523,100,1
data-quality-088-00248,2026-03-09,project-02,pubsub,asia-south1,prod,data,reliability,25.599,13.562,0.445,84.075,68.44,0
data-quality-088-00249,2026-03-10,project-23,gke,global,prod,backend,security,60.994,11.771,0.638,102.128,86.037,1
data-quality-088-00250,2026-03-11,project-16,cloud-sql,asia-south1,dev,mlops,cost,49.362,7.247,0.547,225.747,86.253,1
data-quality-088-00251,2026-03-12,project-21,compute,global,sandbox,backend,cost,56.848,13.551,0.371,158.964,87.683,1
data-quality-088-00252,2026-03-13,project-20,gke,global,staging,mlops,security,49.109,15.993,0.461,154.612,93.188,1
data-quality-088-00253,2026-03-14,project-13,vertex-ai,europe-west1,prod,backend,quality,46.748,12.225,0.475,164.995,85.574,1
data-quality-088-00254,2026-03-15,project-19,vertex-ai,asia-south1,dev,data,latency,40.113,18.559,0.528,232.55,100,1
data-quality-088-00255,2026-03-16,project-12,compute,us-central1,prod,finops,latency,28.105,7.217,0.458,115.861,59.603,0
data-quality-088-00256,2026-03-17,project-20,cloud-sql,us-east1,prod,platform,latency,79.844,16.632,0.382,135.518,99.886,1
data-quality-088-00257,2026-03-18,project-04,pubsub,asia-south1,dev,finops,quality,54.621,8.479,0.304,50.258,56.871,0
data-quality-088-00258,2026-03-19,project-14,gke,us-east1,dev,data,reliability,30.316,11.333,0.24,76.994,56.683,1
data-quality-088-00259,2026-03-20,project-13,gke,us-central1,prod,security,security,73.989,7.908,0.387,121.747,75.648,1
data-quality-088-00260,2026-03-21,project-21,pubsub,europe-west1,sandbox,platform,reliability,26.672,6.233,0.637,65.72,55.758,0
data-quality-088-00261,2026-03-22,project-19,cloud-sql,asia-south1,prod,mlops,security,61.005,4.552,0.581,153.404,74.68,1
data-quality-088-00262,2026-03-23,project-02,gke,us-east1,sandbox,mlops,latency,43.978,8.421,0.348,181.576,73.701,0
data-quality-088-00263,2026-03-24,project-01,cloud-run,us-east1,prod,backend,reliability,40.916,7.382,0.657,171.19,79.505,1
data-quality-088-00264,2026-03-25,project-16,bigquery,us-central1,dev,security,quality,73.345,8.048,0.497,93.321,75.454,1
data-quality-088-00265,2026-03-26,project-07,pubsub,global,prod,backend,latency,76.269,4.11,0.388,165.272,73.966,1
data-quality-088-00266,2026-03-27,project-05,pubsub,global,sandbox,backend,security,40.109,10.105,0.741,89.518,76.606,1
data-quality-088-00267,2026-03-28,project-06,compute,global,prod,security,latency,60.225,9.115,0.422,122.152,74.931,1
data-quality-088-00268,2026-03-29,project-18,gke,europe-west1,prod,data,quality,90.272,6.091,0.846,41.61,81.486,1
data-quality-088-00269,2026-03-30,project-07,compute,asia-south1,dev,backend,quality,56.169,11.743,0.437,172.631,87.53,1
data-quality-088-00270,2026-03-31,project-07,compute,global,dev,backend,quality,36.963,10.286,0.362,151.83,71.75,1
data-quality-088-00271,2026-04-01,project-16,vertex-ai,europe-west1,staging,finops,reliability,30.197,7.656,0.716,137.327,73.52,1
data-quality-088-00272,2026-04-02,project-12,compute,us-east1,prod,mlops,latency,93.371,8.857,0.185,103.921,74.976,1
data-quality-088-00273,2026-04-03,project-02,vertex-ai,global,staging,backend,security,56.685,6.674,0.387,143.836,69.934,1
data-quality-088-00274,2026-04-04,project-01,cloud-sql,global,prod,mlops,latency,54.123,14.18,0.505,129.012,88.519,1
data-quality-088-00275,2026-04-05,project-07,gke,global,prod,backend,reliability,53.292,9.857,0.79,128.064,87.978,1
data-quality-088-00276,2026-04-06,project-07,pubsub,us-east1,dev,mlops,security,45.74,7.957,0.225,94.63,56.251,0
data-quality-088-00277,2026-04-07,project-10,pubsub,us-east1,staging,backend,latency,7.201,5.878,0.842,147.623,67.234,1
data-quality-088-00278,2026-04-08,project-07,pubsub,us-central1,prod,mlops,reliability,65.487,9.184,0.479,75.319,72.099,0
data-quality-088-00279,2026-04-09,project-21,cloud-run,global,dev,platform,security,25.104,17.042,0.549,187.144,95.058,1
data-quality-088-00280,2026-04-10,project-09,vertex-ai,us-central1,sandbox,mlops,quality,43.495,7.786,0.48,122.69,68.083,0
data-quality-088-00281,2026-04-11,project-13,cloud-run,global,prod,data,latency,48.611,8.142,0.738,161.341,85.371,1
data-quality-088-00282,2026-04-12,project-16,vertex-ai,asia-south1,dev,data,security,32.873,9.284,0.559,41.771,58.825,0
data-quality-088-00283,2026-04-13,project-02,cloud-sql,asia-south1,prod,finops,reliability,80.556,20.893,0.613,33.778,100,1
data-quality-088-00284,2026-04-14,project-09,pubsub,us-central1,prod,mlops,security,36.53,6.566,0.748,154.909,76.877,1
data-quality-088-00285,2026-04-15,project-07,bigquery,us-central1,dev,finops,reliability,37.776,9.801,0.333,102.213,62.652,0
data-quality-088-00286,2026-04-16,project-03,vertex-ai,asia-south1,dev,backend,security,64.342,2.679,0.303,122.765,57.279,0
data-quality-088-00287,2026-04-17,project-05,cloud-sql,us-central1,staging,mlops,security,21.675,4.802,0.187,135.59,45.109,0
data-quality-088-00288,2026-04-18,project-03,bigquery,us-east1,dev,finops,cost,64.137,12.758,0.452,51.872,75.601,1
data-quality-088-00289,2026-04-19,project-03,cloud-sql,europe-west1,dev,mlops,reliability,47.917,26.446,0.445,83.852,100,1
data-quality-088-00290,2026-04-20,project-11,gke,europe-west1,dev,platform,latency,42.319,9.678,0.378,68.363,60.593,0
data-quality-088-00291,2026-04-21,project-06,bigquery,asia-south1,prod,security,cost,59.475,5.831,0.449,108.945,66.025,0
data-quality-088-00292,2026-04-22,project-19,bigquery,europe-west1,prod,data,cost,60.039,21.54,0.42,57.919,94.42,1
data-quality-088-00293,2026-04-23,project-14,gke,us-central1,sandbox,finops,cost,73.326,13.925,0.849,120.87,100,1
data-quality-088-00294,2026-04-24,project-13,compute,us-central1,staging,mlops,security,53.954,13.336,0.652,84.621,85.162,1
data-quality-088-00295,2026-04-25,project-03,cloud-sql,europe-west1,prod,backend,cost,22.997,5.394,0.687,74.823,55.592,0
data-quality-088-00296,2026-04-26,project-12,gke,us-east1,staging,platform,security,71.091,14.0,0.733,167.809,100,1
data-quality-088-00297,2026-04-27,project-22,bigquery,us-east1,prod,mlops,latency,74.348,9.636,0.485,75.485,76.489,0
data-quality-088-00298,2026-04-28,project-01,vertex-ai,asia-south1,prod,platform,reliability,62.92,8.853,0.44,210.79,88.819,1
data-quality-088-00299,2026-04-29,project-20,compute,asia-south1,sandbox,mlops,reliability,33.606,4.154,0.629,65.985,53.093,0
data-quality-088-00300,2026-04-30,project-04,compute,europe-west1,sandbox,security,security,59.254,30.057,0.447,128.776,100,1
data-quality-088-00301,2026-05-01,project-04,compute,europe-west1,sandbox,finops,cost,50.362,15.29,0.517,166.818,95.726,1
data-quality-088-00302,2026-05-02,project-16,gke,us-central1,prod,mlops,reliability,71.618,6.371,0.812,212.87,99.396,1
data-quality-088-00303,2026-05-03,project-03,bigquery,asia-south1,dev,security,security,9.555,7.368,0.335,106.107,47.735,0
data-quality-088-00304,2026-05-04,project-03,cloud-sql,global,staging,mlops,reliability,50.037,9.492,0.685,84.247,75.922,1
data-quality-088-00305,2026-05-05,project-17,gke,us-central1,staging,data,security,48.499,14.478,0.251,69.518,69.68,1
data-quality-088-00306,2026-05-06,project-15,gke,asia-south1,prod,data,cost,59.815,7.599,0.553,84.9,70.402,1
data-quality-088-00307,2026-05-07,project-02,pubsub,asia-south1,staging,mlops,latency,18.272,16.36,1.009,57.932,88.332,1
data-quality-088-00308,2026-05-08,project-18,cloud-sql,us-central1,prod,security,latency,52.138,17.559,0.528,60.215,86.481,1
data-quality-088-00309,2026-05-09,project-02,cloud-sql,us-east1,prod,security,reliability,40.559,22.813,0.543,184.492,100,1
data-quality-088-00310,2026-05-10,project-09,vertex-ai,asia-south1,prod,mlops,reliability,44.186,8.983,0.66,223.988,92.19,1
data-quality-088-00311,2026-05-11,project-06,gke,us-central1,sandbox,data,security,48.214,6.552,0.776,48.339,66.372,0
data-quality-088-00312,2026-05-12,project-10,compute,us-east1,staging,finops,cost,66.314,18.516,0.442,69.136,91.966,1
data-quality-088-00313,2026-05-13,project-13,cloud-run,asia-south1,staging,finops,quality,53.006,8.43,0.651,125.234,79.27,1
data-quality-088-00314,2026-05-14,project-08,pubsub,europe-west1,prod,security,latency,24.303,10.019,0.283,263.899,80.274,1
data-quality-088-00315,2026-05-15,project-18,pubsub,us-central1,dev,security,security,7.353,5.94,0.549,189.641,63.305,0
data-quality-088-00316,2026-05-16,project-13,bigquery,us-central1,dev,data,security,47.372,15.692,0.557,189.58,100,1
data-quality-088-00317,2026-05-17,project-09,gke,us-east1,sandbox,mlops,cost,66.057,15.573,0.505,133.35,96.579,1
data-quality-088-00318,2026-05-18,project-01,vertex-ai,us-central1,staging,mlops,quality,66.148,13.787,0.794,121.919,100,1
data-quality-088-00319,2026-05-19,project-02,bigquery,global,dev,mlops,reliability,72.465,17.575,0.81,140.573,100,1
data-quality-088-00320,2026-05-20,project-17,compute,global,dev,data,cost,43.511,5.117,0.241,87.701,48.393,0
data-quality-088-00321,2026-05-21,project-05,vertex-ai,us-central1,dev,finops,cost,58.626,21.403,0.27,8.017,81.079,1
data-quality-088-00322,2026-05-22,project-04,gke,europe-west1,prod,finops,reliability,76.657,9.688,0.554,136.819,88.778,1
data-quality-088-00323,2026-05-23,project-08,cloud-sql,us-east1,sandbox,finops,quality,24.045,10.336,0.855,64.357,71.843,1
data-quality-088-00324,2026-05-24,project-19,gke,us-east1,staging,platform,reliability,59.148,11.276,0.755,193.588,100,1
data-quality-088-00325,2026-05-25,project-20,gke,global,prod,platform,reliability,85.141,5.718,0.614,183.681,91.418,1
data-quality-088-00326,2026-05-26,project-23,cloud-sql,europe-west1,staging,mlops,reliability,39.41,9.97,0.469,128.037,72.144,0
data-quality-088-00327,2026-05-27,project-21,bigquery,global,prod,security,quality,64.08,8.4,0.408,168.216,80.84,1
data-quality-088-00328,2026-05-28,project-13,cloud-run,global,staging,data,quality,18.249,4.726,0.72,134.707,62.259,1
data-quality-088-00329,2026-05-29,project-08,vertex-ai,us-east1,sandbox,backend,latency,61.894,12.961,0.772,81.388,90.794,1
data-quality-088-00330,2026-05-30,project-12,cloud-sql,us-central1,prod,platform,quality,83.231,5.428,0.705,155.839,89.198,1
data-quality-088-00331,2026-05-31,project-01,cloud-sql,us-east1,prod,backend,quality,69.38,11.692,0.574,154.493,94.185,1
data-quality-088-00332,2026-06-01,project-12,vertex-ai,europe-west1,staging,finops,quality,71.846,8.606,0.5,56.945,71.031,0
data-quality-088-00333,2026-06-02,project-21,cloud-sql,asia-south1,prod,security,security,21.572,5.427,0.725,190.775,73.41,0
data-quality-088-00334,2026-06-03,project-06,cloud-run,us-east1,dev,security,cost,32.556,6.413,0.52,154.603,67.105,1
data-quality-088-00335,2026-06-04,project-04,bigquery,europe-west1,staging,mlops,security,46.483,11.249,0.407,89.759,69.852,0
data-quality-088-00336,2026-06-05,project-12,compute,europe-west1,dev,finops,reliability,48.133,8.075,0.724,44.0,67.445,0
data-quality-088-00337,2026-06-06,project-24,compute,asia-south1,prod,platform,reliability,64.87,8.171,0.905,111.805,89.75,1
data-quality-088-00338,2026-06-07,project-07,bigquery,us-east1,staging,finops,latency,33.077,3.694,0.411,98.218,48.905,0
data-quality-088-00339,2026-06-08,project-24,gke,global,staging,data,cost,42.943,10.75,0.924,230.257,100,1
data-quality-088-00340,2026-06-09,project-13,vertex-ai,europe-west1,prod,security,cost,57.739,10.006,0.377,121.54,74.476,1
data-quality-088-00341,2026-06-10,project-10,gke,global,prod,mlops,cost,73.118,18.504,0.569,151.862,100,1
data-quality-088-00342,2026-06-11,project-03,gke,asia-south1,prod,platform,quality,46.406,18.773,0.503,198.723,100,1
data-quality-088-00343,2026-06-12,project-22,pubsub,global,prod,security,cost,91.542,6.149,0.574,197.986,95.35,1
data-quality-088-00344,2026-06-13,project-22,bigquery,global,sandbox,finops,reliability,26.66,11.181,0.591,95.655,70.055,1
data-quality-088-00345,2026-06-14,project-23,compute,global,prod,data,security,70.257,4.374,0.542,20.465,56.75,0
data-quality-088-00346,2026-06-15,project-21,vertex-ai,europe-west1,dev,data,security,60.951,14.926,0.607,143.378,98.314,1
data-quality-088-00347,2026-06-16,project-08,cloud-run,us-central1,dev,finops,cost,73.785,22.705,0.628,129.128,100,1
data-quality-088-00348,2026-06-17,project-01,bigquery,us-east1,sandbox,mlops,quality,75.472,8.89,0.603,37.479,73.729,1
data-quality-088-00349,2026-06-18,project-04,cloud-run,asia-south1,prod,backend,security,86.292,10.545,0.399,252.72,100,1
data-quality-088-00350,2026-06-19,project-14,cloud-sql,us-east1,sandbox,backend,cost,37.864,17.968,0.633,33.981,82.288,1
data-quality-088-00351,2026-06-20,project-22,cloud-run,us-central1,prod,finops,quality,78.89,9.76,0.38,218.425,95.538,1
data-quality-088-00352,2026-06-21,project-11,vertex-ai,us-central1,prod,data,cost,54.408,9.175,0.509,68.777,68.296,1
data-quality-088-00353,2026-06-22,project-01,pubsub,asia-south1,staging,backend,reliability,48.453,6.472,0.517,136.571,70.071,0
data-quality-088-00354,2026-06-23,project-14,pubsub,us-central1,sandbox,backend,latency,34.634,18.852,0.361,0.0,68.745,1
data-quality-088-00355,2026-06-24,project-16,compute,global,prod,data,reliability,89.398,11.739,0.402,136.103,92.599,1
data-quality-088-00356,2026-06-25,project-06,pubsub,europe-west1,dev,backend,quality,37.246,11.537,0.354,0.0,52.346,0
data-quality-088-00357,2026-06-26,project-22,pubsub,global,dev,mlops,quality,59.688,5.05,0.798,139.16,80.898,1
data-quality-088-00358,2026-06-27,project-08,compute,us-central1,dev,security,cost,52.003,12.718,0.661,71.875,81.493,1
data-quality-088-00359,2026-06-28,project-05,bigquery,europe-west1,prod,backend,latency,74.851,9.907,0.521,106.282,83.049,1
data-quality-088-00360,2026-06-29,project-04,vertex-ai,us-central1,sandbox,mlops,latency,18.336,8.782,0.522,66.326,54.851,0
data-quality-088-00361,2026-01-01,project-20,gke,global,sandbox,mlops,cost,16.197,11.187,0.647,183.792,81.22,1
data-quality-088-00362,2026-01-02,project-10,cloud-sql,europe-west1,prod,data,cost,75.444,8.347,0.547,136.039,84.866,1
data-quality-088-00363,2026-01-03,project-07,pubsub,global,sandbox,security,cost,35.75,19.588,0.525,78.146,87.989,1
data-quality-088-00364,2026-01-04,project-06,bigquery,global,staging,security,security,28.636,9.175,0.631,52.527,61.176,0
data-quality-088-00365,2026-01-05,project-08,cloud-sql,global,sandbox,data,security,55.153,8.391,0.737,73.557,75.405,1
data-quality-088-00366,2026-01-06,project-12,cloud-sql,europe-west1,prod,finops,quality,89.271,12.419,0.57,140.742,100,1
data-quality-088-00367,2026-01-07,project-16,cloud-run,asia-south1,prod,security,latency,63.083,11.31,0.384,70.105,72.133,1
data-quality-088-00368,2026-01-08,project-03,vertex-ai,global,prod,backend,quality,48.508,14.104,0.754,216.007,100,1
data-quality-088-00369,2026-01-09,project-08,cloud-sql,global,sandbox,security,reliability,34.842,8.225,0.622,151.423,75.239,1
data-quality-088-00370,2026-01-10,project-22,vertex-ai,europe-west1,dev,platform,latency,27.009,4.962,0.59,126.767,60.168,0
data-quality-088-00371,2026-01-11,project-22,vertex-ai,us-east1,prod,backend,security,71.7,18.607,0.495,62.761,94.989,1
data-quality-088-00372,2026-01-12,project-12,cloud-sql,us-central1,staging,security,security,49.385,6.635,0.546,114.491,68.573,1
data-quality-088-00373,2026-01-13,project-20,pubsub,global,staging,data,security,39.568,4.278,0.196,164.709,54.711,0
data-quality-088-00374,2026-01-14,project-06,pubsub,asia-south1,dev,finops,quality,23.212,13.107,0.44,146.882,75.527,1
data-quality-088-00375,2026-01-15,project-05,cloud-sql,asia-south1,dev,mlops,security,7.342,9.302,0.274,195.501,62.375,0
data-quality-088-00376,2026-01-16,project-05,cloud-sql,us-east1,dev,data,security,37.488,7.838,0.652,175.766,79.862,1
data-quality-088-00377,2026-01-17,project-08,gke,global,prod,mlops,latency,53.146,10.264,0.501,0.0,60.085,1
data-quality-088-00378,2026-01-18,project-16,cloud-run,us-central1,staging,platform,security,20.909,19.677,0.794,66.271,90.686,1
data-quality-088-00379,2026-01-19,project-10,vertex-ai,us-east1,dev,mlops,latency,36.127,7.178,0.594,214.454,81.458,1
data-quality-088-00380,2026-01-20,project-15,compute,global,sandbox,finops,quality,29.27,12.442,0.329,103.684,65.911,0
data-quality-088-00381,2026-01-21,project-15,pubsub,us-east1,staging,mlops,latency,48.43,9.502,0.264,112.006,64.696,0
data-quality-088-00382,2026-01-22,project-15,pubsub,us-central1,sandbox,finops,quality,51.105,17.343,0.61,46.309,86.457,1
data-quality-088-00383,2026-01-23,project-09,compute,us-east1,prod,security,reliability,59.8,12.273,0.588,266.356,100,1
data-quality-088-00384,2026-01-24,project-13,pubsub,us-central1,prod,finops,cost,83.391,9.469,0.618,0.0,72.911,1
data-quality-088-00385,2026-01-25,project-19,bigquery,us-central1,prod,security,cost,50.804,10.181,0.725,113.181,83.418,1
data-quality-088-00386,2026-01-26,project-23,cloud-sql,asia-south1,prod,mlops,security,92.875,6.301,0.528,150.295,87.607,1
data-quality-088-00387,2026-01-27,project-22,gke,asia-south1,staging,data,cost,17.907,5.767,0.425,61.433,43.558,0
data-quality-088-00388,2026-01-28,project-03,compute,global,staging,mlops,latency,40.825,7.645,0.863,97.26,76.516,1
data-quality-088-00389,2026-01-29,project-11,cloud-sql,global,prod,data,cost,96.097,17.812,0.49,194.941,100,1
data-quality-088-00390,2026-01-30,project-24,cloud-sql,us-central1,dev,platform,quality,23.042,5.264,0.355,81.22,44.617,0
data-quality-088-00391,2026-01-31,project-08,vertex-ai,asia-south1,dev,backend,security,50.087,14.568,0.798,73.825,90.219,1
data-quality-088-00392,2026-02-01,project-02,cloud-run,asia-south1,dev,finops,latency,44.461,16.898,0.635,29.641,81.538,1
data-quality-088-00393,2026-02-02,project-21,pubsub,asia-south1,staging,mlops,quality,51.488,8.77,0.429,161.261,77.016,0
data-quality-088-00394,2026-02-03,project-15,compute,us-east1,sandbox,finops,reliability,36.805,12.671,0.519,170.962,85.544,1
data-quality-088-00395,2026-02-04,project-22,cloud-run,us-east1,dev,mlops,reliability,58.587,4.955,0.397,115.648,62.827,0
data-quality-088-00396,2026-02-05,project-10,vertex-ai,europe-west1,prod,mlops,quality,77.124,13.89,0.397,173.63,98.619,1
data-quality-088-00397,2026-02-06,project-13,pubsub,global,dev,platform,cost,52.034,8.344,0.512,220.966,87.825,1
data-quality-088-00398,2026-02-07,project-23,cloud-sql,europe-west1,prod,mlops,reliability,31.596,8.158,0.891,144.84,82.401,1
data-quality-088-00399,2026-02-08,project-18,cloud-run,global,prod,data,quality,74.04,20.186,0.478,186.874,100,1
data-quality-088-00400,2026-02-09,project-08,gke,us-central1,dev,security,quality,33.367,11.712,0.461,135.361,74.882,1
data-quality-088-00401,2026-02-10,project-03,bigquery,global,dev,finops,reliability,38.157,23.626,0.616,63.903,99.361,1
data-quality-088-00402,2026-02-11,project-12,bigquery,global,dev,backend,security,0.0,12.55,0.373,113.794,58.933,0
data-quality-088-00403,2026-02-12,project-03,gke,us-central1,prod,data,latency,63.225,9.35,0.429,132.072,78.221,1
data-quality-088-00404,2026-02-13,project-24,cloud-sql,asia-south1,dev,platform,cost,36.907,9.642,0.372,194.167,76.751,1
data-quality-088-00405,2026-02-14,project-07,gke,europe-west1,prod,mlops,quality,83.984,11.189,0.505,94.42,86.947,1
data-quality-088-00406,2026-02-15,project-10,cloud-sql,us-east1,prod,mlops,reliability,73.117,14.878,0.525,105.169,94.018,1
data-quality-088-00407,2026-02-16,project-05,cloud-run,us-east1,staging,data,cost,0.63,8.561,0.32,116.977,48.455,0
data-quality-088-00408,2026-02-17,project-21,bigquery,asia-south1,dev,platform,cost,77.122,9.173,0.322,268.906,98.882,1
data-quality-088-00409,2026-02-18,project-08,bigquery,asia-south1,prod,security,reliability,70.723,5.545,0.446,121.454,71.013,1
data-quality-088-00410,2026-02-19,project-13,cloud-run,us-central1,prod,data,cost,46.154,23.82,0.374,164.497,100,1
data-quality-088-00411,2026-02-20,project-03,pubsub,asia-south1,staging,platform,quality,62.689,9.73,0.79,83.917,84.532,1
data-quality-088-00412,2026-02-21,project-22,compute,europe-west1,dev,platform,quality,35.386,10.931,0.328,147.534,70.886,0
data-quality-088-00413,2026-02-22,project-19,cloud-run,us-central1,dev,data,cost,74.824,7.362,0.412,115.803,74.674,1
data-quality-088-00414,2026-02-23,project-12,cloud-run,global,staging,backend,security,32.748,15.407,0.54,89.146,79.312,1
data-quality-088-00415,2026-02-24,project-18,cloud-run,us-east1,dev,security,quality,36.817,16.63,0.521,125.838,88.276,1
data-quality-088-00416,2026-02-25,project-21,cloud-run,europe-west1,dev,backend,cost,34.556,8.961,0.584,133.25,72.876,0
data-quality-088-00417,2026-02-26,project-13,pubsub,global,sandbox,data,quality,75.059,7.034,0.688,19.642,69.628,1
data-quality-088-00418,2026-02-27,project-15,bigquery,asia-south1,dev,data,quality,78.231,10.003,0.668,30.869,78.603,1
data-quality-088-00419,2026-02-28,project-20,vertex-ai,us-east1,sandbox,backend,quality,58.588,8.799,0.799,163.073,92.783,1
data-quality-088-00420,2026-03-01,project-07,cloud-run,asia-south1,sandbox,finops,reliability,44.511,4.894,0.388,140.623,61.086,0
data-quality-088-00421,2026-03-02,project-05,bigquery,us-central1,prod,security,reliability,34.882,5.996,0.343,154.433,60.726,0
data-quality-088-00422,2026-03-03,project-14,compute,asia-south1,dev,backend,cost,58.016,21.093,0.497,184.533,100,1
data-quality-088-00423,2026-03-04,project-18,gke,asia-south1,dev,platform,latency,75.866,7.494,0.626,11.764,67.665,1
data-quality-088-00424,2026-03-05,project-19,vertex-ai,europe-west1,prod,platform,latency,97.748,6.978,0.712,178.477,100,1
data-quality-088-00425,2026-03-06,project-09,pubsub,us-east1,dev,finops,latency,36.535,12.953,0.452,96.641,72.924,1
data-quality-088-00426,2026-03-07,project-17,gke,asia-south1,prod,data,security,54.174,6.264,0.782,90.172,74.097,0
data-quality-088-00427,2026-03-08,project-13,cloud-sql,us-central1,prod,data,quality,33.525,22.669,0.305,238.428,100,1
data-quality-088-00428,2026-03-09,project-04,bigquery,asia-south1,prod,data,latency,50.141,15.235,0.35,208.105,95.696,1
data-quality-088-00429,2026-03-10,project-15,vertex-ai,europe-west1,prod,backend,quality,55.942,16.112,0.611,69.855,88.747,1
data-quality-088-00430,2026-03-11,project-01,cloud-sql,asia-south1,prod,backend,cost,56.472,10.01,0.434,138.399,78.495,1
data-quality-088-00431,2026-03-12,project-06,pubsub,us-central1,dev,platform,latency,77.14,8.862,0.963,99.994,95.964,1
data-quality-088-00432,2026-03-13,project-14,cloud-run,europe-west1,prod,security,reliability,77.17,5.863,0.513,100.001,73.228,1
data-quality-088-00433,2026-03-14,project-04,gke,asia-south1,prod,mlops,latency,55.95,10.596,0.208,50.725,58.984,0
data-quality-088-00434,2026-03-15,project-08,bigquery,global,dev,backend,reliability,31.469,7.213,0.424,92.514,56.176,0
data-quality-088-00435,2026-03-16,project-17,gke,us-central1,sandbox,security,latency,56.893,18.067,0.614,127.142,100,1
data-quality-088-00436,2026-03-17,project-14,compute,us-central1,prod,finops,cost,54.667,11.055,0.542,165.889,88.091,1
data-quality-088-00437,2026-03-18,project-03,cloud-run,asia-south1,staging,security,cost,37.53,9.303,0.449,80.359,62.277,0
data-quality-088-00438,2026-03-19,project-13,compute,europe-west1,staging,platform,cost,81.448,5.828,0.43,197.53,85.962,1
data-quality-088-00439,2026-03-20,project-02,pubsub,us-east1,staging,platform,reliability,50.023,9.957,0.521,201.332,88.337,1
data-quality-088-00440,2026-03-21,project-18,pubsub,us-east1,prod,mlops,reliability,67.57,6.996,0.968,216.542,100,1
data-quality-088-00441,2026-03-22,project-24,cloud-sql,asia-south1,dev,backend,security,36.44,15.004,0.796,133.421,95.081,1
data-quality-088-00442,2026-03-23,project-08,vertex-ai,europe-west1,dev,backend,cost,51.551,9.873,0.787,82.662,80.68,1
data-quality-088-00443,2026-03-24,project-15,gke,us-east1,dev,finops,quality,44.39,4.98,0.615,112.197,65.044,0
data-quality-088-00444,2026-03-25,project-18,gke,asia-south1,prod,data,reliability,84.168,15.905,0.414,1.975,81.348,1
data-quality-088-00445,2026-03-26,project-16,cloud-sql,us-central1,prod,backend,security,70.777,5.974,0.516,79.998,68.438,0
data-quality-088-00446,2026-03-27,project-22,compute,us-east1,prod,security,latency,50.891,14.539,0.366,88.178,77.405,1
data-quality-088-00447,2026-03-28,project-09,cloud-sql,global,prod,mlops,security,82.348,15.36,0.633,69.943,97.017,1
data-quality-088-00448,2026-03-29,project-13,gke,us-east1,staging,mlops,reliability,11.689,6.22,0.312,206.565,59.649,0
data-quality-088-00449,2026-03-30,project-23,cloud-run,europe-west1,prod,finops,reliability,76.219,12.496,0.529,168.853,98.973,1
