record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-041-00218,2026-02-07,project-04,bigquery,europe-west1,dev,security,reliability,29.473,4.542,0.617,127.066,61.039,1
gcp-cost-041-00219,2026-02-08,project-20,bigquery,global,prod,security,quality,49.916,8.626,0.431,176.603,78.438,1
gcp-cost-041-00220,2026-02-09,project-03,cloud-run,europe-west1,dev,finops,quality,42.586,9.002,0.88,127.194,85.259,1
gcp-cost-041-00221,2026-02-10,project-15,bigquery,asia-south1,dev,finops,quality,65.091,7.591,0.505,66.414,67.855,0
gcp-cost-041-00222,2026-02-11,project-18,vertex-ai,us-central1,staging,security,quality,18.877,4.319,0.611,99.576,52.591,0
gcp-cost-041-00223,2026-02-12,project-14,bigquery,europe-west1,staging,backend,latency,33.46,8.082,0.515,135.033,68.286,1
gcp-cost-041-00224,2026-02-13,project-11,bigquery,europe-west1,prod,mlops,quality,63.375,18.025,0.96,153.458,100,1
gcp-cost-041-00225,2026-02-14,project-20,gke,us-central1,staging,security,cost,52.686,6.514,0.711,146.6,79.904,1
gcp-cost-041-00226,2026-02-15,project-05,cloud-sql,global,sandbox,mlops,latency,15.813,16.131,0.789,157.26,93.722,1
gcp-cost-041-00227,2026-02-16,project-03,pubsub,global,dev,data,cost,62.848,10.87,0.646,42.801,76.212,1
gcp-cost-041-00228,2026-02-17,project-14,bigquery,global,prod,finops,security,83.247,7.917,0.93,80.66,91.922,1
gcp-cost-041-00229,2026-02-18,project-19,vertex-ai,us-central1,dev,finops,cost,50.811,5.26,0.447,179.796,71.922,0
gcp-cost-041-00230,2026-02-19,project-13,cloud-run,global,staging,finops,cost,34.195,6.185,0.797,145.319,75.487,0
gcp-cost-041-00231,2026-02-20,project-12,cloud-run,us-east1,prod,finops,reliability,30.616,17.103,0.84,159.649,100,1
gcp-cost-041-00232,2026-02-21,project-19,compute,asia-south1,sandbox,backend,cost,22.011,7.054,0.828,100.166,67.751,0
gcp-cost-041-00233,2026-02-22,project-17,cloud-sql,europe-west1,sandbox,security,reliability,9.549,11.203,0.405,61.871,52.68,0
gcp-cost-041-00234,2026-02-23,project-02,cloud-sql,global,prod,platform,latency,89.688,7.707,0.046,84.231,63.267,0
gcp-cost-041-00235,2026-02-24,project-15,bigquery,global,prod,security,latency,53.632,4.007,0.559,66.749,57.42,0
gcp-cost-041-00236,2026-02-25,project-20,cloud-sql,us-central1,prod,data,quality,99.106,6.494,0.142,61.763,63.817,1
gcp-cost-041-00237,2026-02-26,project-23,pubsub,global,dev,security,security,55.903,8.977,0.422,82.37,67.295,1
gcp-cost-041-00238,2026-02-27,project-23,bigquery,asia-south1,sandbox,mlops,cost,47.502,16.741,0.286,218.422,97.551,1
gcp-cost-041-00239,2026-02-28,project-21,compute,us-central1,dev,mlops,reliability,51.781,7.313,0.724,124.042,78.616,1
gcp-cost-041-00240,2026-03-01,project-15,compute,us-central1,sandbox,data,reliability,65.271,5.36,0.503,115.927,69.863,0
gcp-cost-041-00241,2026-03-02,project-11,pubsub,asia-south1,prod,mlops,latency,78.268,20.355,0.729,178.64,100,1
gcp-cost-041-00242,2026-03-03,project-17,cloud-sql,us-east1,prod,data,reliability,66.637,9.223,0.536,116.268,80.559,1
gcp-cost-041-00243,2026-03-04,project-05,gke,asia-south1,staging,mlops,security,73.641,7.588,0.749,47.95,76.687,1
gcp-cost-041-00244,2026-03-05,project-12,gke,europe-west1,dev,data,reliability,40.246,23.043,0.024,102.782,83.682,1
gcp-cost-041-00245,2026-03-06,project-22,gke,us-central1,dev,data,cost,40.171,10.797,0.352,61.061,60.478,0
gcp-cost-041-00246,2026-03-07,project-13,cloud-run,global,prod,mlops,cost,26.446,6.647,0.986,68.763,69.304,1
gcp-cost-041-00247,2026-03-08,project-09,compute,global,prod,security,quality,56.978,13.621,0.576,48.549,78.965,1
gcp-cost-041-00248,2026-03-09,project-01,pubsub,global,prod,platform,latency,73.399,13.226,0.524,131.543,94.074,1
gcp-cost-041-00249,2026-03-10,project-01,cloud-run,us-east1,prod,finops,quality,98.3,6.066,0.472,21.193,68.17,1
gcp-cost-041-00250,2026-03-11,project-21,pubsub,global,dev,mlops,cost,26.859,6.341,0.338,125.55,54.336,0
gcp-cost-041-00251,2026-03-12,project-22,pubsub,us-east1,prod,platform,latency,67.623,9.202,0.48,142.192,82.676,1
gcp-cost-041-00252,2026-03-13,project-09,gke,us-central1,prod,security,quality,76.353,14.836,0.665,63.696,93.905,1
gcp-cost-041-00253,2026-03-14,project-03,compute,us-east1,staging,data,cost,52.002,5.241,0.507,106.618,63.723,1
gcp-cost-041-00254,2026-03-15,project-16,vertex-ai,asia-south1,dev,finops,quality,91.435,7.263,0.439,170.093,89.119,1
gcp-cost-041-00255,2026-03-16,project-21,vertex-ai,us-east1,staging,backend,cost,36.24,5.921,0.517,79.72,56.221,0
gcp-cost-041-00256,2026-03-17,project-01,pubsub,global,staging,data,cost,43.044,15.405,0.624,71.02,83.207,1
gcp-cost-041-00257,2026-03-18,project-17,gke,asia-south1,prod,security,quality,24.81,9.544,0.837,111.551,76.516,1
gcp-cost-041-00258,2026-03-19,project-14,pubsub,us-central1,prod,backend,cost,30.577,7.245,0.111,227.988,64.74,0
gcp-cost-041-00259,2026-03-20,project-24,bigquery,us-east1,prod,platform,reliability,106.943,7.216,0.514,147.93,93.831,1
gcp-cost-041-00260,2026-03-21,project-16,vertex-ai,us-central1,prod,backend,latency,53.76,13.908,0.491,83.54,80.636,1
gcp-cost-041-00261,2026-03-22,project-21,vertex-ai,global,prod,mlops,reliability,88.964,9.507,0.63,104.935,90.673,1
gcp-cost-041-00262,2026-03-23,project-15,vertex-ai,europe-west1,dev,mlops,latency,45.859,8.148,0.509,156.885,75.757,1
gcp-cost-041-00263,2026-03-24,project-23,vertex-ai,us-east1,dev,security,security,49.309,15.875,0.839,135.206,100,1
gcp-cost-041-00264,2026-03-25,project-15,pubsub,europe-west1,dev,finops,reliability,48.751,4.265,0.62,91.895,62.116,0
gcp-cost-041-00265,2026-03-26,project-18,bigquery,us-central1,staging,security,latency,50.869,5.48,0.343,0.0,42.596,0
gcp-cost-041-00266,2026-03-27,project-10,gke,asia-south1,dev,mlops,cost,82.473,11.045,0.676,301.888,100,1
gcp-cost-041-00267,2026-03-28,project-21,vertex-ai,us-central1,staging,mlops,latency,50.867,13.173,0.372,160.783,85.008,1
gcp-cost-041-00268,2026-03-29,project-10,pubsub,europe-west1,staging,data,security,68.614,4.959,0.47,48.305,59.08,0
gcp-cost-041-00269,2026-03-30,project-19,gke,us-central1,prod,finops,security,69.124,9.22,0.598,40.675,72.569,1
gcp-cost-041-00270,2026-03-31,project-23,gke,us-central1,prod,data,quality,36.722,4.489,0.52,98.795,55.935,0
gcp-cost-041-00271,2026-04-01,project-06,compute,us-central1,prod,finops,latency,59.14,18.446,0.58,132.607,100,1
gcp-cost-041-00272,2026-04-02,project-21,pubsub,asia-south1,prod,security,latency,29.772,6.813,0.519,234.346,78.658,1
gcp-cost-041-00273,2026-04-03,project-15,compute,us-central1,prod,platform,security,73.862,7.304,0.665,151.321,88.237,1
gcp-cost-041-00274,2026-04-04,project-22,gke,us-east1,staging,platform,reliability,48.112,17.414,0.513,115.344,92.248,1
gcp-cost-041-00275,2026-04-05,project-24,pubsub,us-east1,prod,mlops,quality,36.277,24.624,0.492,125.03,100,1
gcp-cost-041-00276,2026-04-06,project-14,pubsub,asia-south1,dev,data,security,52.986,9.617,0.438,75.651,67.347,0
gcp-cost-041-00277,2026-04-07,project-11,bigquery,us-central1,staging,data,reliability,51.874,8.556,0.522,206.893,86.562,1
gcp-cost-041-00278,2026-04-08,project-11,pubsub,europe-west1,prod,mlops,quality,44.29,7.565,0.286,29.511,47.467,0
gcp-cost-041-00279,2026-04-09,project-19,cloud-sql,global,sandbox,platform,security,35.747,6.743,0.413,158.558,65.823,0
gcp-cost-041-00280,2026-04-10,project-22,vertex-ai,global,dev,security,reliability,28.033,6.096,0.773,183.595,77.865,1
gcp-cost-041-00281,2026-04-11,project-24,vertex-ai,us-central1,prod,data,latency,67.507,4.065,0.313,83.345,56.222,0
gcp-cost-041-00282,2026-04-12,project-22,pubsub,asia-south1,dev,data,security,30.961,9.298,0.266,90.005,54.967,0
gcp-cost-041-00283,2026-04-13,project-14,compute,europe-west1,sandbox,mlops,latency,53.331,18.753,0.549,139.942,100,1
gcp-cost-041-00284,2026-04-14,project-23,compute,asia-south1,sandbox,security,latency,45.68,14.338,0.39,206.608,93.224,1
gcp-cost-041-00285,2026-04-15,project-02,cloud-sql,global,dev,finops,reliability,59.942,11.783,0.454,60.098,73.128,0
gcp-cost-041-00286,2026-04-16,project-04,compute,us-east1,sandbox,finops,cost,47.005,5.574,0.723,71.117,65.134,0
gcp-cost-041-00287,2026-04-17,project-06,vertex-ai,europe-west1,prod,finops,latency,69.837,6.457,0.348,92.878,65.234,0
gcp-cost-041-00288,2026-04-18,project-10,cloud-run,asia-south1,dev,backend,reliability,53.714,8.794,0.448,124.349,73.133,1
gcp-cost-041-00289,2026-04-19,project-18,cloud-sql,europe-west1,dev,finops,reliability,70.962,9.9,0.601,191.114,96.842,1
gcp-cost-041-00290,2026-04-20,project-02,vertex-ai,europe-west1,prod,finops,quality,56.56,5.866,0.687,39.539,63.294,1
gcp-cost-041-00291,2026-04-21,project-22,pubsub,global,prod,backend,quality,32.394,9.805,0.863,164.62,88.428,1
gcp-cost-041-00292,2026-04-22,project-19,pubsub,us-east1,prod,finops,reliability,74.863,10.483,0.466,108.636,82.815,1
gcp-cost-041-00293,2026-04-23,project-16,vertex-ai,europe-west1,prod,data,quality,47.052,7.319,0.706,94.323,72.011,0
gcp-cost-041-00294,2026-04-24,project-06,cloud-run,global,dev,security,cost,76.547,7.893,0.734,85.312,83.34,1
gcp-cost-041-00295,2026-04-25,project-09,vertex-ai,us-east1,staging,security,security,50.199,11.657,0.306,117.417,72.603,1
gcp-cost-041-00296,2026-04-26,project-21,vertex-ai,asia-south1,prod,data,reliability,64.366,22.863,0.511,22.328,97.016,1
gcp-cost-041-00297,2026-04-27,project-13,bigquery,us-east1,prod,backend,latency,77.99,2.763,0.77,165.796,84.872,1
gcp-cost-041-00298,2026-04-28,project-19,cloud-sql,asia-south1,sandbox,data,latency,26.388,7.311,0.424,66.033,50.765,0
gcp-cost-041-00299,2026-04-29,project-18,cloud-run,us-central1,dev,platform,reliability,35.881,6.821,0.441,65.076,53.399,0
gcp-cost-041-00300,2026-04-30,project-08,pubsub,us-east1,staging,platform,latency,43.535,11.801,0.587,170.632,88.202,1
gcp-cost-041-00301,2026-05-01,project-15,compute,europe-west1,prod,security,quality,22.961,10.253,0.732,60.623,66.421,1
gcp-cost-041-00302,2026-05-02,project-07,pubsub,us-east1,prod,security,quality,51.078,7.889,0.698,158.46,83.824,1
gcp-cost-041-00303,2026-05-03,project-16,cloud-sql,global,dev,security,latency,54.078,6.143,0.587,193.578,82.036,1
gcp-cost-041-00304,2026-05-04,project-19,bigquery,us-east1,staging,platform,reliability,56.616,19.398,0.649,63.937,97.117,1
gcp-cost-041-00305,2026-05-05,project-05,bigquery,us-central1,prod,data,latency,72.402,18.664,0.906,87.459,100,1
gcp-cost-041-00306,2026-05-06,project-06,bigquery,europe-west1,prod,platform,quality,83.104,14.756,0.723,64.006,98.156,1
gcp-cost-041-00307,2026-05-07,project-01,bigquery,asia-south1,prod,platform,security,45.034,13.286,0.714,169.473,96.467,1
gcp-cost-041-00308,2026-05-08,project-24,cloud-sql,us-central1,dev,backend,cost,32.148,6.676,0.816,54.587,63.35,1
gcp-cost-041-00309,2026-05-09,project-03,pubsub,global,dev,finops,cost,74.102,10.394,0.577,150.556,92.339,1
gcp-cost-041-00310,2026-05-10,project-03,pubsub,europe-west1,prod,data,latency,97.434,8.286,0.67,62.3,85.971,1
gcp-cost-041-00311,2026-05-11,project-22,cloud-run,asia-south1,staging,platform,latency,53.421,9.568,0.954,22.927,77.756,1
gcp-cost-041-00312,2026-05-12,project-18,gke,us-central1,dev,security,latency,58.211,14.739,0.473,127.558,89.922,1
gcp-cost-041-00313,2026-05-13,project-24,bigquery,us-east1,dev,finops,latency,11.918,12.352,0.473,187.153,76.841,1
gcp-cost-041-00314,2026-05-14,project-13,pubsub,us-east1,dev,finops,latency,57.918,3.898,0.29,140.456,60.0,0
gcp-cost-041-00315,2026-05-15,project-18,pubsub,asia-south1,prod,security,cost,68.714,7.021,0.637,86.369,75.323,1
gcp-cost-041-00316,2026-05-16,project-03,gke,asia-south1,prod,data,reliability,33.855,12.9,0.276,158.971,74.793,1
gcp-cost-041-00317,2026-05-17,project-19,gke,europe-west1,sandbox,platform,security,14.66,11.038,0.934,163.933,87.483,1
gcp-cost-041-00318,2026-05-18,project-22,cloud-run,global,staging,finops,reliability,77.084,8.186,0.152,134.841,71.064,1
gcp-cost-041-00319,2026-05-19,project-18,vertex-ai,asia-south1,prod,security,reliability,88.089,4.893,0.416,73.723,67.559,1
gcp-cost-041-00320,2026-05-20,project-12,compute,us-central1,prod,finops,cost,84.638,6.878,0.6,104.565,81.921,1
gcp-cost-041-00321,2026-05-21,project-08,bigquery,us-east1,staging,finops,latency,0.0,23.555,0.583,120.847,92.99,1
gcp-cost-041-00322,2026-05-22,project-05,cloud-run,us-east1,prod,security,reliability,56.412,7.856,0.507,44.564,62.319,1
gcp-cost-041-00323,2026-05-23,project-18,compute,global,sandbox,platform,cost,10.925,12.624,0.702,84.66,70.196,1
gcp-cost-041-00324,2026-05-24,project-21,compute,global,staging,finops,cost,54.209,12.025,0.109,163.116,74.634,1
gcp-cost-041-00325,2026-05-25,project-10,vertex-ai,europe-west1,prod,security,security,80.516,8.669,0.468,107.106,80.408,1
gcp-cost-041-00326,2026-05-26,project-16,pubsub,asia-south1,sandbox,backend,latency,40.342,3.942,0.335,79.557,46.645,0
gcp-cost-041-00327,2026-05-27,project-05,compute,europe-west1,prod,data,security,57.674,13.316,0.345,36.292,68.624,1
gcp-cost-041-00328,2026-05-28,project-14,gke,us-east1,dev,data,reliability,70.399,5.923,0.365,194.93,79.662,1
gcp-cost-041-00329,2026-05-29,project-16,pubsub,us-east1,dev,mlops,reliability,21.318,5.877,0.416,71.378,46.144,0
gcp-cost-041-00330,2026-05-30,project-04,compute,us-east1,dev,data,latency,0.0,7.847,0.385,101.267,46.553,0
gcp-cost-041-00331,2026-05-31,project-16,bigquery,asia-south1,dev,security,security,43.213,9.504,0.592,39.412,63.768,0
gcp-cost-041-00332,2026-06-01,project-03,bigquery,asia-south1,prod,security,latency,41.421,9.747,0.791,141.959,85.628,1
gcp-cost-041-00333,2026-06-02,project-23,vertex-ai,global,dev,mlops,cost,83.833,5.522,0.508,128.753,78.783,1
gcp-cost-041-00334,2026-06-03,project-08,compute,us-east1,dev,finops,quality,31.726,13.005,0.446,0.0,57.059,0
gcp-cost-041-00335,2026-06-04,project-02,bigquery,asia-south1,dev,finops,latency,0.0,4.623,0.408,212.274,56.024,0
gcp-cost-041-00336,2026-06-05,project-13,compute,us-central1,prod,mlops,cost,82.184,13.049,0.474,159.297,99.033,1
gcp-cost-041-00337,2026-06-06,project-16,compute,us-east1,prod,finops,quality,35.015,9.657,0.837,147.36,85.573,1
gcp-cost-041-00338,2026-06-07,project-17,gke,us-central1,prod,backend,latency,47.973,14.031,0.609,106.532,86.38,1
gcp-cost-041-00339,2026-06-08,project-16,compute,asia-south1,prod,platform,latency,87.368,11.887,0.718,126.3,100,1
gcp-cost-041-00340,2026-06-09,project-16,cloud-sql,asia-south1,staging,mlops,latency,64.087,7.489,0.653,159.84,86.07,1
gcp-cost-041-00341,2026-06-10,project-12,compute,europe-west1,dev,security,reliability,49.454,7.912,0.651,172.482,83.709,1
gcp-cost-041-00342,2026-06-11,project-11,cloud-run,global,sandbox,backend,latency,57.882,9.075,0.432,177.45,82.432,1
gcp-cost-041-00343,2026-06-12,project-12,cloud-run,global,dev,platform,quality,60.446,9.209,0.674,101.031,80.967,1
gcp-cost-041-00344,2026-06-13,project-04,gke,europe-west1,dev,finops,latency,61.013,21.246,0.492,168.536,100,1
gcp-cost-041-00345,2026-06-14,project-24,cloud-run,us-central1,sandbox,mlops,quality,72.255,4.989,0.586,73.058,68.095,0
gcp-cost-041-00346,2026-06-15,project-17,compute,us-east1,prod,mlops,reliability,54.039,10.492,0.468,139.752,80.155,1
gcp-cost-041-00347,2026-06-16,project-12,pubsub,global,sandbox,backend,reliability,51.905,9.322,0.625,104.991,77.104,1
gcp-cost-041-00348,2026-06-17,project-15,vertex-ai,europe-west1,staging,backend,cost,42.251,11.067,0.403,92.932,68.268,0
gcp-cost-041-00349,2026-06-18,project-12,bigquery,us-east1,prod,mlops,cost,52.252,6.624,0.826,118.749,79.972,1
gcp-cost-041-00350,2026-06-19,project-07,cloud-sql,asia-south1,prod,finops,cost,54.561,7.007,0.623,118.484,74.53,0
gcp-cost-041-00351,2026-06-20,project-09,cloud-run,us-east1,staging,security,cost,45.485,7.005,0.157,38.847,43.425,0
gcp-cost-041-00352,2026-06-21,project-14,gke,asia-south1,dev,security,quality,44.799,8.882,0.837,76.168,76.807,1
gcp-cost-041-00353,2026-06-22,project-04,bigquery,asia-south1,staging,data,quality,18.389,4.453,0.516,151.271,56.947,0
gcp-cost-041-00354,2026-06-23,project-21,pubsub,asia-south1,prod,data,security,77.897,14.408,0.752,55.255,95.261,1
gcp-cost-041-00355,2026-06-24,project-11,pubsub,us-central1,prod,platform,reliability,84.312,11.625,0.785,186.5,100,1
gcp-cost-041-00356,2026-06-25,project-02,compute,global,sandbox,finops,latency,58.681,12.445,0.454,101.125,80.214,1
gcp-cost-041-00357,2026-06-26,project-17,bigquery,global,dev,backend,cost,4.431,7.854,0.681,226.536,76.748,1
gcp-cost-041-00358,2026-06-27,project-22,vertex-ai,us-east1,prod,security,cost,55.782,10.897,0.278,60.687,63.53,0
gcp-cost-041-00359,2026-06-28,project-07,pubsub,europe-west1,sandbox,backend,quality,73.1,14.694,0.321,218.262,100,1
gcp-cost-041-00360,2026-06-29,project-01,cloud-sql,europe-west1,prod,finops,latency,81.727,27.906,0.298,86.531,100,1
gcp-cost-041-00361,2026-01-01,project-23,gke,us-east1,dev,security,latency,40.106,11.222,0.32,11.11,53.042,0
gcp-cost-041-00362,2026-01-02,project-13,cloud-sql,us-central1,sandbox,data,quality,58.967,24.278,0.276,174.954,100,1
gcp-cost-041-00363,2026-01-03,project-08,compute,asia-south1,prod,backend,latency,42.71,7.268,0.566,105.103,67.045,0
gcp-cost-041-00364,2026-01-04,project-02,bigquery,global,prod,data,quality,48.809,9.798,0.405,213.71,85.286,1
gcp-cost-041-00365,2026-01-05,project-16,cloud-sql,europe-west1,prod,platform,security,49.668,14.176,0.637,100.459,87.406,1
gcp-cost-041-00366,2026-01-06,project-05,pubsub,us-central1,prod,backend,cost,56.255,5.829,0.357,67.576,55.64,0
gcp-cost-041-00367,2026-01-07,project-04,bigquery,global,staging,mlops,latency,29.506,6.0,0.497,126.293,60.14,0
gcp-cost-041-00368,2026-01-08,project-14,vertex-ai,asia-south1,dev,data,quality,46.155,2.793,0.396,82.881,48.618,0
gcp-cost-041-00369,2026-01-09,project-02,vertex-ai,global,staging,finops,cost,42.377,6.471,0.379,195.225,71.666,1
gcp-cost-041-00370,2026-01-10,project-14,cloud-sql,us-central1,prod,data,reliability,43.254,10.503,0.479,119.831,73.886,1
gcp-cost-041-00371,2026-01-11,project-01,pubsub,us-central1,staging,finops,reliability,39.018,5.555,0.459,75.096,53.634,0
gcp-cost-041-00372,2026-01-12,project-22,cloud-sql,europe-west1,staging,platform,quality,50.06,15.308,0.796,61.008,89.997,1
gcp-cost-041-00373,2026-01-13,project-01,cloud-run,global,prod,backend,quality,42.099,18.193,0.295,0.0,67.51,1
gcp-cost-041-00374,2026-01-14,project-11,pubsub,europe-west1,prod,mlops,latency,65.102,8.152,0.659,55.703,72.995,0
gcp-cost-041-00375,2026-01-15,project-23,bigquery,europe-west1,prod,mlops,cost,95.938,10.694,0.922,124.854,100,1
gcp-cost-041-00376,2026-01-16,project-09,compute,asia-south1,sandbox,platform,cost,60.75,7.57,0.614,122.903,78.339,1
gcp-cost-041-00377,2026-01-17,project-04,cloud-run,global,sandbox,data,security,89.908,18.716,0.601,84.336,100,1
gcp-cost-041-00378,2026-01-18,project-02,compute,global,staging,security,security,62.849,15.952,0.481,63.958,85.381,1
gcp-cost-041-00379,2026-01-19,project-07,cloud-sql,europe-west1,prod,backend,quality,47.667,13.396,0.601,48.003,75.976,1
gcp-cost-041-00380,2026-01-20,project-08,cloud-run,us-central1,dev,data,reliability,52.348,6.257,0.653,155.612,78.47,1
gcp-cost-041-00381,2026-01-21,project-02,gke,global,prod,backend,cost,76.276,10.326,0.56,103.148,85.433,1
gcp-cost-041-00382,2026-01-22,project-24,cloud-run,us-central1,prod,finops,latency,78.253,6.319,0.607,87.355,76.117,1
gcp-cost-041-00383,2026-01-23,project-12,bigquery,global,prod,security,cost,68.02,11.671,0.823,118.292,97.095,1
gcp-cost-041-00384,2026-01-24,project-15,pubsub,asia-south1,prod,platform,security,51.598,18.12,0.866,102.975,100,1
gcp-cost-041-00385,2026-01-25,project-08,vertex-ai,us-east1,dev,backend,latency,55.008,7.042,0.695,141.42,80.633,1
gcp-cost-041-00386,2026-01-26,project-02,compute,global,sandbox,finops,quality,32.495,9.048,0.602,83.314,65.705,0
gcp-cost-041-00387,2026-01-27,project-23,vertex-ai,asia-south1,staging,backend,security,56.209,6.842,0.531,159.675,77.509,1
gcp-cost-041-00388,2026-01-28,project-18,cloud-run,us-central1,prod,finops,latency,62.41,16.275,0.652,144.354,100,1
gcp-cost-041-00389,2026-01-29,project-16,bigquery,asia-south1,staging,security,latency,41.93,5.316,0.876,143.717,78.698,1
gcp-cost-041-00390,2026-01-30,project-09,cloud-sql,global,prod,platform,quality,63.905,8.419,0.482,57.568,67.276,1
gcp-cost-041-00391,2026-01-31,project-13,bigquery,europe-west1,dev,platform,security,12.092,10.907,0.706,105.282,69.745,1
gcp-cost-041-00392,2026-02-01,project-05,cloud-sql,us-east1,prod,data,quality,77.259,11.971,0.279,31.09,69.272,0
gcp-cost-041-00393,2026-02-02,project-19,cloud-sql,europe-west1,prod,backend,quality,57.619,6.783,0.333,122.422,65.502,1
gcp-cost-041-00394,2026-02-03,project-05,gke,asia-south1,dev,security,latency,45.933,13.351,0.823,117.17,93.121,1
gcp-cost-041-00395,2026-02-04,project-11,compute,us-east1,prod,backend,reliability,34.78,14.71,0.618,1.67,68.37,1
gcp-cost-041-00396,2026-02-05,project-20,compute,asia-south1,prod,data,latency,71.704,19.137,0.453,124.676,100,1
gcp-cost-041-00397,2026-02-06,project-02,vertex-ai,us-east1,prod,finops,latency,77.381,6.932,0.629,195.294,93.753,1
gcp-cost-041-00398,2026-02-07,project-15,pubsub,europe-west1,prod,platform,reliability,47.857,8.661,0.699,65.452,70.969,1
gcp-cost-041-00399,2026-02-08,project-14,cloud-run,asia-south1,prod,security,cost,46.851,7.216,0.965,110.211,83.083,1
gcp-cost-041-00400,2026-02-09,project-17,vertex-ai,us-central1,staging,backend,latency,16.309,11.713,0.412,180.0,73.708,1
gcp-cost-041-00401,2026-02-10,project-17,bigquery,europe-west1,prod,backend,reliability,65.395,2.766,0.813,188.957,85.353,1
gcp-cost-041-00402,2026-02-11,project-07,cloud-run,asia-south1,prod,backend,latency,43.395,19.659,0.557,141.556,100,1
gcp-cost-041-00403,2026-02-12,project-06,compute,global,sandbox,security,security,55.821,6.429,0.321,76.602,56.944,0
gcp-cost-041-00404,2026-02-13,project-20,compute,us-east1,prod,data,security,62.169,7.283,0.545,81.417,69.701,0
gcp-cost-041-00405,2026-02-14,project-11,compute,global,dev,data,cost,19.565,12.462,0.622,11.823,59.42,0
gcp-cost-041-00406,2026-02-15,project-20,gke,asia-south1,staging,backend,reliability,66.682,5.211,0.664,48.1,65.752,1
gcp-cost-041-00407,2026-02-16,project-03,vertex-ai,europe-west1,prod,backend,quality,75.221,6.923,0.337,125.221,72.537,1
gcp-cost-041-00408,2026-02-17,project-24,compute,asia-south1,prod,data,quality,47.398,10.238,0.447,33.541,61.014,0
gcp-cost-041-00409,2026-02-18,project-07,cloud-run,global,prod,platform,latency,60.773,8.541,0.595,97.35,76.221,1
gcp-cost-041-00410,2026-02-19,project-02,bigquery,global,sandbox,security,cost,49.009,9.437,0.598,157.932,83.135,1
gcp-cost-041-00411,2026-02-20,project-21,cloud-sql,us-central1,prod,security,latency,53.55,8.389,0.747,114.531,81.164,1
gcp-cost-041-00412,2026-02-21,project-06,pubsub,us-east1,sandbox,security,reliability,49.358,8.086,0.307,53.251,54.653,0
gcp-cost-041-00413,2026-02-22,project-02,gke,europe-west1,prod,data,quality,69.564,8.56,0.383,131.475,76.899,1
gcp-cost-041-00414,2026-02-23,project-11,vertex-ai,asia-south1,prod,backend,cost,51.384,47.632,0.593,111.961,100,1
gcp-cost-041-00415,2026-02-24,project-19,gke,europe-west1,dev,mlops,latency,45.635,12.033,0.442,103.0,74.54,1
gcp-cost-041-00416,2026-02-25,project-14,compute,us-east1,sandbox,platform,reliability,37.307,7.238,0.52,148.633,69.822,0
gcp-cost-041-00417,2026-02-26,project-10,cloud-run,asia-south1,prod,security,quality,93.683,6.483,0.564,222.247,100,1
gcp-cost-041-00418,2026-02-27,project-01,cloud-sql,us-central1,dev,data,security,51.039,9.502,0.552,67.439,69.19,0
gcp-cost-041-00419,2026-02-28,project-02,cloud-sql,asia-south1,dev,finops,latency,6.755,9.346,0.381,171.979,62.587,0
gcp-cost-041-00420,2026-03-01,project-18,pubsub,us-central1,sandbox,mlops,latency,50.077,8.469,0.409,192.947,79.741,1
gcp-cost-041-00421,2026-03-02,project-08,cloud-run,europe-west1,dev,platform,reliability,22.621,12.884,0.949,106.7,86.755,1
gcp-cost-041-00422,2026-03-03,project-22,cloud-run,europe-west1,staging,finops,latency,64.232,7.626,0.521,115.417,75.342,1
gcp-cost-041-00423,2026-03-04,project-09,bigquery,europe-west1,prod,platform,latency,57.784,11.274,0.487,130.575,82.618,1
gcp-cost-041-00424,2026-03-05,project-08,cloud-run,europe-west1,prod,security,cost,34.862,10.234,0.567,138.832,76.172,1
gcp-cost-041-00425,2026-03-06,project-05,cloud-run,global,staging,platform,cost,46.642,7.289,0.26,6.453,43.373,0
gcp-cost-041-00426,2026-03-07,project-06,compute,us-central1,dev,security,reliability,68.918,22.092,0.44,134.257,100,1
gcp-cost-041-00427,2026-03-08,project-18,cloud-sql,global,prod,backend,quality,96.676,6.43,0.475,137.962,85.584,1
gcp-cost-041-00428,2026-03-09,project-13,gke,asia-south1,dev,backend,security,34.854,11.409,0.326,127.5,68.824,1
gcp-cost-041-00429,2026-03-10,project-04,pubsub,us-east1,dev,security,quality,34.924,9.736,0.199,128.005,60.573,0
gcp-cost-041-00430,2026-03-11,project-24,bigquery,global,sandbox,data,reliability,11.795,4.527,0.475,217.715,63.066,0
gcp-cost-041-00431,2026-03-12,project-10,bigquery,global,dev,finops,security,61.448,15.511,0.461,0.0,73.834,1
gcp-cost-041-00432,2026-03-13,project-18,vertex-ai,europe-west1,dev,data,quality,43.453,17.683,0.841,59.067,94.518,1
gcp-cost-041-00433,2026-03-14,project-16,cloud-run,global,prod,backend,security,85.441,10.839,0.545,71.181,84.651,1
gcp-cost-041-00434,2026-03-15,project-22,cloud-run,europe-west1,prod,mlops,security,89.072,6.416,0.564,156.109,88.652,1
gcp-cost-041-00435,2026-03-16,project-23,gke,europe-west1,prod,security,latency,72.911,7.349,0.645,96.875,79.369,1
