record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-040-00218,2026-02-07,project-06,vertex-ai,us-central1,dev,security,quality,48.343,6.816,0.479,183.108,76.292,0
vertex-ai-040-00219,2026-02-08,project-04,vertex-ai,us-central1,prod,data,quality,81.068,13.827,0.693,105.729,100,1
vertex-ai-040-00220,2026-02-09,project-10,compute,us-central1,dev,security,cost,58.225,9.298,0.103,25.781,49.439,0
vertex-ai-040-00221,2026-02-10,project-14,cloud-sql,us-central1,prod,security,reliability,81.517,7.11,0.664,76.619,79.535,1
vertex-ai-040-00222,2026-02-11,project-19,compute,asia-south1,prod,platform,quality,66.94,8.506,0.827,33.925,77.169,1
vertex-ai-040-00223,2026-02-12,project-06,cloud-run,global,dev,platform,quality,38.789,5.231,0.43,86.018,53.376,0
vertex-ai-040-00224,2026-02-13,project-08,compute,us-central1,prod,backend,cost,44.617,10.739,0.732,117.094,83.37,1
vertex-ai-040-00225,2026-02-14,project-15,bigquery,asia-south1,prod,finops,latency,79.214,14.87,0.317,103.541,88.616,1
vertex-ai-040-00226,2026-02-15,project-02,bigquery,europe-west1,dev,platform,quality,9.632,10.678,0.694,134.336,72.167,0
vertex-ai-040-00227,2026-02-16,project-24,bigquery,global,staging,security,quality,33.546,11.097,0.307,149.402,70.167,1
vertex-ai-040-00228,2026-02-17,project-07,compute,us-central1,dev,data,quality,12.349,4.349,0.742,156.877,63.318,0
vertex-ai-040-00229,2026-02-18,project-17,pubsub,global,staging,finops,reliability,68.381,9.234,0.539,71.182,74.725,0
vertex-ai-040-00230,2026-02-19,project-02,pubsub,global,prod,mlops,reliability,69.985,11.369,0.607,58.079,80.737,1
vertex-ai-040-00231,2026-02-20,project-19,gke,us-central1,sandbox,security,latency,39.104,10.142,0.749,74.43,74.42,1
vertex-ai-040-00232,2026-02-21,project-13,bigquery,us-east1,prod,security,reliability,73.849,8.938,0.416,86.33,73.852,1
vertex-ai-040-00233,2026-02-22,project-18,gke,us-east1,prod,platform,latency,106.584,10.187,0.769,98.385,100,1
vertex-ai-040-00234,2026-02-23,project-10,cloud-sql,global,sandbox,finops,cost,27.685,9.989,0.702,230.326,91.157,1
vertex-ai-040-00235,2026-02-24,project-09,pubsub,us-east1,prod,data,cost,61.311,8.759,0.403,177.81,81.932,1
vertex-ai-040-00236,2026-02-25,project-09,cloud-run,us-central1,dev,backend,reliability,39.005,12.357,0.367,83.601,67.522,0
vertex-ai-040-00237,2026-02-26,project-02,compute,asia-south1,prod,backend,reliability,78.286,5.587,0.634,153.647,85.033,1
vertex-ai-040-00238,2026-02-27,project-05,gke,asia-south1,prod,security,security,52.871,4.144,0.616,110.223,65.808,1
vertex-ai-040-00239,2026-02-28,project-03,gke,asia-south1,prod,backend,security,72.961,10.655,0.205,96.63,71.665,0
vertex-ai-040-00240,2026-03-01,project-21,pubsub,us-east1,sandbox,finops,cost,40.066,6.099,0.723,184.595,80.479,1
vertex-ai-040-00241,2026-03-02,project-22,bigquery,europe-west1,dev,mlops,quality,43.733,11.225,0.925,114.989,90.642,1
vertex-ai-040-00242,2026-03-03,project-23,cloud-sql,global,prod,data,quality,31.94,17.088,0.126,217.586,87.192,1
vertex-ai-040-00243,2026-03-04,project-16,bigquery,europe-west1,dev,data,latency,28.714,5.033,0.538,142.247,61.368,1
vertex-ai-040-00244,2026-03-05,project-06,gke,asia-south1,prod,platform,reliability,79.837,7.614,0.311,16.104,58.942,0
vertex-ai-040-00245,2026-03-06,project-08,cloud-sql,europe-west1,sandbox,finops,security,55.807,11.105,0.611,74.307,77.666,1
vertex-ai-040-00246,2026-03-07,project-17,gke,asia-south1,staging,mlops,quality,63.874,34.377,0.46,193.762,100,1
vertex-ai-040-00247,2026-03-08,project-16,pubsub,us-central1,prod,mlops,latency,57.88,10.793,0.283,181.875,81.87,1
vertex-ai-040-00248,2026-03-09,project-23,cloud-run,us-east1,sandbox,finops,security,12.571,3.033,0.574,73.541,42.292,0
vertex-ai-040-00249,2026-03-10,project-05,pubsub,us-central1,staging,data,security,53.837,4.407,0.598,129.024,68.872,1
vertex-ai-040-00250,2026-03-11,project-05,vertex-ai,us-east1,prod,security,quality,78.906,8.177,0.829,189.376,100,1
vertex-ai-040-00251,2026-03-12,project-14,cloud-sql,asia-south1,prod,data,latency,49.203,6.42,0.2,183.66,65.985,0
vertex-ai-040-00252,2026-03-13,project-15,vertex-ai,us-central1,sandbox,platform,quality,24.654,12.51,0.717,96.578,76.998,1
vertex-ai-040-00253,2026-03-14,project-04,bigquery,us-central1,sandbox,mlops,cost,30.166,5.944,0.837,117.429,70.847,1
vertex-ai-040-00254,2026-03-15,project-06,vertex-ai,global,prod,finops,quality,32.89,16.616,0.306,250.025,97.454,1
vertex-ai-040-00255,2026-03-16,project-18,gke,asia-south1,dev,finops,security,77.717,9.831,0.523,76.532,79.606,1
vertex-ai-040-00256,2026-03-17,project-22,bigquery,europe-west1,staging,mlops,latency,75.357,12.139,0.845,78.688,95.75,1
vertex-ai-040-00257,2026-03-18,project-10,gke,europe-west1,prod,data,quality,49.686,17.672,0.648,151.657,100,1
vertex-ai-040-00258,2026-03-19,project-08,vertex-ai,global,dev,security,quality,13.303,9.353,0.347,52.767,46.32,0
vertex-ai-040-00259,2026-03-20,project-13,bigquery,global,prod,platform,security,62.565,6.048,0.399,140.425,70.453,1
vertex-ai-040-00260,2026-03-21,project-04,bigquery,global,prod,mlops,cost,53.233,15.233,0.483,68.012,80.999,1
vertex-ai-040-00261,2026-03-22,project-23,gke,us-central1,staging,security,reliability,29.223,4.524,0.335,61.87,41.532,0
vertex-ai-040-00262,2026-03-23,project-05,pubsub,europe-west1,dev,mlops,quality,42.496,9.044,0.565,47.961,62.746,1
vertex-ai-040-00263,2026-03-24,project-16,cloud-sql,us-central1,prod,security,quality,82.366,5.304,0.839,118.4,87.836,1
vertex-ai-040-00264,2026-03-25,project-04,compute,global,dev,backend,reliability,51.841,6.071,0.532,75.998,62.013,1
vertex-ai-040-00265,2026-03-26,project-09,gke,europe-west1,staging,security,reliability,44.942,11.514,0.339,120.234,71.995,1
vertex-ai-040-00266,2026-03-27,project-23,cloud-sql,us-central1,prod,platform,quality,55.328,6.987,0.514,218.946,85.587,1
vertex-ai-040-00267,2026-03-28,project-14,compute,us-central1,staging,security,cost,43.848,7.442,0.63,125.461,73.058,0
vertex-ai-040-00268,2026-03-29,project-04,vertex-ai,us-central1,prod,finops,reliability,69.082,12.391,0.464,109.209,85.257,1
vertex-ai-040-00269,2026-03-30,project-21,vertex-ai,europe-west1,prod,data,cost,46.093,4.987,0.593,80.728,60.297,0
vertex-ai-040-00270,2026-03-31,project-08,bigquery,europe-west1,dev,data,reliability,64.677,8.448,1.127,103.412,96.875,1
vertex-ai-040-00271,2026-04-01,project-05,gke,us-east1,staging,finops,quality,35.288,8.061,0.76,148.657,79.439,1
vertex-ai-040-00272,2026-04-02,project-19,cloud-sql,global,prod,platform,reliability,59.5,16.146,0.565,131.051,97.386,1
vertex-ai-040-00273,2026-04-03,project-20,pubsub,asia-south1,prod,security,cost,48.702,5.522,0.446,140.009,65.958,1
vertex-ai-040-00274,2026-04-04,project-20,gke,us-central1,dev,mlops,reliability,52.728,8.861,0.63,43.863,67.577,0
vertex-ai-040-00275,2026-04-05,project-21,cloud-sql,europe-west1,prod,mlops,reliability,66.534,6.856,0.401,159.799,76.623,1
vertex-ai-040-00276,2026-04-06,project-02,compute,us-east1,prod,platform,reliability,49.611,10.604,0.345,196.911,82.898,1
vertex-ai-040-00277,2026-04-07,project-04,cloud-sql,europe-west1,dev,backend,security,13.213,18.445,0.358,92.624,73.701,0
vertex-ai-040-00278,2026-04-08,project-22,vertex-ai,us-east1,prod,backend,quality,37.351,15.889,0.429,72.752,75.772,1
vertex-ai-040-00279,2026-04-09,project-05,compute,global,staging,mlops,reliability,50.027,6.778,0.566,127.617,71.746,1
vertex-ai-040-00280,2026-04-10,project-21,cloud-run,us-east1,staging,security,quality,63.17,14.936,0.589,127.934,96.232,1
vertex-ai-040-00281,2026-04-11,project-10,cloud-run,asia-south1,prod,data,reliability,44.31,8.457,0.379,54.627,56.473,0
vertex-ai-040-00282,2026-04-12,project-10,gke,global,dev,backend,security,33.217,6.303,0.744,97.293,66.562,0
vertex-ai-040-00283,2026-04-13,project-22,cloud-sql,us-east1,dev,backend,reliability,16.54,11.468,0.407,112.729,63.232,1
vertex-ai-040-00284,2026-04-14,project-21,cloud-run,us-central1,dev,finops,cost,35.0,7.068,0.506,86.882,59.122,1
vertex-ai-040-00285,2026-04-15,project-02,pubsub,asia-south1,sandbox,finops,latency,23.915,5.855,0.514,103.781,55.157,0
vertex-ai-040-00286,2026-04-16,project-21,vertex-ai,asia-south1,staging,security,security,60.102,7.485,0.649,107.869,76.947,1
vertex-ai-040-00287,2026-04-17,project-09,bigquery,asia-south1,staging,security,reliability,20.412,18.712,0.672,173.237,99.589,1
vertex-ai-040-00288,2026-04-18,project-12,compute,us-east1,prod,finops,security,47.321,5.695,0.317,108.026,56.699,0
vertex-ai-040-00289,2026-04-19,project-07,cloud-sql,asia-south1,sandbox,security,quality,49.227,5.746,0.57,167.191,74.969,0
vertex-ai-040-00290,2026-04-20,project-19,gke,global,prod,platform,reliability,85.535,6.814,0.514,0.0,63.827,1
vertex-ai-040-00291,2026-04-21,project-06,gke,us-central1,prod,security,cost,91.17,6.179,0.185,44.434,59.282,0
vertex-ai-040-00292,2026-04-22,project-01,compute,us-central1,prod,mlops,cost,76.981,7.094,0.304,138.728,74.367,1
vertex-ai-040-00293,2026-04-23,project-13,vertex-ai,us-central1,dev,data,reliability,61.193,6.234,0.582,168.308,80.878,1
vertex-ai-040-00294,2026-04-24,project-06,vertex-ai,asia-south1,prod,security,quality,80.291,9.221,0.667,295.164,100,1
vertex-ai-040-00295,2026-04-25,project-03,bigquery,global,dev,platform,reliability,63.119,10.479,0.234,158.86,77.9,1
vertex-ai-040-00296,2026-04-26,project-22,cloud-run,europe-west1,staging,finops,latency,65.63,7.246,0.309,26.746,54.593,0
vertex-ai-040-00297,2026-04-27,project-05,compute,europe-west1,sandbox,backend,quality,31.155,15.987,0.269,78.381,69.053,0
vertex-ai-040-00298,2026-04-28,project-15,cloud-sql,europe-west1,staging,data,quality,45.731,7.318,0.514,223.556,83.673,1
vertex-ai-040-00299,2026-04-29,project-20,gke,us-east1,dev,backend,reliability,38.141,4.342,0.76,179.938,76.322,1
vertex-ai-040-00300,2026-04-30,project-24,gke,europe-west1,sandbox,data,latency,80.477,8.34,0.625,213.639,100,1
vertex-ai-040-00301,2026-05-01,project-23,vertex-ai,us-central1,prod,mlops,security,76.417,11.549,0.524,126.468,90.477,1
vertex-ai-040-00302,2026-05-02,project-11,pubsub,global,dev,platform,security,46.853,5.448,0.463,149.655,67.14,1
vertex-ai-040-00303,2026-05-03,project-03,cloud-sql,asia-south1,prod,backend,quality,83.436,3.892,0.613,152.447,81.971,1
vertex-ai-040-00304,2026-05-04,project-18,cloud-sql,us-central1,prod,data,cost,61.136,21.821,0.302,174.641,100,1
vertex-ai-040-00305,2026-05-05,project-05,pubsub,us-central1,sandbox,mlops,latency,49.506,11.948,0.809,111.328,89.756,1
vertex-ai-040-00306,2026-05-06,project-05,pubsub,europe-west1,prod,finops,cost,65.198,11.425,0.653,134.67,91.972,1
vertex-ai-040-00307,2026-05-07,project-03,gke,asia-south1,prod,backend,security,54.289,15.109,0.527,211.108,100,1
vertex-ai-040-00308,2026-05-08,project-17,cloud-sql,europe-west1,staging,security,cost,19.727,10.39,0.377,206.805,74.502,0
vertex-ai-040-00309,2026-05-09,project-16,cloud-run,us-central1,staging,backend,security,42.969,5.68,0.481,105.453,60.506,0
vertex-ai-040-00310,2026-05-10,project-02,cloud-run,us-central1,dev,mlops,security,35.799,6.035,0.532,28.718,49.419,0
vertex-ai-040-00311,2026-05-11,project-20,gke,global,dev,data,cost,44.831,9.908,0.329,210.148,80.971,1
vertex-ai-040-00312,2026-05-12,project-19,cloud-run,us-central1,sandbox,mlops,security,14.881,6.467,0.474,0.0,36.888,0
vertex-ai-040-00313,2026-05-13,project-19,cloud-sql,us-east1,prod,security,cost,92.179,6.495,0.459,115.801,80.37,1
vertex-ai-040-00314,2026-05-14,project-05,bigquery,us-east1,dev,data,cost,38.866,10.784,0.617,29.122,64.608,1
vertex-ai-040-00315,2026-05-15,project-10,compute,europe-west1,prod,mlops,reliability,29.126,7.436,0.608,70.873,59.16,0
vertex-ai-040-00316,2026-05-16,project-21,vertex-ai,asia-south1,prod,backend,latency,59.395,3.244,0.645,170.968,75.865,1
vertex-ai-040-00317,2026-05-17,project-04,vertex-ai,global,dev,mlops,quality,62.076,21.093,0.676,60.81,100,1
vertex-ai-040-00318,2026-05-18,project-18,vertex-ai,global,dev,security,cost,52.306,6.84,0.613,159.993,79.054,1
vertex-ai-040-00319,2026-05-19,project-22,pubsub,global,prod,security,latency,62.797,6.773,0.7,147.994,83.865,1
vertex-ai-040-00320,2026-05-20,project-07,bigquery,asia-south1,prod,security,quality,61.273,9.21,0.722,88.817,81.158,1
vertex-ai-040-00321,2026-05-21,project-20,pubsub,us-central1,staging,data,quality,15.584,26.218,0.426,63.95,90.866,1
vertex-ai-040-00322,2026-05-22,project-23,cloud-sql,us-east1,dev,platform,security,54.542,8.908,1.052,160.162,100,1
vertex-ai-040-00323,2026-05-23,project-10,vertex-ai,global,prod,mlops,security,59.067,8.182,0.574,121.125,77.519,1
vertex-ai-040-00324,2026-05-24,project-01,bigquery,global,staging,backend,quality,65.986,5.34,0.671,143.92,80.028,1
vertex-ai-040-00325,2026-05-25,project-06,cloud-run,asia-south1,prod,platform,cost,100.69,10.384,0.604,142.586,100,1
vertex-ai-040-00326,2026-05-26,project-16,cloud-run,global,prod,platform,quality,60.119,7.997,0.78,139.21,87.303,1
vertex-ai-040-00327,2026-05-27,project-02,compute,us-east1,prod,finops,security,91.634,10.576,0.468,123.879,91.195,1
vertex-ai-040-00328,2026-05-28,project-05,cloud-run,us-central1,prod,platform,quality,72.811,5.811,0.427,133.948,73.522,1
vertex-ai-040-00329,2026-05-29,project-21,gke,us-central1,staging,security,reliability,29.608,12.329,0.879,167.866,94.376,1
vertex-ai-040-00330,2026-05-30,project-16,bigquery,asia-south1,dev,platform,latency,54.439,19.57,0.875,117.96,100,1
vertex-ai-040-00331,2026-05-31,project-15,bigquery,global,prod,mlops,cost,33.442,6.555,0.791,138.003,74.81,1
vertex-ai-040-00332,2026-06-01,project-10,pubsub,us-central1,prod,platform,latency,39.442,10.35,0.397,140.011,72.268,1
vertex-ai-040-00333,2026-06-02,project-06,gke,us-east1,prod,mlops,security,70.969,11.331,0.521,180.259,95.801,1
vertex-ai-040-00334,2026-06-03,project-24,cloud-run,europe-west1,staging,security,reliability,62.298,12.589,0.287,88.761,74.168,1
vertex-ai-040-00335,2026-06-04,project-06,cloud-run,asia-south1,dev,security,security,46.429,6.054,0.768,87.288,69.986,1
vertex-ai-040-00336,2026-06-05,project-21,cloud-sql,us-central1,dev,finops,quality,29.677,4.611,0.118,171.858,50.339,0
vertex-ai-040-00337,2026-06-06,project-14,cloud-sql,europe-west1,staging,security,latency,60.828,15.617,0.417,124.241,90.443,1
vertex-ai-040-00338,2026-06-07,project-16,vertex-ai,asia-south1,prod,mlops,reliability,37.836,12.448,0.401,250.38,92.837,1
vertex-ai-040-00339,2026-06-08,project-10,cloud-run,global,prod,security,quality,37.866,9.294,0.677,197.049,87.37,1
vertex-ai-040-00340,2026-06-09,project-05,gke,us-east1,dev,security,security,34.844,13.971,0.476,132.478,80.774,1
vertex-ai-040-00341,2026-06-10,project-06,cloud-run,asia-south1,dev,backend,security,29.46,14.999,0.523,134.024,83.159,1
vertex-ai-040-00342,2026-06-11,project-07,bigquery,us-east1,dev,data,cost,56.643,25.039,0.407,153.78,100,1
vertex-ai-040-00343,2026-06-12,project-21,vertex-ai,us-east1,prod,backend,cost,84.002,6.962,0.663,184.137,95.704,1
vertex-ai-040-00344,2026-06-13,project-06,bigquery,global,dev,backend,security,31.175,12.743,0.601,84.92,74.064,0
vertex-ai-040-00345,2026-06-14,project-08,pubsub,us-east1,prod,backend,latency,61.606,4.279,0.663,86.269,67.332,1
vertex-ai-040-00346,2026-06-15,project-08,pubsub,asia-south1,prod,backend,security,67.534,5.822,0.402,129.057,70.112,1
vertex-ai-040-00347,2026-06-16,project-23,vertex-ai,europe-west1,dev,finops,reliability,59.795,3.968,0.423,52.089,52.588,0
vertex-ai-040-00348,2026-06-17,project-11,cloud-run,us-east1,staging,platform,reliability,14.511,5.259,0.513,120.636,52.898,0
vertex-ai-040-00349,2026-06-18,project-04,vertex-ai,asia-south1,prod,platform,cost,57.221,11.085,0.798,168.731,98.429,1
vertex-ai-040-00350,2026-06-19,project-11,cloud-sql,us-central1,sandbox,mlops,cost,36.213,15.61,0.712,91.957,87.428,1
vertex-ai-040-00351,2026-06-20,project-23,gke,global,dev,backend,reliability,38.009,14.099,0.617,46.19,74.532,1
vertex-ai-040-00352,2026-06-21,project-22,compute,asia-south1,prod,data,quality,49.991,9.714,0.572,115.136,76.974,1
vertex-ai-040-00353,2026-06-22,project-13,cloud-run,europe-west1,prod,platform,latency,68.727,7.476,0.427,108.651,72.288,1
vertex-ai-040-00354,2026-06-23,project-07,compute,us-east1,dev,data,latency,38.529,3.905,0.604,72.897,54.368,0
vertex-ai-040-00355,2026-06-24,project-09,pubsub,global,prod,security,cost,57.293,9.123,0.438,204.194,86.448,1
vertex-ai-040-00356,2026-06-25,project-16,cloud-sql,global,sandbox,platform,latency,56.107,9.879,0.4,103.01,71.711,1
vertex-ai-040-00357,2026-06-26,project-18,pubsub,us-east1,prod,platform,reliability,48.016,9.801,0.179,224.662,78.703,1
vertex-ai-040-00358,2026-06-27,project-15,bigquery,asia-south1,sandbox,finops,cost,50.2,6.901,0.759,221.987,92.61,1
vertex-ai-040-00359,2026-06-28,project-24,pubsub,us-east1,sandbox,platform,latency,57.353,13.694,0.64,81.972,86.38,1
vertex-ai-040-00360,2026-06-29,project-23,bigquery,global,dev,backend,latency,56.611,8.11,0.834,126.085,86.315,1
vertex-ai-040-00361,2026-01-01,project-20,cloud-run,europe-west1,prod,data,reliability,36.991,8.072,0.392,150.308,67.421,0
vertex-ai-040-00362,2026-01-02,project-12,gke,europe-west1,prod,data,latency,44.945,7.996,0.668,145.659,79.01,1
vertex-ai-040-00363,2026-01-03,project-18,compute,europe-west1,dev,security,cost,47.239,6.36,0.491,55.713,56.683,0
vertex-ai-040-00364,2026-01-04,project-19,compute,global,prod,platform,cost,53.103,18.807,0.56,72.854,92.694,1
vertex-ai-040-00365,2026-01-05,project-04,bigquery,asia-south1,staging,security,latency,45.039,23.661,0.426,72.629,96.474,1
vertex-ai-040-00366,2026-01-06,project-24,compute,global,staging,mlops,cost,14.141,12.253,0.373,190.343,74.353,1
vertex-ai-040-00367,2026-01-07,project-08,compute,us-central1,staging,security,latency,25.422,6.133,0.821,292.996,94.672,1
vertex-ai-040-00368,2026-01-08,project-23,cloud-run,europe-west1,prod,mlops,cost,44.325,12.051,0.482,75.236,71.475,1
vertex-ai-040-00369,2026-01-09,project-14,bigquery,global,prod,mlops,security,57.109,8.836,0.691,127.966,83.452,1
vertex-ai-040-00370,2026-01-10,project-10,bigquery,us-east1,sandbox,platform,reliability,27.981,17.523,0.558,186.151,97.357,1
vertex-ai-040-00371,2026-01-11,project-04,compute,europe-west1,sandbox,backend,quality,10.581,7.283,0.74,167.473,71.02,1
vertex-ai-040-00372,2026-01-12,project-18,bigquery,europe-west1,staging,backend,latency,48.798,10.098,0.557,160.605,83.558,1
vertex-ai-040-00373,2026-01-13,project-06,cloud-run,us-east1,staging,backend,cost,54.054,7.933,0.609,160.405,82.137,1
vertex-ai-040-00374,2026-01-14,project-17,cloud-sql,us-east1,prod,finops,latency,56.717,12.786,0.602,110.496,86.869,1
vertex-ai-040-00375,2026-01-15,project-04,cloud-run,us-east1,prod,platform,quality,7.6,6.796,0.54,56.145,45.605,0
vertex-ai-040-00376,2026-01-16,project-12,cloud-run,us-central1,sandbox,backend,cost,41.597,9.02,0.668,104.287,74.194,1
vertex-ai-040-00377,2026-01-17,project-11,cloud-sql,europe-west1,sandbox,backend,latency,46.5,18.103,0.608,55.351,87.867,1
vertex-ai-040-00378,2026-01-18,project-03,compute,us-east1,dev,mlops,reliability,40.749,8.907,0.901,85.312,79.021,1
vertex-ai-040-00379,2026-01-19,project-06,gke,asia-south1,prod,data,quality,56.116,18.026,0.834,173.186,100,1
vertex-ai-040-00380,2026-01-20,project-18,cloud-run,us-central1,prod,mlops,security,88.404,10.206,0.789,38.579,87.997,1
vertex-ai-040-00381,2026-01-21,project-22,cloud-run,europe-west1,dev,platform,latency,77.953,4.149,0.712,21.328,64.995,0
vertex-ai-040-00382,2026-01-22,project-13,gke,us-central1,prod,security,cost,86.508,8.445,0.71,151.877,96.982,1
vertex-ai-040-00383,2026-01-23,project-17,vertex-ai,asia-south1,staging,backend,cost,29.2,7.329,0.518,148.124,67.052,1
vertex-ai-040-00384,2026-01-24,project-16,pubsub,us-east1,dev,data,quality,51.124,9.788,0.459,92.368,70.267,0
vertex-ai-040-00385,2026-01-25,project-13,compute,asia-south1,staging,security,security,22.931,9.218,0.497,182.249,73.507,1
vertex-ai-040-00386,2026-01-26,project-07,compute,europe-west1,prod,mlops,quality,86.526,7.446,0.275,104.612,72.539,1
vertex-ai-040-00387,2026-01-27,project-06,gke,us-central1,prod,security,reliability,16.967,12.492,0.371,109.677,64.066,1
vertex-ai-040-00388,2026-01-28,project-12,compute,europe-west1,dev,data,latency,47.982,9.247,0.718,122.706,81.395,1
vertex-ai-040-00389,2026-01-29,project-13,compute,europe-west1,staging,mlops,reliability,38.015,7.73,0.537,64.32,59.517,1
vertex-ai-040-00390,2026-01-30,project-22,cloud-sql,asia-south1,prod,finops,cost,62.741,9.096,0.269,194.777,81.003,1
vertex-ai-040-00391,2026-01-31,project-02,gke,us-central1,sandbox,backend,latency,18.881,4.479,0.681,70.652,51.198,0
vertex-ai-040-00392,2026-02-01,project-23,vertex-ai,europe-west1,prod,backend,latency,60.07,10.564,0.754,40.432,77.96,1
vertex-ai-040-00393,2026-02-02,project-21,vertex-ai,europe-west1,prod,platform,quality,31.855,18.281,0.705,125.841,96.832,1
vertex-ai-040-00394,2026-02-03,project-20,cloud-run,europe-west1,prod,mlops,cost,67.68,7.94,0.7,181.255,93.148,1
vertex-ai-040-00395,2026-02-04,project-14,cloud-run,asia-south1,dev,platform,cost,51.651,5.907,0.527,17.043,52.791,0
vertex-ai-040-00396,2026-02-05,project-21,compute,global,prod,mlops,quality,51.535,13.296,0.687,0.0,73.106,1
vertex-ai-040-00397,2026-02-06,project-22,cloud-run,asia-south1,dev,security,quality,55.806,6.954,0.412,36.525,55.505,0
vertex-ai-040-00398,2026-02-07,project-15,bigquery,global,dev,platform,latency,51.07,11.097,0.664,171.167,91.969,1
vertex-ai-040-00399,2026-02-08,project-23,bigquery,global,sandbox,platform,latency,35.467,6.652,0.55,98.424,61.538,0
vertex-ai-040-00400,2026-02-09,project-13,bigquery,global,prod,mlops,latency,47.393,10.18,0.589,158.642,84.091,1
vertex-ai-040-00401,2026-02-10,project-04,cloud-sql,global,dev,finops,latency,17.942,5.193,0.179,210.784,55.401,0
vertex-ai-040-00402,2026-02-11,project-23,cloud-run,europe-west1,sandbox,data,latency,65.122,7.404,0.418,144.488,75.77,1
vertex-ai-040-00403,2026-02-12,project-12,gke,global,dev,mlops,quality,50.44,11.432,0.832,48.885,80.578,1
vertex-ai-040-00404,2026-02-13,project-04,gke,global,prod,platform,quality,57.841,6.35,0.645,171.807,82.691,1
vertex-ai-040-00405,2026-02-14,project-23,cloud-run,europe-west1,prod,backend,security,106.937,4.784,0.74,142.069,95.209,1
vertex-ai-040-00406,2026-02-15,project-05,bigquery,asia-south1,sandbox,finops,reliability,32.437,9.517,0.532,138.12,72.322,1
vertex-ai-040-00407,2026-02-16,project-08,pubsub,asia-south1,prod,security,reliability,63.101,10.018,0.475,75.825,73.143,1
vertex-ai-040-00408,2026-02-17,project-10,compute,us-central1,staging,platform,reliability,32.097,11.584,0.625,179.347,86.293,1
vertex-ai-040-00409,2026-02-18,project-19,bigquery,asia-south1,prod,mlops,cost,68.126,17.147,0.832,148.567,100,1
vertex-ai-040-00410,2026-02-19,project-08,gke,asia-south1,sandbox,platform,reliability,74.266,6.817,0.637,42.149,70.341,1
vertex-ai-040-00411,2026-02-20,project-05,bigquery,asia-south1,sandbox,mlops,reliability,73.493,32.107,0.487,75.962,100,1
vertex-ai-040-00412,2026-02-21,project-04,vertex-ai,europe-west1,prod,mlops,reliability,61.822,9.047,0.643,66.679,74.976,1
vertex-ai-040-00413,2026-02-22,project-13,vertex-ai,asia-south1,prod,security,cost,69.138,7.016,0.579,85.18,73.256,0
vertex-ai-040-00414,2026-02-23,project-04,gke,asia-south1,dev,mlops,reliability,56.75,7.279,0.344,108.684,64.737,1
vertex-ai-040-00415,2026-02-24,project-11,pubsub,europe-west1,staging,data,cost,34.668,12.089,0.637,80.916,74.437,0
vertex-ai-040-00416,2026-02-25,project-05,compute,asia-south1,dev,backend,latency,52.218,11.873,0.226,112.703,70.326,0
vertex-ai-040-00417,2026-02-26,project-14,bigquery,asia-south1,sandbox,backend,quality,49.162,14.496,0.961,158.501,100,1
vertex-ai-040-00418,2026-02-27,project-20,cloud-run,global,prod,security,latency,40.059,14.167,0.384,0.0,60.517,0
vertex-ai-040-00419,2026-02-28,project-08,gke,global,prod,platform,reliability,87.605,11.477,0.446,27.676,77.088,1
vertex-ai-040-00420,2026-03-01,project-08,pubsub,global,prod,mlops,cost,87.814,5.198,0.241,123.442,69.301,0
vertex-ai-040-00421,2026-03-02,project-16,bigquery,us-central1,prod,finops,quality,42.798,11.577,0.504,28.118,63.733,0
vertex-ai-040-00422,2026-03-03,project-22,compute,asia-south1,prod,platform,latency,60.89,8.834,0.648,100.524,79.264,1
vertex-ai-040-00423,2026-03-04,project-13,compute,us-central1,prod,finops,cost,60.947,14.029,0.543,72.278,83.611,1
vertex-ai-040-00424,2026-03-05,project-14,pubsub,europe-west1,prod,security,cost,76.224,7.387,0.494,137.059,81.193,1
vertex-ai-040-00425,2026-03-06,project-04,pubsub,us-east1,staging,data,reliability,21.064,15.387,0.47,177.633,85.63,1
vertex-ai-040-00426,2026-03-07,project-22,cloud-sql,us-east1,dev,mlops,quality,54.327,7.291,0.519,69.103,64.269,0
vertex-ai-040-00427,2026-03-08,project-13,cloud-run,us-east1,prod,backend,reliability,49.541,20.549,0.477,166.473,100,1
vertex-ai-040-00428,2026-03-09,project-03,gke,us-east1,prod,mlops,reliability,102.649,3.383,0.935,142.728,97.36,1
vertex-ai-040-00429,2026-03-10,project-02,compute,us-central1,dev,security,cost,37.06,5.833,0.602,249.245,84.0,1
vertex-ai-040-00430,2026-03-11,project-16,pubsub,global,prod,mlops,quality,37.388,16.892,0.679,165.757,100,1
vertex-ai-040-00431,2026-03-12,project-07,bigquery,us-central1,prod,finops,reliability,48.432,4.289,0.459,80.914,54.824,0
vertex-ai-040-00432,2026-03-13,project-16,vertex-ai,us-east1,staging,data,latency,45.709,8.15,0.443,24.455,54.086,0
vertex-ai-040-00433,2026-03-14,project-05,cloud-sql,us-east1,staging,mlops,latency,20.719,11.102,0.741,135.507,78.853,1
vertex-ai-040-00434,2026-03-15,project-22,pubsub,us-east1,sandbox,security,latency,74.432,10.045,0.448,99.31,79.652,1
vertex-ai-040-00435,2026-03-16,project-24,compute,us-central1,prod,security,quality,53.149,7.396,0.909,80.576,79.425,1
