record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-071-00217,2026-02-06,project-23,gke,europe-west1,dev,backend,cost,46.727,7.365,0.639,78.232,67.313,0
gcp-cost-071-00218,2026-02-07,project-14,compute,us-east1,dev,backend,latency,28.09,6.41,0.596,136.957,65.621,0
gcp-cost-071-00219,2026-02-08,project-09,cloud-run,global,prod,mlops,quality,62.306,15.216,0.64,147.129,100,1
gcp-cost-071-00220,2026-02-09,project-12,vertex-ai,us-central1,sandbox,finops,quality,45.196,9.338,0.764,66.12,73.99,1
gcp-cost-071-00221,2026-02-10,project-19,cloud-run,asia-south1,staging,finops,quality,54.545,20.164,1.057,112.283,100,1
gcp-cost-071-00222,2026-02-11,project-19,compute,us-east1,dev,mlops,latency,12.345,6.645,0.373,69.152,42.965,0
gcp-cost-071-00223,2026-02-12,project-16,gke,us-central1,prod,finops,security,56.748,6.797,0.556,0.0,55.181,0
gcp-cost-071-00224,2026-02-13,project-04,vertex-ai,global,staging,security,security,50.177,7.058,0.313,105.539,60.377,0
gcp-cost-071-00225,2026-02-14,project-15,vertex-ai,global,staging,finops,latency,52.565,13.051,0.69,72.561,83.582,1
gcp-cost-071-00226,2026-02-15,project-05,bigquery,asia-south1,prod,finops,latency,78.096,10.854,0.732,173.234,100,1
gcp-cost-071-00227,2026-02-16,project-01,pubsub,europe-west1,staging,mlops,security,24.27,3.226,0.228,49.053,31.155,0
gcp-cost-071-00228,2026-02-17,project-14,vertex-ai,global,prod,backend,latency,38.423,6.154,0.383,92.074,54.64,0
gcp-cost-071-00229,2026-02-18,project-10,cloud-run,asia-south1,prod,mlops,latency,64.216,5.601,0.487,117.228,69.685,1
gcp-cost-071-00230,2026-02-19,project-12,cloud-run,global,prod,data,reliability,84.101,5.924,0.499,56.27,68.929,0
gcp-cost-071-00231,2026-02-20,project-03,vertex-ai,us-central1,prod,mlops,cost,61.492,4.486,0.622,89.289,66.781,1
gcp-cost-071-00232,2026-02-21,project-22,bigquery,us-central1,prod,security,cost,57.251,9.587,0.629,203.0,94.027,1
gcp-cost-071-00233,2026-02-22,project-03,vertex-ai,us-east1,sandbox,platform,cost,35.851,14.005,0.662,183.159,95.107,1
gcp-cost-071-00234,2026-02-23,project-14,cloud-run,us-east1,staging,backend,quality,7.878,21.509,0.241,117.97,78.584,1
gcp-cost-071-00235,2026-02-24,project-12,cloud-sql,us-central1,prod,security,latency,58.509,7.681,0.486,132.141,74.681,1
gcp-cost-071-00236,2026-02-25,project-21,cloud-sql,asia-south1,sandbox,mlops,reliability,58.802,6.483,0.54,146.399,75.958,1
gcp-cost-071-00237,2026-02-26,project-15,gke,us-east1,staging,platform,cost,36.271,18.878,0.593,164.708,100,1
gcp-cost-071-00238,2026-02-27,project-22,pubsub,global,dev,backend,security,44.23,7.832,0.575,81.54,65.771,0
gcp-cost-071-00239,2026-02-28,project-22,cloud-run,us-east1,sandbox,backend,cost,46.218,6.483,0.727,104.204,71.945,1
gcp-cost-071-00240,2026-03-01,project-21,cloud-sql,asia-south1,staging,security,latency,83.898,5.131,0.589,103.82,77.092,1
gcp-cost-071-00241,2026-03-02,project-23,cloud-run,global,sandbox,finops,reliability,77.415,15.598,0.311,168.67,98.973,1
gcp-cost-071-00242,2026-03-03,project-02,compute,europe-west1,staging,security,security,28.563,7.199,0.41,58.42,49.664,0
gcp-cost-071-00243,2026-03-04,project-14,bigquery,asia-south1,dev,data,latency,73.653,3.162,0.605,84.157,66.604,1
gcp-cost-071-00244,2026-03-05,project-14,cloud-sql,europe-west1,sandbox,finops,cost,69.4,12.338,0.56,140.036,93.101,1
gcp-cost-071-00245,2026-03-06,project-22,compute,global,prod,mlops,reliability,83.34,9.893,0.568,142.142,92.862,1
gcp-cost-071-00246,2026-03-07,project-18,cloud-run,europe-west1,sandbox,backend,latency,65.395,5.435,0.511,94.262,67.201,1
gcp-cost-071-00247,2026-03-08,project-21,cloud-run,europe-west1,prod,security,quality,39.177,14.736,0.568,125.688,86.305,1
gcp-cost-071-00248,2026-03-09,project-01,compute,global,prod,security,quality,60.246,16.684,0.135,128.274,83.447,1
gcp-cost-071-00249,2026-03-10,project-14,cloud-run,us-east1,prod,finops,security,16.784,15.243,0.658,173.301,89.744,1
gcp-cost-071-00250,2026-03-11,project-24,bigquery,asia-south1,prod,finops,security,60.774,4.688,0.386,48.363,52.773,0
gcp-cost-071-00251,2026-03-12,project-19,bigquery,asia-south1,sandbox,mlops,cost,47.33,7.08,0.28,225.759,75.809,1
gcp-cost-071-00252,2026-03-13,project-23,compute,us-east1,dev,platform,reliability,38.729,10.865,0.247,108.744,63.41,0
gcp-cost-071-00253,2026-03-14,project-14,cloud-sql,us-central1,dev,mlops,reliability,57.297,4.092,0.591,180.991,76.681,1
gcp-cost-071-00254,2026-03-15,project-06,pubsub,us-east1,staging,mlops,latency,51.202,8.955,0.419,169.495,78.199,1
gcp-cost-071-00255,2026-03-16,project-21,bigquery,us-east1,staging,finops,latency,54.341,10.967,0.83,163.589,97.516,1
gcp-cost-071-00256,2026-03-17,project-15,compute,us-east1,prod,data,latency,82.263,6.054,0.576,181.847,89.597,1
gcp-cost-071-00257,2026-03-18,project-05,compute,us-east1,prod,mlops,latency,39.259,13.038,0.382,126.398,75.966,1
gcp-cost-071-00258,2026-03-19,project-01,vertex-ai,global,sandbox,backend,latency,57.533,7.238,0.741,131.013,82.066,1
gcp-cost-071-00259,2026-03-20,project-04,cloud-sql,global,staging,backend,cost,44.71,8.816,0.555,284.51,97.135,1
gcp-cost-071-00260,2026-03-21,project-04,pubsub,us-central1,sandbox,mlops,quality,22.575,18.41,0.523,136.855,89.121,1
gcp-cost-071-00261,2026-03-22,project-06,cloud-run,europe-west1,prod,backend,quality,68.145,9.885,0.557,157.524,89.383,1
gcp-cost-071-00262,2026-03-23,project-13,cloud-run,us-central1,prod,platform,quality,77.74,4.703,0.556,126.109,76.034,1
gcp-cost-071-00263,2026-03-24,project-06,cloud-run,global,sandbox,platform,quality,54.946,7.755,0.397,212.97,82.279,1
gcp-cost-071-00264,2026-03-25,project-09,pubsub,us-east1,prod,mlops,security,67.518,3.158,0.421,158.559,68.858,1
gcp-cost-071-00265,2026-03-26,project-11,vertex-ai,global,sandbox,platform,cost,88.297,10.085,0.4,105.291,83.791,1
gcp-cost-071-00266,2026-03-27,project-05,bigquery,us-central1,sandbox,finops,security,33.756,6.743,0.583,109.079,63.861,0
gcp-cost-071-00267,2026-03-28,project-07,compute,us-central1,dev,backend,reliability,74.665,8.73,0.515,87.646,77.309,1
gcp-cost-071-00268,2026-03-29,project-01,gke,global,prod,security,latency,83.289,6.638,0.649,229.735,100,1
gcp-cost-071-00269,2026-03-30,project-19,gke,us-central1,prod,backend,cost,61.83,10.381,0.592,123.839,84.643,1
gcp-cost-071-00270,2026-03-31,project-02,gke,us-central1,sandbox,data,reliability,29.064,11.868,0.741,235.883,98.199,1
gcp-cost-071-00271,2026-04-01,project-13,cloud-sql,us-central1,prod,mlops,latency,60.706,12.495,0.765,110.231,93.252,1
gcp-cost-071-00272,2026-04-02,project-07,cloud-sql,global,dev,security,latency,54.103,5.833,0.502,26.104,53.923,0
gcp-cost-071-00273,2026-04-03,project-17,bigquery,europe-west1,prod,data,cost,64.077,6.287,0.594,131.506,77.065,1
gcp-cost-071-00274,2026-04-04,project-15,pubsub,asia-south1,prod,platform,reliability,101.022,8.462,0.599,147.849,97.629,1
gcp-cost-071-00275,2026-04-05,project-24,vertex-ai,us-central1,prod,data,cost,65.782,15.699,0.41,85.57,86.484,1
gcp-cost-071-00276,2026-04-06,project-24,vertex-ai,europe-west1,staging,security,latency,41.403,11.665,0.686,67.661,75.587,1
gcp-cost-071-00277,2026-04-07,project-09,cloud-run,global,staging,platform,quality,69.027,16.793,0.69,146.911,100,1
gcp-cost-071-00278,2026-04-08,project-07,cloud-run,europe-west1,dev,finops,security,79.49,23.724,0.778,185.702,100,1
gcp-cost-071-00279,2026-04-09,project-14,bigquery,us-east1,dev,security,security,61.018,14.114,0.291,118.15,81.704,1
gcp-cost-071-00280,2026-04-10,project-05,vertex-ai,europe-west1,staging,platform,quality,75.264,15.77,0.49,156.598,100,1
gcp-cost-071-00281,2026-04-11,project-12,pubsub,asia-south1,sandbox,platform,reliability,31.568,4.651,0.777,104.57,64.346,0
gcp-cost-071-00282,2026-04-12,project-24,bigquery,europe-west1,sandbox,platform,security,56.258,14.774,0.518,25.778,76.052,1
gcp-cost-071-00283,2026-04-13,project-10,bigquery,us-east1,sandbox,data,latency,46.398,6.799,0.882,185.805,90.07,1
gcp-cost-071-00284,2026-04-14,project-09,cloud-run,europe-west1,staging,data,latency,23.881,8.767,0.302,90.056,52.518,0
gcp-cost-071-00285,2026-04-15,project-08,cloud-run,us-central1,prod,platform,reliability,26.043,11.065,0.845,121.496,82.227,1
gcp-cost-071-00286,2026-04-16,project-03,cloud-run,europe-west1,prod,security,quality,76.578,7.209,0.0,76.154,54.729,1
gcp-cost-071-00287,2026-04-17,project-03,compute,us-central1,sandbox,finops,security,28.364,7.289,0.65,105.157,65.02,1
gcp-cost-071-00288,2026-04-18,project-11,pubsub,asia-south1,prod,finops,reliability,88.986,9.067,0.256,99.914,75.832,1
gcp-cost-071-00289,2026-04-19,project-13,compute,us-central1,sandbox,data,quality,43.855,16.617,0.569,149.397,95.824,1
gcp-cost-071-00290,2026-04-20,project-23,pubsub,global,sandbox,platform,cost,64.531,11.222,0.529,9.827,68.719,1
gcp-cost-071-00291,2026-04-21,project-11,cloud-run,asia-south1,prod,platform,security,74.283,7.582,0.974,179.206,100,1
gcp-cost-071-00292,2026-04-22,project-22,pubsub,asia-south1,prod,security,reliability,81.41,16.288,0.699,43.211,97.265,1
gcp-cost-071-00293,2026-04-23,project-15,gke,europe-west1,sandbox,mlops,latency,56.222,4.653,0.242,119.545,56.438,0
gcp-cost-071-00294,2026-04-24,project-05,gke,global,prod,finops,reliability,26.809,12.055,0.375,74.57,61.511,0
gcp-cost-071-00295,2026-04-25,project-08,cloud-sql,asia-south1,prod,platform,quality,114.736,11.69,0.304,29.686,82.403,1
gcp-cost-071-00296,2026-04-26,project-23,compute,asia-south1,prod,data,quality,63.082,8.165,0.399,57.784,63.522,0
gcp-cost-071-00297,2026-04-27,project-05,bigquery,global,dev,platform,latency,48.463,26.241,0.808,168.377,100,1
gcp-cost-071-00298,2026-04-28,project-04,cloud-run,global,prod,finops,latency,74.195,8.307,0.532,160.377,87.36,1
gcp-cost-071-00299,2026-04-29,project-04,bigquery,us-central1,staging,data,latency,57.324,7.647,0.639,29.487,64.572,1
gcp-cost-071-00300,2026-04-30,project-24,bigquery,us-east1,sandbox,backend,reliability,25.711,8.615,0.574,59.219,57.827,0
gcp-cost-071-00301,2026-05-01,project-12,cloud-run,us-east1,staging,mlops,cost,40.02,6.236,0.545,153.232,69.979,1
gcp-cost-071-00302,2026-05-02,project-10,bigquery,europe-west1,staging,backend,latency,24.788,6.309,0.435,143.896,59.607,1
gcp-cost-071-00303,2026-05-03,project-06,bigquery,global,dev,mlops,cost,32.545,8.405,0.767,150.832,79.844,1
gcp-cost-071-00304,2026-05-04,project-08,compute,us-central1,prod,backend,reliability,34.735,3.176,0.48,54.955,44.382,0
gcp-cost-071-00305,2026-05-05,project-18,vertex-ai,asia-south1,prod,mlops,security,90.564,19.744,0.495,28.047,99.182,1
gcp-cost-071-00306,2026-05-06,project-06,pubsub,us-central1,prod,mlops,latency,79.084,4.115,0.673,7.058,61.865,0
gcp-cost-071-00307,2026-05-07,project-11,bigquery,asia-south1,prod,finops,cost,72.787,7.048,0.7,2.647,66.807,1
gcp-cost-071-00308,2026-05-08,project-11,vertex-ai,europe-west1,prod,security,cost,74.003,17.013,0.616,178.146,100,1
gcp-cost-071-00309,2026-05-09,project-19,compute,europe-west1,prod,data,security,92.37,6.49,0.642,134.182,89.511,1
gcp-cost-071-00310,2026-05-10,project-14,pubsub,global,sandbox,platform,latency,55.646,16.385,0.708,64.353,91.873,1
gcp-cost-071-00311,2026-05-11,project-05,compute,asia-south1,prod,finops,security,89.848,5.846,0.596,74.349,76.79,1
gcp-cost-071-00312,2026-05-12,project-07,cloud-sql,global,prod,finops,reliability,97.258,6.687,0.558,50.944,76.603,1
gcp-cost-071-00313,2026-05-13,project-17,compute,us-east1,sandbox,security,latency,39.595,4.774,0.464,130.725,60.302,1
gcp-cost-071-00314,2026-05-14,project-05,bigquery,asia-south1,staging,security,security,58.198,9.537,0.462,147.817,80.349,1
gcp-cost-071-00315,2026-05-15,project-24,cloud-run,us-east1,staging,mlops,reliability,64.16,6.938,0.665,86.626,74.553,1
gcp-cost-071-00316,2026-05-16,project-07,cloud-sql,us-east1,dev,backend,quality,43.487,6.28,0.676,75.246,64.507,0
gcp-cost-071-00317,2026-05-17,project-15,cloud-sql,global,sandbox,backend,cost,21.849,8.835,0.443,136.911,63.733,0
gcp-cost-071-00318,2026-05-18,project-16,bigquery,us-east1,prod,platform,cost,62.868,18.644,0.465,94.993,95.635,1
gcp-cost-071-00319,2026-05-19,project-20,pubsub,asia-south1,prod,data,security,65.961,13.097,0.416,74.373,79.052,1
gcp-cost-071-00320,2026-05-20,project-02,cloud-sql,asia-south1,prod,security,reliability,39.879,11.168,0.677,82.062,75.679,1
gcp-cost-071-00321,2026-05-21,project-02,bigquery,us-central1,staging,backend,reliability,56.335,13.677,0.593,184.351,99.27,1
gcp-cost-071-00322,2026-05-22,project-19,cloud-run,europe-west1,dev,finops,latency,72.465,8.216,0.435,146.544,81.129,1
gcp-cost-071-00323,2026-05-23,project-21,pubsub,global,prod,finops,cost,52.145,7.291,0.505,209.777,83.531,1
gcp-cost-071-00324,2026-05-24,project-21,compute,asia-south1,staging,backend,reliability,38.361,11.157,0.351,126.257,70.157,1
gcp-cost-071-00325,2026-05-25,project-04,pubsub,asia-south1,staging,data,latency,56.858,5.842,0.318,108.672,60.51,0
gcp-cost-071-00326,2026-05-26,project-04,gke,europe-west1,dev,backend,reliability,42.455,15.521,0.479,77.774,79.182,1
gcp-cost-071-00327,2026-05-27,project-04,bigquery,us-central1,staging,data,latency,27.402,4.109,0.71,0.0,44.028,0
gcp-cost-071-00328,2026-05-28,project-01,bigquery,global,staging,data,cost,21.153,6.326,0.672,152.453,67.917,0
gcp-cost-071-00329,2026-05-29,project-24,cloud-run,us-east1,staging,backend,latency,50.564,13.568,0.27,115.142,75.598,0
gcp-cost-071-00330,2026-05-30,project-23,gke,us-central1,prod,security,security,76.209,17.593,0.802,86.604,100,1
gcp-cost-071-00331,2026-05-31,project-08,cloud-run,europe-west1,sandbox,backend,quality,29.157,7.299,0.379,108.288,56.293,0
gcp-cost-071-00332,2026-06-01,project-05,vertex-ai,global,prod,platform,cost,71.357,8.525,0.326,71.141,66.651,0
gcp-cost-071-00333,2026-06-02,project-22,vertex-ai,us-east1,dev,platform,security,40.479,8.279,0.169,134.081,58.954,0
gcp-cost-071-00334,2026-06-03,project-13,gke,global,sandbox,data,cost,28.839,6.522,0.577,34.273,50.505,0
gcp-cost-071-00335,2026-06-04,project-16,bigquery,global,dev,data,security,39.272,6.997,0.662,102.355,68.168,0
gcp-cost-071-00336,2026-06-05,project-11,compute,us-central1,prod,security,quality,65.79,7.205,0.556,82.334,71.305,1
gcp-cost-071-00337,2026-06-06,project-23,gke,us-east1,staging,platform,security,17.117,5.307,0.591,156.646,61.903,0
gcp-cost-071-00338,2026-06-07,project-24,pubsub,europe-west1,prod,security,latency,96.539,14.241,0.289,128.954,95.938,1
gcp-cost-071-00339,2026-06-08,project-22,compute,asia-south1,prod,platform,security,71.397,9.074,0.603,184.384,94.156,1
gcp-cost-071-00340,2026-06-09,project-20,compute,europe-west1,sandbox,finops,latency,38.734,4.553,0.12,126.784,46.87,0
gcp-cost-071-00341,2026-06-10,project-12,bigquery,europe-west1,prod,platform,reliability,63.041,10.231,1.036,83.954,94.44,1
gcp-cost-071-00342,2026-06-11,project-24,pubsub,europe-west1,staging,security,cost,24.191,20.477,0.441,24.332,75.23,1
gcp-cost-071-00343,2026-06-12,project-15,bigquery,global,dev,backend,cost,38.884,6.715,0.418,108.375,59.712,0
gcp-cost-071-00344,2026-06-13,project-10,bigquery,us-central1,staging,mlops,cost,52.75,13.687,0.613,110.396,87.953,1
gcp-cost-071-00345,2026-06-14,project-22,cloud-sql,global,prod,backend,latency,72.37,10.28,0.516,164.743,91.401,1
gcp-cost-071-00346,2026-06-15,project-24,gke,asia-south1,prod,mlops,reliability,50.753,13.618,0.498,108.581,82.804,1
gcp-cost-071-00347,2026-06-16,project-19,pubsub,us-central1,sandbox,security,quality,20.985,2.947,0.552,80.108,45.224,0
gcp-cost-071-00348,2026-06-17,project-05,cloud-run,asia-south1,staging,backend,security,14.953,5.25,0.326,207.895,59.212,0
gcp-cost-071-00349,2026-06-18,project-19,gke,europe-west1,dev,platform,latency,24.318,15.086,0.365,173.233,81.75,1
gcp-cost-071-00350,2026-06-19,project-08,bigquery,asia-south1,sandbox,platform,reliability,61.29,14.813,0.533,35.476,79.844,1
gcp-cost-071-00351,2026-06-20,project-07,vertex-ai,asia-south1,sandbox,backend,quality,26.542,4.46,0.574,133.223,59.215,0
gcp-cost-071-00352,2026-06-21,project-16,pubsub,asia-south1,prod,data,latency,46.19,17.414,0.31,52.773,75.345,1
gcp-cost-071-00353,2026-06-22,project-09,cloud-sql,asia-south1,sandbox,finops,cost,28.096,7.331,0.429,228.116,75.221,1
gcp-cost-071-00354,2026-06-23,project-16,pubsub,us-east1,dev,platform,security,43.141,9.379,0.571,148.029,78.556,1
gcp-cost-071-00355,2026-06-24,project-05,gke,europe-west1,staging,finops,quality,17.198,4.613,0.581,251.334,73.771,1
gcp-cost-071-00356,2026-06-25,project-20,vertex-ai,us-east1,prod,mlops,quality,88.85,8.848,0.051,107.659,69.228,1
gcp-cost-071-00357,2026-06-26,project-12,pubsub,asia-south1,dev,mlops,latency,9.086,9.717,0.476,181.945,69.047,1
gcp-cost-071-00358,2026-06-27,project-11,pubsub,us-east1,dev,mlops,quality,32.296,10.851,0.367,125.792,67.812,1
gcp-cost-071-00359,2026-06-28,project-14,pubsub,us-central1,sandbox,platform,security,43.29,8.503,0.68,4.111,59.391,0
gcp-cost-071-00360,2026-06-29,project-17,vertex-ai,global,dev,mlops,cost,43.313,9.042,0.383,120.153,67.185,1
gcp-cost-071-00361,2026-01-01,project-08,vertex-ai,us-central1,prod,data,quality,54.021,14.795,0.766,167.758,100,1
gcp-cost-071-00362,2026-01-02,project-07,bigquery,us-central1,dev,security,latency,11.012,10.093,0.344,139.224,59.748,0
gcp-cost-071-00363,2026-01-03,project-20,compute,europe-west1,prod,platform,latency,74.707,18.881,0.704,158.891,100,1
gcp-cost-071-00364,2026-01-04,project-04,gke,us-central1,prod,platform,quality,72.837,7.793,0.485,214.535,91.938,1
gcp-cost-071-00365,2026-01-05,project-05,vertex-ai,asia-south1,sandbox,mlops,quality,37.772,2.429,0.54,103.096,52.823,0
gcp-cost-071-00366,2026-01-06,project-05,pubsub,europe-west1,sandbox,backend,cost,66.42,11.717,0.197,68.973,67.54,1
gcp-cost-071-00367,2026-01-07,project-09,cloud-run,global,prod,finops,latency,59.761,5.921,0.537,135.51,73.289,0
gcp-cost-071-00368,2026-01-08,project-07,pubsub,europe-west1,prod,backend,latency,58.042,11.46,0.647,173.304,94.973,1
gcp-cost-071-00369,2026-01-09,project-02,gke,us-east1,sandbox,mlops,security,29.82,7.159,0.715,132.737,71.524,1
gcp-cost-071-00370,2026-01-10,project-15,compute,us-east1,dev,platform,quality,6.283,7.894,0.511,157.223,61.432,0
gcp-cost-071-00371,2026-01-11,project-22,gke,us-central1,staging,mlops,reliability,34.12,8.735,0.444,24.014,51.366,0
gcp-cost-071-00372,2026-01-12,project-16,vertex-ai,global,prod,finops,quality,71.183,15.133,0.459,59.887,85.023,1
gcp-cost-071-00373,2026-01-13,project-05,compute,europe-west1,prod,finops,quality,79.527,21.341,0.529,217.946,100,1
gcp-cost-071-00374,2026-01-14,project-09,vertex-ai,asia-south1,prod,backend,security,115.039,13.572,0.683,77.774,100,1
gcp-cost-071-00375,2026-01-15,project-02,gke,europe-west1,dev,finops,security,50.797,13.697,0.588,65.061,79.807,1
gcp-cost-071-00376,2026-01-16,project-18,bigquery,us-central1,prod,finops,cost,54.689,14.325,0.637,136.084,94.707,1
gcp-cost-071-00377,2026-01-17,project-02,vertex-ai,asia-south1,dev,finops,security,21.375,6.353,0.36,183.379,61.648,1
gcp-cost-071-00378,2026-01-18,project-01,cloud-sql,global,prod,data,reliability,49.927,8.3,0.789,54.924,72.466,1
gcp-cost-071-00379,2026-01-19,project-20,bigquery,europe-west1,prod,security,quality,61.997,4.625,0.398,117.109,63.499,0
gcp-cost-071-00380,2026-01-20,project-06,bigquery,us-central1,dev,security,cost,56.622,6.065,0.805,173.711,87.477,1
gcp-cost-071-00381,2026-01-21,project-16,pubsub,us-central1,dev,backend,latency,33.091,7.308,0.96,197.085,90.975,1
gcp-cost-071-00382,2026-01-22,project-04,cloud-run,us-central1,dev,platform,security,50.241,15.721,0.675,87.532,90.657,1
gcp-cost-071-00383,2026-01-23,project-13,gke,us-east1,prod,backend,latency,85.611,7.743,0.498,29.576,69.774,1
gcp-cost-071-00384,2026-01-24,project-24,gke,europe-west1,prod,backend,reliability,41.101,3.074,0.515,117.67,56.743,0
gcp-cost-071-00385,2026-01-25,project-03,pubsub,asia-south1,dev,mlops,quality,25.686,5.781,0.613,188.386,71.407,1
gcp-cost-071-00386,2026-01-26,project-20,pubsub,asia-south1,prod,finops,latency,69.749,13.025,0.489,130.214,90.908,1
gcp-cost-071-00387,2026-01-27,project-06,cloud-sql,europe-west1,dev,mlops,reliability,48.372,11.52,0.514,3.281,62.279,0
gcp-cost-071-00388,2026-01-28,project-20,compute,global,prod,data,quality,92.844,13.628,0.474,90.198,94.038,1
gcp-cost-071-00389,2026-01-29,project-23,compute,us-central1,sandbox,platform,quality,77.881,7.939,0.516,116.452,80.825,1
gcp-cost-071-00390,2026-01-30,project-14,cloud-sql,europe-west1,sandbox,backend,security,15.908,14.035,0.555,116.174,74.683,1
gcp-cost-071-00391,2026-01-31,project-08,cloud-sql,global,prod,backend,cost,41.443,15.869,0.751,111.292,94.048,1
gcp-cost-071-00392,2026-02-01,project-21,compute,global,dev,platform,security,59.229,6.052,0.395,46.996,55.53,0
gcp-cost-071-00393,2026-02-02,project-23,pubsub,us-central1,prod,platform,quality,43.921,14.112,0.672,98.945,86.25,1
gcp-cost-071-00394,2026-02-03,project-10,pubsub,asia-south1,prod,platform,latency,40.789,8.205,0.618,75.793,66.104,1
gcp-cost-071-00395,2026-02-04,project-14,gke,europe-west1,prod,finops,reliability,67.97,12.376,0.646,136.924,95.245,1
gcp-cost-071-00396,2026-02-05,project-19,pubsub,us-central1,dev,mlops,reliability,40.335,5.652,0.541,158.634,69.374,1
gcp-cost-071-00397,2026-02-06,project-09,cloud-sql,global,prod,security,reliability,56.793,12.887,0.31,119.776,78.265,1
gcp-cost-071-00398,2026-02-07,project-19,vertex-ai,global,prod,backend,cost,58.837,11.427,0.509,210.676,95.795,1
gcp-cost-071-00399,2026-02-08,project-01,bigquery,us-east1,dev,finops,reliability,68.509,14.908,0.759,0.0,85.328,1
gcp-cost-071-00400,2026-02-09,project-21,cloud-run,global,staging,mlops,cost,70.158,8.394,0.492,181.183,87.784,1
gcp-cost-071-00401,2026-02-10,project-24,cloud-sql,us-central1,sandbox,backend,security,25.914,7.2,0.812,58.161,62.772,0
gcp-cost-071-00402,2026-02-11,project-10,pubsub,global,prod,security,cost,76.416,13.132,0.49,187.179,100,1
gcp-cost-071-00403,2026-02-12,project-04,gke,global,dev,mlops,latency,40.16,11.108,0.375,102.717,68.079,1
gcp-cost-071-00404,2026-02-13,project-14,cloud-sql,global,prod,platform,latency,61.343,5.435,0.484,63.436,60.343,0
gcp-cost-071-00405,2026-02-14,project-02,cloud-sql,us-east1,staging,backend,quality,52.272,8.213,0.704,53.363,69.881,0
gcp-cost-071-00406,2026-02-15,project-14,compute,global,dev,security,quality,67.879,13.472,0.632,140.017,97.731,1
gcp-cost-071-00407,2026-02-16,project-04,vertex-ai,asia-south1,staging,data,cost,24.33,12.444,0.365,0.0,50.326,0
gcp-cost-071-00408,2026-02-17,project-05,compute,us-central1,staging,platform,cost,91.099,13.74,0.804,176.466,100,1
gcp-cost-071-00409,2026-02-18,project-10,compute,us-central1,sandbox,finops,latency,58.69,2.933,0.641,93.068,63.393,1
gcp-cost-071-00410,2026-02-19,project-01,compute,europe-west1,prod,data,cost,45.854,5.114,0.437,45.379,49.894,0
gcp-cost-071-00411,2026-02-20,project-08,cloud-run,asia-south1,prod,security,latency,98.851,4.769,0.396,147.021,81.026,1
gcp-cost-071-00412,2026-02-21,project-05,bigquery,us-east1,prod,backend,cost,49.815,6.231,0.279,120.936,59.376,0
gcp-cost-071-00413,2026-02-22,project-17,cloud-sql,asia-south1,sandbox,data,security,31.837,4.122,0.355,116.415,50.163,0
gcp-cost-071-00414,2026-02-23,project-19,bigquery,asia-south1,prod,platform,reliability,45.843,5.734,0.697,113.224,70.331,1
gcp-cost-071-00415,2026-02-24,project-14,gke,us-central1,prod,security,cost,60.289,10.702,0.793,82.911,85.919,1
gcp-cost-071-00416,2026-02-25,project-02,gke,us-east1,staging,finops,quality,48.837,8.62,0.908,71.63,79.432,1
gcp-cost-071-00417,2026-02-26,project-02,gke,global,dev,finops,security,41.389,8.777,0.157,141.501,61.096,1
gcp-cost-071-00418,2026-02-27,project-23,bigquery,asia-south1,dev,platform,latency,61.681,12.6,0.237,123.697,77.322,1
gcp-cost-071-00419,2026-02-28,project-17,vertex-ai,global,prod,backend,quality,51.832,6.993,0.586,60.395,63.776,1
gcp-cost-071-00420,2026-03-01,project-19,pubsub,us-east1,staging,data,quality,19.836,4.677,0.547,89.934,50.116,0
gcp-cost-071-00421,2026-03-02,project-19,vertex-ai,europe-west1,dev,finops,reliability,31.826,11.038,0.623,80.12,70.384,1
gcp-cost-071-00422,2026-03-03,project-13,vertex-ai,us-east1,prod,data,latency,97.712,6.736,0.441,100.675,80.033,1
gcp-cost-071-00423,2026-03-04,project-03,gke,us-east1,staging,backend,cost,0.0,10.24,0.395,66.145,47.364,0
gcp-cost-071-00424,2026-03-05,project-11,vertex-ai,us-east1,dev,platform,quality,70.39,13.848,0.454,73.453,83.55,1
gcp-cost-071-00425,2026-03-06,project-10,gke,global,sandbox,mlops,reliability,20.289,7.654,0.622,132.294,66.023,1
gcp-cost-071-00426,2026-03-07,project-09,gke,europe-west1,dev,security,cost,34.837,12.444,0.541,143.568,81.101,1
gcp-cost-071-00427,2026-03-08,project-05,pubsub,asia-south1,prod,finops,security,91.554,21.83,0.532,249.389,100,1
gcp-cost-071-00428,2026-03-09,project-17,compute,europe-west1,prod,finops,security,95.686,9.593,0.658,141.747,99.575,1
gcp-cost-071-00429,2026-03-10,project-21,compute,global,prod,security,cost,63.178,7.135,0.547,114.733,74.638,1
gcp-cost-071-00430,2026-03-11,project-15,bigquery,europe-west1,sandbox,mlops,security,46.337,5.593,0.736,127.652,73.644,1
gcp-cost-071-00431,2026-03-12,project-24,bigquery,global,prod,security,cost,50.128,12.681,0.461,2.462,63.628,0
gcp-cost-071-00432,2026-03-13,project-11,cloud-run,asia-south1,prod,finops,security,66.185,13.557,0.674,255.709,100,1
gcp-cost-071-00433,2026-03-14,project-11,cloud-sql,europe-west1,sandbox,platform,cost,56.323,7.812,0.737,124.975,81.962,1
gcp-cost-071-00434,2026-03-15,project-19,cloud-run,europe-west1,prod,security,security,51.824,8.387,0.259,165.346,70.886,0
