record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-026-00220,2026-02-09,project-18,cloud-sql,europe-west1,prod,security,reliability,40.169,7.537,0.621,226.587,86.424,1
devops-ci-026-00221,2026-02-10,project-24,vertex-ai,us-east1,staging,data,security,48.457,6.494,0.685,181.756,82.594,1
devops-ci-026-00222,2026-02-11,project-22,vertex-ai,europe-west1,prod,data,cost,69.411,14.25,0.622,145.709,100,1
devops-ci-026-00223,2026-02-12,project-12,pubsub,europe-west1,prod,finops,latency,53.259,2.637,0.552,121.585,61.845,1
devops-ci-026-00224,2026-02-13,project-09,pubsub,us-east1,sandbox,backend,quality,51.084,14.116,0.075,126.702,71.919,1
devops-ci-026-00225,2026-02-14,project-24,cloud-sql,us-east1,dev,backend,quality,71.689,13.108,0.556,193.929,100,1
devops-ci-026-00226,2026-02-15,project-03,cloud-run,us-central1,prod,mlops,cost,64.064,12.105,0.478,80.435,79.128,1
devops-ci-026-00227,2026-02-16,project-08,vertex-ai,global,dev,mlops,security,82.193,13.325,0.7,197.872,100,1
devops-ci-026-00228,2026-02-17,project-17,bigquery,us-central1,sandbox,security,security,56.874,7.318,0.303,119.186,64.968,0
devops-ci-026-00229,2026-02-18,project-14,compute,global,prod,security,security,68.105,13.954,0.606,91.382,90.933,1
devops-ci-026-00230,2026-02-19,project-17,vertex-ai,europe-west1,prod,finops,quality,64.82,6.507,0.576,43.148,64.322,1
devops-ci-026-00231,2026-02-20,project-02,compute,global,dev,mlops,reliability,42.932,10.222,0.466,166.111,79.412,1
devops-ci-026-00232,2026-02-21,project-03,compute,global,prod,platform,reliability,70.886,10.38,0.291,86.45,71.822,1
devops-ci-026-00233,2026-02-22,project-06,bigquery,us-east1,prod,backend,cost,70.415,12.212,0.394,95.457,80.851,1
devops-ci-026-00234,2026-02-23,project-17,vertex-ai,us-east1,dev,backend,reliability,50.213,11.96,0.464,144.126,82.74,1
devops-ci-026-00235,2026-02-24,project-17,vertex-ai,asia-south1,prod,finops,quality,32.728,13.866,0.265,101.567,67.896,0
devops-ci-026-00236,2026-02-25,project-24,gke,global,prod,platform,reliability,49.783,8.762,0.693,63.975,71.453,1
devops-ci-026-00237,2026-02-26,project-09,cloud-run,asia-south1,sandbox,platform,quality,49.376,5.308,0.529,62.014,57.226,1
devops-ci-026-00238,2026-02-27,project-17,cloud-run,europe-west1,prod,security,security,34.62,10.61,0.597,259.472,95.608,1
devops-ci-026-00239,2026-02-28,project-20,cloud-run,asia-south1,dev,finops,security,66.279,5.545,0.565,100.988,70.638,0
devops-ci-026-00240,2026-03-01,project-12,bigquery,asia-south1,prod,platform,quality,111.271,6.203,0.714,15.378,80.651,1
devops-ci-026-00241,2026-03-02,project-17,gke,global,sandbox,backend,security,46.11,9.404,0.886,106.034,84.554,1
devops-ci-026-00242,2026-03-03,project-18,vertex-ai,us-central1,dev,data,reliability,47.756,11.358,0.784,136.798,90.606,1
devops-ci-026-00243,2026-03-04,project-01,cloud-sql,asia-south1,prod,data,quality,58.685,10.773,0.702,198.502,99.195,1
devops-ci-026-00244,2026-03-05,project-09,vertex-ai,asia-south1,prod,finops,quality,85.054,22.757,0.529,158.651,100,1
devops-ci-026-00245,2026-03-06,project-03,cloud-run,us-central1,staging,backend,quality,40.099,4.029,0.164,81.595,41.075,0
devops-ci-026-00246,2026-03-07,project-20,gke,us-central1,dev,data,cost,65.45,11.249,0.546,121.929,86.046,1
devops-ci-026-00247,2026-03-08,project-12,cloud-sql,global,prod,mlops,reliability,27.159,4.729,0.711,188.643,72.935,1
devops-ci-026-00248,2026-03-09,project-17,bigquery,global,prod,finops,latency,31.81,5.813,0.557,115.09,60.976,0
devops-ci-026-00249,2026-03-10,project-17,compute,us-east1,staging,mlops,latency,35.937,17.077,0.695,160.109,100,1
devops-ci-026-00250,2026-03-11,project-15,bigquery,europe-west1,prod,data,cost,55.022,7.279,0.294,158.511,69.648,0
devops-ci-026-00251,2026-03-12,project-14,vertex-ai,global,dev,security,security,19.879,6.521,0.735,76.763,59.093,1
devops-ci-026-00252,2026-03-13,project-13,cloud-run,asia-south1,staging,security,cost,18.317,13.108,0.294,134.459,66.895,0
devops-ci-026-00253,2026-03-14,project-21,vertex-ai,asia-south1,staging,mlops,security,22.922,11.967,0.37,108.18,64.672,0
devops-ci-026-00254,2026-03-15,project-04,cloud-run,global,sandbox,platform,quality,68.548,5.801,0.601,200.731,87.836,1
devops-ci-026-00255,2026-03-16,project-01,bigquery,asia-south1,dev,security,cost,49.513,9.21,0.713,107.207,79.409,1
devops-ci-026-00256,2026-03-17,project-15,pubsub,europe-west1,staging,data,security,46.118,9.735,0.413,16.858,55.77,0
devops-ci-026-00257,2026-03-18,project-22,cloud-run,global,prod,platform,reliability,69.542,10.434,0.843,107.052,93.802,1
devops-ci-026-00258,2026-03-19,project-24,gke,us-central1,prod,backend,quality,57.139,15.576,0.709,157.137,100,1
devops-ci-026-00259,2026-03-20,project-16,gke,asia-south1,staging,finops,quality,42.359,7.389,0.501,137.824,69.701,0
devops-ci-026-00260,2026-03-21,project-23,pubsub,us-east1,sandbox,finops,reliability,24.356,4.147,0.55,24.415,41.011,0
devops-ci-026-00261,2026-03-22,project-01,bigquery,us-east1,prod,finops,quality,68.805,7.443,0.596,185.831,89.409,1
devops-ci-026-00262,2026-03-23,project-18,vertex-ai,europe-west1,prod,platform,reliability,53.997,8.385,0.42,72.781,63.778,0
devops-ci-026-00263,2026-03-24,project-18,compute,us-central1,prod,security,reliability,52.082,7.178,0.529,135.437,73.244,1
devops-ci-026-00264,2026-03-25,project-11,cloud-sql,asia-south1,prod,security,cost,33.331,20.553,0.487,129.538,95.559,1
devops-ci-026-00265,2026-03-26,project-07,vertex-ai,asia-south1,staging,security,security,40.696,11.065,0.289,19.759,53.058,0
devops-ci-026-00266,2026-03-27,project-16,gke,asia-south1,sandbox,platform,latency,59.324,3.898,0.306,132.196,59.847,0
devops-ci-026-00267,2026-03-28,project-04,cloud-sql,europe-west1,sandbox,mlops,latency,47.995,19.656,0.57,55.753,90.743,1
devops-ci-026-00268,2026-03-29,project-17,cloud-run,europe-west1,dev,platform,cost,24.755,10.73,0.185,61.84,49.194,0
devops-ci-026-00269,2026-03-30,project-08,compute,europe-west1,prod,security,reliability,24.601,8.241,0.338,145.685,60.915,0
devops-ci-026-00270,2026-03-31,project-14,pubsub,us-east1,prod,finops,cost,71.088,9.683,0.396,203.533,91.016,1
devops-ci-026-00271,2026-04-01,project-24,cloud-sql,global,dev,backend,quality,36.081,7.097,0.392,167.945,67.4,1
devops-ci-026-00272,2026-04-02,project-20,cloud-sql,asia-south1,prod,backend,quality,43.125,14.04,0.542,119.367,84.231,1
devops-ci-026-00273,2026-04-03,project-19,gke,global,staging,platform,security,36.865,37.837,0.609,67.824,100,1
devops-ci-026-00274,2026-04-04,project-04,cloud-sql,us-east1,prod,mlops,latency,33.598,7.109,0.374,169.355,66.135,0
devops-ci-026-00275,2026-04-05,project-18,gke,asia-south1,prod,data,cost,83.207,8.35,0.667,113.961,88.57,1
devops-ci-026-00276,2026-04-06,project-11,vertex-ai,global,prod,data,reliability,55.398,10.373,0.494,187.958,88.294,1
devops-ci-026-00277,2026-04-07,project-07,gke,global,dev,security,cost,19.853,11.356,0.675,122.704,74.965,1
devops-ci-026-00278,2026-04-08,project-16,pubsub,asia-south1,prod,security,cost,34.51,17.882,0.799,164.794,100,1
devops-ci-026-00279,2026-04-09,project-05,gke,europe-west1,prod,backend,security,33.831,8.608,0.554,126.745,69.8,0
devops-ci-026-00280,2026-04-10,project-13,cloud-sql,us-east1,prod,data,reliability,71.228,7.788,0.617,211.602,95.555,1
devops-ci-026-00281,2026-04-11,project-18,gke,europe-west1,prod,finops,security,66.933,13.119,0.353,168.685,90.992,1
devops-ci-026-00282,2026-04-12,project-20,bigquery,europe-west1,prod,mlops,security,41.021,16.748,0.319,89.061,77.589,1
devops-ci-026-00283,2026-04-13,project-24,vertex-ai,global,dev,platform,security,54.135,11.102,0.541,107.725,79.497,1
devops-ci-026-00284,2026-04-14,project-24,compute,asia-south1,sandbox,security,cost,43.047,9.834,0.373,184.759,78.011,1
devops-ci-026-00285,2026-04-15,project-01,cloud-run,us-central1,dev,platform,reliability,51.519,3.427,0.806,90.171,67.388,1
devops-ci-026-00286,2026-04-16,project-08,bigquery,us-east1,prod,backend,reliability,66.254,7.572,0.333,157.487,75.479,1
devops-ci-026-00287,2026-04-17,project-09,pubsub,us-east1,sandbox,platform,latency,55.291,8.313,0.425,169.863,78.396,1
devops-ci-026-00288,2026-04-18,project-03,gke,asia-south1,dev,finops,quality,32.528,7.317,0.658,61.742,60.492,1
devops-ci-026-00289,2026-04-19,project-14,cloud-sql,asia-south1,sandbox,data,latency,48.072,6.109,0.412,119.172,62.879,1
devops-ci-026-00290,2026-04-20,project-16,vertex-ai,asia-south1,prod,security,cost,55.252,9.855,0.475,19.498,61.802,0
devops-ci-026-00291,2026-04-21,project-18,pubsub,us-east1,sandbox,mlops,latency,27.355,8.21,0.662,92.003,65.318,1
devops-ci-026-00292,2026-04-22,project-03,gke,europe-west1,prod,platform,security,57.004,9.582,0.612,63.325,72.964,1
devops-ci-026-00293,2026-04-23,project-24,compute,europe-west1,prod,platform,security,68.9,12.295,0.872,173.079,100,1
devops-ci-026-00294,2026-04-24,project-06,vertex-ai,us-central1,dev,mlops,security,45.134,21.185,0.959,160.618,100,1
devops-ci-026-00295,2026-04-25,project-10,gke,asia-south1,prod,mlops,reliability,72.14,11.825,0.693,118.586,94.389,1
devops-ci-026-00296,2026-04-26,project-14,cloud-sql,asia-south1,dev,finops,security,49.556,7.149,0.665,77.833,68.651,1
devops-ci-026-00297,2026-04-27,project-08,pubsub,asia-south1,dev,data,security,33.853,5.632,0.398,130.3,57.922,1
devops-ci-026-00298,2026-04-28,project-11,gke,us-central1,prod,data,cost,104.996,9.204,0.654,74.484,91.977,1
devops-ci-026-00299,2026-04-29,project-01,cloud-run,us-central1,staging,backend,reliability,73.862,10.555,0.533,119.727,86.595,1
devops-ci-026-00300,2026-04-30,project-07,compute,us-east1,prod,backend,cost,90.173,6.313,0.366,123.631,77.13,1
devops-ci-026-00301,2026-05-01,project-04,cloud-run,us-central1,sandbox,backend,reliability,51.569,12.696,0.629,144.875,90.816,1
devops-ci-026-00302,2026-05-02,project-04,vertex-ai,global,staging,platform,latency,56.675,6.005,0.568,109.067,69.634,0
devops-ci-026-00303,2026-05-03,project-08,cloud-sql,europe-west1,prod,platform,security,101.558,6.409,0.289,82.639,72.666,0
devops-ci-026-00304,2026-05-04,project-06,pubsub,us-central1,prod,mlops,security,97.023,11.324,0.725,15.529,88.02,1
devops-ci-026-00305,2026-05-05,project-04,cloud-run,asia-south1,staging,security,latency,58.402,8.022,0.763,48.341,72.913,1
devops-ci-026-00306,2026-05-06,project-23,pubsub,europe-west1,prod,backend,security,75.398,8.601,0.871,166.462,100,1
devops-ci-026-00307,2026-05-07,project-17,gke,europe-west1,staging,security,reliability,46.42,11.37,0.615,139.078,84.584,1
devops-ci-026-00308,2026-05-08,project-11,cloud-run,us-central1,prod,data,quality,69.161,14.799,0.343,109.698,86.74,1
devops-ci-026-00309,2026-05-09,project-23,gke,us-central1,staging,mlops,reliability,28.152,9.641,0.651,76.116,66.234,1
devops-ci-026-00310,2026-05-10,project-23,pubsub,global,prod,backend,security,51.292,10.908,0.729,193.012,97.067,1
devops-ci-026-00311,2026-05-11,project-02,gke,global,staging,backend,reliability,22.468,8.788,0.467,113.613,61.283,0
devops-ci-026-00312,2026-05-12,project-08,bigquery,us-east1,dev,backend,cost,68.561,9.595,0.732,168.713,96.609,1
devops-ci-026-00313,2026-05-13,project-17,bigquery,global,prod,security,quality,54.821,4.894,0.664,98.648,68.233,1
devops-ci-026-00314,2026-05-14,project-06,pubsub,global,sandbox,mlops,reliability,38.584,13.39,0.702,117.841,86.503,1
devops-ci-026-00315,2026-05-15,project-18,vertex-ai,us-central1,prod,platform,security,86.469,17.97,0.396,110.45,100,1
devops-ci-026-00316,2026-05-16,project-17,cloud-run,europe-west1,prod,data,cost,87.277,6.578,0.179,43.201,58.461,0
devops-ci-026-00317,2026-05-17,project-19,cloud-run,global,sandbox,security,cost,38.669,10.141,0.66,10.65,61.85,1
devops-ci-026-00318,2026-05-18,project-14,compute,us-central1,dev,mlops,latency,62.646,10.337,0.484,101.482,77.785,1
devops-ci-026-00319,2026-05-19,project-19,pubsub,us-central1,prod,mlops,security,65.37,7.84,0.643,103.32,78.745,1
devops-ci-026-00320,2026-05-20,project-02,vertex-ai,us-central1,prod,finops,security,67.629,21.152,0.355,52.173,93.058,1
devops-ci-026-00321,2026-05-21,project-04,gke,europe-west1,prod,platform,latency,54.301,15.729,0.574,90.665,89.018,1
devops-ci-026-00322,2026-05-22,project-18,compute,us-east1,staging,data,latency,25.411,17.27,0.453,119.89,82.529,1
devops-ci-026-00323,2026-05-23,project-19,cloud-run,asia-south1,dev,data,latency,35.854,6.705,0.496,162.424,69.241,0
devops-ci-026-00324,2026-05-24,project-07,cloud-run,global,staging,finops,cost,35.859,10.255,0.739,154.375,84.857,1
devops-ci-026-00325,2026-05-25,project-23,gke,us-east1,prod,security,cost,81.588,18.606,0.504,142.102,100,1
devops-ci-026-00326,2026-05-26,project-20,compute,global,sandbox,backend,cost,47.927,8.677,0.533,170.504,80.541,1
devops-ci-026-00327,2026-05-27,project-14,vertex-ai,us-east1,prod,security,cost,39.184,4.981,0.533,141.791,64.67,1
devops-ci-026-00328,2026-05-28,project-01,compute,global,dev,security,quality,41.886,6.866,0.587,31.45,55.812,0
devops-ci-026-00329,2026-05-29,project-21,pubsub,us-east1,prod,data,latency,89.415,7.832,0.54,132.876,87.848,1
devops-ci-026-00330,2026-05-30,project-16,pubsub,global,prod,finops,cost,44.405,13.322,0.7,118.157,88.358,1
devops-ci-026-00331,2026-05-31,project-23,bigquery,us-central1,prod,mlops,cost,71.135,22.586,0.537,132.501,100,1
devops-ci-026-00332,2026-06-01,project-09,vertex-ai,us-central1,prod,finops,cost,65.267,9.465,0.808,114.844,89.957,1
devops-ci-026-00333,2026-06-02,project-16,cloud-run,global,prod,backend,latency,79.247,8.707,0.489,160.732,88.608,1
devops-ci-026-00334,2026-06-03,project-19,cloud-sql,asia-south1,prod,data,security,106.431,11.012,0.551,76.247,93.35,1
devops-ci-026-00335,2026-06-04,project-22,bigquery,global,dev,data,reliability,49.348,7.966,0.601,149.054,78.631,1
devops-ci-026-00336,2026-06-05,project-14,gke,global,sandbox,mlops,quality,45.036,21.911,0.567,97.074,100,1
devops-ci-026-00337,2026-06-06,project-18,compute,asia-south1,sandbox,backend,cost,19.018,10.53,0.218,33.551,43.749,0
devops-ci-026-00338,2026-06-07,project-21,pubsub,europe-west1,sandbox,security,cost,26.81,18.152,0.815,0.0,80.263,1
devops-ci-026-00339,2026-06-08,project-03,bigquery,us-central1,prod,mlops,quality,67.698,8.667,0.873,139.905,94.875,1
devops-ci-026-00340,2026-06-09,project-17,bigquery,us-east1,prod,data,cost,66.359,9.306,0.777,71.065,82.498,1
devops-ci-026-00341,2026-06-10,project-19,compute,europe-west1,staging,data,security,58.291,6.652,0.395,226.053,82.714,1
devops-ci-026-00342,2026-06-11,project-21,vertex-ai,global,staging,security,cost,37.602,8.814,0.722,77.113,70.242,0
devops-ci-026-00343,2026-06-12,project-20,cloud-run,us-east1,prod,data,cost,40.375,11.663,0.539,154.766,82.78,1
devops-ci-026-00344,2026-06-13,project-09,pubsub,europe-west1,prod,platform,latency,47.531,5.249,0.905,111.172,76.771,1
devops-ci-026-00345,2026-06-14,project-07,gke,global,prod,backend,quality,64.751,8.615,0.687,141.436,87.436,1
devops-ci-026-00346,2026-06-15,project-06,compute,europe-west1,prod,security,latency,44.783,13.353,0.737,68.676,82.641,1
devops-ci-026-00347,2026-06-16,project-08,compute,global,staging,platform,cost,47.811,22.328,0.454,46.448,91.496,1
devops-ci-026-00348,2026-06-17,project-17,compute,asia-south1,sandbox,finops,cost,0.976,5.118,0.723,19.934,40.496,0
devops-ci-026-00349,2026-06-18,project-09,cloud-sql,global,dev,backend,latency,71.611,13.794,0.264,121.928,84.271,1
devops-ci-026-00350,2026-06-19,project-14,pubsub,us-central1,prod,mlops,latency,85.335,30.633,0.663,184.301,100,1
devops-ci-026-00351,2026-06-20,project-03,cloud-run,global,dev,security,quality,8.21,6.71,0.515,154.917,59.147,0
devops-ci-026-00352,2026-06-21,project-10,compute,us-east1,sandbox,platform,latency,41.315,19.639,0.501,98.956,92.251,1
devops-ci-026-00353,2026-06-22,project-10,cloud-run,asia-south1,dev,security,security,38.252,6.109,0.585,112.634,64.543,0
devops-ci-026-00354,2026-06-23,project-01,gke,us-east1,prod,mlops,latency,12.924,10.921,0.903,126.427,80.048,1
devops-ci-026-00355,2026-06-24,project-07,cloud-run,europe-west1,prod,data,security,79.084,8.577,0.318,76.901,70.037,1
devops-ci-026-00356,2026-06-25,project-06,gke,europe-west1,dev,mlops,security,33.875,5.34,0.09,161.521,51.021,0
devops-ci-026-00357,2026-06-26,project-16,pubsub,global,dev,platform,latency,76.412,3.297,0.672,157.0,80.853,1
devops-ci-026-00358,2026-06-27,project-16,pubsub,us-central1,staging,mlops,cost,24.124,9.561,0.366,137.121,63.559,0
devops-ci-026-00359,2026-06-28,project-14,compute,us-east1,sandbox,mlops,quality,61.108,20.85,0.219,93.612,91.355,1
devops-ci-026-00360,2026-06-29,project-08,bigquery,global,dev,platform,security,41.941,6.509,0.497,70.676,57.569,0
devops-ci-026-00361,2026-01-01,project-22,gke,asia-south1,prod,backend,reliability,38.592,9.341,0.493,148.553,74.222,1
devops-ci-026-00362,2026-01-02,project-21,compute,us-central1,dev,finops,latency,30.79,7.609,0.528,18.076,49.647,0
devops-ci-026-00363,2026-01-03,project-19,gke,global,staging,backend,quality,52.085,8.325,0.525,120.075,73.541,1
devops-ci-026-00364,2026-01-04,project-21,pubsub,us-east1,dev,data,reliability,34.953,3.643,0.394,85.599,47.007,0
devops-ci-026-00365,2026-01-05,project-18,pubsub,global,dev,data,reliability,34.905,6.751,0.425,125.094,61.087,1
devops-ci-026-00366,2026-01-06,project-19,vertex-ai,europe-west1,prod,backend,quality,49.565,8.219,0.71,146.952,82.806,1
devops-ci-026-00367,2026-01-07,project-17,vertex-ai,global,dev,finops,security,49.526,10.524,0.438,82.051,69.186,1
devops-ci-026-00368,2026-01-08,project-23,cloud-run,us-east1,dev,finops,quality,39.917,5.063,0.519,47.765,50.915,0
devops-ci-026-00369,2026-01-09,project-02,compute,us-central1,dev,security,reliability,40.352,17.137,0.593,50.876,82.284,1
devops-ci-026-00370,2026-01-10,project-15,vertex-ai,global,sandbox,data,quality,34.316,6.5,0.491,225.267,77.214,1
devops-ci-026-00371,2026-01-11,project-05,cloud-run,asia-south1,prod,platform,security,64.702,6.896,0.357,120.034,68.736,1
devops-ci-026-00372,2026-01-12,project-08,vertex-ai,asia-south1,dev,mlops,cost,56.698,7.285,0.464,26.543,56.953,1
devops-ci-026-00373,2026-01-13,project-10,cloud-run,us-east1,dev,backend,latency,34.465,5.63,0.556,218.268,76.49,1
devops-ci-026-00374,2026-01-14,project-06,bigquery,us-east1,prod,finops,cost,85.915,7.819,0.673,31.338,76.44,1
devops-ci-026-00375,2026-01-15,project-15,pubsub,us-east1,dev,finops,reliability,33.635,5.568,0.325,145.963,57.426,0
devops-ci-026-00376,2026-01-16,project-07,pubsub,global,staging,finops,latency,42.188,3.971,0.564,163.691,67.643,1
devops-ci-026-00377,2026-01-17,project-21,pubsub,europe-west1,prod,mlops,cost,81.997,19.614,0.519,145.017,100,1
devops-ci-026-00378,2026-01-18,project-11,gke,us-central1,dev,platform,reliability,70.507,14.36,0.337,14.196,72.049,1
devops-ci-026-00379,2026-01-19,project-11,pubsub,europe-west1,dev,security,latency,5.41,10.529,0.34,113.414,54.901,0
devops-ci-026-00380,2026-01-20,project-22,cloud-run,global,prod,backend,quality,71.059,6.434,0.341,145.547,73.044,0
devops-ci-026-00381,2026-01-21,project-04,cloud-sql,europe-west1,prod,security,security,50.395,9.974,0.406,47.19,62.003,0
devops-ci-026-00382,2026-01-22,project-06,vertex-ai,us-east1,staging,security,quality,55.032,7.19,0.523,138.84,74.59,0
devops-ci-026-00383,2026-01-23,project-12,cloud-run,us-central1,staging,finops,cost,15.989,13.63,0.347,88.673,62.476,0
devops-ci-026-00384,2026-01-24,project-16,gke,us-east1,staging,platform,reliability,64.715,11.997,0.519,106.415,84.327,1
devops-ci-026-00385,2026-01-25,project-11,vertex-ai,global,sandbox,mlops,reliability,44.065,19.354,0.728,76.023,97.149,1
devops-ci-026-00386,2026-01-26,project-18,cloud-run,us-central1,prod,backend,cost,42.406,4.249,0.649,146.956,68.903,0
devops-ci-026-00387,2026-01-27,project-23,cloud-sql,europe-west1,dev,data,reliability,55.26,9.1,0.568,51.513,67.967,0
devops-ci-026-00388,2026-01-28,project-18,bigquery,us-central1,prod,backend,latency,67.167,13.34,0.563,152.36,96.559,1
devops-ci-026-00389,2026-01-29,project-05,cloud-run,us-east1,prod,mlops,security,59.807,7.199,0.804,145.148,87.038,1
devops-ci-026-00390,2026-01-30,project-14,gke,asia-south1,dev,security,quality,42.323,5.262,0.141,101.58,46.84,0
devops-ci-026-00391,2026-01-31,project-05,compute,global,staging,security,quality,34.301,7.724,0.109,111.633,50.123,0
devops-ci-026-00392,2026-02-01,project-09,cloud-sql,europe-west1,prod,data,quality,55.566,7.361,0.701,58.404,69.676,1
devops-ci-026-00393,2026-02-02,project-03,gke,asia-south1,prod,security,cost,65.849,11.01,0.446,0.0,64.347,0
devops-ci-026-00394,2026-02-03,project-02,cloud-run,global,staging,security,cost,35.756,6.98,0.793,100.184,71.166,0
devops-ci-026-00395,2026-02-04,project-04,vertex-ai,us-east1,dev,finops,quality,38.507,6.592,0.528,117.02,64.404,0
devops-ci-026-00396,2026-02-05,project-06,vertex-ai,asia-south1,dev,mlops,latency,39.573,4.874,0.57,181.123,71.587,0
devops-ci-026-00397,2026-02-06,project-16,gke,us-central1,sandbox,security,security,58.464,14.526,0.339,146.375,87.568,1
devops-ci-026-00398,2026-02-07,project-11,gke,us-central1,dev,finops,security,49.785,5.069,0.698,165.006,77.746,1
devops-ci-026-00399,2026-02-08,project-03,pubsub,global,sandbox,data,security,32.194,9.968,0.577,197.244,83.486,1
devops-ci-026-00400,2026-02-09,project-21,pubsub,europe-west1,prod,mlops,security,90.319,8.825,0.537,115.058,87.778,1
devops-ci-026-00401,2026-02-10,project-03,cloud-run,us-east1,dev,backend,cost,48.941,9.572,0.623,108.448,77.084,1
devops-ci-026-00402,2026-02-11,project-18,cloud-sql,global,sandbox,security,cost,45.228,9.438,0.528,164.782,80.363,1
devops-ci-026-00403,2026-02-12,project-06,vertex-ai,asia-south1,prod,backend,reliability,91.139,11.988,0.868,62.902,99.424,1
devops-ci-026-00404,2026-02-13,project-11,cloud-run,us-central1,dev,backend,security,54.92,6.186,0.668,200.973,86.345,1
devops-ci-026-00405,2026-02-14,project-17,pubsub,asia-south1,prod,backend,quality,92.767,9.113,0.91,115.009,100,1
devops-ci-026-00406,2026-02-15,project-21,bigquery,europe-west1,prod,security,reliability,67.658,15.099,0.298,61.806,78.355,1
devops-ci-026-00407,2026-02-16,project-19,bigquery,global,sandbox,data,security,54.621,6.536,0.125,106.34,54.251,0
devops-ci-026-00408,2026-02-17,project-06,cloud-sql,us-central1,prod,platform,cost,70.376,12.507,0.714,173.373,100,1
devops-ci-026-00409,2026-02-18,project-06,compute,europe-west1,dev,security,reliability,44.484,4.756,0.623,99.921,63.044,1
devops-ci-026-00410,2026-02-19,project-07,compute,asia-south1,prod,backend,latency,7.116,4.905,0.576,135.277,53.823,0
devops-ci-026-00411,2026-02-20,project-13,bigquery,us-central1,sandbox,security,quality,43.897,9.21,0.613,122.765,76.212,1
devops-ci-026-00412,2026-02-21,project-10,bigquery,us-central1,sandbox,backend,security,44.362,12.295,0.748,113.109,86.89,1
devops-ci-026-00413,2026-02-22,project-10,cloud-run,asia-south1,prod,finops,latency,59.92,10.163,0.803,169.581,97.521,1
devops-ci-026-00414,2026-02-23,project-20,gke,us-central1,prod,finops,reliability,62.868,9.112,0.567,128.948,81.915,1
devops-ci-026-00415,2026-02-24,project-08,cloud-run,asia-south1,dev,finops,quality,80.613,5.743,0.707,104.498,81.599,1
devops-ci-026-00416,2026-02-25,project-11,cloud-run,us-east1,dev,data,cost,62.025,8.206,0.454,102.348,71.672,1
devops-ci-026-00417,2026-02-26,project-20,pubsub,europe-west1,staging,finops,latency,69.199,15.158,0.821,125.433,100,1
devops-ci-026-00418,2026-02-27,project-05,cloud-sql,asia-south1,prod,mlops,quality,56.361,6.975,0.368,160.605,72.303,1
devops-ci-026-00419,2026-02-28,project-02,gke,us-east1,sandbox,data,latency,66.551,5.782,0.591,189.164,85.056,1
devops-ci-026-00420,2026-03-01,project-08,cloud-sql,global,dev,security,security,52.222,9.347,0.576,99.035,74.69,1
devops-ci-026-00421,2026-03-02,project-18,vertex-ai,europe-west1,dev,finops,reliability,30.648,15.183,0.708,151.78,93.068,1
devops-ci-026-00422,2026-03-03,project-16,pubsub,europe-west1,dev,platform,reliability,64.999,12.261,0.782,145.942,100,1
devops-ci-026-00423,2026-03-04,project-01,cloud-run,us-central1,staging,mlops,latency,25.58,6.295,0.662,108.046,62.568,0
devops-ci-026-00424,2026-03-05,project-12,cloud-sql,asia-south1,prod,platform,quality,83.063,6.745,0.656,150.617,89.735,1
devops-ci-026-00425,2026-03-06,project-16,compute,global,dev,platform,cost,26.932,12.945,0.612,135.304,80.783,1
devops-ci-026-00426,2026-03-07,project-03,cloud-run,us-east1,staging,security,cost,33.302,13.217,0.549,176.502,87.45,1
devops-ci-026-00427,2026-03-08,project-13,gke,us-central1,prod,backend,security,36.892,14.758,0.692,118.277,88.816,1
devops-ci-026-00428,2026-03-09,project-08,cloud-run,us-east1,prod,mlops,quality,42.596,13.117,0.521,208.816,94.202,1
devops-ci-026-00429,2026-03-10,project-02,gke,asia-south1,prod,mlops,reliability,69.022,4.581,0.49,298.818,95.574,1
devops-ci-026-00430,2026-03-11,project-05,cloud-run,asia-south1,prod,platform,security,55.819,22.809,0.507,36.527,95.83,1
devops-ci-026-00431,2026-03-12,project-12,cloud-run,us-central1,prod,platform,quality,42.756,11.302,0.383,142.449,75.515,1
devops-ci-026-00432,2026-03-13,project-23,vertex-ai,us-central1,prod,mlops,quality,95.308,15.235,0.592,150.591,100,1
devops-ci-026-00433,2026-03-14,project-05,vertex-ai,asia-south1,staging,platform,cost,60.798,6.495,0.31,152.688,69.551,1
devops-ci-026-00434,2026-03-15,project-03,cloud-run,asia-south1,dev,security,latency,57.557,8.105,0.464,103.738,70.425,1
devops-ci-026-00435,2026-03-16,project-20,vertex-ai,us-east1,staging,platform,quality,38.036,14.865,0.883,90.583,92.113,1
devops-ci-026-00436,2026-03-17,project-08,compute,asia-south1,sandbox,data,latency,41.906,16.121,0.648,25.621,78.699,1
devops-ci-026-00437,2026-03-18,project-11,compute,us-east1,sandbox,data,quality,40.579,6.878,0.602,92.529,64.815,1
devops-ci-026-00438,2026-03-19,project-18,pubsub,us-east1,dev,finops,reliability,55.743,12.393,0.516,96.329,80.535,1
devops-ci-026-00439,2026-03-20,project-09,bigquery,us-east1,sandbox,mlops,security,34.965,11.557,0.635,190.391,89.194,1
devops-ci-026-00440,2026-03-21,project-10,gke,us-central1,prod,security,latency,47.039,7.9,0.71,151.462,81.835,1
devops-ci-026-00441,2026-03-22,project-09,compute,us-central1,prod,security,latency,47.299,13.022,0.717,136.405,91.927,1
