record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-049-00221,2026-02-10,project-21,bigquery,asia-south1,staging,data,reliability,62.539,8.979,0.748,103.433,84.104,1
finops-budget-049-00222,2026-02-11,project-04,cloud-run,asia-south1,prod,security,latency,94.866,9.222,0.468,155.304,93.75,1
finops-budget-049-00223,2026-02-12,project-22,compute,global,staging,backend,latency,59.576,12.054,0.596,27.397,73.833,0
finops-budget-049-00224,2026-02-13,project-21,gke,asia-south1,prod,mlops,security,80.949,11.771,0.575,156.206,98.703,1
finops-budget-049-00225,2026-02-14,project-14,cloud-sql,us-central1,prod,finops,quality,87.255,12.608,0.573,111.828,96.321,1
finops-budget-049-00226,2026-02-15,project-20,vertex-ai,us-central1,dev,backend,security,22.986,12.802,0.695,65.117,71.738,1
finops-budget-049-00227,2026-02-16,project-02,compute,asia-south1,prod,mlops,quality,80.618,6.598,0.474,155.23,82.839,1
finops-budget-049-00228,2026-02-17,project-22,cloud-run,global,prod,finops,reliability,81.869,22.219,0.322,174.586,100,1
finops-budget-049-00229,2026-02-18,project-12,cloud-sql,europe-west1,dev,backend,quality,40.293,12.488,0.603,122.603,82.226,1
finops-budget-049-00230,2026-02-19,project-02,pubsub,global,prod,security,latency,87.304,7.989,0.668,180.477,98.897,1
finops-budget-049-00231,2026-02-20,project-20,compute,global,dev,data,cost,54.531,8.933,0.448,194.494,83.973,1
finops-budget-049-00232,2026-02-21,project-05,cloud-run,us-central1,sandbox,data,security,21.874,7.54,0.589,175.218,71.417,0
finops-budget-049-00233,2026-02-22,project-22,pubsub,us-east1,dev,platform,security,42.086,5.748,0.688,94.685,66.03,1
finops-budget-049-00234,2026-02-23,project-11,vertex-ai,asia-south1,prod,data,security,77.19,9.847,0.568,95.209,83.757,1
finops-budget-049-00235,2026-02-24,project-14,compute,asia-south1,sandbox,mlops,security,55.103,7.654,0.504,100.306,69.413,1
finops-budget-049-00236,2026-02-25,project-09,cloud-run,global,dev,platform,cost,59.543,2.975,0.734,0.0,53.472,0
finops-budget-049-00237,2026-02-26,project-02,bigquery,europe-west1,prod,data,reliability,60.031,12.296,0.359,85.485,74.733,0
finops-budget-049-00238,2026-02-27,project-03,pubsub,us-east1,prod,security,cost,77.795,7.742,0.574,99.916,79.954,1
finops-budget-049-00239,2026-02-28,project-16,cloud-run,global,dev,mlops,latency,26.099,4.268,0.417,121.784,51.448,0
finops-budget-049-00240,2026-03-01,project-04,gke,europe-west1,staging,data,security,35.152,10.531,0.972,97.155,85.064,1
finops-budget-049-00241,2026-03-02,project-21,vertex-ai,us-east1,prod,mlops,quality,66.545,14.458,0.599,26.214,81.814,1
finops-budget-049-00242,2026-03-03,project-23,compute,us-central1,prod,security,latency,69.086,10.755,0.513,140.503,87.72,1
finops-budget-049-00243,2026-03-04,project-09,pubsub,us-central1,dev,security,reliability,51.472,11.556,0.495,20.657,65.317,0
finops-budget-049-00244,2026-03-05,project-20,vertex-ai,global,staging,backend,quality,44.187,13.391,0.072,66.308,58.901,0
finops-budget-049-00245,2026-03-06,project-23,cloud-run,us-central1,prod,backend,quality,93.464,28.983,0.599,167.047,100,1
finops-budget-049-00246,2026-03-07,project-06,bigquery,us-east1,staging,mlops,cost,50.517,11.093,0.597,104.145,79.647,1
finops-budget-049-00247,2026-03-08,project-15,bigquery,europe-west1,staging,mlops,quality,63.9,7.622,0.546,117.993,76.467,1
finops-budget-049-00248,2026-03-09,project-01,compute,us-east1,prod,data,latency,75.689,8.748,0.9,142.036,99.117,1
finops-budget-049-00249,2026-03-10,project-17,gke,asia-south1,prod,data,latency,74.622,17.406,0.559,43.59,92.654,1
finops-budget-049-00250,2026-03-11,project-08,vertex-ai,europe-west1,prod,data,latency,43.588,10.621,0.685,170.981,88.948,1
finops-budget-049-00251,2026-03-12,project-23,gke,us-east1,sandbox,finops,security,67.208,14.456,0.449,40.917,78.936,1
finops-budget-049-00252,2026-03-13,project-04,cloud-sql,us-central1,prod,security,latency,80.898,15.553,0.735,140.359,100,1
finops-budget-049-00253,2026-03-14,project-13,vertex-ai,europe-west1,prod,backend,security,77.185,3.337,0.514,187.553,80.143,1
finops-budget-049-00254,2026-03-15,project-04,gke,europe-west1,dev,security,quality,22.383,6.994,0.758,50.208,58.005,0
finops-budget-049-00255,2026-03-16,project-09,cloud-sql,asia-south1,staging,finops,quality,42.626,10.266,0.695,124.691,81.382,1
finops-budget-049-00256,2026-03-17,project-18,cloud-run,europe-west1,dev,data,security,52.148,13.352,0.506,109.273,83.052,1
finops-budget-049-00257,2026-03-18,project-02,compute,global,prod,backend,latency,29.121,12.763,0.468,176.108,82.035,1
finops-budget-049-00258,2026-03-19,project-12,cloud-run,asia-south1,prod,mlops,latency,26.342,17.88,0.54,139.346,90.161,1
finops-budget-049-00259,2026-03-20,project-19,pubsub,global,sandbox,mlops,cost,50.08,9.035,0.455,139.281,74.846,1
finops-budget-049-00260,2026-03-21,project-13,vertex-ai,us-central1,dev,finops,quality,43.235,5.966,0.683,95.653,66.907,1
finops-budget-049-00261,2026-03-22,project-17,cloud-run,global,staging,mlops,security,22.395,10.753,0.394,181.356,73.166,1
finops-budget-049-00262,2026-03-23,project-09,bigquery,us-central1,dev,mlops,reliability,64.045,11.931,0.655,104.693,88.447,1
finops-budget-049-00263,2026-03-24,project-22,bigquery,us-east1,dev,finops,latency,69.06,5.34,0.556,124.401,74.233,1
finops-budget-049-00264,2026-03-25,project-23,gke,europe-west1,prod,mlops,cost,120.633,7.542,0.625,88.734,94.635,1
finops-budget-049-00265,2026-03-26,project-03,vertex-ai,asia-south1,dev,platform,security,32.918,2.051,0.301,123.972,44.921,0
finops-budget-049-00266,2026-03-27,project-23,pubsub,europe-west1,prod,security,cost,57.678,13.999,0.396,185.068,93.701,1
finops-budget-049-00267,2026-03-28,project-01,gke,us-east1,dev,backend,cost,12.526,14.316,0.46,185.773,80.98,1
finops-budget-049-00268,2026-03-29,project-10,vertex-ai,europe-west1,prod,backend,quality,77.488,6.249,0.642,208.046,94.512,1
finops-budget-049-00269,2026-03-30,project-13,bigquery,us-central1,staging,platform,latency,52.02,24.654,0.293,217.629,100,1
finops-budget-049-00270,2026-03-31,project-07,pubsub,us-east1,prod,platform,cost,51.496,6.277,0.704,117.187,74.4,1
finops-budget-049-00271,2026-04-01,project-18,cloud-run,asia-south1,prod,backend,cost,73.0,6.63,0.227,226.569,82.006,1
finops-budget-049-00272,2026-04-02,project-02,gke,europe-west1,prod,security,quality,75.659,15.492,0.679,173.418,100,1
finops-budget-049-00273,2026-04-03,project-19,bigquery,us-east1,staging,platform,security,45.749,6.256,0.724,88.77,68.895,0
finops-budget-049-00274,2026-04-04,project-01,cloud-sql,asia-south1,prod,finops,cost,60.234,11.033,0.894,38.833,83.779,1
finops-budget-049-00275,2026-04-05,project-01,vertex-ai,asia-south1,prod,finops,latency,49.088,11.495,0.713,121.424,86.665,1
finops-budget-049-00276,2026-04-06,project-15,gke,us-east1,prod,mlops,latency,67.342,7.199,0.631,109.178,78.374,1
finops-budget-049-00277,2026-04-07,project-08,cloud-sql,us-east1,prod,security,latency,82.215,14.291,0.839,87.876,100,1
finops-budget-049-00278,2026-04-08,project-10,vertex-ai,asia-south1,prod,mlops,latency,61.867,11.507,0.678,108.022,87.986,1
finops-budget-049-00279,2026-04-09,project-17,cloud-sql,us-east1,dev,security,latency,36.632,5.786,0.36,161.691,62.502,0
finops-budget-049-00280,2026-04-10,project-09,cloud-sql,us-east1,dev,finops,latency,63.72,9.328,0.448,146.052,81.047,1
finops-budget-049-00281,2026-04-11,project-05,compute,us-east1,staging,data,reliability,60.821,7.522,0.564,69.703,68.744,1
finops-budget-049-00282,2026-04-12,project-02,compute,us-central1,dev,data,reliability,32.193,17.474,0.43,140.015,87.509,1
finops-budget-049-00283,2026-04-13,project-22,vertex-ai,asia-south1,sandbox,security,quality,54.328,8.891,0.473,151.06,78.345,1
finops-budget-049-00284,2026-04-14,project-21,cloud-sql,us-central1,dev,mlops,latency,57.178,20.975,0.516,85.544,99.489,1
finops-budget-049-00285,2026-04-15,project-07,bigquery,us-east1,prod,data,cost,38.224,4.225,0.507,83.051,53.093,0
finops-budget-049-00286,2026-04-16,project-03,gke,asia-south1,prod,backend,reliability,78.817,3.865,0.272,101.785,60.968,0
finops-budget-049-00287,2026-04-17,project-19,gke,us-central1,prod,mlops,quality,74.127,11.048,0.423,113.291,83.05,1
finops-budget-049-00288,2026-04-18,project-05,compute,us-east1,prod,data,quality,62.708,14.742,0.311,50.486,74.593,1
finops-budget-049-00289,2026-04-19,project-13,cloud-sql,europe-west1,sandbox,platform,cost,33.848,11.755,0.356,137.138,71.734,0
finops-budget-049-00290,2026-04-20,project-12,compute,us-central1,staging,backend,quality,78.323,15.604,0.399,79.325,89.356,1
finops-budget-049-00291,2026-04-21,project-18,cloud-run,global,prod,finops,reliability,56.557,8.199,0.477,197.374,84.405,1
finops-budget-049-00292,2026-04-22,project-23,gke,europe-west1,dev,platform,security,65.844,11.273,0.554,119.11,86.109,1
finops-budget-049-00293,2026-04-23,project-02,bigquery,global,dev,mlops,quality,66.247,4.543,0.771,84.726,73.128,1
finops-budget-049-00294,2026-04-24,project-20,pubsub,europe-west1,dev,finops,cost,51.082,7.821,0.713,81.073,72.906,1
finops-budget-049-00295,2026-04-25,project-24,gke,us-east1,staging,security,latency,30.04,4.025,0.413,145.188,55.534,0
finops-budget-049-00296,2026-04-26,project-11,bigquery,us-east1,prod,mlops,cost,86.282,8.102,0.472,4.473,66.276,1
finops-budget-049-00297,2026-04-27,project-21,compute,global,dev,backend,latency,72.003,4.164,0.354,75.282,58.286,0
finops-budget-049-00298,2026-04-28,project-18,cloud-run,us-east1,prod,finops,cost,51.612,7.938,0.469,81.68,64.913,1
finops-budget-049-00299,2026-04-29,project-07,cloud-run,asia-south1,prod,mlops,quality,58.534,7.414,0.484,186.561,81.933,1
finops-budget-049-00300,2026-04-30,project-22,cloud-run,europe-west1,staging,platform,quality,28.419,10.793,0.431,137.058,70.203,1
finops-budget-049-00301,2026-05-01,project-14,cloud-sql,us-east1,sandbox,mlops,quality,22.588,5.797,0.524,92.859,53.314,0
finops-budget-049-00302,2026-05-02,project-02,gke,us-central1,prod,platform,latency,55.35,9.418,0.478,127.57,76.682,1
finops-budget-049-00303,2026-05-03,project-20,compute,europe-west1,prod,finops,cost,51.059,8.887,0.793,181.68,92.857,1
finops-budget-049-00304,2026-05-04,project-10,vertex-ai,global,prod,finops,cost,64.835,9.669,0.6,155.862,88.983,1
finops-budget-049-00305,2026-05-05,project-22,gke,asia-south1,prod,finops,cost,64.938,9.698,0.737,126.984,89.67,1
finops-budget-049-00306,2026-05-06,project-11,cloud-sql,us-central1,prod,data,latency,72.631,4.714,0.339,182.75,74.936,0
finops-budget-049-00307,2026-05-07,project-02,vertex-ai,global,staging,data,quality,61.105,22.176,0.385,0.0,86.606,1
finops-budget-049-00308,2026-05-08,project-04,gke,europe-west1,prod,finops,latency,73.715,8.783,0.64,102.715,83.673,1
finops-budget-049-00309,2026-05-09,project-10,bigquery,asia-south1,prod,platform,latency,95.182,7.03,0.135,75.727,65.486,0
finops-budget-049-00310,2026-05-10,project-07,cloud-run,europe-west1,prod,data,reliability,81.824,13.669,0.885,139.24,100,1
finops-budget-049-00311,2026-05-11,project-09,pubsub,global,sandbox,mlops,latency,62.407,7.497,0.629,78.353,72.777,1
finops-budget-049-00312,2026-05-12,project-13,pubsub,asia-south1,dev,mlops,cost,45.06,16.139,0.395,133.273,86.689,1
finops-budget-049-00313,2026-05-13,project-11,compute,us-central1,staging,mlops,quality,57.654,6.071,0.367,89.608,60.257,0
finops-budget-049-00314,2026-05-14,project-08,gke,europe-west1,prod,data,cost,58.119,2.549,0.534,121.201,62.654,0
finops-budget-049-00315,2026-05-15,project-23,bigquery,asia-south1,sandbox,finops,cost,48.828,8.72,0.604,71.713,69.035,1
finops-budget-049-00316,2026-05-16,project-06,vertex-ai,us-east1,dev,finops,reliability,37.67,11.259,0.544,73.241,69.176,1
finops-budget-049-00317,2026-05-17,project-06,vertex-ai,europe-west1,prod,mlops,quality,87.996,15.106,0.757,109.443,100,1
finops-budget-049-00318,2026-05-18,project-16,cloud-sql,global,prod,mlops,cost,27.832,14.145,0.332,91.239,67.672,1
finops-budget-049-00319,2026-05-19,project-17,bigquery,europe-west1,sandbox,security,latency,13.332,7.716,0.313,112.89,50.088,0
finops-budget-049-00320,2026-05-20,project-16,bigquery,us-east1,prod,platform,cost,54.597,17.781,0.224,139.014,88.711,1
finops-budget-049-00321,2026-05-21,project-13,compute,us-east1,dev,data,cost,40.849,9.125,0.696,121.482,77.665,1
finops-budget-049-00322,2026-05-22,project-03,bigquery,us-east1,staging,security,reliability,23.07,13.08,0.622,117.542,77.506,1
finops-budget-049-00323,2026-05-23,project-21,cloud-run,asia-south1,staging,security,reliability,61.715,14.298,0.88,244.822,100,1
finops-budget-049-00324,2026-05-24,project-14,bigquery,asia-south1,staging,finops,latency,47.979,4.495,0.386,184.223,67.657,0
finops-budget-049-00325,2026-05-25,project-13,vertex-ai,asia-south1,sandbox,data,security,86.538,5.512,0.661,51.867,73.849,1
finops-budget-049-00326,2026-05-26,project-22,vertex-ai,global,dev,security,security,64.267,7.759,0.624,29.051,66.674,0
finops-budget-049-00327,2026-05-27,project-07,pubsub,global,sandbox,backend,security,59.521,12.955,0.809,146.036,100,1
finops-budget-049-00328,2026-05-28,project-09,bigquery,europe-west1,prod,backend,quality,28.095,4.86,0.727,79.995,58.284,1
finops-budget-049-00329,2026-05-29,project-01,bigquery,europe-west1,prod,platform,security,54.009,15.028,0.747,190.376,100,1
finops-budget-049-00330,2026-05-30,project-14,gke,global,staging,platform,cost,58.767,12.224,0.621,141.82,91.508,1
finops-budget-049-00331,2026-05-31,project-09,bigquery,europe-west1,staging,finops,cost,39.637,18.395,0.725,83.309,94.319,1
finops-budget-049-00332,2026-06-01,project-22,gke,us-central1,prod,platform,quality,72.982,7.006,0.131,112.78,62.923,1
finops-budget-049-00333,2026-06-02,project-15,gke,asia-south1,dev,finops,reliability,58.799,15.051,0.525,91.929,87.48,1
finops-budget-049-00334,2026-06-03,project-11,vertex-ai,global,dev,backend,security,47.114,6.058,0.672,87.296,66.876,1
finops-budget-049-00335,2026-06-04,project-12,vertex-ai,europe-west1,dev,backend,reliability,61.202,9.957,0.55,16.65,66.332,1
finops-budget-049-00336,2026-06-05,project-10,cloud-sql,us-east1,staging,finops,latency,70.399,10.415,0.324,144.174,81.307,1
finops-budget-049-00337,2026-06-06,project-17,bigquery,asia-south1,staging,finops,quality,52.975,8.972,0.294,127.565,68.369,0
finops-budget-049-00338,2026-06-07,project-17,gke,global,dev,security,quality,34.158,8.889,0.538,89.865,64.632,0
finops-budget-049-00339,2026-06-08,project-13,pubsub,global,prod,backend,quality,83.146,6.112,0.484,179.89,86.536,1
finops-budget-049-00340,2026-06-09,project-17,bigquery,global,prod,mlops,latency,73.736,6.121,0.561,149.564,81.536,1
finops-budget-049-00341,2026-06-10,project-14,pubsub,asia-south1,prod,mlops,latency,89.118,7.972,0.571,63.153,78.987,1
finops-budget-049-00342,2026-06-11,project-10,bigquery,us-east1,dev,backend,cost,56.62,5.425,0.426,12.215,49.167,0
finops-budget-049-00343,2026-06-12,project-23,bigquery,global,dev,platform,security,67.751,11.746,0.46,120.645,84.814,1
finops-budget-049-00344,2026-06-13,project-10,vertex-ai,global,prod,security,quality,49.873,12.053,0.603,33.518,71.572,1
finops-budget-049-00345,2026-06-14,project-09,vertex-ai,europe-west1,dev,data,quality,56.924,5.04,0.647,252.139,91.099,1
finops-budget-049-00346,2026-06-15,project-14,gke,europe-west1,prod,finops,cost,57.806,13.692,0.499,142.079,90.365,1
finops-budget-049-00347,2026-06-16,project-03,cloud-run,asia-south1,sandbox,mlops,reliability,67.133,16.017,0.547,167.844,100,1
finops-budget-049-00348,2026-06-17,project-08,cloud-run,global,dev,finops,reliability,38.057,8.464,0.568,154.557,75.489,1
finops-budget-049-00349,2026-06-18,project-11,vertex-ai,global,staging,backend,security,35.576,6.86,0.376,129.552,60.511,1
finops-budget-049-00350,2026-06-19,project-06,vertex-ai,us-central1,sandbox,backend,quality,50.94,10.303,0.343,250.492,90.404,1
finops-budget-049-00351,2026-06-20,project-04,gke,us-east1,prod,platform,security,70.316,13.143,0.854,154.869,100,1
finops-budget-049-00352,2026-06-21,project-13,gke,asia-south1,prod,security,security,96.699,10.764,0.491,201.671,100,1
finops-budget-049-00353,2026-06-22,project-21,gke,europe-west1,dev,backend,latency,52.259,6.436,0.458,80.021,61.008,0
finops-budget-049-00354,2026-06-23,project-22,compute,us-east1,staging,data,quality,25.234,6.765,0.395,139.065,58.722,0
finops-budget-049-00355,2026-06-24,project-11,cloud-sql,europe-west1,sandbox,platform,cost,60.497,9.482,0.337,59.82,63.817,0
finops-budget-049-00356,2026-06-25,project-08,cloud-run,asia-south1,prod,data,latency,68.75,29.169,0.925,143.099,100,1
finops-budget-049-00357,2026-06-26,project-06,vertex-ai,asia-south1,staging,security,latency,31.859,10.506,0.81,165.061,88.086,1
finops-budget-049-00358,2026-06-27,project-09,cloud-sql,us-east1,staging,finops,reliability,69.118,15.268,0.791,73.014,98.15,1
finops-budget-049-00359,2026-06-28,project-07,bigquery,us-central1,dev,backend,cost,23.785,13.819,0.671,151.63,86.167,1
finops-budget-049-00360,2026-06-29,project-22,vertex-ai,asia-south1,dev,backend,quality,76.676,3.428,0.265,278.788,84.767,1
finops-budget-049-00361,2026-01-01,project-23,gke,us-central1,prod,data,security,69.901,10.064,0.601,92.604,82.488,1
finops-budget-049-00362,2026-01-02,project-21,cloud-run,europe-west1,prod,finops,reliability,64.709,7.459,0.613,192.325,89.555,1
finops-budget-049-00363,2026-01-03,project-19,gke,asia-south1,staging,finops,security,73.319,4.684,0.254,180.347,71.782,0
finops-budget-049-00364,2026-01-04,project-08,compute,us-east1,prod,data,latency,47.635,11.777,0.759,189.374,98.334,1
finops-budget-049-00365,2026-01-05,project-22,cloud-run,global,prod,mlops,cost,67.232,4.027,0.646,72.98,66.18,0
finops-budget-049-00366,2026-01-06,project-09,bigquery,us-east1,dev,backend,cost,30.602,9.891,0.521,121.03,69.675,1
finops-budget-049-00367,2026-01-07,project-04,bigquery,global,sandbox,mlops,cost,31.685,15.834,0.54,99.45,81.439,1
finops-budget-049-00368,2026-01-08,project-19,gke,europe-west1,prod,mlops,quality,58.85,6.698,0.313,157.922,70.211,0
finops-budget-049-00369,2026-01-09,project-16,compute,global,staging,backend,latency,56.74,7.719,0.274,69.102,57.537,0
finops-budget-049-00370,2026-01-10,project-17,vertex-ai,europe-west1,dev,security,quality,43.493,12.002,0.422,200.729,87.27,1
finops-budget-049-00371,2026-01-11,project-10,gke,asia-south1,staging,platform,latency,16.57,9.93,0.686,154.182,75.464,1
finops-budget-049-00372,2026-01-12,project-03,cloud-sql,asia-south1,staging,data,cost,32.361,8.859,0.54,0.0,50.897,0
finops-budget-049-00373,2026-01-13,project-21,gke,us-central1,dev,security,security,57.279,10.104,0.439,149.242,80.753,1
finops-budget-049-00374,2026-01-14,project-06,compute,asia-south1,dev,data,quality,67.288,9.882,0.519,134.717,84.42,1
finops-budget-049-00375,2026-01-15,project-15,cloud-run,europe-west1,prod,mlops,security,40.67,16.415,0.768,62.741,88.566,1
finops-budget-049-00376,2026-01-16,project-23,vertex-ai,us-central1,dev,platform,latency,44.657,13.622,0.483,168.557,88.901,1
finops-budget-049-00377,2026-01-17,project-18,bigquery,us-east1,dev,data,security,52.416,15.296,0.294,33.838,69.261,1
finops-budget-049-00378,2026-01-18,project-03,vertex-ai,asia-south1,sandbox,data,latency,28.854,6.231,0.466,145.604,62.182,0
finops-budget-049-00379,2026-01-19,project-11,cloud-sql,us-east1,dev,backend,quality,14.75,4.136,0.771,50.617,49.18,0
finops-budget-049-00380,2026-01-20,project-16,compute,europe-west1,prod,mlops,security,49.062,8.689,0.655,104.857,75.663,0
finops-budget-049-00381,2026-01-21,project-10,bigquery,asia-south1,prod,data,latency,65.058,16.018,0.322,0.0,71.416,0
finops-budget-049-00382,2026-01-22,project-05,cloud-run,us-east1,dev,platform,latency,51.682,9.554,0.449,104.118,71.28,1
finops-budget-049-00383,2026-01-23,project-08,gke,europe-west1,prod,data,quality,40.033,12.33,0.672,89.517,79.356,1
finops-budget-049-00384,2026-01-24,project-04,gke,global,prod,finops,reliability,53.505,19.739,1.119,43.149,100,1
finops-budget-049-00385,2026-01-25,project-20,compute,global,prod,data,reliability,57.538,6.76,0.31,30.452,51.203,0
finops-budget-049-00386,2026-01-26,project-05,vertex-ai,us-east1,prod,platform,reliability,47.645,6.257,0.47,50.193,55.045,0
finops-budget-049-00387,2026-01-27,project-07,pubsub,europe-west1,sandbox,mlops,quality,43.265,15.563,0.779,88.086,91.567,1
finops-budget-049-00388,2026-01-28,project-11,cloud-run,us-central1,prod,finops,quality,79.061,6.405,0.511,4.958,61.224,1
finops-budget-049-00389,2026-01-29,project-10,vertex-ai,us-central1,prod,security,latency,33.771,6.565,1.044,176.356,89.397,1
finops-budget-049-00390,2026-01-30,project-06,cloud-sql,us-east1,sandbox,platform,quality,57.998,17.566,0.49,78.921,89.946,1
finops-budget-049-00391,2026-01-31,project-18,vertex-ai,us-east1,prod,security,quality,95.225,8.721,0.763,95.383,94.293,1
finops-budget-049-00392,2026-02-01,project-14,bigquery,us-central1,staging,platform,cost,50.82,7.642,0.485,120.348,70.144,0
finops-budget-049-00393,2026-02-02,project-08,vertex-ai,asia-south1,sandbox,mlops,cost,53.885,6.855,0.593,140.084,76.039,1
finops-budget-049-00394,2026-02-03,project-12,compute,global,sandbox,mlops,cost,74.539,11.414,0.442,162.272,91.856,1
finops-budget-049-00395,2026-02-04,project-19,bigquery,europe-west1,prod,backend,cost,60.53,15.052,0.67,153.14,100,1
finops-budget-049-00396,2026-02-05,project-14,compute,us-central1,prod,security,quality,30.411,9.923,0.421,83.04,60.643,1
finops-budget-049-00397,2026-02-06,project-02,pubsub,us-central1,prod,mlops,cost,83.537,9.107,0.535,151.933,91.37,1
finops-budget-049-00398,2026-02-07,project-09,gke,us-east1,sandbox,finops,security,25.229,18.86,0.193,127.116,78.13,1
finops-budget-049-00399,2026-02-08,project-22,pubsub,asia-south1,sandbox,backend,reliability,33.436,7.415,0.438,192.546,72.414,1
finops-budget-049-00400,2026-02-09,project-04,bigquery,asia-south1,prod,platform,cost,51.925,7.418,0.786,155.338,85.646,1
finops-budget-049-00401,2026-02-10,project-21,gke,us-central1,prod,mlops,security,45.708,7.104,0.364,0.0,45.314,0
finops-budget-049-00402,2026-02-11,project-17,cloud-sql,us-central1,dev,security,reliability,53.002,17.806,0.63,97.008,96.295,1
finops-budget-049-00403,2026-02-12,project-15,bigquery,global,staging,finops,cost,57.817,15.676,0.573,59.582,85.557,1
finops-budget-049-00404,2026-02-13,project-08,cloud-run,global,prod,backend,cost,41.716,23.603,0.54,156.532,100,1
finops-budget-049-00405,2026-02-14,project-12,gke,us-east1,dev,backend,latency,20.341,26.202,0.777,45.783,100,1
finops-budget-049-00406,2026-02-15,project-09,vertex-ai,us-east1,prod,finops,latency,76.599,7.519,0.471,178.426,86.859,1
finops-budget-049-00407,2026-02-16,project-18,cloud-sql,global,dev,platform,cost,51.758,4.582,0.763,109.468,71.476,0
finops-budget-049-00408,2026-02-17,project-14,compute,global,dev,finops,cost,15.447,17.828,0.518,102.349,80.061,1
finops-budget-049-00409,2026-02-18,project-04,cloud-run,asia-south1,prod,platform,cost,85.319,6.445,0.564,69.605,74.791,1
finops-budget-049-00410,2026-02-19,project-04,gke,europe-west1,prod,security,cost,72.601,6.939,0.423,172.822,81.61,1
finops-budget-049-00411,2026-02-20,project-23,gke,europe-west1,prod,finops,latency,64.896,8.05,0.501,75.228,70.003,1
finops-budget-049-00412,2026-02-21,project-15,gke,us-central1,dev,finops,cost,73.301,9.982,0.563,36.356,73.954,1
finops-budget-049-00413,2026-02-22,project-14,vertex-ai,europe-west1,prod,finops,security,41.668,10.167,0.722,94.077,77.296,1
finops-budget-049-00414,2026-02-23,project-22,vertex-ai,europe-west1,sandbox,platform,latency,34.145,10.88,0.614,206.026,88.873,1
finops-budget-049-00415,2026-02-24,project-23,vertex-ai,europe-west1,staging,backend,cost,40.246,6.003,0.483,110.453,61.106,1
finops-budget-049-00416,2026-02-25,project-09,cloud-sql,us-central1,sandbox,backend,security,30.519,10.716,0.46,196.856,80.494,1
finops-budget-049-00417,2026-02-26,project-05,cloud-run,us-central1,staging,backend,security,50.429,5.67,0.353,136.382,63.124,1
finops-budget-049-00418,2026-02-27,project-04,vertex-ai,europe-west1,prod,finops,latency,58.844,18.356,0.244,175.115,97.504,1
finops-budget-049-00419,2026-02-28,project-13,compute,global,prod,security,security,57.657,10.891,0.556,87.583,77.825,1
finops-budget-049-00420,2026-03-01,project-24,pubsub,asia-south1,dev,platform,quality,72.072,4.719,0.291,114.699,63.148,0
finops-budget-049-00421,2026-03-02,project-23,bigquery,europe-west1,staging,backend,latency,50.329,10.516,0.625,143.171,84.907,1
finops-budget-049-00422,2026-03-03,project-09,vertex-ai,us-central1,sandbox,platform,cost,59.689,15.842,0.578,143.988,99.084,1
finops-budget-049-00423,2026-03-04,project-22,gke,us-east1,prod,data,reliability,44.575,16.723,0.576,59.818,83.505,1
finops-budget-049-00424,2026-03-05,project-11,gke,us-central1,sandbox,data,reliability,57.174,10.493,0.702,100.319,83.694,1
finops-budget-049-00425,2026-03-06,project-17,gke,asia-south1,dev,platform,security,32.213,9.233,0.322,187.174,71.384,1
finops-budget-049-00426,2026-03-07,project-20,vertex-ai,asia-south1,prod,platform,cost,40.222,9.504,0.223,141.303,64.665,0
finops-budget-049-00427,2026-03-08,project-01,cloud-run,us-east1,dev,platform,reliability,62.451,8.045,0.675,80.911,76.054,1
finops-budget-049-00428,2026-03-09,project-13,pubsub,asia-south1,sandbox,security,latency,42.547,14.561,0.71,121.282,91.404,1
finops-budget-049-00429,2026-03-10,project-02,vertex-ai,global,prod,data,latency,71.849,9.402,0.345,87.046,71.854,1
finops-budget-049-00430,2026-03-11,project-09,cloud-sql,us-east1,dev,finops,reliability,46.035,22.614,0.798,189.822,100,1
finops-budget-049-00431,2026-03-12,project-17,bigquery,asia-south1,sandbox,finops,reliability,39.1,10.247,0.581,99.389,72.424,1
finops-budget-049-00432,2026-03-13,project-24,bigquery,us-east1,prod,platform,reliability,36.614,18.911,0.687,152.699,100,1
finops-budget-049-00433,2026-03-14,project-15,vertex-ai,europe-west1,dev,platform,latency,41.858,6.623,0.425,97.577,59.209,0
finops-budget-049-00434,2026-03-15,project-03,vertex-ai,us-central1,prod,platform,latency,77.81,10.764,0.615,111.087,90.075,1
finops-budget-049-00435,2026-03-16,project-23,pubsub,europe-west1,prod,mlops,security,57.217,6.554,0.567,97.272,69.349,1
finops-budget-049-00436,2026-03-17,project-15,gke,us-east1,prod,backend,latency,69.225,11.945,0.164,99.004,72.278,0
finops-budget-049-00437,2026-03-18,project-09,pubsub,europe-west1,prod,security,cost,49.94,15.661,0.741,99.923,94.528,1
finops-budget-049-00438,2026-03-19,project-08,vertex-ai,europe-west1,prod,backend,cost,97.959,7.846,0.774,190.684,100,1
finops-budget-049-00439,2026-03-20,project-14,cloud-sql,asia-south1,dev,data,reliability,8.237,6.389,0.434,99.793,47.534,0
finops-budget-049-00440,2026-03-21,project-15,gke,us-east1,prod,backend,latency,87.243,11.022,0.03,166.303,81.556,1
finops-budget-049-00441,2026-03-22,project-09,cloud-sql,us-central1,staging,platform,security,33.276,7.7,0.435,138.365,65.016,1
