record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-016-00221,2026-02-10,project-19,compute,us-central1,staging,backend,latency,26.196,16.172,0.499,247.659,100,1
devops-ci-016-00222,2026-02-11,project-17,gke,asia-south1,dev,data,quality,55.392,11.946,0.315,110.119,74.345,1
devops-ci-016-00223,2026-02-12,project-10,bigquery,global,prod,finops,latency,66.187,14.431,0.413,190.761,99.112,1
devops-ci-016-00224,2026-02-13,project-23,pubsub,europe-west1,dev,platform,cost,30.993,31.085,0.465,144.678,100,1
devops-ci-016-00225,2026-02-14,project-21,cloud-sql,us-east1,sandbox,platform,reliability,29.075,7.872,0.535,252.298,84.063,1
devops-ci-016-00226,2026-02-15,project-07,gke,us-central1,prod,platform,reliability,76.227,31.079,0.742,86.689,100,1
devops-ci-016-00227,2026-02-16,project-20,compute,us-east1,prod,finops,reliability,36.698,4.346,0.525,61.924,50.391,0
devops-ci-016-00228,2026-02-17,project-22,compute,global,dev,finops,latency,58.131,10.52,0.22,75.269,63.569,1
devops-ci-016-00229,2026-02-18,project-21,vertex-ai,us-east1,staging,data,cost,55.226,4.954,0.313,135.514,61.606,0
devops-ci-016-00230,2026-02-19,project-02,pubsub,us-east1,prod,backend,cost,75.946,7.711,0.656,199.149,96.576,1
devops-ci-016-00231,2026-02-20,project-23,gke,asia-south1,prod,data,reliability,38.023,9.123,0.265,98.638,58.255,0
devops-ci-016-00232,2026-02-21,project-08,gke,global,prod,backend,security,30.466,13.429,0.473,42.927,64.813,1
devops-ci-016-00233,2026-02-22,project-18,pubsub,us-east1,sandbox,platform,cost,40.236,11.717,0.35,62.942,62.851,0
devops-ci-016-00234,2026-02-23,project-11,compute,us-east1,dev,data,security,24.011,6.1,0.499,32.88,44.897,0
devops-ci-016-00235,2026-02-24,project-14,gke,asia-south1,dev,security,security,50.809,13.611,0.554,15.858,71.245,1
devops-ci-016-00236,2026-02-25,project-08,gke,us-central1,prod,security,security,66.946,10.346,0.504,201.567,94.607,1
devops-ci-016-00237,2026-02-26,project-07,cloud-sql,europe-west1,dev,backend,latency,42.748,11.043,0.422,83.61,67.692,1
devops-ci-016-00238,2026-02-27,project-11,vertex-ai,global,prod,mlops,security,92.574,10.248,0.227,34.91,69.349,0
devops-ci-016-00239,2026-02-28,project-03,vertex-ai,europe-west1,dev,security,quality,26.896,8.36,0.313,0.0,39.875,0
devops-ci-016-00240,2026-03-01,project-04,pubsub,europe-west1,prod,finops,security,54.305,7.815,0.647,117.683,77.049,0
devops-ci-016-00241,2026-03-02,project-13,compute,us-central1,prod,security,cost,66.587,7.392,0.571,148.849,82.246,1
devops-ci-016-00242,2026-03-03,project-23,gke,asia-south1,dev,backend,latency,25.4,11.777,0.605,214.09,88.766,1
devops-ci-016-00243,2026-03-04,project-09,gke,asia-south1,staging,mlops,cost,73.856,7.626,0.498,147.8,82.628,1
devops-ci-016-00244,2026-03-05,project-05,cloud-run,europe-west1,sandbox,platform,reliability,67.916,4.865,0.637,156.996,80.313,1
devops-ci-016-00245,2026-03-06,project-21,cloud-run,europe-west1,prod,platform,reliability,70.195,9.215,0.723,230.529,100,1
devops-ci-016-00246,2026-03-07,project-06,bigquery,us-central1,dev,backend,security,56.707,9.067,0.477,153.008,80.012,1
devops-ci-016-00247,2026-03-08,project-03,cloud-run,us-central1,prod,data,quality,37.306,22.014,0.818,138.946,100,1
devops-ci-016-00248,2026-03-09,project-06,gke,europe-west1,dev,data,quality,48.235,13.408,0.545,61.959,76.278,1
devops-ci-016-00249,2026-03-10,project-21,compute,europe-west1,prod,mlops,reliability,39.686,9.076,0.377,149.862,70.117,1
devops-ci-016-00250,2026-03-11,project-08,vertex-ai,us-east1,dev,platform,reliability,68.732,16.02,0.236,128.417,88.424,1
devops-ci-016-00251,2026-03-12,project-09,pubsub,asia-south1,dev,platform,latency,66.52,9.872,0.435,217.025,93.191,1
devops-ci-016-00252,2026-03-13,project-01,compute,asia-south1,prod,mlops,reliability,59.957,8.053,0.529,98.458,72.649,0
devops-ci-016-00253,2026-03-14,project-11,compute,asia-south1,prod,finops,cost,60.219,17.635,0.273,123.66,89.814,1
devops-ci-016-00254,2026-03-15,project-05,compute,us-central1,dev,platform,security,30.152,7.522,0.494,177.518,71.283,0
devops-ci-016-00255,2026-03-16,project-08,gke,global,prod,backend,reliability,58.956,8.047,0.453,181.687,81.762,1
devops-ci-016-00256,2026-03-17,project-04,compute,global,prod,finops,reliability,56.097,7.186,0.617,174.331,83.42,1
devops-ci-016-00257,2026-03-18,project-16,compute,asia-south1,staging,security,quality,40.227,3.904,0.696,146.284,68.882,0
devops-ci-016-00258,2026-03-19,project-09,gke,us-central1,dev,mlops,latency,35.834,10.485,0.242,29.901,49.837,0
devops-ci-016-00259,2026-03-20,project-09,pubsub,us-east1,prod,mlops,security,57.578,6.229,0.235,68.663,52.925,0
devops-ci-016-00260,2026-03-21,project-08,vertex-ai,global,prod,backend,security,106.89,6.352,0.198,84.097,71.427,0
devops-ci-016-00261,2026-03-22,project-03,vertex-ai,asia-south1,prod,data,cost,50.636,5.716,0.758,72.144,68.111,0
devops-ci-016-00262,2026-03-23,project-03,vertex-ai,asia-south1,prod,data,latency,61.027,7.291,0.774,122.719,83.358,1
devops-ci-016-00263,2026-03-24,project-19,pubsub,europe-west1,dev,platform,latency,67.716,4.576,0.284,104.276,59.525,0
devops-ci-016-00264,2026-03-25,project-06,cloud-run,us-east1,dev,backend,quality,55.395,6.894,0.796,120.31,80.879,1
devops-ci-016-00265,2026-03-26,project-10,gke,us-central1,prod,backend,cost,68.954,15.743,0.458,194.957,100,1
devops-ci-016-00266,2026-03-27,project-11,bigquery,global,prod,backend,cost,43.851,9.44,0.444,165.344,77.027,1
devops-ci-016-00267,2026-03-28,project-13,cloud-sql,asia-south1,dev,backend,latency,51.932,9.445,0.499,64.707,67.116,1
devops-ci-016-00268,2026-03-29,project-08,vertex-ai,asia-south1,prod,data,latency,80.626,9.122,0.767,74.755,87.251,1
devops-ci-016-00269,2026-03-30,project-15,cloud-sql,us-east1,prod,backend,latency,82.344,7.8,0.225,213.298,86.001,1
devops-ci-016-00270,2026-03-31,project-10,vertex-ai,us-east1,dev,platform,security,56.856,6.491,0.792,100.171,77.374,1
devops-ci-016-00271,2026-04-01,project-11,pubsub,europe-west1,sandbox,backend,cost,45.638,8.334,0.806,208.125,93.981,1
devops-ci-016-00272,2026-04-02,project-11,vertex-ai,us-central1,prod,platform,reliability,57.407,6.724,0.471,144.635,73.359,1
devops-ci-016-00273,2026-04-03,project-06,bigquery,us-east1,sandbox,finops,security,37.213,15.135,0.485,102.949,80.328,1
devops-ci-016-00274,2026-04-04,project-01,cloud-run,us-central1,prod,platform,security,64.478,12.808,0.539,146.211,92.64,1
devops-ci-016-00275,2026-04-05,project-16,cloud-run,us-central1,sandbox,backend,reliability,11.888,28.446,0.274,16.496,82.53,1
devops-ci-016-00276,2026-04-06,project-05,cloud-run,europe-west1,prod,data,quality,20.984,9.462,0.74,236.043,89.745,1
devops-ci-016-00277,2026-04-07,project-03,pubsub,asia-south1,staging,mlops,security,57.113,5.8,0.494,70.523,61.097,0
devops-ci-016-00278,2026-04-08,project-11,bigquery,europe-west1,staging,data,latency,38.899,12.37,0.79,124.467,88.279,1
devops-ci-016-00279,2026-04-09,project-22,gke,europe-west1,prod,backend,quality,57.238,10.709,0.536,119.232,81.169,1
devops-ci-016-00280,2026-04-10,project-16,gke,global,sandbox,mlops,cost,70.85,4.636,0.522,146.604,75.265,1
devops-ci-016-00281,2026-04-11,project-07,compute,europe-west1,staging,mlops,security,62.86,7.472,0.602,176.072,86.183,1
devops-ci-016-00282,2026-04-12,project-21,pubsub,asia-south1,prod,security,security,52.771,15.058,0.407,145.068,89.006,1
devops-ci-016-00283,2026-04-13,project-06,compute,europe-west1,prod,platform,cost,61.112,28.014,0.47,69.242,100,1
devops-ci-016-00284,2026-04-14,project-04,bigquery,us-east1,prod,data,quality,58.191,13.498,0.229,127.734,78.505,1
devops-ci-016-00285,2026-04-15,project-19,vertex-ai,asia-south1,prod,platform,cost,32.892,8.152,0.52,122.144,66.546,0
devops-ci-016-00286,2026-04-16,project-20,gke,asia-south1,prod,mlops,quality,68.81,5.952,0.525,137.331,76.374,1
devops-ci-016-00287,2026-04-17,project-17,compute,asia-south1,prod,mlops,quality,67.848,3.93,0.388,170.307,71.333,1
devops-ci-016-00288,2026-04-18,project-01,compute,us-central1,prod,finops,latency,66.212,12.255,0.8,62.055,88.819,1
devops-ci-016-00289,2026-04-19,project-09,cloud-run,asia-south1,staging,mlops,reliability,19.856,19.82,0.639,135.35,95.3,1
devops-ci-016-00290,2026-04-20,project-01,bigquery,asia-south1,prod,mlops,latency,92.558,4.719,0.454,73.833,70.064,1
devops-ci-016-00291,2026-04-21,project-09,compute,asia-south1,sandbox,platform,cost,79.021,8.449,0.776,203.43,100,1
devops-ci-016-00292,2026-04-22,project-21,bigquery,us-east1,prod,backend,cost,72.498,10.778,0.502,98.061,82.394,1
devops-ci-016-00293,2026-04-23,project-18,bigquery,us-central1,sandbox,finops,cost,57.751,4.628,0.406,123.743,63.267,1
devops-ci-016-00294,2026-04-24,project-21,vertex-ai,europe-west1,dev,backend,quality,32.311,13.852,0.285,118.161,70.837,1
devops-ci-016-00295,2026-04-25,project-15,gke,us-central1,prod,finops,quality,73.08,20.173,0.666,94.877,100,1
devops-ci-016-00296,2026-04-26,project-11,pubsub,us-central1,prod,backend,latency,48.91,10.193,0.491,88.571,71.004,1
devops-ci-016-00297,2026-04-27,project-12,vertex-ai,asia-south1,prod,data,quality,41.845,9.015,0.359,122.402,66.096,0
devops-ci-016-00298,2026-04-28,project-14,vertex-ai,us-east1,dev,backend,quality,54.324,8.292,0.36,9.2,52.303,0
devops-ci-016-00299,2026-04-29,project-18,cloud-sql,global,prod,data,quality,53.135,2.563,0.495,151.802,64.04,1
devops-ci-016-00300,2026-04-30,project-06,gke,us-east1,sandbox,backend,reliability,52.002,4.693,0.583,67.576,59.411,0
devops-ci-016-00301,2026-05-01,project-08,compute,us-central1,dev,platform,latency,49.347,14.234,0.438,120.992,83.459,1
devops-ci-016-00302,2026-05-02,project-05,pubsub,us-east1,prod,data,quality,82.006,9.83,0.319,196.257,91.425,1
devops-ci-016-00303,2026-05-03,project-08,gke,global,sandbox,platform,security,66.77,5.196,0.659,0.0,58.559,0
devops-ci-016-00304,2026-05-04,project-09,gke,us-central1,dev,mlops,latency,47.15,4.466,0.694,54.99,59.233,0
devops-ci-016-00305,2026-05-05,project-02,gke,us-central1,staging,data,security,49.879,8.33,0.68,69.173,70.782,1
devops-ci-016-00306,2026-05-06,project-22,cloud-run,asia-south1,prod,platform,security,107.461,7.09,0.946,78.188,98.667,1
devops-ci-016-00307,2026-05-07,project-06,cloud-sql,us-central1,prod,mlops,latency,84.76,14.527,0.451,119.811,96.82,1
devops-ci-016-00308,2026-05-08,project-24,vertex-ai,us-east1,staging,backend,security,59.497,13.564,0.458,188.703,96.022,1
devops-ci-016-00309,2026-05-09,project-23,cloud-sql,us-east1,dev,finops,quality,43.424,14.353,0.818,11.475,78.992,1
devops-ci-016-00310,2026-05-10,project-21,vertex-ai,asia-south1,dev,backend,quality,53.953,23.962,0.561,119.786,100,1
devops-ci-016-00311,2026-05-11,project-02,cloud-sql,europe-west1,staging,backend,reliability,65.615,7.214,0.444,53.948,63.205,0
devops-ci-016-00312,2026-05-12,project-06,pubsub,europe-west1,prod,finops,cost,74.057,27.197,0.407,106.857,100,1
devops-ci-016-00313,2026-05-13,project-07,cloud-sql,us-central1,staging,security,reliability,45.922,6.695,0.708,131.549,75.659,1
devops-ci-016-00314,2026-05-14,project-04,bigquery,europe-west1,prod,platform,quality,18.873,9.483,0.707,96.157,67.5,0
devops-ci-016-00315,2026-05-15,project-19,vertex-ai,global,prod,security,cost,50.894,8.282,0.728,121.315,80.309,1
devops-ci-016-00316,2026-05-16,project-07,cloud-run,global,prod,finops,security,63.415,6.035,0.331,0.0,47.862,0
devops-ci-016-00317,2026-05-17,project-11,cloud-sql,europe-west1,dev,finops,latency,89.438,8.192,0.643,239.068,100,1
devops-ci-016-00318,2026-05-18,project-16,cloud-sql,asia-south1,dev,platform,security,47.465,5.705,0.594,86.182,63.283,1
devops-ci-016-00319,2026-05-19,project-19,gke,asia-south1,prod,mlops,reliability,41.261,10.483,0.404,146.634,74.426,0
devops-ci-016-00320,2026-05-20,project-13,cloud-run,asia-south1,staging,backend,cost,46.435,6.214,0.693,160.859,78.465,1
devops-ci-016-00321,2026-05-21,project-04,cloud-run,asia-south1,prod,platform,quality,25.974,5.377,0.442,149.444,58.901,0
devops-ci-016-00322,2026-05-22,project-14,bigquery,asia-south1,sandbox,security,reliability,53.954,7.83,0.548,177.882,82.275,1
devops-ci-016-00323,2026-05-23,project-02,cloud-run,global,prod,backend,security,77.714,5.064,0.408,167.09,77.663,1
devops-ci-016-00324,2026-05-24,project-07,pubsub,global,prod,mlops,cost,76.12,6.07,0.616,227.016,95.472,1
devops-ci-016-00325,2026-05-25,project-08,bigquery,europe-west1,sandbox,platform,latency,30.454,3.841,0.856,92.662,63.094,1
devops-ci-016-00326,2026-05-26,project-11,cloud-sql,asia-south1,prod,mlops,reliability,112.936,11.191,0.514,56.843,91.92,1
devops-ci-016-00327,2026-05-27,project-21,pubsub,us-east1,prod,security,latency,50.306,14.288,1.018,0.0,86.576,1
devops-ci-016-00328,2026-05-28,project-23,bigquery,europe-west1,staging,finops,reliability,1.709,8.611,0.724,91.167,59.326,0
devops-ci-016-00329,2026-05-29,project-23,bigquery,us-central1,dev,mlops,latency,12.591,6.827,0.361,43.55,39.323,0
devops-ci-016-00330,2026-05-30,project-18,compute,us-east1,staging,finops,reliability,59.969,10.264,0.668,112.812,84.77,1
devops-ci-016-00331,2026-05-31,project-13,cloud-run,asia-south1,staging,platform,cost,61.816,4.332,0.892,59.264,71.606,0
devops-ci-016-00332,2026-06-01,project-22,bigquery,us-east1,prod,backend,cost,55.644,26.463,0.543,110.899,100,1
devops-ci-016-00333,2026-06-02,project-08,pubsub,global,staging,mlops,reliability,54.543,7.393,0.328,153.061,70.142,1
devops-ci-016-00334,2026-06-03,project-16,cloud-run,europe-west1,dev,finops,quality,63.586,9.358,0.936,155.801,99.571,1
devops-ci-016-00335,2026-06-04,project-16,bigquery,us-east1,staging,mlops,security,37.202,13.213,0.611,141.726,85.904,1
devops-ci-016-00336,2026-06-05,project-09,vertex-ai,global,prod,mlops,cost,54.689,6.499,0.319,141.952,66.172,0
devops-ci-016-00337,2026-06-06,project-06,gke,us-central1,staging,finops,latency,26.031,11.085,0.574,93.634,68.721,1
devops-ci-016-00338,2026-06-07,project-12,gke,us-east1,sandbox,backend,security,42.853,19.207,0.692,221.826,100,1
devops-ci-016-00339,2026-06-08,project-13,cloud-run,us-east1,dev,backend,latency,29.516,11.349,0.444,48.885,59.481,0
devops-ci-016-00340,2026-06-09,project-15,vertex-ai,us-central1,dev,backend,quality,9.088,10.3,0.789,27.966,58.908,0
devops-ci-016-00341,2026-06-10,project-13,gke,us-east1,prod,mlops,latency,83.375,13.47,0.436,152.858,98.163,1
devops-ci-016-00342,2026-06-11,project-23,compute,us-central1,dev,finops,cost,37.463,18.933,0.5,133.341,94.235,1
devops-ci-016-00343,2026-06-12,project-12,compute,global,sandbox,security,security,31.543,14.974,0.694,177.133,96.101,1
devops-ci-016-00344,2026-06-13,project-11,cloud-sql,global,dev,platform,security,54.122,8.326,0.813,62.238,75.901,1
devops-ci-016-00345,2026-06-14,project-21,gke,us-east1,prod,finops,cost,64.112,6.955,0.46,74.441,65.624,1
devops-ci-016-00346,2026-06-15,project-07,gke,global,dev,mlops,quality,28.921,8.529,0.595,18.339,53.523,0
devops-ci-016-00347,2026-06-16,project-04,pubsub,us-central1,dev,platform,quality,50.402,6.641,0.39,124.597,64.957,1
devops-ci-016-00348,2026-06-17,project-23,cloud-run,asia-south1,prod,security,latency,57.996,5.047,0.599,131.809,72.262,0
devops-ci-016-00349,2026-06-18,project-14,cloud-run,us-east1,staging,security,cost,58.541,6.469,0.782,58.224,71.445,1
devops-ci-016-00350,2026-06-19,project-03,cloud-run,europe-west1,dev,backend,latency,63.526,5.001,0.489,182.736,77.667,1
devops-ci-016-00351,2026-06-20,project-22,pubsub,us-east1,prod,mlops,cost,75.972,10.099,0.517,89.999,81.374,1
devops-ci-016-00352,2026-06-21,project-12,vertex-ai,us-east1,dev,data,quality,34.745,12.141,0.575,30.923,65.124,0
devops-ci-016-00353,2026-06-22,project-15,gke,asia-south1,prod,finops,reliability,74.49,5.036,0.568,120.97,75.344,1
devops-ci-016-00354,2026-06-23,project-10,bigquery,global,prod,platform,cost,57.355,11.599,0.679,93.919,84.6,1
devops-ci-016-00355,2026-06-24,project-08,vertex-ai,europe-west1,staging,mlops,quality,45.309,3.424,0.643,0.0,46.352,0
devops-ci-016-00356,2026-06-25,project-11,compute,us-central1,staging,finops,quality,45.223,4.634,0.733,94.014,66.006,0
devops-ci-016-00357,2026-06-26,project-16,gke,global,prod,data,cost,61.275,4.831,0.28,122.763,60.422,0
devops-ci-016-00358,2026-06-27,project-18,gke,global,prod,data,reliability,48.008,5.764,0.586,67.1,60.548,1
devops-ci-016-00359,2026-06-28,project-20,compute,global,dev,data,quality,12.97,10.139,0.326,143.888,60.591,0
devops-ci-016-00360,2026-06-29,project-01,vertex-ai,us-central1,sandbox,mlops,latency,83.927,4.72,0.51,104.283,73.446,1
devops-ci-016-00361,2026-01-01,project-05,pubsub,europe-west1,dev,data,latency,30.151,13.475,0.567,145.233,83.019,1
devops-ci-016-00362,2026-01-02,project-20,pubsub,asia-south1,staging,security,cost,74.499,5.477,0.508,65.861,66.239,0
devops-ci-016-00363,2026-01-03,project-22,compute,europe-west1,prod,platform,cost,61.709,8.411,0.472,175.39,83.322,1
devops-ci-016-00364,2026-01-04,project-24,bigquery,europe-west1,sandbox,mlops,latency,50.432,15.089,0.819,233.772,100,1
devops-ci-016-00365,2026-01-05,project-15,cloud-run,us-east1,sandbox,mlops,latency,52.303,10.825,0.434,131.416,77.919,1
devops-ci-016-00366,2026-01-06,project-19,gke,global,sandbox,security,reliability,69.437,8.215,0.467,121.545,77.542,1
devops-ci-016-00367,2026-01-07,project-03,gke,europe-west1,staging,finops,reliability,37.317,15.539,0.665,68.89,82.64,1
devops-ci-016-00368,2026-01-08,project-02,cloud-run,global,staging,backend,security,32.68,14.844,0.376,148.072,80.828,1
devops-ci-016-00369,2026-01-09,project-17,vertex-ai,us-east1,prod,data,security,49.484,7.017,0.536,118.482,69.731,0
devops-ci-016-00370,2026-01-10,project-15,gke,us-central1,dev,finops,cost,63.798,13.899,0.609,14.417,78.178,1
devops-ci-016-00371,2026-01-11,project-02,pubsub,us-east1,prod,platform,quality,41.382,7.165,0.453,83.433,59.224,1
devops-ci-016-00372,2026-01-12,project-12,cloud-sql,us-east1,staging,finops,latency,34.315,6.0,0.428,96.248,55.026,0
devops-ci-016-00373,2026-01-13,project-17,gke,global,dev,mlops,security,44.194,6.849,0.927,177.98,89.849,1
devops-ci-016-00374,2026-01-14,project-19,cloud-sql,us-central1,prod,platform,security,75.433,8.061,0.956,73.25,89.353,1
devops-ci-016-00375,2026-01-15,project-20,bigquery,asia-south1,prod,finops,cost,79.204,9.467,0.974,77.427,95.193,1
devops-ci-016-00376,2026-01-16,project-24,vertex-ai,asia-south1,prod,platform,cost,35.693,12.845,0.536,86.543,73.845,1
devops-ci-016-00377,2026-01-17,project-09,bigquery,us-central1,prod,backend,security,90.132,6.142,0.63,116.261,84.882,1
devops-ci-016-00378,2026-01-18,project-23,cloud-run,us-east1,sandbox,finops,security,61.779,8.217,0.438,212.365,87.096,1
devops-ci-016-00379,2026-01-19,project-11,pubsub,asia-south1,prod,data,security,37.749,7.505,0.641,133.906,72.687,1
devops-ci-016-00380,2026-01-20,project-24,vertex-ai,global,prod,backend,latency,59.068,10.997,0.541,114.633,81.986,1
devops-ci-016-00381,2026-01-21,project-24,compute,europe-west1,sandbox,data,reliability,55.983,9.803,0.651,227.58,98.441,1
devops-ci-016-00382,2026-01-22,project-13,compute,us-east1,prod,mlops,security,68.849,4.424,0.633,123.659,74.608,1
devops-ci-016-00383,2026-01-23,project-23,bigquery,asia-south1,dev,platform,security,63.604,10.403,0.605,6.908,68.717,0
devops-ci-016-00384,2026-01-24,project-09,pubsub,us-central1,prod,data,latency,77.051,8.111,0.521,158.003,87.171,1
devops-ci-016-00385,2026-01-25,project-13,cloud-run,europe-west1,prod,mlops,cost,62.962,18.295,0.479,39.108,87.193,1
devops-ci-016-00386,2026-01-26,project-08,pubsub,us-central1,staging,data,cost,69.816,5.328,0.399,77.657,62.158,0
devops-ci-016-00387,2026-01-27,project-18,cloud-sql,us-central1,dev,platform,reliability,59.931,9.9,0.677,67.989,77.686,1
devops-ci-016-00388,2026-01-28,project-02,bigquery,europe-west1,prod,data,security,51.834,7.744,0.434,135.166,71.113,1
devops-ci-016-00389,2026-01-29,project-01,vertex-ai,asia-south1,prod,platform,cost,57.829,15.28,0.68,149.78,100,1
devops-ci-016-00390,2026-01-30,project-02,cloud-sql,asia-south1,prod,data,quality,84.443,5.128,0.244,138.045,70.192,1
devops-ci-016-00391,2026-01-31,project-24,gke,us-central1,prod,finops,reliability,56.639,7.988,0.524,186.036,83.933,1
devops-ci-016-00392,2026-02-01,project-07,gke,global,prod,backend,latency,64.835,6.214,0.553,168.367,81.1,1
devops-ci-016-00393,2026-02-02,project-06,cloud-sql,us-east1,prod,platform,quality,79.425,8.666,0.224,244.825,91.563,1
devops-ci-016-00394,2026-02-03,project-03,pubsub,europe-west1,sandbox,finops,security,62.544,7.141,0.575,121.259,76.361,1
devops-ci-016-00395,2026-02-04,project-21,cloud-run,asia-south1,prod,finops,cost,56.114,7.062,0.677,136.845,79.769,1
devops-ci-016-00396,2026-02-05,project-24,cloud-run,europe-west1,prod,backend,latency,61.662,18.425,0.502,88.808,95.095,1
devops-ci-016-00397,2026-02-06,project-06,vertex-ai,asia-south1,sandbox,finops,cost,19.819,8.712,0.617,41.505,54.912,0
devops-ci-016-00398,2026-02-07,project-16,cloud-run,asia-south1,prod,security,security,82.753,13.006,0.228,54.905,75.298,1
devops-ci-016-00399,2026-02-08,project-04,compute,europe-west1,staging,finops,security,45.558,7.33,0.397,151.878,69.093,0
devops-ci-016-00400,2026-02-09,project-18,pubsub,asia-south1,staging,security,cost,39.488,20.129,0.528,157.377,100,1
devops-ci-016-00401,2026-02-10,project-07,pubsub,us-central1,prod,platform,cost,88.185,5.477,0.699,156.581,90.944,1
devops-ci-016-00402,2026-02-11,project-14,pubsub,europe-west1,sandbox,security,latency,53.948,9.013,0.528,48.893,65.522,1
devops-ci-016-00403,2026-02-12,project-01,pubsub,us-central1,dev,data,cost,43.938,14.096,0.39,102.553,76.875,0
devops-ci-016-00404,2026-02-13,project-04,compute,europe-west1,prod,data,cost,85.949,4.699,0.316,167.857,76.586,1
devops-ci-016-00405,2026-02-14,project-22,gke,europe-west1,sandbox,finops,latency,71.288,11.397,0.478,203.874,98.005,1
devops-ci-016-00406,2026-02-15,project-19,vertex-ai,europe-west1,prod,backend,quality,59.434,3.361,0.201,149.241,57.444,1
devops-ci-016-00407,2026-02-16,project-06,bigquery,asia-south1,prod,data,cost,63.219,5.596,0.665,134.76,78.111,1
devops-ci-016-00408,2026-02-17,project-13,pubsub,asia-south1,prod,data,reliability,44.029,15.75,0.679,56.76,84.203,1
devops-ci-016-00409,2026-02-18,project-20,compute,asia-south1,dev,backend,reliability,60.125,4.608,0.404,0.0,45.936,0
devops-ci-016-00410,2026-02-19,project-19,compute,europe-west1,dev,mlops,security,39.075,6.488,0.494,53.407,53.893,0
devops-ci-016-00411,2026-02-20,project-22,compute,us-east1,prod,data,security,66.719,9.668,0.978,127.882,98.79,1
devops-ci-016-00412,2026-02-21,project-13,vertex-ai,global,prod,platform,latency,51.997,6.483,0.467,162.979,73.439,0
devops-ci-016-00413,2026-02-22,project-24,gke,us-east1,sandbox,backend,quality,81.364,15.74,0.374,151.174,100,1
devops-ci-016-00414,2026-02-23,project-08,bigquery,global,sandbox,mlops,quality,10.498,11.567,0.596,82.991,63.627,0
devops-ci-016-00415,2026-02-24,project-16,gke,us-east1,staging,backend,security,37.929,13.836,0.186,124.171,70.177,1
devops-ci-016-00416,2026-02-25,project-02,bigquery,us-central1,dev,backend,cost,31.963,7.562,0.235,241.5,72.275,1
devops-ci-016-00417,2026-02-26,project-23,gke,global,staging,mlops,latency,37.835,13.809,0.566,223.258,97.832,1
devops-ci-016-00418,2026-02-27,project-03,cloud-run,us-central1,prod,security,security,82.748,6.768,0.437,88.332,72.931,0
devops-ci-016-00419,2026-02-28,project-07,vertex-ai,us-east1,staging,security,quality,28.841,9.578,0.654,0.0,55.333,0
devops-ci-016-00420,2026-03-01,project-13,bigquery,us-east1,staging,security,cost,49.426,13.379,0.361,199.524,90.249,1
devops-ci-016-00421,2026-03-02,project-12,gke,us-east1,prod,platform,security,77.095,8.033,0.686,124.162,87.844,1
devops-ci-016-00422,2026-03-03,project-20,vertex-ai,us-central1,staging,mlops,cost,45.923,11.162,0.686,65.625,75.698,0
devops-ci-016-00423,2026-03-04,project-16,bigquery,europe-west1,prod,backend,cost,52.222,8.641,0.561,91.196,71.374,1
devops-ci-016-00424,2026-03-05,project-19,cloud-run,asia-south1,sandbox,security,security,14.841,7.532,0.755,160.885,72.656,1
devops-ci-016-00425,2026-03-06,project-19,vertex-ai,us-east1,prod,security,cost,73.84,5.182,0.383,13.772,53.349,0
devops-ci-016-00426,2026-03-07,project-15,cloud-sql,us-east1,prod,security,reliability,50.954,9.536,0.545,217.205,90.835,1
devops-ci-016-00427,2026-03-08,project-18,cloud-run,global,dev,security,reliability,31.541,8.525,0.497,79.034,59.852,0
devops-ci-016-00428,2026-03-09,project-11,vertex-ai,europe-west1,prod,backend,latency,48.482,12.459,0.554,85.537,77.904,1
devops-ci-016-00429,2026-03-10,project-10,cloud-run,asia-south1,sandbox,data,reliability,53.167,10.221,0.698,141.771,87.562,1
devops-ci-016-00430,2026-03-11,project-03,vertex-ai,asia-south1,staging,data,security,69.289,9.014,0.27,101.818,69.582,0
devops-ci-016-00431,2026-03-12,project-19,vertex-ai,us-central1,staging,data,latency,12.699,14.572,0.559,117.091,75.087,1
devops-ci-016-00432,2026-03-13,project-19,bigquery,asia-south1,sandbox,security,security,46.489,13.647,0.532,87.849,79.545,1
devops-ci-016-00433,2026-03-14,project-10,vertex-ai,us-east1,dev,security,security,66.413,12.625,0.459,192.011,96.769,1
devops-ci-016-00434,2026-03-15,project-10,bigquery,us-east1,dev,security,reliability,46.452,9.387,0.697,119.258,79.948,1
devops-ci-016-00435,2026-03-16,project-05,cloud-sql,europe-west1,prod,mlops,reliability,53.769,5.397,0.651,60.515,63.022,0
devops-ci-016-00436,2026-03-17,project-05,cloud-run,global,dev,finops,quality,57.756,9.1,0.535,109.564,76.151,1
devops-ci-016-00437,2026-03-18,project-01,cloud-run,us-east1,prod,security,quality,55.652,8.008,0.437,151.974,75.621,1
devops-ci-016-00438,2026-03-19,project-14,pubsub,us-east1,sandbox,platform,quality,45.233,13.765,0.566,74.913,78.685,1
devops-ci-016-00439,2026-03-20,project-08,vertex-ai,asia-south1,prod,finops,reliability,78.055,6.178,0.556,87.987,74.026,1
devops-ci-016-00440,2026-03-21,project-11,vertex-ai,global,staging,security,quality,66.023,11.65,0.332,55.318,69.979,1
devops-ci-016-00441,2026-03-22,project-13,pubsub,global,dev,backend,security,47.984,12.839,0.427,34.578,66.74,0
