record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-059-00221,2026-02-10,project-07,pubsub,us-east1,staging,platform,latency,22.197,5.979,0.551,174.132,66.399,1
finops-budget-059-00222,2026-02-11,project-13,compute,europe-west1,prod,platform,quality,80.787,15.941,0.475,126.995,100,1
finops-budget-059-00223,2026-02-12,project-19,pubsub,global,prod,finops,cost,80.969,11.464,0.676,173.285,100,1
finops-budget-059-00224,2026-02-13,project-08,cloud-sql,us-east1,dev,platform,latency,23.015,33.259,0.925,197.479,100,1
finops-budget-059-00225,2026-02-14,project-13,cloud-run,us-east1,dev,mlops,cost,0.0,10.674,0.454,0.0,40.796,0
finops-budget-059-00226,2026-02-15,project-01,cloud-run,europe-west1,staging,backend,latency,37.026,13.023,0.655,203.983,96.019,1
finops-budget-059-00227,2026-02-16,project-04,vertex-ai,global,staging,finops,security,55.161,9.707,0.731,211.116,98.329,1
finops-budget-059-00228,2026-02-17,project-21,cloud-run,us-central1,dev,data,quality,35.137,9.997,0.918,187.619,95.115,1
finops-budget-059-00229,2026-02-18,project-17,bigquery,asia-south1,dev,backend,security,36.027,6.299,0.762,153.202,76.319,1
finops-budget-059-00230,2026-02-19,project-10,bigquery,europe-west1,prod,finops,reliability,37.277,6.475,0.413,170.995,67.547,0
finops-budget-059-00231,2026-02-20,project-23,cloud-sql,global,prod,finops,latency,86.492,7.357,0.45,140.475,83.674,1
finops-budget-059-00232,2026-02-21,project-14,bigquery,us-east1,staging,backend,cost,61.99,3.254,0.587,178.849,75.916,1
finops-budget-059-00233,2026-02-22,project-03,vertex-ai,us-east1,sandbox,platform,security,26.183,16.476,0.344,14.341,61.739,1
finops-budget-059-00234,2026-02-23,project-19,gke,asia-south1,dev,mlops,latency,38.747,8.98,0.806,179.808,88.947,1
finops-budget-059-00235,2026-02-24,project-13,cloud-run,us-east1,sandbox,finops,reliability,47.355,10.213,0.501,177.609,83.841,1
finops-budget-059-00236,2026-02-25,project-13,pubsub,europe-west1,staging,finops,quality,79.47,7.614,0.537,184.13,91.228,1
finops-budget-059-00237,2026-02-26,project-07,bigquery,us-central1,prod,data,quality,36.522,8.597,0.342,160.156,68.168,1
finops-budget-059-00238,2026-02-27,project-08,cloud-run,global,prod,security,quality,51.429,9.106,0.859,18.085,71.95,0
finops-budget-059-00239,2026-02-28,project-04,compute,europe-west1,staging,security,cost,36.646,16.513,0.597,238.385,100,1
finops-budget-059-00240,2026-03-01,project-03,cloud-run,us-central1,staging,backend,security,21.418,8.152,0.774,95.703,67.564,1
finops-budget-059-00241,2026-03-02,project-07,bigquery,us-central1,prod,backend,cost,41.179,9.353,0.824,89.938,78.192,1
finops-budget-059-00242,2026-03-03,project-11,compute,europe-west1,sandbox,mlops,reliability,68.596,14.346,0.551,177.466,100,1
finops-budget-059-00243,2026-03-04,project-09,bigquery,us-east1,prod,finops,quality,76.065,5.899,0.408,125.386,72.953,1
finops-budget-059-00244,2026-03-05,project-06,gke,asia-south1,prod,mlops,cost,55.592,12.36,0.737,30.515,78.542,1
finops-budget-059-00245,2026-03-06,project-19,cloud-sql,global,sandbox,mlops,security,76.586,10.816,0.192,124.821,76.965,1
finops-budget-059-00246,2026-03-07,project-05,compute,global,prod,platform,reliability,85.705,4.971,0.646,128.886,83.002,1
finops-budget-059-00247,2026-03-08,project-01,compute,europe-west1,prod,mlops,reliability,44.185,10.707,0.498,111.722,74.171,1
finops-budget-059-00248,2026-03-09,project-07,cloud-run,us-central1,sandbox,platform,latency,69.364,10.171,0.409,122.592,80.203,1
finops-budget-059-00249,2026-03-10,project-11,compute,europe-west1,prod,finops,latency,92.906,22.825,0.781,36.799,100,1
finops-budget-059-00250,2026-03-11,project-17,cloud-sql,global,staging,backend,quality,79.104,6.648,0.432,116.528,75.312,1
finops-budget-059-00251,2026-03-12,project-04,pubsub,global,prod,mlops,quality,69.5,9.219,0.718,169.146,95.633,1
finops-budget-059-00252,2026-03-13,project-06,cloud-sql,us-central1,prod,finops,reliability,51.504,7.907,0.516,163.342,78.357,1
finops-budget-059-00253,2026-03-14,project-12,vertex-ai,europe-west1,dev,mlops,reliability,41.18,12.092,0.455,131.209,77.687,1
finops-budget-059-00254,2026-03-15,project-04,cloud-run,us-central1,dev,security,cost,48.577,8.989,0.547,106.102,72.594,1
finops-budget-059-00255,2026-03-16,project-14,pubsub,us-central1,dev,data,quality,26.484,3.208,0.333,142.394,49.176,0
finops-budget-059-00256,2026-03-17,project-24,bigquery,europe-west1,sandbox,backend,reliability,28.793,17.106,0.315,196.244,89.635,1
finops-budget-059-00257,2026-03-18,project-10,gke,europe-west1,dev,security,reliability,31.142,5.545,0.764,37.348,56.025,0
finops-budget-059-00258,2026-03-19,project-11,cloud-sql,europe-west1,staging,mlops,quality,33.232,8.13,0.567,96.902,64.578,1
finops-budget-059-00259,2026-03-20,project-19,cloud-sql,asia-south1,sandbox,finops,reliability,34.744,14.405,0.694,50.11,77.37,1
finops-budget-059-00260,2026-03-21,project-10,gke,us-central1,prod,data,cost,42.533,7.382,0.637,180.172,80.681,1
finops-budget-059-00261,2026-03-22,project-03,vertex-ai,global,prod,finops,reliability,60.259,5.666,0.533,91.519,66.313,1
finops-budget-059-00262,2026-03-23,project-11,compute,global,staging,security,latency,45.809,10.83,0.543,79.985,71.973,0
finops-budget-059-00263,2026-03-24,project-04,cloud-run,global,prod,platform,reliability,21.796,7.634,0.246,115.881,50.951,0
finops-budget-059-00264,2026-03-25,project-17,cloud-sql,asia-south1,prod,platform,quality,76.7,18.538,0.724,107.351,100,1
finops-budget-059-00265,2026-03-26,project-18,bigquery,us-east1,sandbox,finops,reliability,55.684,13.792,0.364,192.994,92.556,1
finops-budget-059-00266,2026-03-27,project-04,compute,us-east1,dev,mlops,quality,65.403,3.891,0.525,115.307,67.161,0
finops-budget-059-00267,2026-03-28,project-01,gke,europe-west1,dev,data,reliability,57.909,4.378,0.603,50.724,58.986,0
finops-budget-059-00268,2026-03-29,project-11,bigquery,asia-south1,prod,mlops,cost,58.215,11.131,0.644,53.782,76.731,1
finops-budget-059-00269,2026-03-30,project-17,cloud-run,us-central1,dev,mlops,quality,57.445,14.574,0.387,106.285,83.157,1
finops-budget-059-00270,2026-03-31,project-23,cloud-sql,us-east1,prod,finops,reliability,39.112,13.892,0.522,142.125,85.1,1
finops-budget-059-00271,2026-04-01,project-13,gke,us-central1,sandbox,backend,quality,45.177,13.088,0.529,86.574,77.491,1
finops-budget-059-00272,2026-04-02,project-16,bigquery,europe-west1,prod,backend,security,79.428,12.535,0.635,115.739,96.152,1
finops-budget-059-00273,2026-04-03,project-22,cloud-run,us-central1,prod,platform,cost,81.85,13.503,0.356,128.988,91.425,1
finops-budget-059-00274,2026-04-04,project-12,pubsub,europe-west1,staging,finops,reliability,32.204,4.666,0.818,144.765,71.9,1
finops-budget-059-00275,2026-04-05,project-10,cloud-run,us-central1,prod,backend,reliability,68.628,8.831,0.583,1.891,65.306,0
finops-budget-059-00276,2026-04-06,project-15,vertex-ai,europe-west1,sandbox,mlops,cost,41.545,11.995,0.483,178.189,85.42,1
finops-budget-059-00277,2026-04-07,project-02,gke,us-east1,prod,data,cost,45.814,9.993,0.212,121.907,64.55,0
finops-budget-059-00278,2026-04-08,project-19,vertex-ai,us-east1,prod,finops,reliability,46.135,5.26,0.449,219.108,76.089,1
finops-budget-059-00279,2026-04-09,project-16,cloud-sql,us-central1,dev,data,security,47.195,10.755,0.5,51.473,66.62,1
finops-budget-059-00280,2026-04-10,project-20,vertex-ai,us-central1,dev,finops,reliability,68.389,4.6,0.551,217.265,85.639,1
finops-budget-059-00281,2026-04-11,project-03,bigquery,asia-south1,prod,data,reliability,60.568,7.247,0.591,157.462,81.757,1
finops-budget-059-00282,2026-04-12,project-10,vertex-ai,asia-south1,staging,security,cost,22.84,13.552,0.686,155.507,86.303,1
finops-budget-059-00283,2026-04-13,project-24,gke,us-central1,prod,security,security,79.579,19.464,0.501,207.107,100,1
finops-budget-059-00284,2026-04-14,project-14,cloud-sql,global,prod,data,quality,37.59,11.577,0.398,60.306,62.894,0
finops-budget-059-00285,2026-04-15,project-13,compute,global,prod,data,latency,65.64,8.778,0.552,71.758,73.241,1
finops-budget-059-00286,2026-04-16,project-23,cloud-sql,asia-south1,prod,backend,reliability,66.771,6.759,0.203,160.897,69.71,1
finops-budget-059-00287,2026-04-17,project-09,cloud-sql,europe-west1,dev,mlops,latency,41.07,7.005,0.408,63.804,54.304,0
finops-budget-059-00288,2026-04-18,project-23,cloud-run,global,prod,backend,security,41.093,11.655,0.704,190.779,94.039,1
finops-budget-059-00289,2026-04-19,project-05,vertex-ai,us-east1,dev,data,cost,58.948,9.689,0.702,196.586,96.478,1
finops-budget-059-00290,2026-04-20,project-08,gke,europe-west1,prod,platform,cost,45.433,7.008,0.288,123.091,60.284,0
finops-budget-059-00291,2026-04-21,project-01,cloud-sql,global,sandbox,platform,security,73.059,6.202,0.508,139.436,78.156,1
finops-budget-059-00292,2026-04-22,project-13,bigquery,us-central1,prod,backend,security,50.53,6.03,0.453,111.179,63.824,0
finops-budget-059-00293,2026-04-23,project-13,pubsub,global,sandbox,platform,cost,62.019,16.09,0.78,88.35,99.434,1
finops-budget-059-00294,2026-04-24,project-15,vertex-ai,us-central1,prod,finops,quality,58.864,3.661,0.641,42.289,57.747,0
finops-budget-059-00295,2026-04-25,project-05,gke,global,prod,finops,latency,39.885,8.63,0.845,62.249,72.749,0
finops-budget-059-00296,2026-04-26,project-05,gke,europe-west1,prod,mlops,reliability,81.189,13.739,0.845,156.427,100,1
finops-budget-059-00297,2026-04-27,project-01,gke,us-east1,dev,platform,latency,54.153,7.647,0.583,63.145,66.41,1
finops-budget-059-00298,2026-04-28,project-15,bigquery,europe-west1,prod,data,reliability,92.65,29.751,0.569,45.378,100,1
finops-budget-059-00299,2026-04-29,project-09,cloud-run,us-east1,prod,data,security,57.7,5.728,0.605,52.138,62.339,0
finops-budget-059-00300,2026-04-30,project-05,cloud-sql,asia-south1,prod,security,security,97.309,4.378,0.625,154.176,88.632,1
finops-budget-059-00301,2026-05-01,project-10,cloud-sql,us-east1,prod,mlops,cost,59.186,8.33,0.339,157.672,75.011,1
finops-budget-059-00302,2026-05-02,project-03,cloud-sql,europe-west1,prod,security,security,91.251,11.776,0.667,156.492,100,1
finops-budget-059-00303,2026-05-03,project-14,bigquery,us-central1,staging,finops,reliability,16.628,5.574,0.267,143.767,49.137,0
finops-budget-059-00304,2026-05-04,project-09,cloud-run,us-central1,prod,platform,latency,73.67,5.54,0.65,209.175,91.966,1
finops-budget-059-00305,2026-05-05,project-13,pubsub,asia-south1,dev,security,cost,35.643,2.521,0.464,47.972,41.593,0
finops-budget-059-00306,2026-05-06,project-06,gke,us-east1,dev,finops,reliability,33.693,10.336,0.493,170.189,77.984,1
finops-budget-059-00307,2026-05-07,project-02,compute,asia-south1,dev,finops,security,65.389,3.934,0.43,129.714,66.032,0
finops-budget-059-00308,2026-05-08,project-14,compute,us-east1,dev,mlops,reliability,68.196,9.429,0.498,199.408,92.38,1
finops-budget-059-00309,2026-05-09,project-19,gke,global,sandbox,data,reliability,75.687,9.347,0.571,29.938,72.651,0
finops-budget-059-00310,2026-05-10,project-05,compute,europe-west1,prod,data,quality,80.516,7.234,0.598,124.255,84.11,1
finops-budget-059-00311,2026-05-11,project-17,pubsub,us-east1,dev,data,cost,53.74,14.277,0.537,29.237,75.181,1
finops-budget-059-00312,2026-05-12,project-20,bigquery,asia-south1,prod,security,cost,53.345,6.376,0.884,0.0,64.488,0
finops-budget-059-00313,2026-05-13,project-13,pubsub,us-central1,dev,data,latency,28.595,11.339,0.503,152.666,76.335,1
finops-budget-059-00314,2026-05-14,project-01,bigquery,europe-west1,prod,data,latency,52.869,6.907,0.229,72.814,53.254,0
finops-budget-059-00315,2026-05-15,project-22,bigquery,europe-west1,prod,mlops,cost,58.521,10.818,0.7,83.386,82.385,1
finops-budget-059-00316,2026-05-16,project-14,gke,europe-west1,sandbox,platform,quality,29.508,9.627,0.568,174.077,78.057,1
finops-budget-059-00317,2026-05-17,project-21,cloud-run,europe-west1,sandbox,backend,security,77.772,5.956,0.564,104.115,76.041,1
finops-budget-059-00318,2026-05-18,project-11,compute,europe-west1,prod,mlops,security,84.88,7.948,0.147,143.876,74.38,1
finops-budget-059-00319,2026-05-19,project-18,bigquery,us-east1,dev,backend,cost,69.212,19.759,0.584,191.485,100,1
finops-budget-059-00320,2026-05-20,project-13,bigquery,us-east1,prod,finops,cost,65.916,3.681,0.646,99.496,68.779,0
finops-budget-059-00321,2026-05-21,project-23,pubsub,global,staging,mlops,reliability,32.874,8.431,0.533,211.777,80.717,1
finops-budget-059-00322,2026-05-22,project-17,pubsub,europe-west1,sandbox,data,security,36.415,7.663,0.562,155.107,72.915,1
finops-budget-059-00323,2026-05-23,project-11,pubsub,global,staging,mlops,cost,37.963,12.308,0.119,106.409,61.689,0
finops-budget-059-00324,2026-05-24,project-21,bigquery,europe-west1,prod,platform,quality,57.653,14.386,0.438,92.894,82.623,1
finops-budget-059-00325,2026-05-25,project-08,cloud-run,us-central1,staging,platform,security,38.4,18.365,0.771,82.63,95.327,1
finops-budget-059-00326,2026-05-26,project-12,vertex-ai,asia-south1,dev,security,latency,23.173,5.565,0.725,22.897,49.81,0
finops-budget-059-00327,2026-05-27,project-23,cloud-run,europe-west1,prod,finops,reliability,86.825,15.847,0.567,120.873,100,1
finops-budget-059-00328,2026-05-28,project-05,gke,asia-south1,prod,mlops,quality,80.394,17.456,0.642,196.162,100,1
finops-budget-059-00329,2026-05-29,project-16,vertex-ai,global,prod,finops,reliability,75.79,22.202,0.411,142.018,100,1
finops-budget-059-00330,2026-05-30,project-01,compute,us-central1,staging,finops,quality,10.461,7.834,0.561,240.858,76.701,1
finops-budget-059-00331,2026-05-31,project-01,bigquery,europe-west1,prod,finops,reliability,79.581,14.325,0.642,111.117,99.953,1
finops-budget-059-00332,2026-06-01,project-14,vertex-ai,us-east1,dev,mlops,security,60.822,18.721,0.432,77.106,91.335,1
finops-budget-059-00333,2026-06-02,project-24,cloud-sql,asia-south1,prod,data,reliability,90.691,7.952,0.095,75.876,64.687,1
finops-budget-059-00334,2026-06-03,project-17,cloud-run,global,staging,mlops,quality,0.0,15.918,0.369,106.247,65.551,0
finops-budget-059-00335,2026-06-04,project-06,bigquery,global,dev,security,latency,45.13,16.805,0.396,152.824,91.154,1
finops-budget-059-00336,2026-06-05,project-22,vertex-ai,us-central1,dev,data,quality,52.274,17.834,0.511,144.1,98.808,1
finops-budget-059-00337,2026-06-06,project-18,bigquery,global,prod,platform,reliability,50.377,6.644,0.392,115.835,63.747,0
finops-budget-059-00338,2026-06-07,project-20,pubsub,us-east1,prod,mlops,cost,66.035,7.809,0.567,59.067,69.792,1
finops-budget-059-00339,2026-06-08,project-06,gke,global,dev,finops,security,6.72,6.371,0.394,170.719,55.904,0
finops-budget-059-00340,2026-06-09,project-02,pubsub,us-east1,staging,mlops,quality,34.081,10.436,0.508,57.348,62.422,0
finops-budget-059-00341,2026-06-10,project-10,pubsub,us-central1,prod,security,reliability,57.209,5.632,0.473,59.586,58.409,0
finops-budget-059-00342,2026-06-11,project-08,bigquery,us-east1,sandbox,platform,cost,70.888,6.902,0.407,63.548,64.428,0
finops-budget-059-00343,2026-06-12,project-14,pubsub,us-east1,prod,backend,cost,100.189,6.828,0.721,169.188,100,1
finops-budget-059-00344,2026-06-13,project-21,pubsub,europe-west1,prod,data,cost,40.751,6.771,0.547,185.403,76.245,0
finops-budget-059-00345,2026-06-14,project-18,cloud-run,global,prod,mlops,reliability,44.041,10.249,0.636,113.244,78.103,1
finops-budget-059-00346,2026-06-15,project-15,vertex-ai,asia-south1,dev,data,reliability,24.649,8.35,0.533,316.791,92.964,1
finops-budget-059-00347,2026-06-16,project-24,gke,global,prod,finops,cost,77.298,8.684,0.718,100.223,87.063,1
finops-budget-059-00348,2026-06-17,project-20,vertex-ai,europe-west1,sandbox,data,cost,27.416,13.217,0.626,113.835,78.946,1
finops-budget-059-00349,2026-06-18,project-07,bigquery,asia-south1,prod,backend,reliability,44.019,5.951,0.674,96.832,67.004,1
finops-budget-059-00350,2026-06-19,project-07,bigquery,us-east1,prod,backend,security,58.079,10.147,0.42,136.349,78.588,1
finops-budget-059-00351,2026-06-20,project-05,vertex-ai,us-east1,dev,finops,security,42.729,4.269,0.259,95.755,47.945,0
finops-budget-059-00352,2026-06-21,project-12,pubsub,asia-south1,staging,finops,reliability,19.07,5.629,0.293,82.047,42.029,0
finops-budget-059-00353,2026-06-22,project-20,bigquery,europe-west1,prod,data,quality,58.627,4.762,0.182,101.844,52.853,0
finops-budget-059-00354,2026-06-23,project-11,vertex-ai,us-east1,dev,mlops,reliability,42.711,4.528,0.534,46.109,50.928,0
finops-budget-059-00355,2026-06-24,project-07,bigquery,asia-south1,prod,finops,latency,76.114,7.369,0.836,129.356,91.959,1
finops-budget-059-00356,2026-06-25,project-20,cloud-sql,asia-south1,prod,data,latency,80.062,3.554,0.833,99.005,79.908,1
finops-budget-059-00357,2026-06-26,project-24,cloud-run,global,dev,mlops,cost,45.273,4.134,0.132,101.126,44.859,0
finops-budget-059-00358,2026-06-27,project-03,vertex-ai,us-central1,prod,backend,latency,86.614,15.155,0.608,112.144,100,1
finops-budget-059-00359,2026-06-28,project-19,compute,asia-south1,dev,security,cost,42.368,10.518,1.058,125.162,94.654,1
finops-budget-059-00360,2026-06-29,project-01,bigquery,us-east1,prod,finops,cost,85.714,5.133,0.836,2.844,71.652,1
finops-budget-059-00361,2026-01-01,project-03,pubsub,us-central1,prod,security,reliability,56.7,10.204,0.693,93.701,81.574,1
finops-budget-059-00362,2026-01-02,project-06,pubsub,us-east1,prod,backend,latency,41.35,8.547,0.38,151.019,69.739,1
finops-budget-059-00363,2026-01-03,project-11,bigquery,europe-west1,prod,backend,reliability,62.12,16.198,0.572,59.381,88.217,1
finops-budget-059-00364,2026-01-04,project-10,bigquery,asia-south1,prod,mlops,cost,53.152,5.951,0.586,186.156,80.147,1
finops-budget-059-00365,2026-01-05,project-22,gke,global,prod,backend,quality,44.984,7.874,0.504,169.824,76.523,1
finops-budget-059-00366,2026-01-06,project-06,bigquery,us-east1,dev,finops,cost,30.829,8.648,0.805,92.082,72.572,0
finops-budget-059-00367,2026-01-07,project-20,cloud-run,global,prod,mlops,security,47.781,6.804,0.673,204.826,86.025,1
finops-budget-059-00368,2026-01-08,project-06,compute,global,staging,finops,quality,68.438,12.221,0.826,126.243,99.789,1
finops-budget-059-00369,2026-01-09,project-17,vertex-ai,us-central1,prod,platform,reliability,55.845,5.866,0.507,57.135,59.31,0
finops-budget-059-00370,2026-01-10,project-23,pubsub,global,sandbox,data,reliability,8.392,10.088,0.408,128.951,59.561,0
finops-budget-059-00371,2026-01-11,project-20,cloud-sql,us-central1,prod,platform,reliability,83.876,14.743,0.52,98.32,96.295,1
finops-budget-059-00372,2026-01-12,project-09,vertex-ai,europe-west1,prod,platform,quality,79.051,7.107,0.569,273.722,100,1
finops-budget-059-00373,2026-01-13,project-24,cloud-sql,global,prod,platform,security,61.228,11.425,0.347,192.398,88.291,1
finops-budget-059-00374,2026-01-14,project-18,vertex-ai,europe-west1,dev,finops,cost,40.148,6.479,0.577,37.994,54.905,0
finops-budget-059-00375,2026-01-15,project-09,gke,us-central1,prod,mlops,cost,83.452,7.843,0.693,308.297,100,1
finops-budget-059-00376,2026-01-16,project-04,cloud-sql,global,prod,data,cost,67.339,8.997,0.334,127.295,74.816,1
finops-budget-059-00377,2026-01-17,project-12,cloud-run,europe-west1,dev,security,latency,72.391,10.315,0.544,84.373,80.75,1
finops-budget-059-00378,2026-01-18,project-21,pubsub,us-central1,sandbox,data,cost,24.0,16.492,0.929,145.667,100,1
finops-budget-059-00379,2026-01-19,project-24,pubsub,asia-south1,prod,data,cost,23.02,4.736,0.734,98.413,59.15,0
finops-budget-059-00380,2026-01-20,project-19,compute,asia-south1,prod,platform,quality,77.681,11.174,0.321,170.143,89.309,1
finops-budget-059-00381,2026-01-21,project-11,vertex-ai,global,staging,security,reliability,32.619,14.237,0.612,248.442,100,1
finops-budget-059-00382,2026-01-22,project-01,cloud-run,global,staging,mlops,reliability,43.547,10.878,0.614,101.18,76.869,1
finops-budget-059-00383,2026-01-23,project-13,cloud-sql,us-east1,dev,mlops,security,10.251,10.908,0.349,139.543,61.605,0
finops-budget-059-00384,2026-01-24,project-18,vertex-ai,global,staging,backend,cost,20.566,6.736,0.462,136.572,59.002,0
finops-budget-059-00385,2026-01-25,project-14,cloud-sql,us-east1,staging,security,latency,56.141,22.659,0.708,43.261,100,1
finops-budget-059-00386,2026-01-26,project-07,pubsub,us-central1,sandbox,mlops,cost,47.773,23.202,0.418,172.251,100,1
finops-budget-059-00387,2026-01-27,project-22,cloud-run,us-central1,prod,mlops,latency,44.211,12.468,0.656,147.085,88.976,1
finops-budget-059-00388,2026-01-28,project-21,compute,us-east1,sandbox,security,cost,47.976,7.009,0.494,0.0,50.436,0
finops-budget-059-00389,2026-01-29,project-24,compute,asia-south1,prod,platform,reliability,32.876,7.086,0.534,49.149,53.898,0
finops-budget-059-00390,2026-01-30,project-06,cloud-run,us-east1,staging,security,security,64.161,6.435,0.477,0.0,54.166,0
finops-budget-059-00391,2026-01-31,project-23,compute,global,prod,mlops,latency,34.088,18.113,0.598,145.709,96.374,1
finops-budget-059-00392,2026-02-01,project-15,vertex-ai,us-east1,staging,finops,reliability,11.476,9.106,0.35,97.588,51.746,0
finops-budget-059-00393,2026-02-02,project-16,vertex-ai,europe-west1,prod,platform,security,121.422,6.003,0.372,128.299,88.235,1
finops-budget-059-00394,2026-02-03,project-05,cloud-run,europe-west1,dev,mlops,quality,17.785,13.828,0.646,178.246,87.094,1
finops-budget-059-00395,2026-02-04,project-22,gke,asia-south1,sandbox,backend,security,65.178,9.794,0.62,125.073,85.605,1
finops-budget-059-00396,2026-02-05,project-06,vertex-ai,global,prod,security,quality,87.095,6.495,0.42,132.953,79.727,1
finops-budget-059-00397,2026-02-06,project-10,cloud-run,asia-south1,prod,finops,quality,27.38,15.257,0.806,223.589,100,1
finops-budget-059-00398,2026-02-07,project-16,bigquery,asia-south1,prod,security,security,52.894,9.246,0.346,139.957,72.607,1
finops-budget-059-00399,2026-02-08,project-15,vertex-ai,us-east1,sandbox,data,quality,49.778,11.912,0.772,140.505,92.727,1
finops-budget-059-00400,2026-02-09,project-07,compute,us-east1,prod,finops,security,36.536,4.769,0.881,149.055,76.487,0
finops-budget-059-00401,2026-02-10,project-12,gke,us-central1,staging,platform,latency,60.341,5.744,0.486,67.882,61.431,0
finops-budget-059-00402,2026-02-11,project-07,gke,global,staging,backend,security,32.532,6.249,0.575,55.621,54.204,0
finops-budget-059-00403,2026-02-12,project-04,gke,asia-south1,prod,data,security,62.32,4.325,0.575,76.013,63.114,1
finops-budget-059-00404,2026-02-13,project-17,gke,us-central1,staging,security,quality,57.583,6.957,1.18,109.75,93.692,1
finops-budget-059-00405,2026-02-14,project-23,cloud-sql,us-central1,dev,platform,latency,43.248,4.804,0.496,97.696,57.953,0
finops-budget-059-00406,2026-02-15,project-15,gke,europe-west1,prod,data,reliability,56.931,24.027,0.09,37.294,84.578,1
finops-budget-059-00407,2026-02-16,project-05,gke,asia-south1,dev,mlops,latency,56.783,6.234,0.578,153.146,76.984,0
finops-budget-059-00408,2026-02-17,project-19,bigquery,global,prod,mlops,latency,18.599,10.479,0.166,135.554,56.539,0
finops-budget-059-00409,2026-02-18,project-24,cloud-run,asia-south1,prod,finops,security,53.367,12.609,0.665,100.763,86.069,1
finops-budget-059-00410,2026-02-19,project-06,vertex-ai,global,staging,mlops,latency,49.446,13.268,0.416,163.048,86.603,1
finops-budget-059-00411,2026-02-20,project-11,pubsub,us-central1,prod,mlops,latency,78.256,4.713,0.664,129.817,80.558,1
finops-budget-059-00412,2026-02-21,project-24,vertex-ai,europe-west1,staging,mlops,quality,11.662,10.116,0.759,120.954,71.89,1
finops-budget-059-00413,2026-02-22,project-23,bigquery,europe-west1,prod,mlops,quality,63.593,13.39,0.118,46.6,64.427,0
finops-budget-059-00414,2026-02-23,project-05,bigquery,europe-west1,prod,finops,reliability,35.633,8.984,0.683,156.833,80.211,1
finops-budget-059-00415,2026-02-24,project-21,gke,asia-south1,prod,mlops,quality,67.194,10.92,0.366,111.371,78.05,1
finops-budget-059-00416,2026-02-25,project-08,cloud-run,us-east1,staging,backend,reliability,63.795,6.166,0.657,114.57,76.419,1
finops-budget-059-00417,2026-02-26,project-14,bigquery,us-east1,prod,backend,reliability,61.906,9.752,0.751,21.781,73.883,1
finops-budget-059-00418,2026-02-27,project-07,bigquery,asia-south1,sandbox,backend,quality,54.873,12.282,0.4,14.148,63.927,1
finops-budget-059-00419,2026-02-28,project-07,vertex-ai,asia-south1,staging,platform,cost,58.407,16.01,0.667,128.896,99.941,1
finops-budget-059-00420,2026-03-01,project-03,compute,global,prod,mlops,cost,63.763,11.672,0.461,3.09,66.137,0
finops-budget-059-00421,2026-03-02,project-14,vertex-ai,asia-south1,dev,platform,reliability,47.767,15.699,0.522,186.143,98.765,1
finops-budget-059-00422,2026-03-03,project-05,bigquery,us-central1,prod,finops,quality,64.812,9.018,0.558,117.423,80.38,1
finops-budget-059-00423,2026-03-04,project-18,pubsub,us-east1,staging,backend,reliability,37.563,12.163,0.566,77.5,72.639,1
finops-budget-059-00424,2026-03-05,project-09,cloud-run,us-east1,prod,data,latency,64.106,11.664,0.49,88.289,79.679,1
finops-budget-059-00425,2026-03-06,project-20,compute,asia-south1,prod,data,reliability,61.046,10.705,0.742,198.301,100,1
finops-budget-059-00426,2026-03-07,project-10,gke,us-central1,staging,backend,latency,58.535,16.956,0.984,6.975,95.508,1
finops-budget-059-00427,2026-03-08,project-11,cloud-run,asia-south1,staging,security,reliability,73.42,6.093,0.883,82.884,82.906,1
finops-budget-059-00428,2026-03-09,project-22,cloud-run,us-east1,staging,finops,latency,40.456,6.417,0.577,35.752,54.541,0
finops-budget-059-00429,2026-03-10,project-10,compute,us-east1,prod,mlops,quality,68.758,6.702,0.645,137.712,82.361,1
finops-budget-059-00430,2026-03-11,project-20,cloud-sql,us-east1,dev,security,security,39.683,6.086,0.449,125.162,62.058,1
finops-budget-059-00431,2026-03-12,project-06,vertex-ai,us-central1,dev,mlops,security,32.239,7.269,0.513,124.144,64.304,0
finops-budget-059-00432,2026-03-13,project-19,cloud-sql,asia-south1,dev,data,security,53.534,6.527,0.733,176.217,85.32,1
finops-budget-059-00433,2026-03-14,project-18,vertex-ai,europe-west1,sandbox,backend,latency,54.037,7.506,0.377,201.187,78.962,1
finops-budget-059-00434,2026-03-15,project-13,compute,us-central1,sandbox,data,security,41.024,6.14,0.882,83.875,71.787,1
finops-budget-059-00435,2026-03-16,project-14,gke,europe-west1,prod,platform,latency,62.394,9.813,0.365,121.8,75.272,1
finops-budget-059-00436,2026-03-17,project-03,cloud-sql,us-central1,prod,finops,cost,85.427,5.012,0.583,101.787,76.843,1
finops-budget-059-00437,2026-03-18,project-11,vertex-ai,global,prod,mlops,security,84.437,5.286,0.574,86.548,74.599,1
finops-budget-059-00438,2026-03-19,project-09,bigquery,us-east1,dev,security,reliability,53.562,8.128,0.468,118.947,71.438,0
finops-budget-059-00439,2026-03-20,project-18,pubsub,global,prod,platform,latency,60.735,6.497,0.467,86.607,65.392,1
finops-budget-059-00440,2026-03-21,project-05,bigquery,asia-south1,dev,finops,cost,37.761,19.356,0.691,138.79,100,1
finops-budget-059-00441,2026-03-22,project-06,cloud-run,asia-south1,sandbox,mlops,latency,1.374,14.66,0.734,77.377,71.662,0
