record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-009-00221,2026-02-10,project-09,cloud-sql,us-central1,dev,mlops,latency,32.119,8.493,0.916,160.554,86.533,1
finops-budget-009-00222,2026-02-11,project-24,vertex-ai,us-central1,dev,security,quality,51.873,9.862,0.43,228.993,89.612,1
finops-budget-009-00223,2026-02-12,project-14,bigquery,us-east1,staging,security,quality,41.705,6.856,0.657,55.14,61.63,0
finops-budget-009-00224,2026-02-13,project-01,cloud-sql,us-east1,dev,data,security,56.226,5.832,0.343,126.155,63.69,0
finops-budget-009-00225,2026-02-14,project-05,bigquery,global,staging,platform,reliability,29.975,16.869,1.028,173.415,100,1
finops-budget-009-00226,2026-02-15,project-22,pubsub,us-east1,sandbox,security,security,76.932,9.981,0.61,125.959,89.934,1
finops-budget-009-00227,2026-02-16,project-05,compute,asia-south1,dev,data,latency,31.973,5.949,0.598,185.863,73.107,1
finops-budget-009-00228,2026-02-17,project-06,gke,global,prod,security,quality,94.935,10.337,0.65,220.607,100,1
finops-budget-009-00229,2026-02-18,project-19,cloud-sql,europe-west1,prod,platform,latency,78.455,8.002,0.364,119.258,76.262,1
finops-budget-009-00230,2026-02-19,project-07,gke,global,prod,security,quality,53.411,6.673,0.399,116.324,65.193,0
finops-budget-009-00231,2026-02-20,project-02,pubsub,asia-south1,dev,backend,latency,50.173,7.179,0.469,71.465,61.149,0
finops-budget-009-00232,2026-02-21,project-11,vertex-ai,us-east1,prod,backend,reliability,54.68,10.571,0.411,140.251,78.642,1
finops-budget-009-00233,2026-02-22,project-17,cloud-run,us-central1,dev,security,cost,38.555,5.127,0.314,147.947,58.023,0
finops-budget-009-00234,2026-02-23,project-12,cloud-sql,global,prod,backend,security,65.066,8.621,0.756,137.529,89.405,1
finops-budget-009-00235,2026-02-24,project-17,cloud-sql,asia-south1,prod,mlops,security,46.338,8.577,0.585,12.67,58.554,0
finops-budget-009-00236,2026-02-25,project-14,vertex-ai,europe-west1,dev,data,quality,35.297,7.672,0.42,105.288,60.31,0
finops-budget-009-00237,2026-02-26,project-06,cloud-run,us-east1,dev,finops,reliability,75.435,13.209,0.615,113.121,95.245,1
finops-budget-009-00238,2026-02-27,project-24,compute,asia-south1,dev,backend,reliability,48.286,7.27,0.609,156.302,77.972,1
finops-budget-009-00239,2026-02-28,project-12,bigquery,us-central1,dev,data,cost,69.379,17.283,0.567,86.116,97.013,1
finops-budget-009-00240,2026-03-01,project-12,vertex-ai,asia-south1,dev,data,cost,14.866,20.078,0.492,118.429,86.543,1
finops-budget-009-00241,2026-03-02,project-16,vertex-ai,asia-south1,staging,security,latency,56.688,8.332,0.595,169.482,84.823,1
finops-budget-009-00242,2026-03-03,project-03,pubsub,europe-west1,staging,backend,reliability,27.381,9.309,0.813,123.387,77.753,1
finops-budget-009-00243,2026-03-04,project-20,compute,europe-west1,dev,security,cost,31.382,9.3,0.372,115.632,62.567,1
finops-budget-009-00244,2026-03-05,project-23,cloud-sql,global,prod,data,cost,67.454,11.036,0.465,106.889,81.223,1
finops-budget-009-00245,2026-03-06,project-05,cloud-run,global,staging,backend,reliability,31.204,6.755,0.38,172.107,65.082,0
finops-budget-009-00246,2026-03-07,project-02,bigquery,global,staging,finops,quality,49.105,8.093,0.547,146.142,76.528,1
finops-budget-009-00247,2026-03-08,project-22,vertex-ai,us-east1,dev,platform,latency,63.969,12.535,0.565,32.499,76.152,1
finops-budget-009-00248,2026-03-09,project-07,gke,global,dev,data,quality,61.696,14.432,0.373,143.374,89.232,1
finops-budget-009-00249,2026-03-10,project-14,vertex-ai,europe-west1,prod,backend,cost,70.079,8.426,0.5,118.858,79.022,1
finops-budget-009-00250,2026-03-11,project-20,cloud-sql,asia-south1,dev,security,security,33.649,8.777,0.587,188.715,80.323,1
finops-budget-009-00251,2026-03-12,project-21,compute,global,prod,data,security,71.488,12.695,0.448,170.814,95.233,1
finops-budget-009-00252,2026-03-13,project-19,cloud-run,us-central1,prod,finops,quality,66.013,11.801,0.689,123.378,92.748,1
finops-budget-009-00253,2026-03-14,project-04,compute,europe-west1,dev,mlops,security,65.138,10.759,0.375,107.186,76.659,1
finops-budget-009-00254,2026-03-15,project-18,cloud-run,asia-south1,prod,backend,cost,49.174,7.055,0.653,73.166,67.198,0
finops-budget-009-00255,2026-03-16,project-01,pubsub,asia-south1,prod,finops,latency,49.336,7.701,0.406,13.749,51.452,0
finops-budget-009-00256,2026-03-17,project-21,gke,us-central1,staging,platform,reliability,53.343,10.647,0.483,49.784,67.678,0
finops-budget-009-00257,2026-03-18,project-22,vertex-ai,us-east1,prod,security,latency,81.396,6.057,0.729,263.38,100,1
finops-budget-009-00258,2026-03-19,project-22,cloud-sql,europe-west1,prod,mlops,quality,73.095,12.836,0.558,14.478,77.175,1
finops-budget-009-00259,2026-03-20,project-16,bigquery,europe-west1,sandbox,mlops,cost,40.266,13.294,0.488,198.805,91.185,1
finops-budget-009-00260,2026-03-21,project-18,compute,asia-south1,sandbox,finops,security,69.748,11.377,0.331,138.697,82.77,1
finops-budget-009-00261,2026-03-22,project-23,cloud-sql,us-east1,dev,data,reliability,24.331,5.603,0.536,75.686,51.387,0
finops-budget-009-00262,2026-03-23,project-18,cloud-run,global,prod,mlops,cost,88.221,8.21,0.536,196.088,97.39,1
finops-budget-009-00263,2026-03-24,project-08,compute,us-east1,sandbox,platform,cost,27.014,5.184,0.78,22.672,52.157,0
finops-budget-009-00264,2026-03-25,project-15,cloud-sql,europe-west1,staging,mlops,latency,37.472,6.0,0.545,0.0,46.19,0
finops-budget-009-00265,2026-03-26,project-20,bigquery,global,prod,security,cost,48.337,16.183,0.413,103.938,84.291,1
finops-budget-009-00266,2026-03-27,project-15,pubsub,europe-west1,prod,platform,security,54.826,9.665,0.498,82.3,71.173,0
finops-budget-009-00267,2026-03-28,project-17,cloud-sql,asia-south1,sandbox,platform,reliability,22.897,5.257,0.95,152.283,75.738,1
finops-budget-009-00268,2026-03-29,project-21,cloud-sql,europe-west1,staging,mlops,latency,88.862,5.065,0.202,165.007,74.054,1
finops-budget-009-00269,2026-03-30,project-24,bigquery,us-east1,dev,data,cost,45.6,9.032,0.669,135.144,80.158,1
finops-budget-009-00270,2026-03-31,project-09,cloud-sql,europe-west1,dev,security,latency,52.813,15.669,0.426,33.848,74.892,1
finops-budget-009-00271,2026-04-01,project-16,cloud-run,us-east1,dev,backend,reliability,53.581,5.745,0.218,170.66,64.676,0
finops-budget-009-00272,2026-04-02,project-10,pubsub,europe-west1,prod,platform,security,55.111,9.972,0.323,210.821,84.607,1
finops-budget-009-00273,2026-04-03,project-23,vertex-ai,asia-south1,staging,backend,quality,30.485,17.14,0.475,160.704,90.724,1
finops-budget-009-00274,2026-04-04,project-12,cloud-run,asia-south1,prod,mlops,quality,57.359,13.377,0.597,125.475,90.482,1
finops-budget-009-00275,2026-04-05,project-04,gke,us-east1,staging,finops,quality,21.497,6.334,0.224,124.994,48.372,0
finops-budget-009-00276,2026-04-06,project-06,pubsub,europe-west1,staging,platform,reliability,25.662,3.384,0.446,123.944,50.563,0
finops-budget-009-00277,2026-04-07,project-06,bigquery,us-east1,sandbox,backend,reliability,60.458,6.507,0.079,153.882,61.549,0
finops-budget-009-00278,2026-04-08,project-22,compute,us-east1,sandbox,backend,quality,36.078,16.424,0.655,138.345,94.05,1
finops-budget-009-00279,2026-04-09,project-05,cloud-sql,europe-west1,sandbox,data,latency,40.347,18.106,0.268,205.127,95.663,1
finops-budget-009-00280,2026-04-10,project-04,cloud-sql,us-east1,dev,finops,quality,60.659,7.843,0.45,218.785,87.187,1
finops-budget-009-00281,2026-04-11,project-08,compute,europe-west1,prod,finops,security,95.044,3.406,0.856,193.211,99.349,1
finops-budget-009-00282,2026-04-12,project-08,compute,global,prod,finops,quality,95.565,10.366,0.623,0.0,79.44,1
finops-budget-009-00283,2026-04-13,project-11,cloud-run,europe-west1,staging,security,reliability,71.62,12.324,0.634,97.97,90.3,1
finops-budget-009-00284,2026-04-14,project-15,gke,us-east1,staging,backend,security,52.805,5.626,0.721,84.364,69.147,0
finops-budget-009-00285,2026-04-15,project-15,cloud-run,us-east1,prod,backend,security,65.585,5.395,0.638,94.56,71.663,1
finops-budget-009-00286,2026-04-16,project-06,compute,global,dev,data,reliability,59.866,20.165,0.606,66.876,98.968,1
finops-budget-009-00287,2026-04-17,project-17,bigquery,us-central1,prod,data,quality,51.97,21.038,0.78,99.493,100,1
finops-budget-009-00288,2026-04-18,project-20,cloud-run,asia-south1,prod,platform,quality,88.561,12.789,0.592,133.763,100,1
finops-budget-009-00289,2026-04-19,project-21,vertex-ai,us-central1,dev,data,cost,37.45,9.417,0.486,123.295,70.071,0
finops-budget-009-00290,2026-04-20,project-11,cloud-sql,europe-west1,prod,finops,cost,42.292,10.347,0.411,210.023,83.959,1
finops-budget-009-00291,2026-04-21,project-23,bigquery,europe-west1,dev,platform,latency,52.217,20.149,0.519,112.056,99.797,1
finops-budget-009-00292,2026-04-22,project-24,bigquery,us-east1,prod,security,security,17.28,6.259,0.802,175.893,74.373,1
finops-budget-009-00293,2026-04-23,project-24,pubsub,us-east1,prod,finops,quality,88.639,14.788,0.584,91.351,99.291,1
finops-budget-009-00294,2026-04-24,project-23,gke,us-central1,staging,data,reliability,72.939,13.264,0.71,164.102,100,1
finops-budget-009-00295,2026-04-25,project-24,cloud-run,us-central1,sandbox,mlops,reliability,19.465,7.011,0.685,234.092,81.285,1
finops-budget-009-00296,2026-04-26,project-20,cloud-sql,us-central1,dev,security,cost,45.439,8.75,0.463,121.992,70.316,1
finops-budget-009-00297,2026-04-27,project-20,vertex-ai,us-east1,prod,finops,cost,57.008,13.45,0.616,134.326,92.485,1
finops-budget-009-00298,2026-04-28,project-14,pubsub,us-east1,prod,platform,security,60.097,8.723,1.081,184.251,100,1
finops-budget-009-00299,2026-04-29,project-09,vertex-ai,europe-west1,dev,platform,latency,66.265,15.181,0.682,200.143,100,1
finops-budget-009-00300,2026-04-30,project-13,vertex-ai,us-east1,dev,backend,security,59.191,3.804,0.361,53.011,49.959,0
finops-budget-009-00301,2026-05-01,project-01,compute,europe-west1,dev,platform,latency,46.802,8.165,0.323,149.303,68.511,1
finops-budget-009-00302,2026-05-02,project-02,compute,global,dev,finops,security,25.751,10.934,0.578,165.431,78.881,1
finops-budget-009-00303,2026-05-03,project-09,vertex-ai,europe-west1,dev,security,latency,56.075,9.979,0.731,60.331,77.294,1
finops-budget-009-00304,2026-05-04,project-16,cloud-run,global,dev,finops,reliability,39.701,13.441,0.71,155.135,92.732,1
finops-budget-009-00305,2026-05-05,project-18,cloud-sql,us-central1,prod,mlops,quality,84.986,7.331,0.421,162.076,85.222,1
finops-budget-009-00306,2026-05-06,project-08,gke,us-east1,sandbox,finops,quality,74.29,19.074,0.582,59.223,99.514,1
finops-budget-009-00307,2026-05-07,project-08,cloud-sql,us-central1,prod,platform,security,53.069,13.044,0.536,170.257,92.599,1
finops-budget-009-00308,2026-05-08,project-19,cloud-sql,asia-south1,prod,security,reliability,41.744,15.559,0.922,90.602,96.398,1
finops-budget-009-00309,2026-05-09,project-22,vertex-ai,us-east1,prod,backend,cost,60.561,6.919,0.573,101.41,72.185,1
finops-budget-009-00310,2026-05-10,project-10,cloud-run,europe-west1,sandbox,security,quality,35.499,8.89,0.694,113.646,74.031,1
finops-budget-009-00311,2026-05-11,project-20,pubsub,asia-south1,prod,finops,security,71.235,5.752,0.443,168.517,78.434,1
finops-budget-009-00312,2026-05-12,project-01,vertex-ai,us-central1,staging,mlops,security,33.306,11.004,0.529,116.56,72.846,1
finops-budget-009-00313,2026-05-13,project-12,compute,us-central1,prod,finops,quality,74.561,7.944,0.178,102.177,65.763,0
finops-budget-009-00314,2026-05-14,project-05,cloud-run,asia-south1,prod,data,reliability,71.351,11.964,0.521,6.715,72.103,1
finops-budget-009-00315,2026-05-15,project-23,compute,asia-south1,dev,backend,quality,41.289,8.99,0.501,166.22,77.203,1
finops-budget-009-00316,2026-05-16,project-15,pubsub,global,dev,backend,quality,62.036,21.118,0.459,101.508,100,1
finops-budget-009-00317,2026-05-17,project-15,gke,europe-west1,prod,data,cost,74.923,10.091,0.878,13.094,82.408,1
finops-budget-009-00318,2026-05-18,project-18,compute,us-east1,dev,finops,security,42.531,5.056,0.43,99.471,56.239,0
finops-budget-009-00319,2026-05-19,project-03,gke,asia-south1,staging,mlops,security,52.894,4.187,0.494,6.062,46.457,0
finops-budget-009-00320,2026-05-20,project-22,vertex-ai,us-central1,sandbox,security,latency,43.851,14.245,0.319,222.332,92.175,1
finops-budget-009-00321,2026-05-21,project-19,bigquery,asia-south1,staging,finops,latency,50.843,14.087,0.832,121.095,97.444,1
finops-budget-009-00322,2026-05-22,project-21,bigquery,us-central1,staging,platform,quality,49.062,3.495,0.424,134.218,59.74,0
finops-budget-009-00323,2026-05-23,project-01,compute,us-east1,prod,backend,quality,66.441,10.115,0.496,120.827,81.837,1
finops-budget-009-00324,2026-05-24,project-18,vertex-ai,global,prod,security,latency,68.182,7.814,0.603,31.071,67.733,1
finops-budget-009-00325,2026-05-25,project-03,cloud-run,europe-west1,prod,mlops,quality,52.368,6.357,0.375,136.746,66.229,0
finops-budget-009-00326,2026-05-26,project-03,pubsub,us-central1,dev,security,security,17.76,6.872,0.337,98.507,48.411,0
finops-budget-009-00327,2026-05-27,project-21,gke,asia-south1,prod,security,cost,73.436,6.489,1.017,151.353,98.511,1
finops-budget-009-00328,2026-05-28,project-17,bigquery,us-east1,prod,platform,quality,45.123,5.261,0.361,97.072,54.86,0
finops-budget-009-00329,2026-05-29,project-17,pubsub,us-central1,prod,finops,quality,50.508,9.322,0.325,63.105,60.007,0
finops-budget-009-00330,2026-05-30,project-22,compute,asia-south1,prod,finops,quality,39.617,10.286,0.377,167.957,75.555,0
finops-budget-009-00331,2026-05-31,project-12,cloud-run,us-central1,staging,platform,latency,40.674,6.037,0.793,127.193,74.626,1
finops-budget-009-00332,2026-06-01,project-07,cloud-run,global,prod,finops,latency,50.032,7.631,0.37,85.9,60.794,0
finops-budget-009-00333,2026-06-02,project-14,cloud-sql,us-east1,prod,backend,cost,103.584,12.265,0.614,68.501,96.352,1
finops-budget-009-00334,2026-06-03,project-16,compute,us-central1,dev,data,quality,32.858,9.826,0.722,102.87,74.7,1
finops-budget-009-00335,2026-06-04,project-17,gke,us-central1,sandbox,security,reliability,52.577,6.623,0.528,109.372,68.286,0
finops-budget-009-00336,2026-06-05,project-05,bigquery,us-central1,dev,backend,security,15.652,6.21,0.734,111.751,61.955,0
finops-budget-009-00337,2026-06-06,project-14,bigquery,europe-west1,prod,backend,security,66.706,14.849,0.572,146.174,99.332,1
finops-budget-009-00338,2026-06-07,project-23,gke,asia-south1,staging,finops,cost,48.715,6.55,0.531,169.201,75.594,1
finops-budget-009-00339,2026-06-08,project-13,vertex-ai,asia-south1,prod,finops,latency,100.314,4.231,0.598,33.591,70.811,1
finops-budget-009-00340,2026-06-09,project-12,cloud-sql,global,prod,data,quality,73.806,3.491,0.565,13.059,55.657,0
finops-budget-009-00341,2026-06-10,project-24,gke,europe-west1,prod,security,cost,56.381,9.274,0.453,88.803,70.178,1
finops-budget-009-00342,2026-06-11,project-11,cloud-sql,global,prod,security,quality,88.825,7.602,0.234,110.25,73.095,0
finops-budget-009-00343,2026-06-12,project-11,cloud-sql,us-east1,prod,security,latency,54.091,9.901,0.425,135.036,76.602,1
finops-budget-009-00344,2026-06-13,project-06,cloud-run,us-east1,sandbox,finops,reliability,39.047,11.207,0.557,36.279,64.602,1
finops-budget-009-00345,2026-06-14,project-21,compute,asia-south1,sandbox,security,reliability,74.749,15.011,0.586,80.256,93.402,1
finops-budget-009-00346,2026-06-15,project-13,vertex-ai,us-central1,prod,security,security,52.178,11.923,0.961,137.21,99.727,1
finops-budget-009-00347,2026-06-16,project-02,pubsub,global,dev,finops,security,37.925,7.892,0.317,106.533,58.319,0
finops-budget-009-00348,2026-06-17,project-17,cloud-sql,global,staging,platform,latency,34.178,7.126,0.333,79.6,51.853,0
finops-budget-009-00349,2026-06-18,project-05,gke,us-central1,dev,mlops,quality,56.118,8.353,0.477,41.012,61.808,0
finops-budget-009-00350,2026-06-19,project-01,bigquery,us-east1,prod,mlops,quality,42.557,9.134,0.456,135.262,71.893,1
finops-budget-009-00351,2026-06-20,project-15,cloud-run,europe-west1,dev,platform,reliability,28.056,5.985,0.442,157.892,62.281,1
finops-budget-009-00352,2026-06-21,project-09,gke,asia-south1,staging,mlops,latency,39.365,6.352,0.705,109.877,69.298,0
finops-budget-009-00353,2026-06-22,project-07,pubsub,europe-west1,prod,mlops,reliability,100.794,6.72,0.43,157.244,88.939,1
finops-budget-009-00354,2026-06-23,project-01,pubsub,global,dev,mlops,latency,33.932,6.538,0.723,143.231,73.324,0
finops-budget-009-00355,2026-06-24,project-21,cloud-sql,global,sandbox,data,latency,36.518,10.677,0.641,87.331,72.865,1
finops-budget-009-00356,2026-06-25,project-09,cloud-sql,us-central1,dev,mlops,quality,32.367,4.077,0.95,146.303,75.427,0
finops-budget-009-00357,2026-06-26,project-16,cloud-sql,europe-west1,dev,security,security,47.987,13.052,0.764,163.912,97.894,1
finops-budget-009-00358,2026-06-27,project-07,cloud-sql,us-east1,staging,backend,latency,18.888,4.865,0.736,172.845,68.929,1
finops-budget-009-00359,2026-06-28,project-18,gke,global,dev,security,quality,33.542,6.865,0.256,38.925,42.395,0
finops-budget-009-00360,2026-06-29,project-10,bigquery,global,dev,security,latency,18.254,3.594,0.503,51.431,39.88,0
finops-budget-009-00361,2026-01-01,project-16,compute,global,dev,platform,quality,0.0,10.643,0.647,105.158,62.814,1
finops-budget-009-00362,2026-01-02,project-09,vertex-ai,global,staging,data,cost,32.618,3.484,0.757,45.596,52.69,0
finops-budget-009-00363,2026-01-03,project-09,vertex-ai,europe-west1,dev,platform,latency,45.264,11.18,0.709,164.696,90.762,1
finops-budget-009-00364,2026-01-04,project-22,bigquery,asia-south1,prod,platform,latency,88.47,21.473,0.564,117.865,100,1
finops-budget-009-00365,2026-01-05,project-11,compute,us-east1,prod,backend,quality,77.917,8.807,0.627,113.575,86.329,1
finops-budget-009-00366,2026-01-06,project-02,cloud-sql,global,prod,platform,reliability,52.451,6.878,0.446,211.588,80.873,1
finops-budget-009-00367,2026-01-07,project-02,bigquery,global,dev,security,security,24.093,12.054,0.547,222.43,88.141,1
finops-budget-009-00368,2026-01-08,project-10,cloud-sql,us-east1,dev,platform,reliability,31.129,8.503,0.427,216.019,77.183,1
finops-budget-009-00369,2026-01-09,project-07,compute,us-central1,dev,mlops,reliability,31.404,16.629,0.356,72.054,72.76,1
finops-budget-009-00370,2026-01-10,project-24,vertex-ai,europe-west1,sandbox,data,latency,34.355,9.484,0.544,35.58,58.382,0
finops-budget-009-00371,2026-01-11,project-03,compute,global,prod,platform,cost,81.382,10.297,0.678,178.973,100,1
finops-budget-009-00372,2026-01-12,project-06,compute,us-east1,prod,platform,security,121.288,20.398,0.729,45.417,100,1
finops-budget-009-00373,2026-01-13,project-18,vertex-ai,asia-south1,dev,security,security,40.715,8.379,0.552,164.959,77.178,1
finops-budget-009-00374,2026-01-14,project-13,vertex-ai,asia-south1,dev,security,quality,64.372,12.342,0.703,184.57,100,1
finops-budget-009-00375,2026-01-15,project-23,gke,global,staging,mlops,reliability,71.897,8.299,0.187,172.784,76.271,1
finops-budget-009-00376,2026-01-16,project-12,cloud-run,asia-south1,staging,mlops,reliability,4.788,7.789,0.641,130.167,61.268,1
finops-budget-009-00377,2026-01-17,project-20,bigquery,asia-south1,prod,backend,latency,46.457,11.598,0.555,150.162,84.646,1
finops-budget-009-00378,2026-01-18,project-22,cloud-sql,global,dev,security,cost,76.521,11.465,0.377,104.538,81.974,1
finops-budget-009-00379,2026-01-19,project-20,compute,europe-west1,staging,platform,cost,17.422,6.721,0.338,200.715,62.881,0
finops-budget-009-00380,2026-01-20,project-08,cloud-run,global,prod,security,quality,62.104,5.005,0.569,142.343,74.088,1
finops-budget-009-00381,2026-01-21,project-19,cloud-run,us-central1,prod,mlops,cost,72.928,16.332,0.49,112.597,97.203,1
finops-budget-009-00382,2026-01-22,project-05,bigquery,europe-west1,dev,security,reliability,25.407,8.875,0.574,159.546,72.958,1
finops-budget-009-00383,2026-01-23,project-16,cloud-run,us-east1,dev,platform,reliability,32.506,13.457,0.423,178.177,83.566,1
finops-budget-009-00384,2026-01-24,project-20,compute,us-central1,prod,data,latency,34.925,20.299,0.673,138.436,100,1
finops-budget-009-00385,2026-01-25,project-17,vertex-ai,us-east1,prod,finops,security,95.699,10.418,0.789,84.213,97.699,1
finops-budget-009-00386,2026-01-26,project-21,vertex-ai,europe-west1,sandbox,backend,quality,55.226,14.635,0.411,118.865,85.197,1
finops-budget-009-00387,2026-01-27,project-19,bigquery,asia-south1,prod,finops,latency,104.266,7.326,0.465,78.402,81.296,1
finops-budget-009-00388,2026-01-28,project-21,compute,us-central1,staging,backend,quality,72.327,10.465,0.523,47.294,74.935,0
finops-budget-009-00389,2026-01-29,project-21,vertex-ai,asia-south1,dev,finops,security,63.037,5.841,0.797,109.274,79.523,1
finops-budget-009-00390,2026-01-30,project-04,compute,us-central1,prod,finops,reliability,56.76,14.393,0.335,149.798,87.02,1
finops-budget-009-00391,2026-01-31,project-06,bigquery,global,prod,mlops,latency,43.85,8.536,0.547,142.21,75.149,1
finops-budget-009-00392,2026-02-01,project-03,gke,us-east1,dev,data,reliability,39.641,23.837,0.381,159.133,100,1
finops-budget-009-00393,2026-02-02,project-15,compute,europe-west1,prod,finops,security,105.359,10.461,0.549,99.572,95.021,1
finops-budget-009-00394,2026-02-03,project-19,gke,asia-south1,prod,backend,cost,31.609,15.099,0.568,131.96,85.418,1
finops-budget-009-00395,2026-02-04,project-20,vertex-ai,global,sandbox,mlops,latency,47.189,8.165,0.639,170.728,82.831,1
finops-budget-009-00396,2026-02-05,project-10,cloud-sql,global,prod,mlops,reliability,72.511,9.627,0.717,99.13,87.393,1
finops-budget-009-00397,2026-02-06,project-23,cloud-sql,asia-south1,prod,security,cost,72.746,15.301,0.584,151.968,100,1
finops-budget-009-00398,2026-02-07,project-16,cloud-run,europe-west1,dev,backend,security,41.421,8.642,0.439,139.063,70.307,1
finops-budget-009-00399,2026-02-08,project-14,gke,europe-west1,prod,security,latency,72.688,6.103,0.548,46.352,65.621,0
finops-budget-009-00400,2026-02-09,project-21,gke,asia-south1,prod,finops,quality,40.594,12.632,0.45,165.812,83.613,1
finops-budget-009-00401,2026-02-10,project-01,cloud-sql,asia-south1,prod,backend,security,60.585,7.793,0.521,78.782,69.112,1
finops-budget-009-00402,2026-02-11,project-15,bigquery,asia-south1,staging,security,latency,46.117,5.048,0.38,207.433,71.47,1
finops-budget-009-00403,2026-02-12,project-24,bigquery,global,prod,finops,latency,65.326,12.53,0.37,139.175,85.347,1
finops-budget-009-00404,2026-02-13,project-11,cloud-sql,us-east1,dev,platform,cost,32.976,16.889,0.239,213.67,90.474,1
finops-budget-009-00405,2026-02-14,project-16,vertex-ai,europe-west1,staging,platform,cost,44.884,10.293,0.548,18.646,61.626,0
finops-budget-009-00406,2026-02-15,project-21,gke,global,prod,backend,cost,38.716,9.48,0.431,90.114,63.897,0
finops-budget-009-00407,2026-02-16,project-09,vertex-ai,us-east1,prod,finops,security,66.093,17.413,0.874,28.248,98.472,1
finops-budget-009-00408,2026-02-17,project-14,gke,global,prod,platform,quality,75.274,9.675,0.621,201.788,100,1
finops-budget-009-00409,2026-02-18,project-11,vertex-ai,us-central1,staging,mlops,cost,36.852,8.349,0.462,68.678,58.565,0
finops-budget-009-00410,2026-02-19,project-16,vertex-ai,us-central1,prod,security,latency,56.249,12.998,0.513,165.103,92.048,1
finops-budget-009-00411,2026-02-20,project-01,bigquery,us-east1,staging,backend,reliability,34.865,6.725,0.627,234.994,84.109,1
finops-budget-009-00412,2026-02-21,project-10,pubsub,us-east1,dev,security,reliability,70.845,9.819,0.182,140.255,74.531,0
finops-budget-009-00413,2026-02-22,project-05,bigquery,asia-south1,dev,data,reliability,15.657,9.211,0.384,62.791,49.569,0
finops-budget-009-00414,2026-02-23,project-01,cloud-run,us-east1,dev,finops,cost,30.037,6.936,0.419,200.843,70.652,1
finops-budget-009-00415,2026-02-24,project-18,pubsub,global,dev,finops,reliability,23.155,4.143,0.339,139.702,50.009,0
finops-budget-009-00416,2026-02-25,project-06,compute,asia-south1,dev,mlops,latency,40.359,8.064,0.673,93.966,70.2,0
finops-budget-009-00417,2026-02-26,project-08,vertex-ai,us-east1,prod,mlops,reliability,47.584,17.43,0.372,73.345,81.041,1
finops-budget-009-00418,2026-02-27,project-08,vertex-ai,europe-west1,prod,finops,cost,102.484,6.698,0.563,96.228,85.236,1
finops-budget-009-00419,2026-02-28,project-23,cloud-sql,europe-west1,staging,finops,cost,42.239,8.769,0.518,105.31,68.732,0
finops-budget-009-00420,2026-03-01,project-09,gke,global,prod,finops,quality,81.702,4.264,0.516,108.403,72.414,1
finops-budget-009-00421,2026-03-02,project-15,vertex-ai,global,prod,security,quality,70.428,5.438,0.266,20.986,49.709,0
finops-budget-009-00422,2026-03-03,project-09,vertex-ai,europe-west1,prod,platform,cost,78.912,5.32,0.596,148.791,82.591,1
finops-budget-009-00423,2026-03-04,project-14,bigquery,us-east1,prod,security,security,65.479,17.906,0.417,48.648,86.388,1
finops-budget-009-00424,2026-03-05,project-04,cloud-sql,europe-west1,sandbox,security,quality,51.76,14.875,0.701,163.021,100,1
finops-budget-009-00425,2026-03-06,project-10,bigquery,us-central1,sandbox,mlops,reliability,36.999,9.365,0.497,103.93,67.353,1
finops-budget-009-00426,2026-03-07,project-16,cloud-run,asia-south1,dev,mlops,latency,56.467,4.751,0.43,104.432,61.129,0
finops-budget-009-00427,2026-03-08,project-11,cloud-sql,us-east1,dev,security,reliability,35.913,8.211,0.713,21.662,59.843,0
finops-budget-009-00428,2026-03-09,project-13,gke,us-east1,dev,backend,quality,41.372,8.715,0.484,136.63,71.68,1
finops-budget-009-00429,2026-03-10,project-16,cloud-run,europe-west1,staging,finops,latency,29.642,9.98,0.352,108.44,61.796,1
finops-budget-009-00430,2026-03-11,project-21,cloud-sql,us-central1,staging,platform,cost,68.173,15.007,0.838,45.91,94.902,1
finops-budget-009-00431,2026-03-12,project-07,vertex-ai,global,staging,data,reliability,50.917,5.019,0.546,42.819,54.886,0
finops-budget-009-00432,2026-03-13,project-21,vertex-ai,europe-west1,dev,data,reliability,38.514,12.854,0.433,71.201,69.011,0
finops-budget-009-00433,2026-03-14,project-13,cloud-run,asia-south1,prod,platform,reliability,17.315,8.554,0.484,157.422,65.917,0
finops-budget-009-00434,2026-03-15,project-18,vertex-ai,us-east1,sandbox,mlops,latency,51.763,5.694,0.806,63.146,68.822,1
finops-budget-009-00435,2026-03-16,project-09,pubsub,global,sandbox,finops,latency,70.416,7.528,0.442,213.082,88.755,1
finops-budget-009-00436,2026-03-17,project-02,gke,us-central1,sandbox,finops,reliability,35.108,12.564,0.273,147.538,72.675,1
finops-budget-009-00437,2026-03-18,project-15,gke,global,dev,mlops,cost,43.235,7.655,0.497,172.463,75.54,1
finops-budget-009-00438,2026-03-19,project-11,bigquery,us-east1,prod,data,quality,83.841,22.184,0.37,55.235,100,1
finops-budget-009-00439,2026-03-20,project-16,vertex-ai,global,prod,security,cost,49.157,15.648,0.663,134.111,96.48,1
finops-budget-009-00440,2026-03-21,project-16,bigquery,us-east1,prod,data,security,60.736,7.009,0.413,99.093,66.518,0
finops-budget-009-00441,2026-03-22,project-12,cloud-sql,asia-south1,staging,finops,quality,10.857,9.211,0.632,218.202,79.233,1
