record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-029-00221,2026-02-10,project-10,cloud-sql,us-east1,prod,data,security,107.819,5.271,0.39,138.023,83.814,1
finops-budget-029-00222,2026-02-11,project-09,cloud-run,asia-south1,dev,backend,latency,36.51,5.379,0.766,107.505,67.817,1
finops-budget-029-00223,2026-02-12,project-24,gke,asia-south1,dev,mlops,reliability,59.63,10.992,0.452,152.401,84.564,1
finops-budget-029-00224,2026-02-13,project-08,gke,global,sandbox,backend,quality,63.338,8.143,0.57,82.911,73.21,1
finops-budget-029-00225,2026-02-14,project-06,cloud-run,asia-south1,prod,finops,reliability,74.886,6.762,0.414,151.83,78.62,1
finops-budget-029-00226,2026-02-15,project-11,vertex-ai,us-central1,dev,mlops,security,39.446,9.184,0.554,110.133,70.686,1
finops-budget-029-00227,2026-02-16,project-09,cloud-run,global,dev,platform,reliability,48.547,4.786,0.496,131.913,64.756,1
finops-budget-029-00228,2026-02-17,project-02,cloud-run,asia-south1,dev,backend,latency,33.794,13.073,0.14,130.6,66.277,0
finops-budget-029-00229,2026-02-18,project-04,cloud-sql,global,prod,mlops,quality,49.129,3.827,0.817,235.609,89.079,1
finops-budget-029-00230,2026-02-19,project-01,cloud-sql,europe-west1,prod,data,security,42.906,3.905,0.368,27.54,41.025,0
finops-budget-029-00231,2026-02-20,project-21,pubsub,us-east1,dev,data,security,53.837,9.159,0.509,190.754,85.847,1
finops-budget-029-00232,2026-02-21,project-14,cloud-run,us-east1,dev,data,quality,62.652,12.519,0.387,139.785,85.07,1
finops-budget-029-00233,2026-02-22,project-18,gke,global,prod,platform,cost,79.233,18.574,0.462,145.105,100,1
finops-budget-029-00234,2026-02-23,project-03,gke,europe-west1,prod,backend,quality,46.753,18.28,0.618,182.349,100,1
finops-budget-029-00235,2026-02-24,project-24,bigquery,asia-south1,prod,mlops,cost,81.76,9.753,0.385,105.012,80.162,1
finops-budget-029-00236,2026-02-25,project-19,gke,asia-south1,prod,data,security,57.855,29.052,0.634,73.6,100,1
finops-budget-029-00237,2026-02-26,project-16,bigquery,global,prod,platform,cost,66.559,2.016,0.595,171.758,73.873,1
finops-budget-029-00238,2026-02-27,project-12,gke,asia-south1,dev,platform,quality,66.805,13.051,0.434,113.613,85.593,1
finops-budget-029-00239,2026-02-28,project-21,compute,europe-west1,staging,backend,security,74.356,6.819,0.609,127.193,81.8,1
finops-budget-029-00240,2026-03-01,project-18,cloud-sql,us-central1,prod,platform,latency,67.174,11.502,0.558,172.446,95.027,1
finops-budget-029-00241,2026-03-02,project-17,compute,asia-south1,prod,security,reliability,68.442,4.244,0.445,112.93,65.901,1
finops-budget-029-00242,2026-03-03,project-10,compute,europe-west1,prod,finops,latency,57.966,11.138,0.473,215.592,94.272,1
finops-budget-029-00243,2026-03-04,project-02,cloud-run,europe-west1,sandbox,backend,security,30.567,6.114,0.739,123.738,68.875,0
finops-budget-029-00244,2026-03-05,project-19,pubsub,global,sandbox,finops,quality,38.36,13.692,0.141,146.286,71.642,1
finops-budget-029-00245,2026-03-06,project-15,cloud-sql,europe-west1,sandbox,platform,quality,35.635,8.229,0.633,166.11,78.053,1
finops-budget-029-00246,2026-03-07,project-17,vertex-ai,europe-west1,dev,platform,security,13.047,8.892,0.561,155.972,67.695,0
finops-budget-029-00247,2026-03-08,project-12,bigquery,global,dev,finops,security,30.337,13.443,0.582,234.757,96.59,1
finops-budget-029-00248,2026-03-09,project-15,bigquery,global,dev,data,reliability,18.644,11.72,0.517,130.606,71.014,1
finops-budget-029-00249,2026-03-10,project-09,pubsub,global,prod,mlops,security,59.235,9.032,0.621,67.32,73.359,0
finops-budget-029-00250,2026-03-11,project-03,compute,europe-west1,prod,mlops,cost,49.682,13.139,0.236,112.496,72.712,1
finops-budget-029-00251,2026-03-12,project-11,vertex-ai,global,prod,backend,cost,62.674,7.209,0.579,78.442,70.461,1
finops-budget-029-00252,2026-03-13,project-07,bigquery,asia-south1,prod,backend,cost,49.09,7.113,0.528,146.236,73.585,1
finops-budget-029-00253,2026-03-14,project-15,cloud-sql,us-east1,prod,platform,cost,80.787,6.789,0.601,0.0,65.151,1
finops-budget-029-00254,2026-03-15,project-13,cloud-run,global,prod,platform,security,102.802,5.133,0.497,59.678,74.056,0
finops-budget-029-00255,2026-03-16,project-16,gke,us-east1,sandbox,finops,latency,38.72,13.085,0.773,42.867,77.39,1
finops-budget-029-00256,2026-03-17,project-23,pubsub,global,prod,finops,reliability,61.339,15.01,0.231,104.192,79.772,1
finops-budget-029-00257,2026-03-18,project-11,bigquery,asia-south1,dev,data,security,29.066,14.977,0.586,116.758,82.657,1
finops-budget-029-00258,2026-03-19,project-09,gke,us-central1,dev,finops,quality,30.381,6.192,0.551,160.135,67.719,0
finops-budget-029-00259,2026-03-20,project-18,gke,us-east1,staging,platform,reliability,44.749,7.718,0.429,90.735,61.918,0
finops-budget-029-00260,2026-03-21,project-04,gke,europe-west1,staging,finops,latency,72.87,8.175,0.566,144.208,85.42,1
finops-budget-029-00261,2026-03-22,project-18,pubsub,asia-south1,staging,security,reliability,41.77,8.648,0.38,232.687,82.032,1
finops-budget-029-00262,2026-03-23,project-05,gke,us-east1,prod,platform,latency,66.108,14.729,0.808,72.701,96.388,1
finops-budget-029-00263,2026-03-24,project-20,compute,asia-south1,prod,security,quality,80.469,14.101,0.796,115.013,100,1
finops-budget-029-00264,2026-03-25,project-24,compute,global,staging,security,latency,68.337,11.099,0.516,134.768,87.529,1
finops-budget-029-00265,2026-03-26,project-01,vertex-ai,asia-south1,sandbox,mlops,quality,19.388,16.312,0.199,202.575,81.354,1
finops-budget-029-00266,2026-03-27,project-19,vertex-ai,europe-west1,dev,mlops,cost,7.469,7.788,0.645,81.166,55.198,0
finops-budget-029-00267,2026-03-28,project-01,vertex-ai,asia-south1,prod,backend,reliability,3.003,5.594,0.487,120.835,48.77,0
finops-budget-029-00268,2026-03-29,project-03,cloud-sql,us-east1,sandbox,backend,reliability,61.169,12.694,0.615,171.374,97.546,1
finops-budget-029-00269,2026-03-30,project-21,gke,europe-west1,staging,backend,security,52.507,2.87,0.445,62.575,49.775,0
finops-budget-029-00270,2026-03-31,project-01,bigquery,europe-west1,prod,platform,cost,65.921,12.388,0.539,150.672,92.816,1
finops-budget-029-00271,2026-04-01,project-18,cloud-sql,global,staging,security,latency,61.254,8.284,0.424,183.556,82.377,1
finops-budget-029-00272,2026-04-02,project-17,compute,asia-south1,sandbox,mlops,cost,65.337,11.465,0.551,136.7,88.84,1
finops-budget-029-00273,2026-04-03,project-11,bigquery,global,staging,mlops,latency,50.625,8.457,0.5,95.953,68.945,1
finops-budget-029-00274,2026-04-04,project-19,vertex-ai,asia-south1,staging,backend,cost,51.377,8.973,0.628,119.657,78.349,1
finops-budget-029-00275,2026-04-05,project-13,pubsub,us-central1,prod,platform,reliability,53.028,8.715,0.477,79.663,67.207,1
finops-budget-029-00276,2026-04-06,project-24,pubsub,us-east1,prod,data,latency,65.719,5.835,0.453,156.497,75.294,1
finops-budget-029-00277,2026-04-07,project-11,compute,europe-west1,prod,mlops,security,56.163,17.126,0.556,169.346,100,1
finops-budget-029-00278,2026-04-08,project-13,compute,europe-west1,staging,mlops,reliability,20.15,5.591,0.488,173.594,62.494,1
finops-budget-029-00279,2026-04-09,project-15,cloud-sql,europe-west1,staging,data,security,26.156,7.386,0.455,143.125,63.186,1
finops-budget-029-00280,2026-04-10,project-20,gke,europe-west1,prod,finops,cost,80.197,11.827,0.393,36.84,74.793,1
finops-budget-029-00281,2026-04-11,project-16,cloud-sql,us-central1,prod,backend,quality,50.975,8.655,0.498,130.816,74.544,1
finops-budget-029-00282,2026-04-12,project-22,gke,global,prod,finops,cost,17.902,9.282,0.814,164.675,80.429,1
finops-budget-029-00283,2026-04-13,project-09,gke,europe-west1,prod,backend,latency,84.692,4.557,0.436,250.632,92.086,1
finops-budget-029-00284,2026-04-14,project-24,cloud-sql,us-central1,sandbox,platform,latency,59.843,9.621,0.465,64.459,69.069,1
finops-budget-029-00285,2026-04-15,project-21,bigquery,us-east1,prod,mlops,quality,43.505,14.553,0.459,231.297,98.98,1
finops-budget-029-00286,2026-04-16,project-21,cloud-sql,europe-west1,sandbox,security,reliability,47.566,9.668,0.319,123.609,68.398,0
finops-budget-029-00287,2026-04-17,project-06,gke,us-east1,staging,backend,quality,54.34,4.92,0.7,105.796,70.428,0
finops-budget-029-00288,2026-04-18,project-24,gke,asia-south1,dev,platform,reliability,40.515,9.925,0.298,164.256,71.723,1
finops-budget-029-00289,2026-04-19,project-01,compute,us-east1,prod,mlops,latency,77.798,6.258,0.331,51.242,60.889,0
finops-budget-029-00290,2026-04-20,project-15,cloud-run,europe-west1,sandbox,data,cost,27.065,7.933,0.595,230.887,82.479,1
finops-budget-029-00291,2026-04-21,project-22,vertex-ai,asia-south1,sandbox,finops,reliability,60.916,6.215,0.808,35.914,69.34,1
finops-budget-029-00292,2026-04-22,project-15,compute,europe-west1,prod,mlops,cost,73.817,6.238,0.341,87.713,65.118,0
finops-budget-029-00293,2026-04-23,project-07,vertex-ai,us-central1,prod,data,latency,53.876,7.828,0.37,125.053,68.309,1
finops-budget-029-00294,2026-04-24,project-02,vertex-ai,global,prod,finops,quality,57.229,15.145,0.582,131.597,94.93,1
finops-budget-029-00295,2026-04-25,project-10,vertex-ai,us-east1,prod,finops,cost,68.874,12.842,0.937,97.162,100,1
finops-budget-029-00296,2026-04-26,project-05,bigquery,europe-west1,dev,platform,cost,24.693,21.728,0.44,142.245,95.485,1
finops-budget-029-00297,2026-04-27,project-13,vertex-ai,europe-west1,prod,security,reliability,38.817,4.221,0.513,100.531,56.051,0
finops-budget-029-00298,2026-04-28,project-23,vertex-ai,asia-south1,prod,platform,cost,50.25,5.246,0.456,121.778,63.547,0
finops-budget-029-00299,2026-04-29,project-13,pubsub,us-central1,dev,platform,quality,37.106,13.44,0.574,85.444,76.898,1
finops-budget-029-00300,2026-04-30,project-10,cloud-sql,global,dev,backend,quality,41.529,13.861,0.692,103.199,86.147,1
finops-budget-029-00301,2026-05-01,project-06,bigquery,europe-west1,dev,mlops,latency,29.515,9.688,0.581,102.891,68.276,1
finops-budget-029-00302,2026-05-02,project-11,cloud-sql,europe-west1,sandbox,platform,quality,56.876,11.59,0.65,96.689,83.8,1
finops-budget-029-00303,2026-05-03,project-18,cloud-sql,europe-west1,prod,finops,reliability,91.001,7.939,0.442,68.608,75.85,0
finops-budget-029-00304,2026-05-04,project-22,cloud-run,us-central1,prod,mlops,security,38.882,7.262,0.535,170.634,74.162,1
finops-budget-029-00305,2026-05-05,project-06,gke,global,prod,platform,reliability,39.134,3.492,0.592,117.192,59.655,0
finops-budget-029-00306,2026-05-06,project-11,pubsub,europe-west1,prod,backend,reliability,56.084,7.902,0.695,174.386,87.824,1
finops-budget-029-00307,2026-05-07,project-12,cloud-run,europe-west1,staging,finops,security,56.654,7.534,0.823,185.161,93.216,1
finops-budget-029-00308,2026-05-08,project-02,cloud-run,asia-south1,prod,backend,security,78.67,9.015,0.694,156.61,95.698,1
finops-budget-029-00309,2026-05-09,project-05,cloud-run,asia-south1,dev,platform,latency,0.0,4.318,0.616,112.794,48.084,0
finops-budget-029-00310,2026-05-10,project-12,compute,us-central1,prod,data,security,65.943,3.981,0.64,161.487,78.319,1
finops-budget-029-00311,2026-05-11,project-23,bigquery,asia-south1,prod,platform,quality,78.199,22.756,0.529,161.08,100,1
finops-budget-029-00312,2026-05-12,project-12,pubsub,asia-south1,prod,data,quality,63.936,3.512,0.589,127.52,69.784,0
finops-budget-029-00313,2026-05-13,project-18,vertex-ai,global,prod,backend,latency,27.606,17.468,0.535,109.341,85.091,1
finops-budget-029-00314,2026-05-14,project-07,cloud-sql,global,prod,data,latency,62.056,9.986,0.478,47.541,68.683,1
finops-budget-029-00315,2026-05-15,project-14,pubsub,asia-south1,dev,backend,cost,30.714,5.333,0.735,72.794,59.534,0
finops-budget-029-00316,2026-05-16,project-05,bigquery,europe-west1,staging,backend,latency,13.845,11.887,0.733,18.697,60.964,0
finops-budget-029-00317,2026-05-17,project-10,bigquery,global,prod,mlops,quality,68.998,10.018,0.394,270.111,100,1
finops-budget-029-00318,2026-05-18,project-21,bigquery,global,prod,backend,reliability,85.55,6.07,0.529,205.435,92.58,1
finops-budget-029-00319,2026-05-19,project-02,pubsub,europe-west1,sandbox,mlops,security,69.567,14.836,0.39,211.953,100,1
finops-budget-029-00320,2026-05-20,project-02,pubsub,us-east1,dev,security,security,14.941,17.74,0.564,191.512,94.292,1
finops-budget-029-00321,2026-05-21,project-20,compute,asia-south1,prod,mlops,cost,29.648,13.34,0.432,84.329,68.921,1
finops-budget-029-00322,2026-05-22,project-20,vertex-ai,global,dev,data,quality,63.956,16.714,0.48,0.0,78.184,1
finops-budget-029-00323,2026-05-23,project-04,cloud-sql,global,dev,mlops,security,59.842,10.445,0.324,154.483,79.185,1
finops-budget-029-00324,2026-05-24,project-07,vertex-ai,europe-west1,staging,data,latency,13.034,5.948,0.688,82.787,54.594,0
finops-budget-029-00325,2026-05-25,project-15,gke,us-east1,sandbox,platform,quality,40.431,13.278,0.561,132.232,84.052,1
finops-budget-029-00326,2026-05-26,project-22,cloud-run,asia-south1,staging,mlops,reliability,84.973,7.725,0.69,133.125,91.33,1
finops-budget-029-00327,2026-05-27,project-08,bigquery,europe-west1,prod,mlops,quality,69.888,16.73,0.533,34.258,87.148,1
finops-budget-029-00328,2026-05-28,project-10,cloud-run,us-east1,dev,platform,security,83.185,7.031,0.641,88.942,80.926,1
finops-budget-029-00329,2026-05-29,project-16,vertex-ai,us-east1,prod,data,security,39.19,11.904,0.74,109.946,83.426,1
finops-budget-029-00330,2026-05-30,project-02,vertex-ai,global,staging,platform,latency,43.495,27.359,0.326,0.0,90.471,1
finops-budget-029-00331,2026-05-31,project-02,gke,europe-west1,prod,security,latency,68.333,11.007,0.327,201.759,90.468,1
finops-budget-029-00332,2026-06-01,project-23,pubsub,us-east1,sandbox,finops,cost,74.622,5.257,0.421,46.54,59.906,0
finops-budget-029-00333,2026-06-02,project-09,gke,europe-west1,prod,backend,latency,68.272,9.454,0.726,135.546,91.132,1
finops-budget-029-00334,2026-06-03,project-09,bigquery,us-east1,prod,platform,reliability,62.414,15.998,0.853,224.244,100,1
finops-budget-029-00335,2026-06-04,project-21,vertex-ai,us-east1,dev,security,security,45.331,2.567,0.182,78.703,39.703,0
finops-budget-029-00336,2026-06-05,project-20,vertex-ai,asia-south1,prod,mlops,security,61.99,8.815,0.526,135.554,80.443,1
finops-budget-029-00337,2026-06-06,project-08,bigquery,asia-south1,prod,finops,latency,57.113,10.083,0.914,86.496,88.121,1
finops-budget-029-00338,2026-06-07,project-07,cloud-sql,us-east1,prod,mlops,reliability,77.99,7.275,0.65,135.015,86.711,1
finops-budget-029-00339,2026-06-08,project-14,bigquery,global,prod,security,cost,64.009,10.318,0.536,52.728,72.928,0
finops-budget-029-00340,2026-06-09,project-07,cloud-run,us-central1,dev,backend,latency,39.87,5.29,0.296,11.944,38.4,0
finops-budget-029-00341,2026-06-10,project-23,pubsub,global,prod,mlops,cost,63.672,8.027,0.743,148.886,88.732,1
finops-budget-029-00342,2026-06-11,project-09,compute,global,sandbox,platform,cost,45.669,11.235,0.634,135.702,84.179,1
finops-budget-029-00343,2026-06-12,project-21,cloud-run,asia-south1,prod,data,reliability,78.53,4.741,0.377,176.43,77.472,1
finops-budget-029-00344,2026-06-13,project-20,compute,europe-west1,prod,finops,cost,55.09,7.891,0.528,74.108,66.981,0
finops-budget-029-00345,2026-06-14,project-24,bigquery,global,prod,backend,reliability,62.588,11.96,0.844,230.655,100,1
finops-budget-029-00346,2026-06-15,project-09,gke,global,prod,data,cost,57.578,12.757,0.577,88.012,82.949,1
finops-budget-029-00347,2026-06-16,project-17,gke,us-central1,prod,data,quality,96.486,7.278,0.615,139.332,92.596,1
finops-budget-029-00348,2026-06-17,project-23,cloud-sql,global,staging,backend,reliability,58.192,7.386,0.621,56.524,67.579,1
finops-budget-029-00349,2026-06-18,project-16,vertex-ai,europe-west1,staging,data,latency,44.793,6.93,0.859,66.716,71.642,1
finops-budget-029-00350,2026-06-19,project-15,cloud-sql,europe-west1,sandbox,backend,security,26.516,9.007,0.429,168.369,69.866,1
finops-budget-029-00351,2026-06-20,project-06,cloud-run,asia-south1,sandbox,platform,latency,75.296,10.188,0.402,55.275,72.257,1
finops-budget-029-00352,2026-06-21,project-23,compute,asia-south1,prod,mlops,latency,79.702,10.041,0.441,145.488,87.977,1
finops-budget-029-00353,2026-06-22,project-22,vertex-ai,us-central1,sandbox,platform,latency,79.208,7.046,0.498,101.806,76.44,1
finops-budget-029-00354,2026-06-23,project-09,bigquery,global,staging,security,quality,31.866,5.307,0.747,127.815,68.321,0
finops-budget-029-00355,2026-06-24,project-08,pubsub,us-central1,dev,data,quality,44.968,12.863,0.547,58.315,73.402,1
finops-budget-029-00356,2026-06-25,project-08,gke,europe-west1,dev,data,cost,31.406,10.198,0.783,161.199,85.701,1
finops-budget-029-00357,2026-06-26,project-18,gke,europe-west1,dev,security,latency,14.98,15.111,0.715,66.597,75.239,1
finops-budget-029-00358,2026-06-27,project-15,cloud-sql,us-central1,prod,data,quality,59.444,10.009,0.457,167.777,84.622,1
finops-budget-029-00359,2026-06-28,project-02,cloud-sql,global,prod,mlops,quality,70.808,3.726,0.267,171.775,67.872,0
finops-budget-029-00360,2026-06-29,project-05,gke,us-central1,prod,backend,quality,55.762,8.432,0.482,3.838,56.621,0
finops-budget-029-00361,2026-01-01,project-21,vertex-ai,global,sandbox,backend,quality,21.804,5.745,0.638,52.254,50.987,0
finops-budget-029-00362,2026-01-02,project-20,pubsub,europe-west1,dev,finops,reliability,36.836,13.643,0.514,52.841,70.422,1
finops-budget-029-00363,2026-01-03,project-20,pubsub,europe-west1,sandbox,finops,reliability,40.101,9.486,0.728,85.531,74.123,1
finops-budget-029-00364,2026-01-04,project-17,cloud-sql,us-central1,staging,platform,quality,66.755,9.545,0.043,264.447,85.706,1
finops-budget-029-00365,2026-01-05,project-02,cloud-sql,asia-south1,dev,security,security,93.32,5.49,0.065,219.631,79.777,1
finops-budget-029-00366,2026-01-06,project-24,pubsub,asia-south1,prod,mlops,latency,55.702,15.954,0.64,189.345,100,1
finops-budget-029-00367,2026-01-07,project-15,gke,europe-west1,dev,security,quality,25.65,10.238,0.632,125.646,73.31,0
finops-budget-029-00368,2026-01-08,project-13,pubsub,europe-west1,sandbox,platform,latency,41.659,3.714,0.506,198.658,69.928,0
finops-budget-029-00369,2026-01-09,project-24,vertex-ai,us-east1,prod,mlops,cost,44.388,16.801,0.666,61.005,86.945,1
finops-budget-029-00370,2026-01-10,project-22,pubsub,us-east1,prod,mlops,latency,68.064,5.799,0.482,125.896,72.583,1
finops-budget-029-00371,2026-01-11,project-24,pubsub,us-east1,sandbox,data,cost,50.133,18.187,0.638,32.726,87.085,1
finops-budget-029-00372,2026-01-12,project-01,bigquery,global,prod,backend,reliability,73.961,13.695,0.794,45.75,92.303,1
finops-budget-029-00373,2026-01-13,project-11,pubsub,europe-west1,dev,data,cost,22.511,8.632,0.811,176.556,82.153,1
finops-budget-029-00374,2026-01-14,project-01,vertex-ai,asia-south1,staging,mlops,latency,43.451,5.359,0.901,111.521,75.511,0
finops-budget-029-00375,2026-01-15,project-08,cloud-run,us-central1,dev,backend,cost,39.653,12.098,0.508,209.339,90.416,1
finops-budget-029-00376,2026-01-16,project-19,bigquery,us-central1,dev,backend,cost,23.724,5.52,0.771,167.95,72.661,1
finops-budget-029-00377,2026-01-17,project-04,vertex-ai,us-central1,prod,security,cost,77.634,9.931,0.531,107.459,84.6,1
finops-budget-029-00378,2026-01-18,project-02,cloud-sql,asia-south1,dev,backend,quality,55.207,18.502,0.67,92.776,99.474,1
finops-budget-029-00379,2026-01-19,project-11,gke,asia-south1,dev,finops,latency,41.211,5.135,0.85,117.612,73.307,0
finops-budget-029-00380,2026-01-20,project-05,vertex-ai,us-central1,prod,security,reliability,80.094,7.711,0.621,60.666,76.607,1
finops-budget-029-00381,2026-01-21,project-18,bigquery,us-central1,dev,platform,security,60.161,13.063,0.475,131.172,87.291,1
finops-budget-029-00382,2026-01-22,project-01,vertex-ai,asia-south1,prod,mlops,reliability,61.006,8.167,0.525,63.231,68.005,0
finops-budget-029-00383,2026-01-23,project-24,pubsub,global,dev,mlops,quality,60.072,3.839,0.588,187.741,77.942,1
finops-budget-029-00384,2026-01-24,project-04,bigquery,global,sandbox,data,cost,76.533,10.14,0.699,27.334,78.898,1
finops-budget-029-00385,2026-01-25,project-19,pubsub,global,staging,mlops,cost,84.311,6.116,0.453,110.983,75.82,0
finops-budget-029-00386,2026-01-26,project-11,compute,global,prod,finops,quality,82.243,7.911,0.482,37.413,69.57,1
finops-budget-029-00387,2026-01-27,project-12,gke,asia-south1,prod,finops,cost,36.89,7.411,0.5,136.424,67.599,1
finops-budget-029-00388,2026-01-28,project-01,bigquery,europe-west1,prod,finops,security,80.396,10.363,0.323,137.362,83.656,1
finops-budget-029-00389,2026-01-29,project-04,vertex-ai,europe-west1,prod,platform,quality,74.552,7.925,0.509,136.456,82.3,1
finops-budget-029-00390,2026-01-30,project-03,gke,asia-south1,prod,data,quality,64.162,13.001,0.522,74.492,81.926,1
finops-budget-029-00391,2026-01-31,project-20,vertex-ai,us-central1,prod,mlops,reliability,98.024,6.383,0.536,91.931,81.369,1
finops-budget-029-00392,2026-02-01,project-19,pubsub,global,prod,finops,reliability,59.558,6.523,0.661,249.135,95.533,1
finops-budget-029-00393,2026-02-02,project-23,cloud-sql,us-east1,prod,finops,reliability,44.773,6.018,0.477,115.088,63.191,0
finops-budget-029-00394,2026-02-03,project-22,cloud-run,global,prod,backend,cost,72.716,7.075,0.695,99.724,80.827,1
finops-budget-029-00395,2026-02-04,project-13,cloud-sql,us-central1,sandbox,backend,reliability,44.887,21.707,0.361,180.563,100,1
finops-budget-029-00396,2026-02-05,project-04,gke,europe-west1,dev,data,latency,55.135,9.762,0.656,116.363,82.005,1
finops-budget-029-00397,2026-02-06,project-15,gke,us-central1,prod,mlops,reliability,101.823,8.85,0.768,158.936,100,1
finops-budget-029-00398,2026-02-07,project-19,bigquery,europe-west1,prod,security,latency,69.544,5.66,0.292,192.962,75.907,0
finops-budget-029-00399,2026-02-08,project-23,bigquery,global,prod,platform,cost,40.323,28.977,0.702,157.285,100,1
finops-budget-029-00400,2026-02-09,project-04,vertex-ai,asia-south1,prod,mlops,cost,54.086,4.918,0.514,115.17,65.191,0
finops-budget-029-00401,2026-02-10,project-19,cloud-run,us-central1,sandbox,security,security,72.545,12.108,0.296,141.359,84.618,1
finops-budget-029-00402,2026-02-11,project-11,cloud-run,us-east1,dev,data,quality,24.444,8.152,0.577,95.512,61.701,1
finops-budget-029-00403,2026-02-12,project-02,cloud-run,us-central1,dev,security,reliability,49.915,16.482,0.649,137.742,98.731,1
finops-budget-029-00404,2026-02-13,project-09,bigquery,europe-west1,dev,security,latency,20.019,9.521,0.191,49.271,43.093,0
finops-budget-029-00405,2026-02-14,project-09,compute,us-central1,prod,mlops,cost,85.726,13.018,0.827,17.196,91.832,1
finops-budget-029-00406,2026-02-15,project-21,pubsub,us-central1,prod,backend,cost,60.28,17.085,0.298,214.18,100,1
finops-budget-029-00407,2026-02-16,project-16,vertex-ai,asia-south1,dev,data,quality,45.422,6.663,0.481,197.684,77.109,1
finops-budget-029-00408,2026-02-17,project-01,compute,us-east1,staging,mlops,quality,47.544,14.178,0.343,210.835,92.474,1
finops-budget-029-00409,2026-02-18,project-15,compute,asia-south1,prod,platform,reliability,82.547,12.749,0.245,82.941,79.31,1
finops-budget-029-00410,2026-02-19,project-07,bigquery,europe-west1,dev,security,cost,34.71,13.78,0.619,148.821,87.67,1
finops-budget-029-00411,2026-02-20,project-04,compute,asia-south1,prod,platform,latency,73.553,7.72,0.698,179.395,94.349,1
finops-budget-029-00412,2026-02-21,project-05,bigquery,asia-south1,dev,backend,cost,52.016,6.727,0.887,142.307,85.7,1
finops-budget-029-00413,2026-02-22,project-24,cloud-sql,europe-west1,prod,platform,quality,82.891,6.519,0.449,45.012,66.502,0
finops-budget-029-00414,2026-02-23,project-07,cloud-run,asia-south1,sandbox,backend,reliability,37.73,8.021,1.009,1.741,67.49,0
finops-budget-029-00415,2026-02-24,project-19,bigquery,asia-south1,prod,backend,reliability,91.223,7.277,0.459,178.616,91.021,1
finops-budget-029-00416,2026-02-25,project-08,cloud-run,us-east1,dev,platform,security,23.197,15.722,0.425,124.038,77.767,1
finops-budget-029-00417,2026-02-26,project-09,bigquery,us-central1,staging,platform,cost,71.066,3.66,0.852,128.229,81.933,1
finops-budget-029-00418,2026-02-27,project-21,bigquery,us-central1,sandbox,platform,cost,20.023,7.871,0.785,107.937,68.59,0
finops-budget-029-00419,2026-02-28,project-03,bigquery,asia-south1,prod,data,latency,50.329,7.668,0.346,55.013,55.64,0
finops-budget-029-00420,2026-03-01,project-14,cloud-run,asia-south1,dev,backend,latency,46.108,10.396,0.561,143.416,80.945,1
finops-budget-029-00421,2026-03-02,project-15,cloud-sql,asia-south1,dev,platform,latency,55.558,9.377,0.348,114.06,70.139,1
finops-budget-029-00422,2026-03-03,project-04,compute,europe-west1,sandbox,backend,latency,12.254,10.509,0.535,136.45,67.434,1
finops-budget-029-00423,2026-03-04,project-08,bigquery,us-central1,prod,mlops,cost,69.064,11.618,0.682,145.931,96.433,1
finops-budget-029-00424,2026-03-05,project-11,bigquery,us-central1,dev,platform,latency,59.288,5.601,0.367,122.436,64.52,0
finops-budget-029-00425,2026-03-06,project-02,pubsub,us-east1,prod,platform,cost,48.918,4.575,0.519,136.995,65.94,1
finops-budget-029-00426,2026-03-07,project-13,bigquery,us-central1,prod,data,latency,71.179,6.179,0.482,119.883,73.683,1
finops-budget-029-00427,2026-03-08,project-02,compute,us-central1,prod,backend,reliability,57.541,8.331,0.496,98.43,71.293,0
finops-budget-029-00428,2026-03-09,project-14,bigquery,europe-west1,prod,backend,reliability,75.987,5.06,0.47,227.619,88.047,1
finops-budget-029-00429,2026-03-10,project-07,cloud-sql,asia-south1,prod,platform,latency,73.789,15.144,0.436,122.638,94.307,1
finops-budget-029-00430,2026-03-11,project-16,cloud-run,global,sandbox,security,reliability,16.191,7.243,0.337,80.715,46.133,0
finops-budget-029-00431,2026-03-12,project-22,pubsub,us-east1,sandbox,security,reliability,78.411,10.547,0.518,198.955,99.198,1
finops-budget-029-00432,2026-03-13,project-22,compute,global,prod,platform,reliability,68.054,5.725,0.381,140.36,70.981,1
finops-budget-029-00433,2026-03-14,project-17,pubsub,us-central1,sandbox,finops,latency,63.043,9.591,0.171,133.025,69.829,1
finops-budget-029-00434,2026-03-15,project-05,cloud-sql,us-central1,prod,mlops,security,76.928,8.767,0.302,81.466,69.832,0
finops-budget-029-00435,2026-03-16,project-20,bigquery,asia-south1,sandbox,mlops,latency,78.219,8.651,0.364,106.479,75.831,1
finops-budget-029-00436,2026-03-17,project-12,compute,global,prod,data,cost,73.345,11.983,0.719,155.445,100,1
finops-budget-029-00437,2026-03-18,project-14,cloud-run,asia-south1,dev,mlops,security,37.632,3.014,0.768,75.264,58.06,0
finops-budget-029-00438,2026-03-19,project-08,cloud-run,us-central1,prod,security,reliability,54.194,20.148,0.528,130.167,100,1
finops-budget-029-00439,2026-03-20,project-19,gke,asia-south1,sandbox,finops,reliability,11.238,15.226,0.343,130.855,70.549,1
finops-budget-029-00440,2026-03-21,project-10,pubsub,global,prod,data,latency,56.608,5.434,0.508,91.81,63.661,1
