record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-096-00221,2026-02-10,project-03,bigquery,asia-south1,prod,data,security,63.335,13.184,0.524,0.0,71.27,1
devops-ci-096-00222,2026-02-11,project-19,bigquery,global,staging,data,security,28.437,5.773,0.557,168.402,67.477,0
devops-ci-096-00223,2026-02-12,project-07,compute,asia-south1,prod,security,reliability,79.669,7.855,0.511,133.694,83.595,1
devops-ci-096-00224,2026-02-13,project-01,pubsub,europe-west1,dev,security,security,45.244,12.518,0.359,219.421,89.608,1
devops-ci-096-00225,2026-02-14,project-09,pubsub,asia-south1,sandbox,finops,reliability,57.969,12.628,0.259,72.091,69.333,1
devops-ci-096-00226,2026-02-15,project-03,compute,us-east1,prod,backend,latency,86.375,9.239,1.075,158.134,100,1
devops-ci-096-00227,2026-02-16,project-05,vertex-ai,global,dev,backend,reliability,41.641,8.909,0.334,122.539,64.922,0
devops-ci-096-00228,2026-02-17,project-03,vertex-ai,us-central1,prod,mlops,cost,73.241,13.915,0.651,53.052,88.624,1
devops-ci-096-00229,2026-02-18,project-13,compute,europe-west1,prod,platform,latency,57.442,5.196,0.386,90.636,58.956,1
devops-ci-096-00230,2026-02-19,project-11,compute,us-central1,staging,finops,cost,49.784,8.003,0.145,165.218,65.267,0
devops-ci-096-00231,2026-02-20,project-12,cloud-run,asia-south1,prod,platform,reliability,73.753,8.947,0.117,73.01,61.432,0
devops-ci-096-00232,2026-02-21,project-10,cloud-sql,us-central1,prod,mlops,cost,60.64,12.227,0.637,108.06,87.807,1
devops-ci-096-00233,2026-02-22,project-23,cloud-sql,us-central1,prod,security,cost,70.867,9.255,0.269,121.946,73.597,1
devops-ci-096-00234,2026-02-23,project-06,pubsub,asia-south1,prod,backend,cost,29.054,11.341,0.068,56.657,47.274,0
devops-ci-096-00235,2026-02-24,project-05,cloud-sql,us-central1,dev,mlops,reliability,70.312,17.048,0.715,159.231,100,1
devops-ci-096-00236,2026-02-25,project-10,cloud-sql,us-east1,prod,security,quality,46.917,5.686,0.446,12.554,47.129,0
devops-ci-096-00237,2026-02-26,project-23,compute,us-east1,dev,security,cost,43.129,6.144,0.441,194.065,73.167,1
devops-ci-096-00238,2026-02-27,project-17,compute,europe-west1,prod,backend,quality,67.604,5.567,0.856,133.802,86.124,1
devops-ci-096-00239,2026-02-28,project-15,cloud-sql,us-east1,prod,data,reliability,44.653,11.959,0.537,94.64,76.13,0
devops-ci-096-00240,2026-03-01,project-16,cloud-sql,asia-south1,prod,platform,reliability,80.403,4.889,0.836,114.237,85.468,1
devops-ci-096-00241,2026-03-02,project-21,cloud-run,global,prod,security,quality,86.938,9.845,0.804,300.827,100,1
devops-ci-096-00242,2026-03-03,project-03,gke,asia-south1,sandbox,platform,latency,46.999,6.267,0.733,176.497,82.467,1
devops-ci-096-00243,2026-03-04,project-02,vertex-ai,europe-west1,prod,backend,reliability,83.279,13.288,0.42,167.792,99.323,1
devops-ci-096-00244,2026-03-05,project-03,compute,asia-south1,prod,security,reliability,64.601,13.296,0.697,84.747,90.388,1
devops-ci-096-00245,2026-03-06,project-19,cloud-run,europe-west1,sandbox,finops,reliability,55.895,8.437,0.291,74.884,60.355,1
devops-ci-096-00246,2026-03-07,project-18,compute,europe-west1,prod,finops,cost,63.422,14.888,0.552,117.905,93.451,1
devops-ci-096-00247,2026-03-08,project-01,gke,global,sandbox,security,quality,51.516,6.784,0.711,0.0,58.745,0
devops-ci-096-00248,2026-03-09,project-01,cloud-run,global,dev,mlops,quality,36.902,4.455,0.805,99.276,65.963,0
devops-ci-096-00249,2026-03-10,project-16,cloud-run,asia-south1,prod,platform,security,88.258,6.315,0.466,144.559,83.017,1
devops-ci-096-00250,2026-03-11,project-04,cloud-run,us-east1,staging,backend,security,57.216,14.966,0.508,120.546,90.306,1
devops-ci-096-00251,2026-03-12,project-07,gke,us-central1,prod,security,cost,80.323,12.365,0.565,140.049,97.164,1
devops-ci-096-00252,2026-03-13,project-11,bigquery,europe-west1,dev,data,reliability,71.832,7.03,0.641,144.757,85.09,1
devops-ci-096-00253,2026-03-14,project-22,pubsub,us-central1,prod,data,latency,38.6,6.861,0.662,135.708,72.48,1
devops-ci-096-00254,2026-03-15,project-01,cloud-sql,global,sandbox,finops,latency,59.589,5.841,0.711,165.825,83.553,1
devops-ci-096-00255,2026-03-16,project-16,cloud-run,us-east1,prod,security,cost,74.493,11.715,0.337,25.595,68.935,1
devops-ci-096-00256,2026-03-17,project-11,compute,global,prod,backend,reliability,58.642,8.714,0.524,235.261,93.506,1
devops-ci-096-00257,2026-03-18,project-08,pubsub,us-central1,prod,finops,quality,51.636,13.025,0.393,170.854,87.135,1
devops-ci-096-00258,2026-03-19,project-09,gke,global,staging,backend,latency,50.777,7.153,0.381,145.271,68.983,0
devops-ci-096-00259,2026-03-20,project-02,cloud-sql,europe-west1,dev,backend,reliability,57.78,10.763,0.596,92.38,79.669,1
devops-ci-096-00260,2026-03-21,project-10,compute,us-east1,prod,data,reliability,59.784,6.012,0.591,108.23,71.421,1
devops-ci-096-00261,2026-03-22,project-24,cloud-sql,global,dev,security,security,32.713,11.796,0.455,58.302,63.401,0
devops-ci-096-00262,2026-03-23,project-08,cloud-run,asia-south1,dev,finops,security,27.951,7.655,0.406,193.816,70.119,0
devops-ci-096-00263,2026-03-24,project-18,compute,europe-west1,prod,data,reliability,89.19,15.878,0.645,133.61,100,1
devops-ci-096-00264,2026-03-25,project-05,gke,europe-west1,dev,platform,cost,81.855,7.496,0.502,191.064,91.573,1
devops-ci-096-00265,2026-03-26,project-22,bigquery,asia-south1,dev,backend,quality,82.61,3.915,0.517,78.464,67.586,0
devops-ci-096-00266,2026-03-27,project-18,cloud-sql,global,prod,security,quality,60.557,12.007,0.409,128.985,82.337,1
devops-ci-096-00267,2026-03-28,project-09,pubsub,asia-south1,sandbox,platform,reliability,60.232,8.12,0.377,149.39,75.009,1
devops-ci-096-00268,2026-03-29,project-14,cloud-run,global,prod,backend,latency,40.595,6.464,0.327,119.022,58.093,0
devops-ci-096-00269,2026-03-30,project-23,cloud-sql,us-east1,staging,finops,reliability,87.469,6.618,0.788,258.32,100,1
devops-ci-096-00270,2026-03-31,project-18,cloud-sql,us-east1,sandbox,backend,cost,45.341,10.299,0.53,75.028,69.392,0
devops-ci-096-00271,2026-04-01,project-06,cloud-run,global,dev,platform,cost,24.739,6.523,0.784,211.306,82.134,1
devops-ci-096-00272,2026-04-02,project-01,vertex-ai,europe-west1,prod,security,reliability,52.733,8.645,0.64,133.393,80.481,1
devops-ci-096-00273,2026-04-03,project-03,pubsub,us-central1,prod,security,cost,106.887,6.453,0.332,175.635,89.701,1
devops-ci-096-00274,2026-04-04,project-19,compute,us-east1,prod,finops,reliability,87.56,5.556,0.064,61.332,54.794,0
devops-ci-096-00275,2026-04-05,project-14,cloud-run,europe-west1,sandbox,mlops,latency,55.604,18.015,0.539,83.628,92.557,1
devops-ci-096-00276,2026-04-06,project-03,bigquery,europe-west1,prod,backend,security,84.417,4.257,0.337,147.747,72.82,1
devops-ci-096-00277,2026-04-07,project-10,cloud-run,europe-west1,prod,data,cost,53.863,32.419,0.662,13.765,100,1
devops-ci-096-00278,2026-04-08,project-08,gke,europe-west1,prod,data,security,71.584,5.783,0.199,16.76,47.957,0
devops-ci-096-00279,2026-04-09,project-17,pubsub,global,dev,platform,cost,81.688,18.881,0.455,149.01,100,1
devops-ci-096-00280,2026-04-10,project-01,cloud-run,us-central1,dev,platform,quality,16.054,25.349,0.554,111.235,100,1
devops-ci-096-00281,2026-04-11,project-05,cloud-sql,us-east1,staging,security,latency,31.262,8.181,0.895,159.441,84.608,1
devops-ci-096-00282,2026-04-12,project-20,pubsub,europe-west1,dev,security,cost,41.825,4.77,0.765,105.253,67.893,1
devops-ci-096-00283,2026-04-13,project-18,pubsub,europe-west1,prod,security,quality,69.744,14.553,0.511,142.96,97.101,1
devops-ci-096-00284,2026-04-14,project-01,compute,global,prod,platform,latency,76.324,5.798,0.367,0.0,53.087,0
devops-ci-096-00285,2026-04-15,project-11,vertex-ai,global,prod,platform,cost,66.553,12.242,0.554,173.517,96.553,1
devops-ci-096-00286,2026-04-16,project-13,cloud-sql,asia-south1,prod,mlops,security,79.838,24.925,0.808,205.301,100,1
devops-ci-096-00287,2026-04-17,project-06,bigquery,us-east1,dev,finops,quality,40.34,21.717,0.524,75.79,94.185,1
devops-ci-096-00288,2026-04-18,project-11,bigquery,europe-west1,prod,security,cost,84.927,6.531,0.66,19.54,70.913,1
devops-ci-096-00289,2026-04-19,project-02,cloud-sql,us-central1,sandbox,mlops,reliability,54.288,6.066,0.794,81.297,72.801,0
devops-ci-096-00290,2026-04-20,project-24,bigquery,us-central1,staging,security,quality,64.96,8.536,0.766,45.058,76.034,1
devops-ci-096-00291,2026-04-21,project-11,bigquery,europe-west1,dev,mlops,cost,57.002,5.909,0.702,41.044,64.294,0
devops-ci-096-00292,2026-04-22,project-04,cloud-run,europe-west1,prod,data,reliability,64.358,5.474,0.329,126.822,65.308,0
devops-ci-096-00293,2026-04-23,project-10,cloud-sql,europe-west1,sandbox,backend,cost,46.172,5.133,0.496,138.611,65.711,0
devops-ci-096-00294,2026-04-24,project-19,vertex-ai,us-central1,sandbox,finops,reliability,76.669,7.356,0.676,163.47,91.498,1
devops-ci-096-00295,2026-04-25,project-05,compute,asia-south1,prod,backend,security,74.316,5.565,0.703,138.995,83.871,1
devops-ci-096-00296,2026-04-26,project-04,bigquery,us-east1,prod,mlops,security,59.047,2.12,0.597,80.461,58.242,0
devops-ci-096-00297,2026-04-27,project-18,cloud-sql,europe-west1,dev,backend,quality,18.608,8.106,0.364,127.025,56.691,0
devops-ci-096-00298,2026-04-28,project-21,compute,us-central1,prod,backend,security,58.097,11.441,0.422,112.497,78.205,1
devops-ci-096-00299,2026-04-29,project-15,pubsub,global,prod,backend,cost,78.509,8.878,0.622,184.66,96.893,1
devops-ci-096-00300,2026-04-30,project-11,cloud-sql,us-central1,dev,security,latency,31.375,13.878,0.683,201.38,96.636,1
devops-ci-096-00301,2026-05-01,project-01,bigquery,asia-south1,dev,finops,quality,6.697,23.07,0.767,236.076,100,1
devops-ci-096-00302,2026-05-02,project-10,bigquery,us-central1,staging,platform,security,47.136,18.426,0.462,137.89,95.771,1
devops-ci-096-00303,2026-05-03,project-07,cloud-sql,us-east1,sandbox,finops,latency,62.526,8.86,0.717,155.3,90.3,1
devops-ci-096-00304,2026-05-04,project-07,cloud-run,us-central1,prod,data,quality,85.219,8.044,0.561,183.679,95.018,1
devops-ci-096-00305,2026-05-05,project-03,bigquery,us-east1,prod,platform,reliability,67.24,7.744,0.452,21.627,60.577,1
devops-ci-096-00306,2026-05-06,project-20,bigquery,global,staging,finops,reliability,45.808,8.176,0.505,159.288,76.015,0
devops-ci-096-00307,2026-05-07,project-21,compute,asia-south1,prod,finops,security,43.423,9.545,0.548,53.936,64.515,0
devops-ci-096-00308,2026-05-08,project-18,gke,asia-south1,staging,platform,security,29.664,3.732,0.413,193.905,61.823,0
devops-ci-096-00309,2026-05-09,project-22,cloud-sql,europe-west1,prod,finops,cost,52.147,8.616,0.491,130.135,74.518,1
devops-ci-096-00310,2026-05-10,project-16,cloud-run,global,prod,data,quality,51.393,12.472,0.692,82.174,83.293,1
devops-ci-096-00311,2026-05-11,project-20,vertex-ai,global,prod,data,quality,55.587,10.155,0.606,84.347,76.661,1
devops-ci-096-00312,2026-05-12,project-22,cloud-sql,europe-west1,dev,security,latency,33.227,5.281,0.473,74.604,51.387,0
devops-ci-096-00313,2026-05-13,project-23,bigquery,us-central1,staging,security,latency,26.282,8.629,0.482,104.418,61.431,0
devops-ci-096-00314,2026-05-14,project-19,compute,us-central1,prod,security,latency,104.509,22.438,0.956,128.863,100,1
devops-ci-096-00315,2026-05-15,project-14,bigquery,europe-west1,prod,backend,latency,36.445,7.819,0.472,132.106,66.786,1
devops-ci-096-00316,2026-05-16,project-14,bigquery,us-central1,dev,backend,quality,46.061,9.01,0.458,103.013,68.197,1
devops-ci-096-00317,2026-05-17,project-23,vertex-ai,global,dev,data,security,46.143,8.434,0.692,67.785,69.935,1
devops-ci-096-00318,2026-05-18,project-19,vertex-ai,us-east1,dev,backend,security,51.77,8.953,0.546,109.832,74.137,1
devops-ci-096-00319,2026-05-19,project-09,vertex-ai,global,staging,platform,reliability,31.44,5.807,0.614,174.711,71.522,1
devops-ci-096-00320,2026-05-20,project-11,vertex-ai,europe-west1,dev,mlops,security,58.631,9.763,0.688,82.05,79.347,1
devops-ci-096-00321,2026-05-21,project-24,gke,global,sandbox,data,cost,33.479,7.683,0.767,110.126,72.55,0
devops-ci-096-00322,2026-05-22,project-07,cloud-run,asia-south1,prod,platform,reliability,70.987,6.487,0.451,0.0,55.767,0
devops-ci-096-00323,2026-05-23,project-02,bigquery,asia-south1,prod,platform,cost,57.233,12.009,0.441,98.177,77.805,1
devops-ci-096-00324,2026-05-24,project-09,gke,us-east1,staging,backend,quality,21.793,10.901,0.444,5.292,49.375,0
devops-ci-096-00325,2026-05-25,project-14,cloud-sql,us-east1,prod,finops,cost,93.463,4.93,0.825,97.091,87.249,1
devops-ci-096-00326,2026-05-26,project-20,gke,asia-south1,staging,data,reliability,32.375,10.623,0.628,50.595,65.477,1
devops-ci-096-00327,2026-05-27,project-17,cloud-sql,us-central1,staging,finops,quality,22.467,5.536,0.555,134.968,59.889,0
devops-ci-096-00328,2026-05-28,project-19,pubsub,asia-south1,prod,data,latency,87.592,15.431,0.767,162.403,100,1
devops-ci-096-00329,2026-05-29,project-16,cloud-run,us-central1,dev,security,latency,32.772,9.203,0.532,150.883,73.568,1
devops-ci-096-00330,2026-05-30,project-08,cloud-sql,europe-west1,sandbox,platform,cost,26.253,6.333,0.639,112.611,62.753,0
devops-ci-096-00331,2026-05-31,project-22,vertex-ai,europe-west1,prod,backend,quality,90.818,11.063,0.521,80.949,87.64,1
devops-ci-096-00332,2026-06-01,project-16,gke,us-central1,prod,mlops,reliability,60.715,15.656,0.672,157.917,100,1
devops-ci-096-00333,2026-06-02,project-01,gke,us-central1,dev,data,quality,54.175,4.742,0.526,211.859,79.332,1
devops-ci-096-00334,2026-06-03,project-05,cloud-run,europe-west1,prod,backend,latency,40.999,17.045,0.58,223.499,100,1
devops-ci-096-00335,2026-06-04,project-02,pubsub,europe-west1,prod,platform,quality,44.807,4.044,0.685,164.352,73.061,1
devops-ci-096-00336,2026-06-05,project-05,compute,global,dev,security,cost,59.403,9.561,0.423,135.529,77.67,1
devops-ci-096-00337,2026-06-06,project-22,vertex-ai,asia-south1,prod,security,quality,67.196,10.238,0.8,110.948,91.587,1
devops-ci-096-00338,2026-06-07,project-08,vertex-ai,us-central1,dev,platform,reliability,58.164,6.583,0.824,221.154,96.809,1
devops-ci-096-00339,2026-06-08,project-11,cloud-run,europe-west1,prod,mlops,cost,49.616,11.883,0.619,87.596,79.532,1
devops-ci-096-00340,2026-06-09,project-13,bigquery,us-east1,sandbox,finops,reliability,4.374,9.044,0.758,153.794,71.592,0
devops-ci-096-00341,2026-06-10,project-06,gke,us-east1,prod,security,latency,97.892,5.823,0.412,128.876,81.064,1
devops-ci-096-00342,2026-06-11,project-22,pubsub,us-central1,dev,backend,reliability,36.025,9.655,0.897,50.434,73.887,1
devops-ci-096-00343,2026-06-12,project-17,vertex-ai,us-east1,sandbox,backend,reliability,37.484,10.153,0.638,211.844,90.034,1
devops-ci-096-00344,2026-06-13,project-02,vertex-ai,europe-west1,staging,platform,quality,73.353,10.87,0.298,119.807,78.939,1
devops-ci-096-00345,2026-06-14,project-19,cloud-run,asia-south1,prod,mlops,reliability,86.746,6.572,0.666,51.29,76.486,1
devops-ci-096-00346,2026-06-15,project-24,compute,europe-west1,prod,backend,latency,77.109,13.076,0.9,162.27,100,1
devops-ci-096-00347,2026-06-16,project-05,bigquery,us-central1,prod,finops,latency,84.487,6.99,0.343,173.51,83.189,1
devops-ci-096-00348,2026-06-17,project-18,compute,us-central1,staging,security,quality,22.822,5.34,0.842,139.779,70.302,1
devops-ci-096-00349,2026-06-18,project-14,gke,asia-south1,prod,platform,cost,43.985,13.297,0.793,115.021,90.95,1
devops-ci-096-00350,2026-06-19,project-12,cloud-run,asia-south1,dev,data,latency,44.214,4.304,0.303,137.354,56.153,1
devops-ci-096-00351,2026-06-20,project-07,cloud-run,global,staging,backend,security,17.539,10.034,0.767,106.07,71.865,1
devops-ci-096-00352,2026-06-21,project-01,bigquery,asia-south1,prod,data,security,92.749,8.127,0.595,46.597,79.046,1
devops-ci-096-00353,2026-06-22,project-10,compute,europe-west1,prod,backend,security,51.282,27.168,0.471,203.378,100,1
devops-ci-096-00354,2026-06-23,project-23,bigquery,us-central1,prod,backend,quality,52.236,9.518,0.209,51.079,55.255,0
devops-ci-096-00355,2026-06-24,project-15,bigquery,global,prod,backend,reliability,58.815,10.048,0.434,129.523,78.109,1
devops-ci-096-00356,2026-06-25,project-11,compute,europe-west1,sandbox,data,cost,73.903,15.108,0.598,160.812,100,1
devops-ci-096-00357,2026-06-26,project-11,cloud-sql,global,prod,platform,latency,30.406,10.629,0.751,139.48,82.069,1
devops-ci-096-00358,2026-06-27,project-21,gke,us-central1,prod,backend,latency,58.709,14.977,0.075,166.284,82.369,1
devops-ci-096-00359,2026-06-28,project-22,compute,us-east1,dev,security,reliability,38.174,4.185,0.475,146.848,61.166,1
devops-ci-096-00360,2026-06-29,project-03,vertex-ai,us-east1,prod,data,reliability,56.27,7.395,0.634,236.294,93.599,1
devops-ci-096-00361,2026-01-01,project-02,bigquery,global,dev,data,reliability,43.005,14.843,0.68,173.048,98.722,1
devops-ci-096-00362,2026-01-02,project-20,bigquery,asia-south1,prod,finops,cost,81.987,8.464,0.121,190.229,80.422,1
devops-ci-096-00363,2026-01-03,project-10,compute,us-central1,prod,mlops,cost,64.089,8.671,0.679,123.205,84.396,1
devops-ci-096-00364,2026-01-04,project-10,gke,us-east1,staging,platform,quality,59.225,10.133,0.468,172.254,85.873,1
devops-ci-096-00365,2026-01-05,project-01,pubsub,asia-south1,dev,finops,cost,48.853,9.634,0.654,99.828,77.026,1
devops-ci-096-00366,2026-01-06,project-11,gke,europe-west1,staging,security,cost,64.772,15.45,0.751,0.0,85.005,1
devops-ci-096-00367,2026-01-07,project-01,cloud-run,us-east1,prod,data,cost,64.394,9.147,0.393,126.699,76.113,1
devops-ci-096-00368,2026-01-08,project-01,pubsub,asia-south1,dev,platform,security,25.448,15.965,0.439,185.163,88.526,1
devops-ci-096-00369,2026-01-09,project-03,pubsub,europe-west1,prod,data,cost,37.77,3.157,0.787,91.953,61.541,0
devops-ci-096-00370,2026-01-10,project-11,vertex-ai,asia-south1,staging,finops,cost,72.713,6.472,0.947,124.211,91.81,1
devops-ci-096-00371,2026-01-11,project-21,pubsub,europe-west1,staging,mlops,cost,49.439,7.766,0.634,96.638,71.707,1
devops-ci-096-00372,2026-01-12,project-09,cloud-run,asia-south1,staging,backend,latency,53.243,11.087,0.443,89.192,73.017,0
devops-ci-096-00373,2026-01-13,project-04,compute,global,sandbox,backend,latency,67.367,4.903,0.813,76.77,74.669,1
devops-ci-096-00374,2026-01-14,project-19,cloud-run,us-east1,prod,platform,security,81.093,12.32,0.496,122.808,92.399,1
devops-ci-096-00375,2026-01-15,project-02,cloud-sql,us-east1,prod,platform,security,60.07,15.989,0.503,188.349,100,1
devops-ci-096-00376,2026-01-16,project-04,cloud-sql,asia-south1,prod,security,security,72.049,13.208,0.8,183.137,100,1
devops-ci-096-00377,2026-01-17,project-13,vertex-ai,us-east1,prod,finops,security,74.362,12.637,0.89,116.742,100,1
devops-ci-096-00378,2026-01-18,project-23,bigquery,global,dev,finops,quality,10.572,13.771,0.291,101.191,60.775,1
devops-ci-096-00379,2026-01-19,project-16,bigquery,asia-south1,prod,data,quality,45.53,9.736,0.792,96.412,80.433,1
devops-ci-096-00380,2026-01-20,project-06,cloud-sql,global,prod,mlops,quality,43.9,12.58,0.415,134.081,78.797,1
devops-ci-096-00381,2026-01-21,project-10,pubsub,asia-south1,dev,backend,security,9.63,12.665,0.516,122.692,68.875,1
devops-ci-096-00382,2026-01-22,project-24,bigquery,us-east1,prod,mlops,quality,78.843,5.427,0.389,158.239,76.95,1
devops-ci-096-00383,2026-01-23,project-23,pubsub,us-east1,staging,mlops,security,60.309,9.115,0.949,84.964,87.982,1
devops-ci-096-00384,2026-01-24,project-14,bigquery,europe-west1,prod,finops,quality,56.261,19.298,0.75,91.49,100,1
devops-ci-096-00385,2026-01-25,project-14,cloud-sql,europe-west1,sandbox,backend,security,49.106,6.458,0.368,111.786,61.438,1
devops-ci-096-00386,2026-01-26,project-13,cloud-run,global,prod,mlops,cost,103.186,5.357,0.475,74.077,76.043,1
devops-ci-096-00387,2026-01-27,project-15,cloud-sql,us-east1,sandbox,data,quality,65.189,21.999,0.657,137.148,100,1
devops-ci-096-00388,2026-01-28,project-19,gke,europe-west1,dev,platform,latency,34.966,9.161,0.468,137.94,70.11,0
devops-ci-096-00389,2026-01-29,project-02,vertex-ai,us-east1,prod,security,cost,38.332,7.481,0.759,134.948,77.117,1
devops-ci-096-00390,2026-01-30,project-23,gke,us-central1,prod,backend,reliability,56.622,9.452,0.638,127.524,82.8,1
devops-ci-096-00391,2026-01-31,project-07,vertex-ai,us-east1,dev,platform,reliability,25.728,10.419,0.338,82.061,57.113,0
devops-ci-096-00392,2026-02-01,project-16,pubsub,global,prod,platform,security,43.151,11.173,0.491,84.096,70.622,1
devops-ci-096-00393,2026-02-02,project-11,pubsub,global,prod,security,reliability,52.228,14.039,0.37,146.253,85.316,1
devops-ci-096-00394,2026-02-03,project-18,vertex-ai,us-central1,prod,security,quality,73.512,7.49,0.442,81.139,70.509,1
devops-ci-096-00395,2026-02-04,project-03,cloud-run,global,dev,platform,security,51.86,4.796,0.544,80.196,60.077,1
devops-ci-096-00396,2026-02-05,project-07,vertex-ai,asia-south1,dev,data,latency,77.541,10.305,0.544,132.345,89.525,1
devops-ci-096-00397,2026-02-06,project-09,cloud-run,global,staging,platform,quality,57.928,10.404,0.646,152.36,89.38,1
devops-ci-096-00398,2026-02-07,project-01,cloud-sql,global,dev,mlops,security,52.274,10.521,0.513,145.271,81.985,1
devops-ci-096-00399,2026-02-08,project-13,bigquery,us-east1,prod,mlops,cost,62.713,11.277,1.229,119.359,100,1
devops-ci-096-00400,2026-02-09,project-09,gke,asia-south1,staging,platform,quality,24.323,15.552,0.565,156.912,87.459,1
devops-ci-096-00401,2026-02-10,project-17,gke,us-east1,staging,data,security,15.685,14.395,0.714,102.919,79.077,1
devops-ci-096-00402,2026-02-11,project-05,cloud-run,asia-south1,prod,data,cost,81.838,7.948,0.353,237.05,94.113,1
devops-ci-096-00403,2026-02-12,project-02,pubsub,asia-south1,prod,security,latency,59.591,5.803,0.465,74.862,61.59,1
devops-ci-096-00404,2026-02-13,project-10,vertex-ai,global,dev,security,latency,58.939,7.635,0.521,40.514,62.587,0
devops-ci-096-00405,2026-02-14,project-14,gke,asia-south1,prod,mlops,cost,111.318,10.489,0.518,103.667,96.684,1
devops-ci-096-00406,2026-02-15,project-21,pubsub,global,prod,security,cost,67.303,8.457,0.461,63.064,68.621,1
devops-ci-096-00407,2026-02-16,project-05,gke,us-central1,prod,data,security,43.117,13.868,0.428,143.567,83.366,1
devops-ci-096-00408,2026-02-17,project-01,gke,us-east1,staging,finops,reliability,68.13,11.514,0.335,119.361,79.843,1
devops-ci-096-00409,2026-02-18,project-17,compute,europe-west1,prod,platform,security,16.577,14.822,0.415,40.152,60.767,0
devops-ci-096-00410,2026-02-19,project-15,gke,asia-south1,dev,data,reliability,49.634,12.823,0.332,289.243,100,1
devops-ci-096-00411,2026-02-20,project-24,gke,us-central1,prod,mlops,security,67.409,11.041,0.699,184.329,100,1
devops-ci-096-00412,2026-02-21,project-01,pubsub,us-central1,dev,finops,security,53.331,7.074,0.52,149.118,75.118,1
devops-ci-096-00413,2026-02-22,project-13,vertex-ai,asia-south1,sandbox,mlops,quality,42.297,15.664,0.409,100.054,80.259,1
devops-ci-096-00414,2026-02-23,project-22,pubsub,global,staging,platform,quality,33.889,12.082,0.567,154.563,82.438,1
devops-ci-096-00415,2026-02-24,project-01,cloud-run,us-central1,prod,backend,quality,40.903,3.16,0.697,113.93,62.699,0
devops-ci-096-00416,2026-02-25,project-13,cloud-sql,us-east1,prod,platform,latency,86.186,17.42,0.741,148.828,100,1
devops-ci-096-00417,2026-02-26,project-15,gke,us-central1,prod,finops,quality,81.369,4.503,0.468,157.194,78.29,1
devops-ci-096-00418,2026-02-27,project-12,bigquery,europe-west1,sandbox,mlops,quality,69.304,7.48,0.499,1.298,59.364,1
devops-ci-096-00419,2026-02-28,project-24,cloud-sql,us-central1,prod,finops,cost,68.176,7.349,0.732,104.227,81.829,1
devops-ci-096-00420,2026-03-01,project-03,cloud-run,us-central1,dev,security,cost,24.466,7.223,0.665,65.851,58.295,0
devops-ci-096-00421,2026-03-02,project-06,cloud-run,asia-south1,prod,finops,latency,105.893,9.024,0.388,147.433,93.199,1
devops-ci-096-00422,2026-03-03,project-18,compute,global,dev,data,cost,32.461,3.876,0.642,214.673,74.182,1
devops-ci-096-00423,2026-03-04,project-19,compute,us-east1,staging,data,cost,28.441,13.522,0.38,133.305,74.246,1
devops-ci-096-00424,2026-03-05,project-15,cloud-run,europe-west1,dev,backend,reliability,40.609,19.776,0.757,0.0,86.852,1
devops-ci-096-00425,2026-03-06,project-02,pubsub,asia-south1,staging,data,cost,60.529,8.665,0.509,140.573,79.719,1
devops-ci-096-00426,2026-03-07,project-13,cloud-run,global,dev,finops,cost,21.694,8.435,0.894,205.022,88.464,1
devops-ci-096-00427,2026-03-08,project-10,gke,us-central1,prod,mlops,security,70.565,6.113,0.688,181.237,89.472,1
devops-ci-096-00428,2026-03-09,project-14,bigquery,us-east1,prod,platform,quality,65.137,6.858,0.707,187.965,90.957,1
devops-ci-096-00429,2026-03-10,project-12,pubsub,asia-south1,sandbox,security,quality,64.121,10.976,0.521,0.0,66.288,1
devops-ci-096-00430,2026-03-11,project-03,pubsub,us-central1,dev,data,reliability,54.823,18.968,0.58,92.412,97.223,1
devops-ci-096-00431,2026-03-12,project-22,cloud-run,us-east1,prod,backend,latency,58.4,5.884,0.218,193.977,70.088,1
devops-ci-096-00432,2026-03-13,project-12,cloud-sql,europe-west1,sandbox,mlops,quality,71.027,11.817,0.323,144.42,84.799,1
devops-ci-096-00433,2026-03-14,project-06,gke,us-central1,prod,mlops,latency,56.715,8.368,0.701,118.164,81.143,1
devops-ci-096-00434,2026-03-15,project-14,gke,us-east1,dev,mlops,cost,19.419,6.249,0.945,101.891,69.312,1
devops-ci-096-00435,2026-03-16,project-22,cloud-run,us-east1,prod,data,security,50.843,6.824,0.602,104.84,70.077,1
devops-ci-096-00436,2026-03-17,project-16,cloud-run,global,sandbox,data,security,14.739,6.669,0.586,35.297,46.377,0
devops-ci-096-00437,2026-03-18,project-08,cloud-sql,europe-west1,prod,backend,quality,98.479,11.584,0.434,144.661,97.783,1
devops-ci-096-00438,2026-03-19,project-19,gke,us-east1,prod,backend,cost,42.653,4.271,0.208,130.232,51.166,0
devops-ci-096-00439,2026-03-20,project-11,compute,us-central1,prod,security,cost,77.778,10.857,0.593,154.842,95.891,1
devops-ci-096-00440,2026-03-21,project-20,cloud-sql,asia-south1,staging,finops,security,38.074,6.617,0.568,138.937,68.907,1
devops-ci-096-00441,2026-03-22,project-15,bigquery,global,prod,mlops,cost,67.417,8.022,0.755,135.316,88.473,1
