record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-001-00217,2026-02-06,project-13,cloud-run,global,prod,platform,security,40.233,11.987,0.822,70.633,81.122,1
gcp-cost-001-00218,2026-02-07,project-15,vertex-ai,global,staging,finops,security,41.891,6.475,0.614,103.841,66.404,1
gcp-cost-001-00219,2026-02-08,project-05,cloud-run,global,dev,data,security,33.447,8.341,0.79,149.691,80.649,1
gcp-cost-001-00220,2026-02-09,project-20,pubsub,europe-west1,dev,finops,quality,19.397,7.22,0.745,1.64,49.95,0
gcp-cost-001-00221,2026-02-10,project-05,compute,asia-south1,prod,data,security,47.137,11.169,0.512,218.962,92.411,1
gcp-cost-001-00222,2026-02-11,project-02,cloud-run,us-central1,prod,mlops,quality,67.393,22.779,0.368,16.742,92.06,1
gcp-cost-001-00223,2026-02-12,project-07,bigquery,us-east1,prod,data,security,80.937,13.114,0.18,127.031,83.753,1
gcp-cost-001-00224,2026-02-13,project-10,bigquery,us-east1,sandbox,finops,reliability,36.892,5.757,0.375,201.547,68.862,1
gcp-cost-001-00225,2026-02-14,project-18,pubsub,us-east1,staging,mlops,quality,76.443,5.2,0.465,56.85,63.454,0
gcp-cost-001-00226,2026-02-15,project-18,compute,europe-west1,prod,mlops,security,80.979,11.724,0.254,112.35,80.973,1
gcp-cost-001-00227,2026-02-16,project-05,cloud-sql,us-central1,dev,security,security,63.248,8.61,0.335,182.835,80.615,1
gcp-cost-001-00228,2026-02-17,project-09,cloud-run,us-central1,sandbox,finops,cost,55.233,13.881,0.61,94.707,86.882,1
gcp-cost-001-00229,2026-02-18,project-12,pubsub,us-east1,dev,security,reliability,77.932,11.591,0.256,134.217,82.855,1
gcp-cost-001-00230,2026-02-19,project-12,gke,asia-south1,prod,data,security,99.565,5.373,0.563,58.385,75.604,1
gcp-cost-001-00231,2026-02-20,project-05,pubsub,us-central1,prod,mlops,cost,78.666,11.325,0.531,95.628,86.489,1
gcp-cost-001-00232,2026-02-21,project-21,bigquery,us-central1,staging,security,security,50.642,12.068,0.579,141.093,86.724,1
gcp-cost-001-00233,2026-02-22,project-24,vertex-ai,asia-south1,dev,platform,cost,73.694,7.913,0.397,115.294,74.965,1
gcp-cost-001-00234,2026-02-23,project-20,pubsub,europe-west1,prod,data,reliability,68.817,7.406,0.69,127.814,84.156,1
gcp-cost-001-00235,2026-02-24,project-09,pubsub,asia-south1,dev,security,security,66.575,8.808,0.579,216.108,95.634,1
gcp-cost-001-00236,2026-02-25,project-15,compute,us-central1,dev,backend,reliability,54.293,11.418,0.636,69.008,77.968,1
gcp-cost-001-00237,2026-02-26,project-24,compute,europe-west1,sandbox,platform,cost,46.264,7.14,0.517,149.15,72.698,1
gcp-cost-001-00238,2026-02-27,project-21,compute,global,prod,platform,reliability,66.604,7.201,0.699,177.81,90.509,1
gcp-cost-001-00239,2026-02-28,project-07,compute,asia-south1,dev,security,latency,17.742,7.101,0.742,83.533,60.931,0
gcp-cost-001-00240,2026-03-01,project-11,gke,europe-west1,prod,data,security,55.911,7.069,0.529,130.293,73.579,0
gcp-cost-001-00241,2026-03-02,project-08,cloud-run,global,sandbox,platform,security,57.259,11.1,0.511,218.783,95.732,1
gcp-cost-001-00242,2026-03-03,project-13,compute,us-east1,dev,data,quality,64.663,13.112,0.75,170.029,100,1
gcp-cost-001-00243,2026-03-04,project-10,pubsub,us-central1,prod,data,quality,103.943,4.437,0.792,181.296,100,1
gcp-cost-001-00244,2026-03-05,project-22,cloud-run,global,prod,data,latency,70.132,4.973,0.39,36.872,55.177,0
gcp-cost-001-00245,2026-03-06,project-11,compute,asia-south1,prod,mlops,reliability,87.705,10.516,0.787,99.786,97.331,1
gcp-cost-001-00246,2026-03-07,project-17,pubsub,us-east1,staging,backend,quality,60.419,17.866,0.422,114.393,94.286,1
gcp-cost-001-00247,2026-03-08,project-18,vertex-ai,us-central1,dev,mlops,security,30.315,10.909,0.708,156.615,83.684,1
gcp-cost-001-00248,2026-03-09,project-03,cloud-run,asia-south1,dev,finops,quality,44.363,5.87,0.229,105.719,52.656,0
gcp-cost-001-00249,2026-03-10,project-11,cloud-run,us-central1,prod,backend,latency,41.777,19.302,0.539,215.771,100,1
gcp-cost-001-00250,2026-03-11,project-16,cloud-run,europe-west1,prod,backend,quality,43.653,8.148,0.763,122.146,78.809,1
gcp-cost-001-00251,2026-03-12,project-18,bigquery,global,prod,security,cost,49.874,4.982,0.694,126.663,71.842,0
gcp-cost-001-00252,2026-03-13,project-19,pubsub,us-central1,dev,finops,security,57.666,23.04,0.499,218.872,100,1
gcp-cost-001-00253,2026-03-14,project-15,vertex-ai,us-central1,prod,data,latency,90.237,12.122,0.744,88.156,98.764,1
gcp-cost-001-00254,2026-03-15,project-22,cloud-sql,global,prod,platform,cost,67.208,7.138,0.731,152.941,88.067,1
gcp-cost-001-00255,2026-03-16,project-09,gke,us-east1,prod,finops,security,44.749,3.816,0.528,224.648,75.807,1
gcp-cost-001-00256,2026-03-17,project-15,pubsub,us-east1,prod,security,security,74.798,6.484,0.765,0.0,68.084,1
gcp-cost-001-00257,2026-03-18,project-19,cloud-sql,asia-south1,prod,mlops,security,71.977,15.765,0.285,124.422,90.097,1
gcp-cost-001-00258,2026-03-19,project-18,bigquery,global,prod,mlops,quality,70.915,14.117,0.598,51.582,86.212,1
gcp-cost-001-00259,2026-03-20,project-05,cloud-sql,asia-south1,prod,data,security,67.094,9.108,0.554,114.744,80.858,1
gcp-cost-001-00260,2026-03-21,project-21,cloud-run,global,dev,backend,security,45.584,8.218,0.663,159.978,81.665,1
gcp-cost-001-00261,2026-03-22,project-13,gke,global,prod,data,latency,77.077,7.419,0.43,86.047,71.886,0
gcp-cost-001-00262,2026-03-23,project-17,vertex-ai,europe-west1,staging,security,security,40.329,6.472,0.612,241.431,85.845,1
gcp-cost-001-00263,2026-03-24,project-18,vertex-ai,global,dev,backend,cost,73.58,7.028,0.491,117.442,76.464,1
gcp-cost-001-00264,2026-03-25,project-06,cloud-run,europe-west1,prod,platform,latency,75.33,11.489,0.8,155.949,100,1
gcp-cost-001-00265,2026-03-26,project-07,pubsub,us-east1,prod,platform,reliability,70.576,19.287,0.565,74.028,100,1
gcp-cost-001-00266,2026-03-27,project-20,vertex-ai,us-east1,prod,finops,reliability,69.419,16.492,0.407,151.588,99.13,1
gcp-cost-001-00267,2026-03-28,project-01,bigquery,asia-south1,staging,mlops,quality,33.889,5.389,0.37,104.364,52.605,0
gcp-cost-001-00268,2026-03-29,project-05,cloud-sql,us-central1,dev,mlops,security,36.748,14.042,0.606,142.654,87.64,1
gcp-cost-001-00269,2026-03-30,project-06,cloud-sql,europe-west1,staging,finops,reliability,37.615,18.439,0.35,165.535,92.58,1
gcp-cost-001-00270,2026-03-31,project-18,gke,us-east1,prod,security,security,77.185,9.147,0.679,66.066,81.757,1
gcp-cost-001-00271,2026-04-01,project-15,cloud-run,global,dev,platform,latency,73.302,9.307,0.393,77.796,72.472,0
gcp-cost-001-00272,2026-04-02,project-11,bigquery,us-central1,prod,finops,cost,69.558,12.315,0.617,132.74,94.033,1
gcp-cost-001-00273,2026-04-03,project-19,gke,us-east1,prod,mlops,reliability,37.63,12.257,0.623,120.186,81.102,1
gcp-cost-001-00274,2026-04-04,project-17,bigquery,us-east1,sandbox,finops,quality,38.429,10.028,0.958,67.095,80.164,1
gcp-cost-001-00275,2026-04-05,project-21,cloud-sql,us-east1,dev,platform,security,54.549,5.952,0.769,105.232,75.241,1
gcp-cost-001-00276,2026-04-06,project-20,pubsub,global,prod,data,security,72.334,22.368,0.288,117.063,100,1
gcp-cost-001-00277,2026-04-07,project-24,bigquery,us-central1,sandbox,mlops,quality,60.166,14.37,0.465,97.879,85.137,1
gcp-cost-001-00278,2026-04-08,project-20,bigquery,europe-west1,prod,finops,quality,58.408,7.82,0.671,16.122,64.526,0
gcp-cost-001-00279,2026-04-09,project-03,gke,global,staging,backend,security,59.538,9.954,0.793,3.959,72.397,1
gcp-cost-001-00280,2026-04-10,project-04,gke,us-east1,dev,data,reliability,35.667,10.488,0.648,203.582,89.324,1
gcp-cost-001-00281,2026-04-11,project-02,cloud-sql,asia-south1,staging,platform,reliability,34.251,11.192,0.491,170.926,80.214,1
gcp-cost-001-00282,2026-04-12,project-16,cloud-run,us-central1,dev,platform,quality,71.826,7.169,0.534,110.585,76.684,0
gcp-cost-001-00283,2026-04-13,project-18,vertex-ai,us-central1,prod,platform,quality,79.962,8.298,0.554,177.69,92.652,1
gcp-cost-001-00284,2026-04-14,project-04,pubsub,europe-west1,staging,data,quality,30.702,5.906,0.491,0.0,41.711,0
gcp-cost-001-00285,2026-04-15,project-24,vertex-ai,us-east1,prod,mlops,reliability,55.182,15.138,0.637,119.391,94.342,1
gcp-cost-001-00286,2026-04-16,project-15,cloud-sql,asia-south1,staging,backend,quality,43.679,7.709,0.551,193.003,80.707,1
gcp-cost-001-00287,2026-04-17,project-24,vertex-ai,global,prod,backend,reliability,79.02,4.69,0.474,105.519,70.579,1
gcp-cost-001-00288,2026-04-18,project-24,vertex-ai,asia-south1,dev,mlops,latency,16.245,13.399,0.606,80.805,69.944,1
gcp-cost-001-00289,2026-04-19,project-24,bigquery,us-central1,prod,backend,security,19.845,6.524,0.713,73.827,57.89,0
gcp-cost-001-00290,2026-04-20,project-12,compute,asia-south1,prod,security,cost,54.979,5.877,0.51,166.487,75.085,1
gcp-cost-001-00291,2026-04-21,project-15,gke,europe-west1,sandbox,finops,cost,1.272,6.095,0.703,69.016,49.337,0
gcp-cost-001-00292,2026-04-22,project-18,compute,europe-west1,staging,finops,reliability,32.66,10.163,0.559,106.359,70.22,0
gcp-cost-001-00293,2026-04-23,project-20,cloud-run,global,prod,data,quality,54.473,10.578,0.516,223.592,94.415,1
gcp-cost-001-00294,2026-04-24,project-12,vertex-ai,europe-west1,prod,data,security,62.764,10.499,0.54,147.033,86.807,1
gcp-cost-001-00295,2026-04-25,project-15,cloud-sql,asia-south1,staging,backend,latency,60.907,12.209,0.682,100.895,88.389,1
gcp-cost-001-00296,2026-04-26,project-24,bigquery,us-central1,prod,backend,cost,87.72,8.14,0.253,91.401,71.88,0
gcp-cost-001-00297,2026-04-27,project-14,compute,asia-south1,dev,mlops,cost,5.873,21.173,0.686,72.363,86.022,1
gcp-cost-001-00298,2026-04-28,project-09,gke,europe-west1,prod,platform,latency,66.382,5.239,0.897,4.304,67.481,1
gcp-cost-001-00299,2026-04-29,project-16,cloud-sql,europe-west1,sandbox,data,latency,53.732,5.805,0.222,204.069,69.881,1
gcp-cost-001-00300,2026-04-30,project-11,pubsub,global,staging,security,quality,48.814,9.813,0.841,34.295,74.418,1
gcp-cost-001-00301,2026-05-01,project-14,cloud-sql,asia-south1,dev,data,cost,53.943,11.843,0.84,67.68,85.784,1
gcp-cost-001-00302,2026-05-02,project-11,compute,global,dev,data,security,40.861,7.555,0.54,48.752,57.939,1
gcp-cost-001-00303,2026-05-03,project-05,vertex-ai,asia-south1,sandbox,finops,latency,42.829,7.039,0.94,218.813,96.225,1
gcp-cost-001-00304,2026-05-04,project-20,compute,us-central1,dev,backend,quality,45.117,13.688,0.293,143.463,78.906,1
gcp-cost-001-00305,2026-05-05,project-02,bigquery,europe-west1,prod,backend,quality,78.544,6.601,0.646,132.566,84.835,1
gcp-cost-001-00306,2026-05-06,project-17,compute,us-east1,prod,mlops,quality,92.128,12.615,0.675,119.891,100,1
gcp-cost-001-00307,2026-05-07,project-15,cloud-run,us-east1,dev,finops,reliability,73.165,15.827,0.474,54.22,87.034,1
gcp-cost-001-00308,2026-05-08,project-11,bigquery,global,staging,finops,cost,28.042,10.685,0.614,95.558,70.172,0
gcp-cost-001-00309,2026-05-09,project-05,cloud-sql,asia-south1,dev,data,latency,39.754,10.367,0.353,88.976,63.434,1
gcp-cost-001-00310,2026-05-10,project-23,pubsub,us-east1,prod,finops,security,78.068,13.584,0.852,92.897,100,1
gcp-cost-001-00311,2026-05-11,project-24,vertex-ai,europe-west1,prod,platform,quality,55.108,8.215,0.484,82.404,67.413,0
gcp-cost-001-00312,2026-05-12,project-05,vertex-ai,europe-west1,staging,mlops,quality,47.73,10.234,0.923,119.945,90.382,1
gcp-cost-001-00313,2026-05-13,project-24,vertex-ai,us-east1,sandbox,mlops,latency,40.971,8.112,0.806,129.221,80.323,1
gcp-cost-001-00314,2026-05-14,project-05,compute,europe-west1,prod,backend,security,83.419,10.797,0.609,118.16,92.936,1
gcp-cost-001-00315,2026-05-15,project-17,pubsub,global,prod,data,security,70.28,8.928,0.664,249.468,100,1
gcp-cost-001-00316,2026-05-16,project-01,cloud-run,global,prod,platform,cost,32.556,10.791,0.453,166.401,76.695,1
gcp-cost-001-00317,2026-05-17,project-19,cloud-run,us-central1,sandbox,data,reliability,48.482,6.796,0.749,51.518,66.554,1
gcp-cost-001-00318,2026-05-18,project-03,cloud-sql,us-central1,dev,data,cost,53.575,5.852,0.317,108.799,59.367,0
gcp-cost-001-00319,2026-05-19,project-14,bigquery,global,prod,platform,cost,82.159,12.316,0.678,48.406,88.282,1
gcp-cost-001-00320,2026-05-20,project-18,cloud-run,global,staging,backend,quality,7.77,11.45,0.713,141.712,75.057,1
gcp-cost-001-00321,2026-05-21,project-01,cloud-run,us-central1,sandbox,data,security,50.334,3.605,0.729,235.993,85.959,1
gcp-cost-001-00322,2026-05-22,project-03,cloud-run,europe-west1,dev,mlops,security,33.502,14.509,0.328,0.0,57.06,0
gcp-cost-001-00323,2026-05-23,project-16,cloud-sql,global,prod,platform,latency,67.47,7.489,0.63,165.58,87.286,1
gcp-cost-001-00324,2026-05-24,project-04,compute,asia-south1,prod,platform,security,81.059,6.59,0.356,124.787,74.405,1
gcp-cost-001-00325,2026-05-25,project-16,cloud-run,us-central1,dev,platform,cost,40.682,4.759,0.17,47.489,38.219,0
gcp-cost-001-00326,2026-05-26,project-07,compute,us-central1,dev,platform,security,20.294,9.745,0.576,70.286,60.251,1
gcp-cost-001-00327,2026-05-27,project-13,compute,asia-south1,staging,data,security,26.518,5.25,0.808,139.936,70.219,1
gcp-cost-001-00328,2026-05-28,project-19,gke,global,dev,platform,reliability,43.32,12.064,0.627,189.192,92.847,1
gcp-cost-001-00329,2026-05-29,project-23,bigquery,us-east1,sandbox,backend,quality,25.648,7.396,0.7,134.816,70.395,1
gcp-cost-001-00330,2026-05-30,project-15,bigquery,us-central1,prod,finops,reliability,82.596,5.582,0.498,144.843,80.486,1
gcp-cost-001-00331,2026-05-31,project-04,vertex-ai,europe-west1,prod,security,quality,36.612,15.004,0.362,143.115,81.364,1
gcp-cost-001-00332,2026-06-01,project-19,pubsub,us-central1,prod,data,security,64.929,6.661,0.569,22.948,61.529,0
gcp-cost-001-00333,2026-06-02,project-09,bigquery,asia-south1,staging,security,cost,67.295,9.462,0.769,157.456,95.509,1
gcp-cost-001-00334,2026-06-03,project-16,compute,asia-south1,staging,security,security,43.936,13.102,0.632,106.375,83.582,1
gcp-cost-001-00335,2026-06-04,project-05,cloud-sql,global,prod,mlops,quality,75.435,8.855,0.594,152.807,90.138,1
gcp-cost-001-00336,2026-06-05,project-17,gke,global,staging,data,security,29.701,15.846,0.587,119.071,85.279,1
gcp-cost-001-00337,2026-06-06,project-12,bigquery,global,dev,platform,quality,32.585,7.18,0.565,102.451,62.874,0
gcp-cost-001-00338,2026-06-07,project-19,cloud-run,europe-west1,prod,backend,cost,50.182,15.908,0.468,173.101,96.306,1
gcp-cost-001-00339,2026-06-08,project-23,pubsub,europe-west1,prod,mlops,reliability,77.997,9.834,0.253,125.272,77.369,1
gcp-cost-001-00340,2026-06-09,project-17,gke,global,prod,backend,quality,36.418,11.531,0.288,69.27,59.834,0
gcp-cost-001-00341,2026-06-10,project-18,vertex-ai,us-central1,sandbox,security,cost,6.608,4.294,0.645,131.088,54.024,0
gcp-cost-001-00342,2026-06-11,project-23,cloud-run,global,dev,backend,latency,23.802,7.398,0.256,98.634,48.937,0
gcp-cost-001-00343,2026-06-12,project-07,compute,europe-west1,prod,finops,reliability,89.273,11.465,0.715,184.234,100,1
gcp-cost-001-00344,2026-06-13,project-03,bigquery,asia-south1,prod,finops,security,94.891,5.651,0.515,56.336,72.638,1
gcp-cost-001-00345,2026-06-14,project-17,gke,asia-south1,sandbox,finops,security,57.747,14.62,0.508,88.768,85.05,1
gcp-cost-001-00346,2026-06-15,project-23,cloud-run,europe-west1,staging,finops,reliability,38.922,8.915,0.49,103.682,66.695,1
gcp-cost-001-00347,2026-06-16,project-14,pubsub,global,sandbox,security,cost,37.837,15.99,0.596,128.447,90.145,1
gcp-cost-001-00348,2026-06-17,project-11,cloud-run,global,prod,mlops,reliability,37.162,6.457,0.506,65.683,55.362,0
gcp-cost-001-00349,2026-06-18,project-17,bigquery,us-east1,prod,mlops,latency,49.473,18.131,0.328,101.004,85.831,1
gcp-cost-001-00350,2026-06-19,project-05,vertex-ai,europe-west1,staging,mlops,quality,59.091,16.528,0.695,129.326,100,1
gcp-cost-001-00351,2026-06-20,project-02,compute,asia-south1,staging,security,reliability,45.332,3.902,0.249,50.803,41.095,0
gcp-cost-001-00352,2026-06-21,project-04,cloud-sql,europe-west1,staging,mlops,security,76.783,5.104,0.699,248.608,99.504,1
gcp-cost-001-00353,2026-06-22,project-21,cloud-run,us-central1,dev,security,reliability,45.528,6.61,0.52,103.881,64.707,0
gcp-cost-001-00354,2026-06-23,project-10,vertex-ai,global,dev,security,cost,72.347,2.254,0.816,187.906,86.544,1
gcp-cost-001-00355,2026-06-24,project-07,gke,us-east1,dev,platform,security,61.0,11.32,0.428,127.781,81.378,1
gcp-cost-001-00356,2026-06-25,project-17,pubsub,us-east1,prod,security,cost,77.328,14.921,0.448,123.594,95.585,1
gcp-cost-001-00357,2026-06-26,project-06,cloud-run,us-central1,staging,mlops,quality,26.12,8.583,0.607,80.514,62.156,1
gcp-cost-001-00358,2026-06-27,project-06,gke,us-central1,prod,mlops,latency,67.653,11.465,0.495,115.293,84.569,1
gcp-cost-001-00359,2026-06-28,project-13,compute,global,staging,mlops,latency,47.442,8.378,0.235,83.209,56.513,0
gcp-cost-001-00360,2026-06-29,project-19,cloud-sql,asia-south1,prod,platform,reliability,64.449,9.529,0.675,82.016,80.377,1
gcp-cost-001-00361,2026-01-01,project-10,pubsub,global,dev,finops,security,38.494,13.633,0.317,189.067,83.951,1
gcp-cost-001-00362,2026-01-02,project-13,gke,global,prod,platform,security,38.509,5.66,0.533,76.14,56.444,0
gcp-cost-001-00363,2026-01-03,project-10,pubsub,us-east1,dev,security,security,61.871,6.692,0.231,94.51,59.137,1
gcp-cost-001-00364,2026-01-04,project-12,vertex-ai,us-east1,sandbox,platform,reliability,51.752,9.328,0.172,141.473,66.53,1
gcp-cost-001-00365,2026-01-05,project-17,cloud-sql,us-east1,staging,security,reliability,54.499,3.615,0.596,135.213,68.088,1
gcp-cost-001-00366,2026-01-06,project-20,vertex-ai,us-central1,dev,platform,cost,64.27,7.04,0.556,110.713,74.527,1
gcp-cost-001-00367,2026-01-07,project-20,bigquery,us-east1,sandbox,mlops,security,41.248,11.705,0.556,11.427,62.875,0
gcp-cost-001-00368,2026-01-08,project-18,cloud-run,us-central1,prod,finops,security,66.647,4.287,0.712,48.665,65.346,0
gcp-cost-001-00369,2026-01-09,project-12,vertex-ai,global,sandbox,platform,reliability,11.283,16.976,0.612,114.255,81.642,1
gcp-cost-001-00370,2026-01-10,project-21,compute,global,sandbox,platform,security,25.874,14.799,0.402,95.041,71.517,0
gcp-cost-001-00371,2026-01-11,project-08,pubsub,global,prod,data,quality,69.428,4.499,0.571,108.933,70.669,1
gcp-cost-001-00372,2026-01-12,project-12,vertex-ai,asia-south1,prod,mlops,cost,62.193,11.381,0.711,49.809,80.472,1
gcp-cost-001-00373,2026-01-13,project-09,gke,us-central1,prod,mlops,cost,81.552,6.296,0.559,63.983,72.13,1
gcp-cost-001-00374,2026-01-14,project-09,compute,us-central1,prod,platform,latency,77.318,12.935,0.396,111.673,87.389,1
gcp-cost-001-00375,2026-01-15,project-20,cloud-sql,global,dev,mlops,security,67.239,9.084,0.682,100.905,83.315,1
gcp-cost-001-00376,2026-01-16,project-20,compute,europe-west1,staging,data,security,74.633,7.899,0.756,108.906,86.895,1
gcp-cost-001-00377,2026-01-17,project-12,bigquery,us-east1,prod,mlops,reliability,64.778,12.837,0.567,121.357,90.168,1
gcp-cost-001-00378,2026-01-18,project-18,vertex-ai,us-east1,prod,data,security,61.413,12.271,0.523,80.778,80.212,1
gcp-cost-001-00379,2026-01-19,project-12,vertex-ai,global,sandbox,data,reliability,47.332,5.397,0.467,81.734,57.424,1
gcp-cost-001-00380,2026-01-20,project-09,gke,us-east1,staging,finops,latency,0.0,8.189,0.395,125.103,51.177,0
gcp-cost-001-00381,2026-01-21,project-03,bigquery,us-central1,prod,backend,quality,83.246,11.026,0.863,201.307,100,1
gcp-cost-001-00382,2026-01-22,project-03,cloud-sql,us-east1,prod,platform,quality,44.993,8.244,0.481,78.176,63.219,1
gcp-cost-001-00383,2026-01-23,project-02,bigquery,us-east1,sandbox,finops,security,71.808,12.054,0.657,124.141,94.358,1
gcp-cost-001-00384,2026-01-24,project-24,vertex-ai,us-east1,sandbox,backend,latency,32.036,9.458,0.719,136.726,78.385,1
gcp-cost-001-00385,2026-01-25,project-04,compute,global,dev,data,cost,59.37,6.565,0.283,62.179,55.071,0
gcp-cost-001-00386,2026-01-26,project-04,compute,us-central1,dev,platform,quality,58.725,4.886,0.7,161.468,80.002,1
gcp-cost-001-00387,2026-01-27,project-06,compute,global,dev,finops,cost,50.277,10.795,0.774,199.86,99.022,1
gcp-cost-001-00388,2026-01-28,project-02,compute,global,prod,data,cost,70.451,8.226,0.246,135.167,72.174,1
gcp-cost-001-00389,2026-01-29,project-24,gke,us-east1,prod,data,quality,40.287,7.071,0.712,101.802,70.366,0
gcp-cost-001-00390,2026-01-30,project-15,pubsub,asia-south1,prod,mlops,cost,34.508,3.88,0.667,176.5,70.216,0
gcp-cost-001-00391,2026-01-31,project-08,pubsub,us-central1,sandbox,data,quality,44.479,10.854,0.526,166.217,83.544,1
gcp-cost-001-00392,2026-02-01,project-14,cloud-run,us-east1,prod,finops,reliability,46.704,8.348,0.528,86.325,66.894,1
gcp-cost-001-00393,2026-02-02,project-18,cloud-sql,europe-west1,staging,mlops,latency,46.427,7.263,0.549,72.0,62.911,1
gcp-cost-001-00394,2026-02-03,project-10,bigquery,us-east1,staging,security,reliability,21.477,8.869,0.395,65.234,51.55,0
gcp-cost-001-00395,2026-02-04,project-11,gke,global,dev,mlops,cost,65.363,4.588,0.485,212.755,81.584,1
gcp-cost-001-00396,2026-02-05,project-11,pubsub,global,sandbox,security,reliability,37.761,8.197,0.355,215.443,76.186,1
gcp-cost-001-00397,2026-02-06,project-10,pubsub,asia-south1,prod,finops,security,50.047,7.905,0.59,8.785,57.893,0
gcp-cost-001-00398,2026-02-07,project-23,gke,europe-west1,prod,data,cost,116.908,5.226,0.288,115.203,79.992,1
gcp-cost-001-00399,2026-02-08,project-19,pubsub,global,dev,security,cost,19.614,10.082,0.425,84.115,57.531,1
gcp-cost-001-00400,2026-02-09,project-11,cloud-sql,us-east1,staging,finops,quality,40.967,9.705,0.269,157.396,69.352,0
gcp-cost-001-00401,2026-02-10,project-20,compute,us-east1,prod,security,cost,79.221,18.146,0.774,137.277,100,1
gcp-cost-001-00402,2026-02-11,project-24,cloud-sql,europe-west1,staging,finops,latency,30.283,7.746,0.22,150.848,58.372,0
gcp-cost-001-00403,2026-02-12,project-02,cloud-run,asia-south1,prod,mlops,reliability,41.481,20.707,0.965,147.045,100,1
gcp-cost-001-00404,2026-02-13,project-16,pubsub,asia-south1,prod,finops,cost,59.277,3.008,0.538,141.395,67.216,0
gcp-cost-001-00405,2026-02-14,project-18,cloud-run,global,staging,platform,quality,33.39,12.574,0.584,59.985,70.214,1
gcp-cost-001-00406,2026-02-15,project-20,cloud-sql,us-central1,dev,mlops,cost,13.277,12.542,0.443,141.958,70.119,1
gcp-cost-001-00407,2026-02-16,project-14,pubsub,us-east1,prod,mlops,latency,52.891,7.696,0.827,135.406,85.161,1
gcp-cost-001-00408,2026-02-17,project-09,vertex-ai,global,dev,platform,cost,50.113,10.33,0.629,58.886,72.245,0
gcp-cost-001-00409,2026-02-18,project-05,cloud-sql,global,dev,mlops,latency,52.347,7.727,0.887,141.09,87.972,1
gcp-cost-001-00410,2026-02-19,project-23,vertex-ai,asia-south1,staging,mlops,cost,34.258,4.087,0.346,63.921,42.958,0
gcp-cost-001-00411,2026-02-20,project-01,cloud-run,europe-west1,staging,platform,latency,24.048,6.056,0.709,159.912,70.683,1
gcp-cost-001-00412,2026-02-21,project-16,bigquery,us-central1,prod,platform,cost,79.202,7.236,0.316,152.111,77.848,1
gcp-cost-001-00413,2026-02-22,project-03,pubsub,us-east1,prod,finops,reliability,39.054,18.52,0.499,56.827,82.635,1
gcp-cost-001-00414,2026-02-23,project-24,cloud-sql,us-east1,sandbox,security,security,50.86,12.532,0.735,143.556,93.703,1
gcp-cost-001-00415,2026-02-24,project-21,pubsub,europe-west1,prod,mlops,latency,63.252,9.965,0.662,97.843,82.829,1
gcp-cost-001-00416,2026-02-25,project-22,cloud-sql,global,dev,platform,latency,44.216,8.307,0.578,166.966,79.438,1
gcp-cost-001-00417,2026-02-26,project-03,compute,us-east1,dev,backend,reliability,83.831,9.257,0.738,129.319,95.63,1
gcp-cost-001-00418,2026-02-27,project-24,gke,us-central1,staging,data,quality,58.058,10.732,0.569,124.105,83.375,1
gcp-cost-001-00419,2026-02-28,project-20,pubsub,us-central1,prod,security,security,56.716,24.103,0.232,87.791,97.014,1
gcp-cost-001-00420,2026-03-01,project-15,vertex-ai,asia-south1,prod,mlops,reliability,63.564,13.5,0.243,111.699,78.542,1
gcp-cost-001-00421,2026-03-02,project-13,vertex-ai,global,prod,finops,security,72.361,5.005,0.421,46.797,58.564,0
gcp-cost-001-00422,2026-03-03,project-08,cloud-run,asia-south1,dev,mlops,quality,64.744,9.887,0.384,133.127,78.584,1
gcp-cost-001-00423,2026-03-04,project-01,compute,asia-south1,prod,finops,quality,94.563,2.037,0.236,59.193,54.742,0
gcp-cost-001-00424,2026-03-05,project-07,vertex-ai,global,prod,backend,quality,63.413,6.705,0.587,33.247,63.233,1
gcp-cost-001-00425,2026-03-06,project-13,gke,europe-west1,prod,backend,latency,74.737,5.03,0.726,142.275,84.053,1
gcp-cost-001-00426,2026-03-07,project-19,bigquery,europe-west1,sandbox,data,latency,55.32,4.434,0.632,126.865,70.329,1
gcp-cost-001-00427,2026-03-08,project-16,vertex-ai,europe-west1,dev,security,reliability,25.407,12.933,0.414,46.686,60.368,0
gcp-cost-001-00428,2026-03-09,project-01,gke,asia-south1,prod,mlops,latency,85.316,14.008,0.498,111.205,96.193,1
gcp-cost-001-00429,2026-03-10,project-04,compute,global,sandbox,data,latency,46.016,10.356,0.523,74.097,69.38,1
gcp-cost-001-00430,2026-03-11,project-08,bigquery,asia-south1,dev,backend,cost,19.597,6.895,0.216,70.276,40.756,0
gcp-cost-001-00431,2026-03-12,project-19,compute,us-east1,prod,data,cost,83.919,9.08,0.579,90.859,84.074,1
gcp-cost-001-00432,2026-03-13,project-18,pubsub,us-central1,prod,platform,reliability,47.44,6.163,0.797,227.705,92.086,1
gcp-cost-001-00433,2026-03-14,project-23,pubsub,global,dev,backend,security,32.031,6.753,0.521,196.041,73.792,0
gcp-cost-001-00434,2026-03-15,project-08,bigquery,us-central1,prod,mlops,reliability,90.618,17.26,0.292,62.218,91.283,1
