record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,pipeline_failed
devops-ci-066-00221,2026-02-10,project-14,pubsub,us-east1,staging,security,cost,46.695,13.562,0.527,19.786,69.318,1
devops-ci-066-00222,2026-02-11,project-06,cloud-run,global,dev,backend,reliability,56.495,13.157,0.583,148.707,92.564,1
devops-ci-066-00223,2026-02-12,project-18,gke,us-east1,sandbox,backend,latency,62.477,11.439,0.402,54.013,70.505,1
devops-ci-066-00224,2026-02-13,project-13,bigquery,global,staging,mlops,reliability,46.528,20.83,0.449,108.933,96.489,1
devops-ci-066-00225,2026-02-14,project-12,vertex-ai,global,prod,finops,security,51.291,5.652,0.191,160.224,61.191,1
devops-ci-066-00226,2026-02-15,project-22,vertex-ai,asia-south1,sandbox,finops,reliability,54.919,3.708,0.943,154.337,83.386,1
devops-ci-066-00227,2026-02-16,project-14,cloud-sql,global,staging,data,reliability,24.72,12.964,0.51,110.863,72.919,1
devops-ci-066-00228,2026-02-17,project-11,compute,us-east1,dev,backend,reliability,36.242,11.495,0.392,39.192,58.942,0
devops-ci-066-00229,2026-02-18,project-19,cloud-sql,europe-west1,staging,data,quality,107.177,19.658,0.892,165.855,100,1
devops-ci-066-00230,2026-02-19,project-11,vertex-ai,asia-south1,sandbox,data,cost,70.937,6.149,0.653,91.062,75.31,1
devops-ci-066-00231,2026-02-20,project-10,cloud-run,asia-south1,prod,finops,latency,60.89,17.656,0.738,56.784,96.62,1
devops-ci-066-00232,2026-02-21,project-20,compute,us-central1,prod,mlops,latency,62.198,8.324,0.464,111.727,73.725,1
devops-ci-066-00233,2026-02-22,project-13,vertex-ai,asia-south1,prod,finops,quality,58.657,19.347,0.367,139.927,98.924,1
devops-ci-066-00234,2026-02-23,project-10,bigquery,us-east1,staging,platform,latency,55.165,8.49,0.633,119.703,78.729,1
devops-ci-066-00235,2026-02-24,project-19,bigquery,global,prod,security,reliability,44.003,6.012,0.563,85.795,61.646,0
devops-ci-066-00236,2026-02-25,project-13,vertex-ai,us-east1,prod,platform,reliability,53.881,6.374,1.015,68.934,79.309,1
devops-ci-066-00237,2026-02-26,project-02,pubsub,global,dev,security,latency,31.374,5.336,0.701,70.016,58.177,0
devops-ci-066-00238,2026-02-27,project-11,pubsub,asia-south1,sandbox,data,latency,47.014,11.855,0.926,42.767,82.763,1
devops-ci-066-00239,2026-02-28,project-08,pubsub,asia-south1,prod,mlops,reliability,68.672,5.466,0.489,191.562,81.84,1
devops-ci-066-00240,2026-03-01,project-18,bigquery,us-central1,sandbox,data,quality,75.051,14.474,0.281,115.03,86.651,1
devops-ci-066-00241,2026-03-02,project-05,bigquery,global,prod,backend,security,73.742,12.362,0.722,213.98,100,1
devops-ci-066-00242,2026-03-03,project-08,compute,global,prod,security,security,96.324,11.416,0.299,104.522,86.059,1
devops-ci-066-00243,2026-03-04,project-13,cloud-run,global,dev,backend,cost,51.716,22.004,0.418,156.649,100,1
devops-ci-066-00244,2026-03-05,project-06,cloud-run,global,dev,finops,quality,49.93,6.537,0.332,120.354,61.9,0
devops-ci-066-00245,2026-03-06,project-06,pubsub,europe-west1,dev,finops,security,72.037,7.485,0.571,131.01,81.769,1
devops-ci-066-00246,2026-03-07,project-17,compute,europe-west1,prod,security,reliability,82.709,45.658,0.631,227.647,100,1
devops-ci-066-00247,2026-03-08,project-17,bigquery,us-central1,staging,platform,latency,60.659,6.424,0.318,39.572,53.121,0
devops-ci-066-00248,2026-03-09,project-10,bigquery,asia-south1,staging,backend,cost,22.94,10.316,0.537,120.518,68.47,0
devops-ci-066-00249,2026-03-10,project-08,cloud-sql,us-central1,dev,data,latency,49.191,8.007,0.282,116.331,62.735,1
devops-ci-066-00250,2026-03-11,project-23,gke,asia-south1,prod,finops,latency,92.662,7.008,0.466,186.939,92.356,1
devops-ci-066-00251,2026-03-12,project-16,cloud-run,us-central1,prod,mlops,quality,62.833,5.659,0.587,186.94,83.003,1
devops-ci-066-00252,2026-03-13,project-01,cloud-sql,us-central1,prod,mlops,security,102.992,8.517,0.364,90.704,81.888,1
devops-ci-066-00253,2026-03-14,project-20,pubsub,europe-west1,dev,mlops,reliability,28.364,7.557,0.469,228.525,77.302,1
devops-ci-066-00254,2026-03-15,project-16,cloud-run,asia-south1,prod,finops,quality,101.481,8.164,0.332,125.512,84.492,1
devops-ci-066-00255,2026-03-16,project-19,pubsub,us-east1,prod,data,reliability,68.946,3.698,0.477,203.45,79.125,1
devops-ci-066-00256,2026-03-17,project-12,cloud-run,us-central1,dev,data,quality,62.75,4.874,0.516,72.317,61.941,1
devops-ci-066-00257,2026-03-18,project-17,compute,global,prod,finops,latency,32.415,4.839,0.549,254.768,79.005,1
devops-ci-066-00258,2026-03-19,project-20,compute,europe-west1,prod,data,reliability,110.953,6.584,0.679,160.969,100,1
devops-ci-066-00259,2026-03-20,project-15,pubsub,global,prod,data,latency,63.283,10.147,0.68,55.904,77.778,1
devops-ci-066-00260,2026-03-21,project-12,bigquery,us-east1,prod,platform,quality,71.986,12.899,0.502,186.14,100,1
devops-ci-066-00261,2026-03-22,project-02,pubsub,us-central1,dev,finops,security,75.253,6.12,0.476,171.308,82.261,1
devops-ci-066-00262,2026-03-23,project-13,pubsub,us-central1,dev,mlops,reliability,49.765,7.573,0.44,177.415,76.361,1
devops-ci-066-00263,2026-03-24,project-07,gke,europe-west1,dev,backend,latency,45.043,16.618,0.612,106.809,91.537,1
devops-ci-066-00264,2026-03-25,project-04,cloud-run,global,prod,finops,reliability,37.123,16.381,0.338,88.571,75.962,1
devops-ci-066-00265,2026-03-26,project-14,bigquery,us-central1,dev,platform,cost,48.458,9.012,0.699,120.815,80.072,1
devops-ci-066-00266,2026-03-27,project-18,bigquery,global,staging,mlops,quality,0.0,11.4,0.547,17.558,48.306,0
devops-ci-066-00267,2026-03-28,project-09,gke,global,dev,finops,latency,37.677,9.541,0.761,189.183,89.673,1
devops-ci-066-00268,2026-03-29,project-19,cloud-sql,us-east1,prod,mlops,reliability,35.816,20.708,0.362,125.034,91.758,1
devops-ci-066-00269,2026-03-30,project-05,pubsub,global,prod,data,latency,66.588,11.331,0.552,117.547,86.207,1
devops-ci-066-00270,2026-03-31,project-06,pubsub,us-east1,sandbox,backend,security,49.702,27.978,0.715,186.593,100,1
devops-ci-066-00271,2026-04-01,project-06,vertex-ai,asia-south1,prod,backend,quality,76.394,21.171,0.644,178.827,100,1
devops-ci-066-00272,2026-04-02,project-03,gke,europe-west1,sandbox,security,reliability,69.215,6.471,0.298,133.07,69.16,1
devops-ci-066-00273,2026-04-03,project-24,vertex-ai,europe-west1,dev,backend,cost,43.26,7.845,0.16,38.831,44.709,0
devops-ci-066-00274,2026-04-04,project-08,pubsub,global,prod,platform,reliability,47.405,7.228,0.616,222.301,87.436,1
devops-ci-066-00275,2026-04-05,project-06,gke,asia-south1,sandbox,platform,quality,25.062,7.184,0.823,171.698,79.379,1
devops-ci-066-00276,2026-04-06,project-18,bigquery,us-east1,dev,data,security,90.248,17.745,0.524,75.264,100,1
devops-ci-066-00277,2026-04-07,project-20,gke,asia-south1,staging,finops,security,68.859,5.333,0.656,182.646,86.14,1
devops-ci-066-00278,2026-04-08,project-10,cloud-run,us-east1,dev,finops,reliability,21.541,5.849,0.382,158.096,57.613,1
devops-ci-066-00279,2026-04-09,project-22,pubsub,asia-south1,sandbox,mlops,reliability,44.074,10.849,0.805,129.459,87.795,1
devops-ci-066-00280,2026-04-10,project-01,vertex-ai,us-east1,prod,data,quality,76.012,8.611,0.73,185.006,99.227,1
devops-ci-066-00281,2026-04-11,project-15,compute,asia-south1,dev,data,latency,20.941,11.926,0.196,126.283,60.433,0
devops-ci-066-00282,2026-04-12,project-18,pubsub,asia-south1,sandbox,platform,cost,47.287,10.995,0.31,138.919,73.314,0
devops-ci-066-00283,2026-04-13,project-02,compute,asia-south1,dev,backend,cost,36.067,15.15,0.193,178.275,80.727,1
devops-ci-066-00284,2026-04-14,project-14,gke,europe-west1,staging,data,quality,31.394,15.961,0.098,64.904,61.125,1
devops-ci-066-00285,2026-04-15,project-06,compute,europe-west1,prod,backend,quality,74.016,5.961,0.73,59.333,74.017,0
devops-ci-066-00286,2026-04-16,project-08,gke,global,staging,security,reliability,30.183,10.529,0.668,107.981,74.259,1
devops-ci-066-00287,2026-04-17,project-16,gke,us-central1,sandbox,security,security,28.469,8.948,0.684,138.329,74.956,1
devops-ci-066-00288,2026-04-18,project-19,pubsub,us-central1,staging,platform,cost,27.115,5.352,0.407,25.953,40.008,0
devops-ci-066-00289,2026-04-19,project-24,vertex-ai,global,prod,data,quality,48.327,9.09,0.278,131.121,66.976,1
devops-ci-066-00290,2026-04-20,project-04,bigquery,asia-south1,dev,security,security,61.813,8.453,0.812,67.444,79.614,1
devops-ci-066-00291,2026-04-21,project-06,gke,us-central1,prod,mlops,latency,56.422,3.112,0.378,142.616,61.037,1
devops-ci-066-00292,2026-04-22,project-22,cloud-sql,asia-south1,staging,security,quality,24.689,12.05,0.504,80.453,66.131,0
devops-ci-066-00293,2026-04-23,project-22,gke,asia-south1,dev,platform,cost,43.721,16.785,0.649,150.63,99.149,1
devops-ci-066-00294,2026-04-24,project-16,bigquery,us-east1,staging,finops,security,67.666,6.323,0.23,103.691,61.608,0
devops-ci-066-00295,2026-04-25,project-18,pubsub,us-east1,prod,security,security,50.745,10.733,0.426,64.542,67.127,0
devops-ci-066-00296,2026-04-26,project-08,bigquery,us-central1,staging,data,latency,56.647,7.846,0.572,141.225,78.749,1
devops-ci-066-00297,2026-04-27,project-22,bigquery,us-central1,prod,platform,reliability,66.217,6.898,0.589,134.045,79.435,1
devops-ci-066-00298,2026-04-28,project-02,pubsub,us-east1,dev,data,reliability,49.642,8.865,0.103,110.225,57.739,0
devops-ci-066-00299,2026-04-29,project-07,vertex-ai,us-central1,prod,platform,quality,39.896,9.813,0.694,89.413,74.19,1
devops-ci-066-00300,2026-04-30,project-24,gke,us-central1,prod,finops,cost,100.92,18.813,0.441,184.9,100,1
devops-ci-066-00301,2026-05-01,project-17,cloud-sql,europe-west1,prod,finops,reliability,54.69,6.546,0.66,44.81,64.05,0
devops-ci-066-00302,2026-05-02,project-23,pubsub,europe-west1,prod,security,security,75.045,2.939,0.645,193.188,83.872,1
devops-ci-066-00303,2026-05-03,project-05,gke,asia-south1,staging,finops,quality,27.244,10.331,0.511,60.663,60.373,0
devops-ci-066-00304,2026-05-04,project-19,compute,asia-south1,prod,backend,security,50.132,6.492,0.565,201.521,81.858,1
devops-ci-066-00305,2026-05-05,project-24,compute,us-central1,sandbox,security,reliability,43.267,12.59,0.716,120.552,87.161,1
devops-ci-066-00306,2026-05-06,project-23,compute,asia-south1,dev,finops,latency,31.113,6.547,0.664,152.593,71.659,1
devops-ci-066-00307,2026-05-07,project-01,pubsub,us-east1,prod,platform,cost,40.911,13.968,0.605,170.802,92.994,1
devops-ci-066-00308,2026-05-08,project-05,cloud-run,us-east1,prod,platform,security,90.693,8.719,0.396,172.053,91.038,1
devops-ci-066-00309,2026-05-09,project-05,bigquery,asia-south1,staging,platform,security,74.221,3.877,0.486,166.184,76.269,0
devops-ci-066-00310,2026-05-10,project-13,bigquery,europe-west1,staging,security,reliability,45.898,6.559,0.426,137.321,66.305,0
devops-ci-066-00311,2026-05-11,project-07,bigquery,global,staging,mlops,security,71.029,6.372,0.927,168.208,96.703,1
devops-ci-066-00312,2026-05-12,project-16,gke,asia-south1,prod,data,security,64.287,4.356,0.721,22.892,61.238,1
devops-ci-066-00313,2026-05-13,project-07,vertex-ai,global,staging,backend,cost,67.973,8.226,0.682,147.327,88.34,1
devops-ci-066-00314,2026-05-14,project-21,pubsub,asia-south1,prod,security,reliability,81.337,14.502,0.749,166.641,100,1
devops-ci-066-00315,2026-05-15,project-02,pubsub,europe-west1,dev,backend,latency,52.008,9.329,0.423,80.571,66.525,1
devops-ci-066-00316,2026-05-16,project-08,cloud-run,europe-west1,prod,mlops,quality,50.895,8.947,0.416,151.348,75.321,1
devops-ci-066-00317,2026-05-17,project-14,cloud-run,asia-south1,prod,finops,quality,78.072,6.039,0.333,181.178,79.493,1
devops-ci-066-00318,2026-05-18,project-18,cloud-run,us-east1,prod,data,reliability,75.389,7.33,0.271,183.258,79.7,1
devops-ci-066-00319,2026-05-19,project-11,gke,asia-south1,prod,security,cost,63.167,14.68,0.411,96.224,84.779,1
devops-ci-066-00320,2026-05-20,project-16,compute,europe-west1,prod,security,quality,48.643,17.625,0.452,73.594,84.703,1
devops-ci-066-00321,2026-05-21,project-09,pubsub,us-east1,staging,finops,security,41.328,13.276,0.238,167.168,78.151,1
devops-ci-066-00322,2026-05-22,project-03,vertex-ai,europe-west1,sandbox,data,security,60.455,9.609,0.593,178.698,90.395,1
devops-ci-066-00323,2026-05-23,project-11,vertex-ai,global,dev,finops,reliability,71.808,6.052,0.298,236.861,84.226,1
devops-ci-066-00324,2026-05-24,project-09,pubsub,europe-west1,dev,mlops,cost,53.851,8.723,1.022,0.0,74.972,0
devops-ci-066-00325,2026-05-25,project-13,gke,us-central1,staging,mlops,reliability,43.136,6.881,0.412,107.913,61.311,0
devops-ci-066-00326,2026-05-26,project-20,cloud-sql,europe-west1,sandbox,backend,latency,52.039,7.362,0.513,124.373,71.484,0
devops-ci-066-00327,2026-05-27,project-19,bigquery,asia-south1,sandbox,security,latency,30.957,9.112,0.581,74.571,63.306,0
devops-ci-066-00328,2026-05-28,project-19,pubsub,us-east1,dev,security,latency,59.46,7.479,0.751,85.047,76.95,1
devops-ci-066-00329,2026-05-29,project-11,pubsub,us-east1,dev,finops,cost,1.24,7.477,0.524,167.961,60.715,0
devops-ci-066-00330,2026-05-30,project-18,cloud-run,us-central1,prod,backend,quality,77.851,12.791,0.857,38.983,92.774,1
devops-ci-066-00331,2026-05-31,project-20,vertex-ai,us-east1,dev,finops,latency,54.708,9.125,0.513,323.515,100,1
devops-ci-066-00332,2026-06-01,project-23,pubsub,europe-west1,prod,security,latency,75.712,18.132,0.386,99.957,96.894,1
devops-ci-066-00333,2026-06-02,project-19,cloud-sql,us-central1,dev,finops,reliability,40.349,6.751,0.663,7.776,54.213,0
devops-ci-066-00334,2026-06-03,project-07,cloud-run,asia-south1,dev,backend,cost,45.632,4.731,0.462,95.349,57.085,0
devops-ci-066-00335,2026-06-04,project-21,gke,global,dev,backend,quality,47.636,9.469,0.63,118.101,78.04,1
devops-ci-066-00336,2026-06-05,project-05,cloud-run,us-central1,prod,backend,latency,52.385,10.99,0.327,126.33,73.846,1
devops-ci-066-00337,2026-06-06,project-10,bigquery,us-central1,staging,platform,cost,25.794,4.513,0.498,160.675,60.42,0
devops-ci-066-00338,2026-06-07,project-09,bigquery,us-east1,dev,data,reliability,33.229,5.384,0.219,89.647,44.931,0
devops-ci-066-00339,2026-06-08,project-04,vertex-ai,us-central1,prod,finops,quality,60.931,4.284,0.68,95.213,69.007,1
devops-ci-066-00340,2026-06-09,project-10,bigquery,global,staging,platform,cost,20.334,9.089,0.668,126.42,70.141,1
devops-ci-066-00341,2026-06-10,project-08,cloud-sql,us-east1,staging,backend,cost,6.108,10.721,0.613,217.704,80.357,1
devops-ci-066-00342,2026-06-11,project-16,gke,us-central1,prod,security,quality,53.667,5.453,0.877,189.173,89.79,1
devops-ci-066-00343,2026-06-12,project-07,cloud-run,asia-south1,prod,data,latency,56.466,8.566,0.683,70.693,73.965,1
devops-ci-066-00344,2026-06-13,project-22,vertex-ai,us-central1,dev,backend,quality,21.196,8.297,0.555,110.814,62.364,0
devops-ci-066-00345,2026-06-14,project-14,compute,global,dev,backend,reliability,29.088,16.41,0.697,127.285,91.428,1
devops-ci-066-00346,2026-06-15,project-16,cloud-run,us-east1,prod,platform,security,54.175,16.599,0.685,288.41,100,1
devops-ci-066-00347,2026-06-16,project-17,cloud-run,us-east1,staging,security,cost,16.331,9.12,0.693,89.317,64.276,0
devops-ci-066-00348,2026-06-17,project-11,cloud-sql,us-east1,prod,backend,latency,94.639,7.767,0.594,73.937,82.819,1
devops-ci-066-00349,2026-06-18,project-17,gke,asia-south1,sandbox,finops,latency,37.052,8.233,0.58,147.415,73.977,1
devops-ci-066-00350,2026-06-19,project-23,bigquery,us-east1,dev,security,quality,37.994,5.239,0.822,121.203,71.968,1
devops-ci-066-00351,2026-06-20,project-06,gke,europe-west1,dev,platform,latency,43.946,7.598,0.63,179.24,81.299,1
devops-ci-066-00352,2026-06-21,project-09,vertex-ai,global,staging,finops,latency,75.57,7.234,0.144,33.458,53.248,0
devops-ci-066-00353,2026-06-22,project-23,cloud-run,global,staging,security,security,86.699,13.621,0.313,54.077,80.968,1
devops-ci-066-00354,2026-06-23,project-07,bigquery,us-east1,sandbox,backend,reliability,55.924,18.427,0.66,195.922,100,1
devops-ci-066-00355,2026-06-24,project-24,pubsub,global,prod,backend,cost,89.272,9.532,0.19,159.242,83.359,1
devops-ci-066-00356,2026-06-25,project-20,gke,us-east1,dev,backend,reliability,51.994,9.216,0.379,66.625,62.683,0
devops-ci-066-00357,2026-06-26,project-04,vertex-ai,europe-west1,prod,security,latency,71.344,4.235,0.486,236.896,86.409,1
devops-ci-066-00358,2026-06-27,project-14,gke,us-east1,prod,platform,cost,58.459,13.664,0.685,60.459,85.135,1
devops-ci-066-00359,2026-06-28,project-10,vertex-ai,us-central1,dev,security,reliability,60.259,4.828,0.69,69.135,66.588,1
devops-ci-066-00360,2026-06-29,project-18,gke,asia-south1,dev,platform,cost,61.547,5.273,0.675,163.764,81.352,1
devops-ci-066-00361,2026-01-01,project-04,vertex-ai,global,staging,mlops,security,65.448,14.966,0.845,158.689,100,1
devops-ci-066-00362,2026-01-02,project-02,compute,us-central1,dev,security,quality,40.443,11.909,0.355,97.856,68.638,1
devops-ci-066-00363,2026-01-03,project-11,gke,us-central1,sandbox,backend,security,40.363,6.439,0.306,74.971,50.795,0
devops-ci-066-00364,2026-01-04,project-14,compute,us-east1,dev,mlops,latency,26.235,8.434,0.633,0.0,51.017,0
devops-ci-066-00365,2026-01-05,project-22,bigquery,us-east1,sandbox,data,latency,26.913,9.23,0.496,129.094,67.142,1
devops-ci-066-00366,2026-01-06,project-10,bigquery,europe-west1,dev,mlops,cost,35.289,11.601,0.477,177.255,81.965,1
devops-ci-066-00367,2026-01-07,project-20,cloud-sql,us-east1,dev,mlops,cost,49.579,24.05,0.494,111.677,100,1
devops-ci-066-00368,2026-01-08,project-03,pubsub,asia-south1,dev,data,cost,57.951,10.362,0.413,116.862,75.958,1
devops-ci-066-00369,2026-01-09,project-15,vertex-ai,global,dev,security,quality,37.838,15.07,0.348,207.823,90.894,1
devops-ci-066-00370,2026-01-10,project-16,cloud-sql,asia-south1,dev,backend,latency,56.295,5.413,0.503,105.211,65.282,1
devops-ci-066-00371,2026-01-11,project-09,cloud-sql,us-east1,dev,mlops,cost,58.365,11.145,0.708,104.928,86.515,1
devops-ci-066-00372,2026-01-12,project-11,bigquery,global,prod,platform,latency,75.483,12.306,0.677,30.845,83.326,1
devops-ci-066-00373,2026-01-13,project-20,cloud-sql,europe-west1,dev,data,security,67.83,11.691,0.323,102.417,77.26,1
devops-ci-066-00374,2026-01-14,project-22,compute,global,sandbox,security,reliability,31.188,8.346,0.676,135.925,73.872,1
devops-ci-066-00375,2026-01-15,project-16,pubsub,global,prod,finops,reliability,77.962,8.526,0.451,161.573,86.528,1
devops-ci-066-00376,2026-01-16,project-04,bigquery,europe-west1,prod,finops,quality,107.69,9.377,0.415,48.165,81.12,1
devops-ci-066-00377,2026-01-17,project-20,vertex-ai,asia-south1,prod,finops,cost,89.811,7.04,0.301,81.019,70.211,1
devops-ci-066-00378,2026-01-18,project-07,compute,us-central1,prod,finops,quality,81.897,9.128,0.62,105.978,87.118,1
devops-ci-066-00379,2026-01-19,project-03,compute,us-central1,prod,data,security,104.484,9.805,0.835,78.077,100,1
devops-ci-066-00380,2026-01-20,project-23,bigquery,europe-west1,dev,platform,reliability,51.413,8.498,0.86,115.429,84.757,1
devops-ci-066-00381,2026-01-21,project-24,gke,us-east1,dev,platform,cost,48.599,12.25,0.787,157.431,96.097,1
devops-ci-066-00382,2026-01-22,project-03,gke,us-central1,dev,security,quality,54.539,15.635,0.663,223.865,100,1
devops-ci-066-00383,2026-01-23,project-08,gke,europe-west1,dev,platform,reliability,60.372,6.592,0.533,119.444,72.585,0
devops-ci-066-00384,2026-01-24,project-06,compute,asia-south1,prod,mlops,latency,39.443,7.311,0.936,66.892,73.379,0
devops-ci-066-00385,2026-01-25,project-24,vertex-ai,us-central1,prod,mlops,reliability,74.671,9.032,0.771,89.811,87.292,1
devops-ci-066-00386,2026-01-26,project-01,pubsub,us-central1,prod,security,reliability,68.498,4.035,0.57,188.39,80.813,1
devops-ci-066-00387,2026-01-27,project-20,pubsub,europe-west1,prod,backend,cost,64.456,9.543,0.467,80.614,72.928,1
devops-ci-066-00388,2026-01-28,project-18,gke,asia-south1,dev,data,quality,7.423,8.296,0.389,145.86,56.842,0
devops-ci-066-00389,2026-01-29,project-01,vertex-ai,europe-west1,sandbox,platform,cost,28.713,8.426,0.436,208.829,75.424,1
devops-ci-066-00390,2026-01-30,project-11,gke,us-east1,dev,data,latency,56.305,3.827,0.28,89.244,51.451,0
devops-ci-066-00391,2026-01-31,project-06,gke,europe-west1,sandbox,backend,cost,43.86,10.507,0.837,129.599,88.062,1
devops-ci-066-00392,2026-02-01,project-01,vertex-ai,europe-west1,prod,mlops,cost,38.4,6.254,0.613,76.863,60.697,0
devops-ci-066-00393,2026-02-02,project-13,cloud-run,global,prod,security,cost,55.651,8.522,0.601,204.691,90.248,1
devops-ci-066-00394,2026-02-03,project-17,compute,global,prod,backend,latency,73.441,10.444,0.773,0.0,77.129,1
devops-ci-066-00395,2026-02-04,project-02,compute,us-east1,prod,security,cost,99.351,7.883,0.517,34.706,76.323,1
devops-ci-066-00396,2026-02-05,project-02,gke,asia-south1,sandbox,mlops,latency,46.26,11.831,0.724,161.092,92.629,1
devops-ci-066-00397,2026-02-06,project-07,cloud-sql,us-central1,sandbox,mlops,latency,23.521,21.263,0.435,195.156,100,1
devops-ci-066-00398,2026-02-07,project-18,compute,global,dev,backend,cost,48.858,5.238,0.622,164.892,75.139,1
devops-ci-066-00399,2026-02-08,project-13,cloud-run,europe-west1,sandbox,finops,reliability,41.696,5.971,0.617,95.22,64.007,0
devops-ci-066-00400,2026-02-09,project-18,cloud-run,us-central1,prod,platform,cost,67.444,3.45,0.65,256.655,91.834,1
devops-ci-066-00401,2026-02-10,project-13,vertex-ai,europe-west1,prod,security,security,79.989,5.602,0.688,105.675,80.558,1
devops-ci-066-00402,2026-02-11,project-11,vertex-ai,europe-west1,prod,platform,cost,56.036,5.644,0.564,138.986,72.791,1
devops-ci-066-00403,2026-02-12,project-06,gke,europe-west1,prod,platform,quality,66.205,2.877,0.568,63.187,58.98,0
devops-ci-066-00404,2026-02-13,project-15,bigquery,us-central1,sandbox,security,latency,52.067,9.644,0.578,151.438,83.041,1
devops-ci-066-00405,2026-02-14,project-16,gke,asia-south1,prod,data,reliability,67.656,8.762,0.274,115.383,70.541,1
devops-ci-066-00406,2026-02-15,project-16,gke,europe-west1,prod,mlops,cost,86.679,6.887,1.125,74.661,96.67,1
devops-ci-066-00407,2026-02-16,project-17,compute,europe-west1,sandbox,finops,quality,44.492,13.414,0.418,149.143,83.252,1
devops-ci-066-00408,2026-02-17,project-15,gke,us-central1,dev,backend,latency,12.289,11.486,0.621,44.733,59.36,0
devops-ci-066-00409,2026-02-18,project-11,cloud-sql,asia-south1,sandbox,security,latency,61.928,13.879,0.371,76.42,78.189,1
devops-ci-066-00410,2026-02-19,project-03,vertex-ai,asia-south1,dev,mlops,security,38.922,6.429,0.652,216.42,83.005,1
devops-ci-066-00411,2026-02-20,project-20,bigquery,us-east1,dev,finops,security,33.211,9.515,0.518,141.951,72.657,1
devops-ci-066-00412,2026-02-21,project-05,gke,us-east1,prod,security,reliability,76.789,11.571,0.469,89.803,83.386,1
devops-ci-066-00413,2026-02-22,project-03,gke,europe-west1,sandbox,mlops,quality,53.825,11.338,0.596,167.244,90.544,1
devops-ci-066-00414,2026-02-23,project-24,cloud-run,us-central1,prod,mlops,reliability,66.505,12.501,0.474,113.194,85.543,1
devops-ci-066-00415,2026-02-24,project-23,pubsub,us-east1,prod,finops,quality,65.351,6.275,0.474,62.777,63.259,0
devops-ci-066-00416,2026-02-25,project-18,gke,us-central1,prod,data,reliability,55.971,18.632,0.175,72.956,79.829,1
devops-ci-066-00417,2026-02-26,project-09,compute,us-central1,prod,data,latency,79.732,5.883,0.521,110.413,75.97,1
devops-ci-066-00418,2026-02-27,project-08,vertex-ai,us-east1,dev,finops,cost,22.272,10.447,0.434,158.854,70.528,1
devops-ci-066-00419,2026-02-28,project-23,vertex-ai,asia-south1,prod,data,latency,40.346,19.964,0.574,226.942,100,1
devops-ci-066-00420,2026-03-01,project-23,cloud-run,asia-south1,dev,mlops,reliability,60.6,6.688,0.755,33.141,68.073,1
devops-ci-066-00421,2026-03-02,project-11,cloud-sql,global,sandbox,security,security,18.001,9.89,0.417,45.283,50.576,0
devops-ci-066-00422,2026-03-03,project-16,vertex-ai,us-east1,dev,security,quality,21.126,4.968,0.624,127.802,59.464,1
devops-ci-066-00423,2026-03-04,project-22,bigquery,asia-south1,dev,platform,reliability,43.967,8.694,0.232,197.702,72.626,1
devops-ci-066-00424,2026-03-05,project-07,cloud-sql,asia-south1,prod,data,quality,55.489,5.461,0.525,26.019,54.333,0
devops-ci-066-00425,2026-03-06,project-01,pubsub,us-east1,dev,mlops,quality,68.788,7.27,0.38,52.107,61.938,0
devops-ci-066-00426,2026-03-07,project-12,bigquery,us-east1,prod,data,latency,61.245,8.673,0.464,146.196,79.233,1
devops-ci-066-00427,2026-03-08,project-02,pubsub,europe-west1,prod,platform,latency,46.803,7.871,0.428,123.688,67.765,1
devops-ci-066-00428,2026-03-09,project-01,gke,europe-west1,staging,backend,latency,16.827,13.967,0.457,197.649,83.298,1
devops-ci-066-00429,2026-03-10,project-23,compute,asia-south1,dev,platform,cost,46.47,10.01,0.495,137.662,77.022,1
devops-ci-066-00430,2026-03-11,project-24,cloud-run,europe-west1,dev,finops,cost,99.608,4.717,0.766,209.867,100,1
devops-ci-066-00431,2026-03-12,project-22,gke,global,prod,finops,security,49.159,8.008,0.646,113.877,75.108,1
devops-ci-066-00432,2026-03-13,project-22,cloud-run,europe-west1,sandbox,platform,cost,46.007,9.707,0.726,56.676,72.427,1
devops-ci-066-00433,2026-03-14,project-16,vertex-ai,us-east1,prod,finops,cost,81.122,5.594,0.643,100.184,78.561,1
devops-ci-066-00434,2026-03-15,project-06,pubsub,global,dev,backend,security,60.87,5.921,0.825,185.787,91.089,1
devops-ci-066-00435,2026-03-16,project-19,cloud-run,global,prod,security,latency,61.142,13.005,0.679,56.367,83.73,1
devops-ci-066-00436,2026-03-17,project-02,gke,us-central1,sandbox,data,security,28.959,4.697,0.554,111.469,56.741,0
devops-ci-066-00437,2026-03-18,project-04,bigquery,asia-south1,dev,mlops,latency,64.765,14.443,0.564,30.661,80.579,1
devops-ci-066-00438,2026-03-19,project-04,gke,asia-south1,sandbox,platform,quality,65.547,13.154,0.728,147.47,100,1
devops-ci-066-00439,2026-03-20,project-07,cloud-sql,asia-south1,staging,backend,latency,82.635,8.038,0.661,0.0,70.813,1
devops-ci-066-00440,2026-03-21,project-20,cloud-run,europe-west1,prod,finops,cost,70.833,6.231,0.471,113.905,72.427,1
devops-ci-066-00441,2026-03-22,project-01,cloud-sql,europe-west1,dev,mlops,security,26.008,13.447,0.434,29.084,59.911,0
