record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-085-00219,2026-02-08,project-02,compute,us-central1,prod,platform,latency,82.504,10.859,0.267,46.622,70.358,0
genai-rag-085-00220,2026-02-09,project-18,pubsub,europe-west1,dev,platform,cost,39.66,6.498,0.76,104.794,70.925,1
genai-rag-085-00221,2026-02-10,project-15,bigquery,asia-south1,prod,mlops,security,83.992,7.567,0.984,75.322,92.478,1
genai-rag-085-00222,2026-02-11,project-04,cloud-run,us-central1,dev,backend,reliability,45.236,9.13,0.593,36.219,63.173,0
genai-rag-085-00223,2026-02-12,project-03,pubsub,europe-west1,prod,security,security,42.638,8.557,0.475,206.735,81.663,1
genai-rag-085-00224,2026-02-13,project-03,gke,asia-south1,prod,platform,reliability,60.636,10.974,0.248,156.269,78.298,1
genai-rag-085-00225,2026-02-14,project-04,bigquery,us-east1,prod,mlops,quality,64.843,8.6,0.322,24.96,57.672,0
genai-rag-085-00226,2026-02-15,project-09,vertex-ai,us-east1,sandbox,finops,reliability,63.733,6.829,0.662,120.444,78.976,1
genai-rag-085-00227,2026-02-16,project-16,vertex-ai,us-east1,prod,data,cost,59.963,3.696,0.394,75.189,54.366,0
genai-rag-085-00228,2026-02-17,project-18,gke,us-east1,dev,data,quality,52.442,7.224,0.407,136.368,69.343,0
genai-rag-085-00229,2026-02-18,project-05,compute,europe-west1,dev,mlops,reliability,43.835,14.541,0.727,165.51,98.853,1
genai-rag-085-00230,2026-02-19,project-24,pubsub,europe-west1,dev,finops,cost,39.612,7.138,0.189,99.384,51.628,0
genai-rag-085-00231,2026-02-20,project-15,bigquery,asia-south1,prod,finops,reliability,47.624,11.143,0.834,132.9,91.24,1
genai-rag-085-00232,2026-02-21,project-09,gke,europe-west1,prod,platform,latency,57.891,7.05,0.089,182.598,66.456,1
genai-rag-085-00233,2026-02-22,project-11,vertex-ai,asia-south1,dev,backend,latency,53.287,7.228,0.671,107.035,74.61,1
genai-rag-085-00234,2026-02-23,project-17,bigquery,us-east1,prod,platform,security,60.405,11.07,0.426,54.692,69.858,0
genai-rag-085-00235,2026-02-24,project-08,pubsub,global,dev,backend,reliability,22.644,7.946,0.38,82.32,51.771,0
genai-rag-085-00236,2026-02-25,project-15,gke,us-central1,prod,platform,reliability,88.295,9.619,0.517,81.491,83.327,1
genai-rag-085-00237,2026-02-26,project-01,vertex-ai,us-central1,prod,security,reliability,87.794,4.599,0.599,143.165,83.302,1
genai-rag-085-00238,2026-02-27,project-09,vertex-ai,asia-south1,staging,security,quality,12.776,4.188,0.559,140.64,54.319,0
genai-rag-085-00239,2026-02-28,project-07,cloud-run,us-east1,dev,platform,latency,81.341,7.656,0.581,56.382,74.891,1
genai-rag-085-00240,2026-03-01,project-24,vertex-ai,global,dev,platform,latency,32.16,3.515,0.503,240.221,72.095,1
genai-rag-085-00241,2026-03-02,project-16,cloud-sql,us-central1,dev,security,security,30.383,7.513,0.333,83.37,51.978,0
genai-rag-085-00242,2026-03-03,project-11,cloud-run,global,dev,data,cost,70.079,11.876,0.51,31.304,74.653,1
genai-rag-085-00243,2026-03-04,project-12,pubsub,europe-west1,prod,platform,cost,71.515,6.294,0.389,56.289,61.54,0
genai-rag-085-00244,2026-03-05,project-12,pubsub,asia-south1,prod,platform,security,73.825,7.375,0.647,246.108,100,1
genai-rag-085-00245,2026-03-06,project-15,gke,asia-south1,prod,finops,reliability,72.965,4.816,0.597,49.718,64.921,1
genai-rag-085-00246,2026-03-07,project-15,bigquery,europe-west1,staging,mlops,reliability,70.02,13.157,0.5,173.742,98.044,1
genai-rag-085-00247,2026-03-08,project-05,bigquery,global,dev,mlops,security,37.721,7.406,0.459,47.046,53.409,0
genai-rag-085-00248,2026-03-09,project-11,compute,us-east1,prod,security,latency,53.807,9.094,0.521,94.807,72.113,1
genai-rag-085-00249,2026-03-10,project-19,cloud-run,us-central1,sandbox,data,cost,49.87,14.941,0.725,160.573,100,1
genai-rag-085-00250,2026-03-11,project-05,pubsub,europe-west1,prod,platform,latency,72.479,13.762,0.652,85.588,92.781,1
genai-rag-085-00251,2026-03-12,project-11,compute,us-east1,staging,finops,latency,70.85,8.063,0.557,170.649,87.992,1
genai-rag-085-00252,2026-03-13,project-14,bigquery,asia-south1,prod,security,security,73.352,9.78,0.482,76.481,76.517,1
genai-rag-085-00253,2026-03-14,project-17,compute,global,dev,backend,latency,59.399,9.575,0.622,97.864,79.173,1
genai-rag-085-00254,2026-03-15,project-12,gke,us-central1,dev,backend,security,53.744,19.321,0.74,204.975,100,1
genai-rag-085-00255,2026-03-16,project-02,gke,us-central1,sandbox,platform,reliability,55.021,24.399,0.41,136.144,100,1
genai-rag-085-00256,2026-03-17,project-23,pubsub,us-central1,staging,backend,reliability,47.468,10.286,0.569,70.875,70.865,1
genai-rag-085-00257,2026-03-18,project-23,cloud-sql,us-central1,prod,data,reliability,47.179,7.81,0.285,0.0,44.711,0
genai-rag-085-00258,2026-03-19,project-19,vertex-ai,global,staging,mlops,latency,10.74,19.066,0.525,91.546,79.972,1
genai-rag-085-00259,2026-03-20,project-17,compute,us-central1,prod,security,cost,77.347,8.916,0.627,65.095,79.313,1
genai-rag-085-00260,2026-03-21,project-12,bigquery,global,dev,data,reliability,52.706,4.721,0.492,102.989,61.702,0
genai-rag-085-00261,2026-03-22,project-01,gke,europe-west1,prod,security,cost,117.529,7.418,0.416,170.948,97.934,1
genai-rag-085-00262,2026-03-23,project-16,cloud-sql,asia-south1,dev,security,latency,28.029,9.707,0.807,133.351,80.152,1
genai-rag-085-00263,2026-03-24,project-21,gke,global,prod,finops,security,60.904,8.227,0.664,155.25,86.393,1
genai-rag-085-00264,2026-03-25,project-09,cloud-sql,us-central1,prod,data,reliability,79.955,8.693,0.528,81.753,78.67,1
genai-rag-085-00265,2026-03-26,project-17,compute,asia-south1,prod,finops,latency,71.642,6.476,0.494,127.209,76.027,1
genai-rag-085-00266,2026-03-27,project-08,pubsub,europe-west1,staging,mlops,cost,42.055,11.08,0.783,122.658,85.865,1
genai-rag-085-00267,2026-03-28,project-15,compute,us-central1,prod,platform,quality,75.27,5.31,1.001,49.172,80.94,1
genai-rag-085-00268,2026-03-29,project-05,gke,us-east1,staging,finops,security,53.162,14.891,0.448,41.79,75.127,1
genai-rag-085-00269,2026-03-30,project-08,cloud-sql,asia-south1,staging,security,latency,50.044,5.151,0.396,179.599,69.586,1
genai-rag-085-00270,2026-03-31,project-20,bigquery,us-central1,staging,security,latency,36.631,11.971,0.467,48.899,64.229,1
genai-rag-085-00271,2026-04-01,project-20,cloud-sql,us-central1,prod,mlops,reliability,37.334,8.813,0.288,141.915,64.407,0
genai-rag-085-00272,2026-04-02,project-15,pubsub,global,prod,platform,security,63.351,9.19,0.604,108.128,80.525,1
genai-rag-085-00273,2026-04-03,project-20,cloud-sql,global,prod,finops,latency,36.489,3.38,0.464,0.0,36.898,0
genai-rag-085-00274,2026-04-04,project-21,vertex-ai,europe-west1,dev,finops,reliability,66.676,4.606,0.421,166.829,73.148,1
genai-rag-085-00275,2026-04-05,project-01,vertex-ai,global,staging,backend,quality,4.351,9.694,0.61,136.7,65.428,1
genai-rag-085-00276,2026-04-06,project-08,cloud-run,us-east1,sandbox,data,quality,56.191,7.201,0.653,57.437,67.7,1
genai-rag-085-00277,2026-04-07,project-12,cloud-sql,us-central1,staging,data,cost,50.447,11.094,0.707,193.857,96.558,1
genai-rag-085-00278,2026-04-08,project-19,pubsub,global,staging,data,cost,40.946,12.706,0.431,120.001,76.564,1
genai-rag-085-00279,2026-04-09,project-07,cloud-run,us-central1,prod,platform,reliability,64.822,3.823,0.497,127.374,67.578,1
genai-rag-085-00280,2026-04-10,project-11,compute,global,dev,security,reliability,45.082,7.522,0.573,130.724,72.449,1
genai-rag-085-00281,2026-04-11,project-12,bigquery,asia-south1,prod,mlops,reliability,42.553,8.537,0.325,103.451,61.275,1
genai-rag-085-00282,2026-04-12,project-01,compute,europe-west1,sandbox,backend,reliability,52.455,7.584,0.822,96.005,78.826,1
genai-rag-085-00283,2026-04-13,project-15,compute,us-central1,staging,backend,reliability,8.098,7.518,0.494,138.177,57.817,0
genai-rag-085-00284,2026-04-14,project-04,bigquery,europe-west1,sandbox,platform,quality,35.337,10.047,0.461,82.903,64.036,0
genai-rag-085-00285,2026-04-15,project-04,compute,europe-west1,dev,platform,latency,41.725,6.689,0.467,116.626,63.564,0
genai-rag-085-00286,2026-04-16,project-16,pubsub,us-central1,sandbox,platform,cost,56.862,5.845,0.736,66.811,69.043,1
genai-rag-085-00287,2026-04-17,project-12,cloud-run,us-central1,prod,data,quality,73.239,13.935,0.569,91.074,91.345,1
genai-rag-085-00288,2026-04-18,project-13,cloud-run,global,dev,backend,security,43.417,14.484,0.492,33.97,71.166,0
genai-rag-085-00289,2026-04-19,project-03,bigquery,us-central1,staging,data,security,35.622,7.169,0.593,185.013,76.931,1
genai-rag-085-00290,2026-04-20,project-20,bigquery,global,dev,backend,reliability,61.112,15.042,0.911,41.895,94.482,1
genai-rag-085-00291,2026-04-21,project-02,bigquery,europe-west1,prod,finops,quality,87.006,11.446,0.366,83.689,82.174,1
genai-rag-085-00292,2026-04-22,project-21,gke,global,prod,platform,quality,37.377,7.229,0.871,95.27,74.328,1
genai-rag-085-00293,2026-04-23,project-08,gke,asia-south1,prod,security,latency,78.345,8.124,0.381,81.756,71.635,1
genai-rag-085-00294,2026-04-24,project-08,cloud-sql,global,prod,mlops,latency,62.502,16.469,0.544,202.801,100,1
genai-rag-085-00295,2026-04-25,project-11,bigquery,global,prod,mlops,quality,23.247,9.045,0.224,51.986,44.663,0
genai-rag-085-00296,2026-04-26,project-05,cloud-run,europe-west1,prod,platform,security,48.493,5.307,0.609,124.156,68.777,1
genai-rag-085-00297,2026-04-27,project-08,compute,global,sandbox,data,reliability,59.454,14.194,0.494,117.165,88.305,1
genai-rag-085-00298,2026-04-28,project-19,cloud-sql,europe-west1,prod,finops,quality,77.443,11.512,0.561,153.649,96.009,1
genai-rag-085-00299,2026-04-29,project-11,cloud-run,europe-west1,dev,backend,quality,20.182,15.84,0.83,148.713,94.761,1
genai-rag-085-00300,2026-04-30,project-18,compute,us-central1,staging,backend,reliability,57.301,10.173,0.505,185.098,88.461,1
genai-rag-085-00301,2026-05-01,project-23,vertex-ai,asia-south1,prod,backend,security,98.895,8.635,0.754,156.425,100,1
genai-rag-085-00302,2026-05-02,project-16,gke,europe-west1,prod,data,latency,86.293,7.728,0.664,198.77,100,1
genai-rag-085-00303,2026-05-03,project-24,bigquery,asia-south1,dev,platform,reliability,38.87,14.51,0.483,57.09,72.692,0
genai-rag-085-00304,2026-05-04,project-17,vertex-ai,us-east1,prod,security,reliability,77.464,5.337,0.82,111.625,84.544,1
genai-rag-085-00305,2026-05-05,project-12,cloud-sql,us-east1,prod,data,cost,66.137,7.712,0.343,95.292,67.044,0
genai-rag-085-00306,2026-05-06,project-22,bigquery,global,staging,security,cost,26.796,14.06,0.926,41.84,80.697,1
genai-rag-085-00307,2026-05-07,project-05,gke,europe-west1,sandbox,platform,reliability,9.714,6.23,0.481,63.669,44.057,0
genai-rag-085-00308,2026-05-08,project-13,compute,us-east1,prod,security,quality,68.44,4.483,0.441,82.79,61.923,0
genai-rag-085-00309,2026-05-09,project-09,compute,us-east1,prod,security,latency,76.032,5.054,0.497,107.899,71.534,1
genai-rag-085-00310,2026-05-10,project-08,compute,europe-west1,dev,mlops,cost,57.097,10.334,0.489,125.344,79.491,1
genai-rag-085-00311,2026-05-11,project-23,cloud-run,asia-south1,prod,backend,reliability,60.682,5.896,0.598,215.067,87.29,1
genai-rag-085-00312,2026-05-12,project-17,cloud-sql,us-central1,sandbox,platform,latency,60.556,14.637,0.918,103.905,100,1
genai-rag-085-00313,2026-05-13,project-17,compute,us-central1,dev,mlops,cost,40.034,8.802,0.332,134.436,65.775,1
genai-rag-085-00314,2026-05-14,project-09,gke,europe-west1,prod,platform,quality,70.964,4.495,0.452,176.867,76.939,0
genai-rag-085-00315,2026-05-15,project-22,gke,us-east1,dev,mlops,latency,50.217,7.312,0.741,109.621,76.559,1
genai-rag-085-00316,2026-05-16,project-12,cloud-sql,europe-west1,prod,mlops,security,33.165,8.884,0.654,7.405,56.307,0
genai-rag-085-00317,2026-05-17,project-08,gke,asia-south1,dev,backend,cost,31.2,15.811,0.68,128.745,90.388,1
genai-rag-085-00318,2026-05-18,project-12,bigquery,us-east1,prod,data,latency,78.83,7.838,0.357,36.563,63.706,0
genai-rag-085-00319,2026-05-19,project-12,bigquery,us-central1,prod,mlops,security,44.752,9.569,0.764,52.887,72.444,1
genai-rag-085-00320,2026-05-20,project-22,vertex-ai,global,dev,backend,quality,46.25,14.065,0.624,173.432,96.138,1
genai-rag-085-00321,2026-05-21,project-22,pubsub,us-east1,sandbox,backend,cost,22.084,8.096,0.576,90.712,60.009,0
genai-rag-085-00322,2026-05-22,project-04,pubsub,europe-west1,dev,data,security,46.028,13.805,0.388,85.508,74.371,1
genai-rag-085-00323,2026-05-23,project-21,gke,europe-west1,prod,mlops,cost,79.955,4.01,0.513,202.496,84.827,1
genai-rag-085-00324,2026-05-24,project-07,gke,us-central1,prod,mlops,latency,65.561,7.553,0.779,42.436,74.024,1
genai-rag-085-00325,2026-05-25,project-05,vertex-ai,asia-south1,prod,mlops,latency,49.831,10.746,0.565,30.143,66.686,0
genai-rag-085-00326,2026-05-26,project-23,vertex-ai,europe-west1,staging,backend,reliability,19.02,5.959,0.899,88.077,64.871,0
genai-rag-085-00327,2026-05-27,project-11,cloud-sql,us-central1,sandbox,backend,cost,31.288,9.797,0.386,131.711,66.528,1
genai-rag-085-00328,2026-05-28,project-12,compute,us-central1,prod,security,quality,105.579,3.488,0.832,215.111,100,1
genai-rag-085-00329,2026-05-29,project-11,cloud-run,us-central1,dev,data,latency,51.641,15.332,0.509,26.239,75.491,1
genai-rag-085-00330,2026-05-30,project-21,compute,asia-south1,dev,finops,quality,41.506,19.214,0.605,173.81,100,1
genai-rag-085-00331,2026-05-31,project-01,gke,global,prod,finops,latency,31.997,8.457,0.354,111.696,59.611,0
genai-rag-085-00332,2026-06-01,project-09,gke,europe-west1,sandbox,finops,latency,25.892,12.431,0.487,107.942,70.854,1
genai-rag-085-00333,2026-06-02,project-23,vertex-ai,global,sandbox,data,reliability,77.865,32.519,0.273,177.316,100,1
genai-rag-085-00334,2026-06-03,project-22,pubsub,europe-west1,staging,mlops,security,67.359,18.131,0.717,232.07,100,1
genai-rag-085-00335,2026-06-04,project-10,bigquery,asia-south1,prod,data,security,61.036,10.277,0.667,98.912,83.112,1
genai-rag-085-00336,2026-06-05,project-04,vertex-ai,us-east1,dev,data,quality,55.038,10.613,0.594,149.92,86.68,1
genai-rag-085-00337,2026-06-06,project-11,cloud-run,europe-west1,prod,finops,cost,46.951,13.966,0.69,199.18,100,1
genai-rag-085-00338,2026-06-07,project-16,bigquery,europe-west1,sandbox,mlops,security,54.427,11.121,0.473,124.895,79.767,1
genai-rag-085-00339,2026-06-08,project-11,cloud-run,us-east1,prod,mlops,cost,55.074,7.483,0.336,108.996,64.391,0
genai-rag-085-00340,2026-06-09,project-15,bigquery,us-central1,sandbox,security,reliability,58.629,16.547,0.777,71.729,96.785,1
genai-rag-085-00341,2026-06-10,project-09,bigquery,us-central1,dev,mlops,quality,53.915,14.996,0.584,195.143,100,1
genai-rag-085-00342,2026-06-11,project-07,vertex-ai,us-east1,sandbox,finops,latency,55.956,6.754,0.56,216.354,86.496,1
genai-rag-085-00343,2026-06-12,project-02,vertex-ai,us-east1,prod,data,reliability,69.298,5.953,0.635,75.265,71.346,1
genai-rag-085-00344,2026-06-13,project-18,pubsub,global,dev,platform,security,48.868,21.018,0.797,205.176,100,1
genai-rag-085-00345,2026-06-14,project-16,gke,asia-south1,staging,security,security,35.439,8.795,0.479,132.738,69.048,0
genai-rag-085-00346,2026-06-15,project-23,bigquery,asia-south1,staging,finops,reliability,51.82,5.442,0.529,155.417,72.015,1
genai-rag-085-00347,2026-06-16,project-24,pubsub,global,dev,finops,cost,54.159,11.114,0.248,73.732,64.321,0
genai-rag-085-00348,2026-06-17,project-05,vertex-ai,us-central1,prod,finops,cost,64.35,7.118,0.66,74.668,73.12,1
genai-rag-085-00349,2026-06-18,project-17,cloud-run,us-central1,prod,platform,cost,82.085,11.511,0.136,271.337,99.919,1
genai-rag-085-00350,2026-06-19,project-15,pubsub,global,prod,finops,quality,77.071,7.441,0.609,54.096,73.541,1
genai-rag-085-00351,2026-06-20,project-15,pubsub,global,dev,mlops,reliability,49.521,9.449,0.919,160.135,94.898,1
genai-rag-085-00352,2026-06-21,project-12,vertex-ai,global,prod,backend,quality,86.915,8.671,0.469,87.741,79.863,1
genai-rag-085-00353,2026-06-22,project-10,compute,global,prod,platform,security,53.165,11.562,0.649,132.256,87.588,1
genai-rag-085-00354,2026-06-23,project-22,bigquery,us-central1,prod,data,reliability,54.718,6.39,0.765,17.465,63.383,0
genai-rag-085-00355,2026-06-24,project-08,gke,europe-west1,sandbox,mlops,latency,77.287,5.111,0.504,131.57,75.803,1
genai-rag-085-00356,2026-06-25,project-24,compute,us-east1,dev,data,latency,41.394,8.44,0.651,58.373,65.479,1
genai-rag-085-00357,2026-06-26,project-06,vertex-ai,europe-west1,prod,mlops,security,58.866,12.52,0.345,107.101,77.51,1
genai-rag-085-00358,2026-06-27,project-10,gke,europe-west1,dev,security,cost,30.788,7.902,0.39,143.761,63.829,0
genai-rag-085-00359,2026-06-28,project-22,compute,us-central1,dev,platform,security,56.885,6.184,0.678,137.622,78.139,1
genai-rag-085-00360,2026-06-29,project-20,pubsub,asia-south1,dev,security,reliability,48.466,8.826,0.825,103.992,81.598,1
genai-rag-085-00361,2026-01-01,project-06,cloud-sql,us-central1,staging,platform,security,46.673,9.863,0.651,96.429,76.197,1
genai-rag-085-00362,2026-01-02,project-16,bigquery,europe-west1,prod,finops,reliability,84.212,16.203,0.463,24.709,87.09,1
genai-rag-085-00363,2026-01-03,project-11,compute,us-central1,staging,finops,latency,51.002,6.282,0.669,72.751,66.533,0
genai-rag-085-00364,2026-01-04,project-01,cloud-run,global,prod,finops,reliability,63.6,9.463,0.609,180.041,91.911,1
genai-rag-085-00365,2026-01-05,project-22,bigquery,asia-south1,staging,platform,cost,25.736,6.062,0.282,83.922,45.261,0
genai-rag-085-00366,2026-01-06,project-22,cloud-sql,europe-west1,dev,data,latency,47.103,8.241,0.405,107.55,65.574,1
genai-rag-085-00367,2026-01-07,project-19,pubsub,global,prod,platform,reliability,51.607,6.932,0.488,152.86,73.609,1
genai-rag-085-00368,2026-01-08,project-02,cloud-run,us-east1,staging,mlops,reliability,45.702,8.845,0.487,65.657,63.254,1
genai-rag-085-00369,2026-01-09,project-09,bigquery,europe-west1,staging,finops,reliability,9.635,7.357,0.366,63.186,42.563,0
genai-rag-085-00370,2026-01-10,project-22,vertex-ai,global,sandbox,finops,cost,31.191,4.776,0.407,165.354,60.42,0
genai-rag-085-00371,2026-01-11,project-09,cloud-run,asia-south1,prod,mlops,latency,85.073,13.253,0.528,127.249,97.736,1
genai-rag-085-00372,2026-01-12,project-23,compute,asia-south1,dev,backend,quality,30.238,7.465,0.566,132.098,67.076,1
genai-rag-085-00373,2026-01-13,project-03,cloud-sql,asia-south1,sandbox,platform,security,33.014,11.196,1.076,171.592,100,1
genai-rag-085-00374,2026-01-14,project-20,bigquery,us-east1,prod,data,quality,45.651,9.567,0.549,166.043,81.73,1
genai-rag-085-00375,2026-01-15,project-24,vertex-ai,europe-west1,staging,mlops,latency,61.053,5.77,0.685,131.882,78.04,1
genai-rag-085-00376,2026-01-16,project-24,cloud-sql,us-east1,prod,finops,quality,81.629,10.13,0.745,82.131,90.259,1
genai-rag-085-00377,2026-01-17,project-09,compute,asia-south1,staging,platform,cost,42.478,18.214,0.801,205.052,100,1
genai-rag-085-00378,2026-01-18,project-08,cloud-run,us-east1,dev,security,cost,46.829,5.527,0.253,103.539,53.241,0
genai-rag-085-00379,2026-01-19,project-17,pubsub,europe-west1,prod,backend,cost,103.227,9.552,0.92,166.714,100,1
genai-rag-085-00380,2026-01-20,project-18,gke,global,prod,security,latency,66.833,8.987,0.534,72.265,73.59,1
genai-rag-085-00381,2026-01-21,project-03,cloud-sql,europe-west1,prod,data,security,81.788,6.274,0.707,197.3,96.783,1
genai-rag-085-00382,2026-01-22,project-13,gke,global,prod,finops,latency,68.383,7.685,0.627,29.909,68.172,1
genai-rag-085-00383,2026-01-23,project-13,gke,global,dev,finops,cost,42.774,4.676,0.693,112.99,66.614,0
genai-rag-085-00384,2026-01-24,project-20,pubsub,global,prod,platform,latency,30.036,16.957,0.647,129.308,91.581,1
genai-rag-085-00385,2026-01-25,project-22,cloud-run,europe-west1,prod,finops,latency,73.716,5.361,0.351,202.134,80.072,1
genai-rag-085-00386,2026-01-26,project-02,vertex-ai,asia-south1,prod,finops,security,40.847,10.392,0.61,161.072,83.384,1
genai-rag-085-00387,2026-01-27,project-10,vertex-ai,global,prod,platform,security,89.914,8.271,0.437,159.209,89.282,1
genai-rag-085-00388,2026-01-28,project-21,pubsub,europe-west1,staging,security,security,55.634,7.565,0.843,48.212,73.659,1
genai-rag-085-00389,2026-01-29,project-22,vertex-ai,europe-west1,prod,mlops,quality,72.325,13.139,0.51,69.909,84.016,1
genai-rag-085-00390,2026-01-30,project-03,bigquery,us-east1,sandbox,platform,quality,53.424,13.1,0.738,92.833,88.633,1
genai-rag-085-00391,2026-01-31,project-22,cloud-run,asia-south1,staging,mlops,reliability,40.473,6.831,0.323,53.031,49.143,0
genai-rag-085-00392,2026-02-01,project-04,vertex-ai,asia-south1,dev,platform,quality,35.902,5.754,0.793,111.136,69.954,0
genai-rag-085-00393,2026-02-02,project-19,compute,us-central1,sandbox,security,quality,52.547,5.277,0.136,161.282,58.985,0
genai-rag-085-00394,2026-02-03,project-19,compute,europe-west1,prod,security,security,87.037,11.086,0.394,145.733,91.373,1
genai-rag-085-00395,2026-02-04,project-02,bigquery,europe-west1,sandbox,security,latency,40.566,6.734,0.668,87.344,66.028,0
genai-rag-085-00396,2026-02-05,project-22,vertex-ai,us-east1,staging,mlops,cost,0.0,3.585,0.796,157.2,59.15,0
genai-rag-085-00397,2026-02-06,project-08,compute,us-east1,dev,platform,quality,60.346,7.677,0.655,172.243,87.078,1
genai-rag-085-00398,2026-02-07,project-16,vertex-ai,us-east1,sandbox,platform,cost,95.479,9.655,0.581,93.541,89.922,1
genai-rag-085-00399,2026-02-08,project-18,pubsub,global,prod,backend,quality,40.157,7.458,0.06,133.413,53.013,0
genai-rag-085-00400,2026-02-09,project-02,vertex-ai,asia-south1,dev,mlops,cost,17.897,9.938,0.549,75.919,59.739,0
genai-rag-085-00401,2026-02-10,project-03,pubsub,us-east1,dev,backend,reliability,23.717,8.437,0.457,93.141,57.565,0
genai-rag-085-00402,2026-02-11,project-04,cloud-run,us-east1,staging,security,security,52.155,11.984,0.588,34.478,71.825,0
genai-rag-085-00403,2026-02-12,project-14,pubsub,global,prod,finops,latency,65.131,9.962,0.409,51.098,67.807,1
genai-rag-085-00404,2026-02-13,project-08,cloud-sql,asia-south1,dev,finops,reliability,72.348,10.265,0.506,203.715,96.692,1
genai-rag-085-00405,2026-02-14,project-01,gke,global,dev,platform,latency,34.694,11.042,0.498,187.145,82.63,1
genai-rag-085-00406,2026-02-15,project-18,cloud-sql,us-central1,prod,mlops,quality,50.961,8.042,0.581,149.666,78.762,1
genai-rag-085-00407,2026-02-16,project-04,bigquery,asia-south1,sandbox,finops,quality,66.539,9.558,0.46,134.977,81.375,1
genai-rag-085-00408,2026-02-17,project-23,bigquery,asia-south1,prod,mlops,security,76.241,7.358,0.701,52.315,76.017,1
genai-rag-085-00409,2026-02-18,project-05,cloud-sql,europe-west1,prod,mlops,quality,66.406,12.689,0.401,132.729,86.241,1
genai-rag-085-00410,2026-02-19,project-06,vertex-ai,us-central1,staging,mlops,quality,17.107,9.606,0.496,152.498,68.001,0
genai-rag-085-00411,2026-02-20,project-16,bigquery,us-central1,dev,data,cost,40.114,3.861,0.587,79.413,55.175,0
genai-rag-085-00412,2026-02-21,project-07,pubsub,asia-south1,prod,finops,latency,52.881,13.376,0.505,96.141,81.415,1
genai-rag-085-00413,2026-02-22,project-18,cloud-run,us-east1,dev,platform,reliability,102.127,8.817,0.878,77.468,98.345,1
genai-rag-085-00414,2026-02-23,project-22,vertex-ai,asia-south1,sandbox,backend,security,21.25,12.768,0.548,103.009,71.432,1
genai-rag-085-00415,2026-02-24,project-07,bigquery,us-east1,staging,mlops,latency,36.003,12.662,0.492,210.329,90.039,1
genai-rag-085-00416,2026-02-25,project-18,bigquery,asia-south1,prod,finops,security,58.461,16.41,0.4,94.25,86.496,1
genai-rag-085-00417,2026-02-26,project-09,vertex-ai,us-central1,staging,security,quality,84.4,4.646,0.277,54.787,58.065,0
genai-rag-085-00418,2026-02-27,project-20,pubsub,us-east1,dev,platform,reliability,48.258,6.316,0.61,130.22,71.968,1
genai-rag-085-00419,2026-02-28,project-10,compute,europe-west1,prod,security,security,69.952,1.473,0.471,69.24,54.503,0
genai-rag-085-00420,2026-03-01,project-04,cloud-run,asia-south1,prod,platform,latency,71.245,7.715,0.367,108.783,71.647,1
genai-rag-085-00421,2026-03-02,project-06,bigquery,global,prod,data,latency,33.399,6.056,0.791,159.757,76.803,1
genai-rag-085-00422,2026-03-03,project-17,bigquery,global,staging,backend,reliability,23.357,7.081,0.452,115.489,57.359,0
genai-rag-085-00423,2026-03-04,project-12,cloud-sql,us-east1,prod,backend,cost,66.881,6.071,0.402,84.096,63.908,1
genai-rag-085-00424,2026-03-05,project-17,pubsub,europe-west1,prod,data,cost,73.912,23.227,0.732,228.836,100,1
genai-rag-085-00425,2026-03-06,project-23,bigquery,europe-west1,prod,backend,security,59.385,11.375,0.328,125.9,77.167,1
genai-rag-085-00426,2026-03-07,project-20,vertex-ai,global,dev,platform,latency,21.492,6.683,0.728,85.714,61.096,1
genai-rag-085-00427,2026-03-08,project-10,compute,us-central1,dev,data,reliability,38.795,19.476,0.571,0.0,79.007,1
genai-rag-085-00428,2026-03-09,project-15,cloud-sql,europe-west1,sandbox,data,security,34.618,9.084,0.818,134.44,81.548,1
genai-rag-085-00429,2026-03-10,project-01,gke,us-east1,prod,backend,latency,42.99,9.906,0.602,140.923,79.782,1
genai-rag-085-00430,2026-03-11,project-05,cloud-sql,us-central1,staging,finops,latency,42.19,10.178,0.493,118.064,72.988,1
genai-rag-085-00431,2026-03-12,project-07,vertex-ai,global,sandbox,security,cost,19.993,12.377,0.509,178.2,79.68,1
genai-rag-085-00432,2026-03-13,project-04,bigquery,us-east1,prod,platform,quality,79.775,6.555,0.519,219.591,93.405,1
genai-rag-085-00433,2026-03-14,project-21,gke,us-east1,sandbox,finops,quality,41.404,4.712,0.793,94.619,67.04,1
genai-rag-085-00434,2026-03-15,project-10,cloud-run,us-central1,prod,mlops,security,71.704,10.017,0.42,137.398,83.207,1
genai-rag-085-00435,2026-03-16,project-02,gke,us-central1,prod,mlops,security,94.958,5.103,0.643,90.162,80.796,1
genai-rag-085-00436,2026-03-17,project-22,bigquery,us-central1,staging,data,reliability,29.077,6.526,0.543,215.585,75.849,1
genai-rag-085-00437,2026-03-18,project-10,cloud-sql,europe-west1,sandbox,platform,latency,42.01,5.458,0.508,194.506,73.584,1
genai-rag-085-00438,2026-03-19,project-20,cloud-sql,europe-west1,prod,finops,security,76.266,6.807,0.639,101.444,79.735,1
genai-rag-085-00439,2026-03-20,project-07,pubsub,us-east1,prod,data,cost,91.594,4.722,0.79,154.628,93.276,1
