record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,evaluation_passed
genai-rag-045-00221,2026-02-10,project-17,cloud-run,us-east1,staging,security,security,29.434,15.882,0.422,138.128,82.274,1
genai-rag-045-00222,2026-02-11,project-13,gke,europe-west1,prod,finops,security,59.687,10.229,0.561,70.626,74.693,1
genai-rag-045-00223,2026-02-12,project-01,gke,global,staging,mlops,security,33.146,9.231,0.749,174.808,84.848,1
genai-rag-045-00224,2026-02-13,project-12,bigquery,us-central1,prod,backend,latency,73.386,10.822,0.588,143.512,92.445,1
genai-rag-045-00225,2026-02-14,project-12,cloud-run,us-central1,staging,finops,cost,31.926,6.673,0.417,9.252,42.689,0
genai-rag-045-00226,2026-02-15,project-17,cloud-run,global,sandbox,data,quality,44.656,7.149,0.602,83.196,65.513,1
genai-rag-045-00227,2026-02-16,project-10,gke,us-east1,dev,platform,security,57.894,7.626,0.568,154.346,80.446,1
genai-rag-045-00228,2026-02-17,project-17,cloud-run,us-east1,sandbox,platform,quality,67.5,12.49,0.508,24.211,74.079,1
genai-rag-045-00229,2026-02-18,project-01,gke,europe-west1,prod,data,security,43.973,7.833,0.709,187.443,85.818,1
genai-rag-045-00230,2026-02-19,project-16,cloud-sql,us-east1,prod,security,latency,99.513,26.147,0.407,34.343,100,1
genai-rag-045-00231,2026-02-20,project-06,gke,europe-west1,prod,finops,quality,57.034,5.626,0.334,98.346,59.121,0
genai-rag-045-00232,2026-02-21,project-02,cloud-run,europe-west1,staging,data,reliability,46.644,12.163,0.377,147.991,79.483,1
genai-rag-045-00233,2026-02-22,project-06,pubsub,us-central1,dev,platform,security,60.431,9.906,0.573,133.285,83.757,1
genai-rag-045-00234,2026-02-23,project-17,gke,asia-south1,dev,finops,cost,45.933,6.298,0.674,130.035,73.325,1
genai-rag-045-00235,2026-02-24,project-21,compute,us-east1,prod,security,latency,58.85,8.946,0.797,240.129,100,1
genai-rag-045-00236,2026-02-25,project-01,compute,europe-west1,prod,security,reliability,85.234,11.768,0.612,256.716,100,1
genai-rag-045-00237,2026-02-26,project-15,cloud-sql,asia-south1,prod,backend,quality,47.455,14.019,0.479,125.425,84.376,1
genai-rag-045-00238,2026-02-27,project-08,cloud-run,asia-south1,prod,mlops,cost,45.575,10.363,0.189,109.554,62.723,0
genai-rag-045-00239,2026-02-28,project-05,compute,us-central1,prod,data,cost,44.636,10.413,0.567,92.133,73.201,1
genai-rag-045-00240,2026-03-01,project-22,compute,us-east1,prod,finops,cost,50.257,5.592,0.535,154.76,71.932,1
genai-rag-045-00241,2026-03-02,project-15,cloud-sql,us-central1,prod,finops,latency,61.659,3.286,0.544,235.489,82.63,1
genai-rag-045-00242,2026-03-03,project-14,cloud-sql,us-east1,dev,mlops,reliability,79.877,12.797,0.433,144.144,93.993,1
genai-rag-045-00243,2026-03-04,project-03,cloud-run,us-central1,prod,data,cost,87.81,8.081,0.541,38.672,74.164,1
genai-rag-045-00244,2026-03-05,project-11,gke,asia-south1,dev,finops,quality,21.95,6.967,0.591,107.131,60.247,0
genai-rag-045-00245,2026-03-06,project-01,compute,us-east1,dev,data,quality,28.519,6.402,0.651,196.256,76.325,1
genai-rag-045-00246,2026-03-07,project-06,vertex-ai,asia-south1,dev,finops,reliability,55.625,15.942,0.512,72.927,85.222,1
genai-rag-045-00247,2026-03-08,project-16,bigquery,global,prod,backend,reliability,77.702,5.757,0.71,110.101,81.535,1
genai-rag-045-00248,2026-03-09,project-10,compute,us-east1,prod,data,quality,114.849,4.053,0.464,98.51,80.26,1
genai-rag-045-00249,2026-03-10,project-13,cloud-run,europe-west1,dev,mlops,reliability,51.562,11.414,0.692,136.082,88.745,1
genai-rag-045-00250,2026-03-11,project-03,cloud-sql,us-central1,dev,data,quality,24.934,7.453,0.629,121.675,65.877,1
genai-rag-045-00251,2026-03-12,project-21,vertex-ai,us-east1,staging,security,cost,37.577,5.873,0.899,38.412,63.922,1
genai-rag-045-00252,2026-03-13,project-20,compute,us-east1,prod,security,quality,85.619,14.65,0.535,71.043,93.235,1
genai-rag-045-00253,2026-03-14,project-09,gke,us-central1,dev,security,security,14.883,7.547,0.53,190.828,69.198,0
genai-rag-045-00254,2026-03-15,project-18,pubsub,us-central1,prod,platform,quality,91.564,13.635,0.568,16.034,86.081,1
genai-rag-045-00255,2026-03-16,project-22,vertex-ai,asia-south1,prod,security,quality,42.369,6.96,0.62,106.717,68.332,0
genai-rag-045-00256,2026-03-17,project-05,cloud-sql,us-east1,dev,security,quality,73.791,8.66,0.749,122.123,90.058,1
genai-rag-045-00257,2026-03-18,project-15,pubsub,global,prod,platform,quality,57.926,11.09,0.498,189.221,91.175,1
genai-rag-045-00258,2026-03-19,project-07,pubsub,europe-west1,staging,security,security,37.171,2.814,0.674,110.741,59.316,0
genai-rag-045-00259,2026-03-20,project-23,vertex-ai,global,staging,data,security,45.379,8.44,0.435,51.372,58.293,0
genai-rag-045-00260,2026-03-21,project-19,vertex-ai,us-central1,dev,mlops,latency,20.387,3.136,0.066,130.881,35.85,0
genai-rag-045-00261,2026-03-22,project-09,pubsub,europe-west1,prod,platform,quality,62.407,8.326,0.342,136.855,73.198,0
genai-rag-045-00262,2026-03-23,project-10,gke,global,sandbox,data,security,71.589,6.796,0.551,91.098,73.484,1
genai-rag-045-00263,2026-03-24,project-02,cloud-run,asia-south1,prod,platform,quality,81.116,8.372,0.481,142.541,85.547,1
genai-rag-045-00264,2026-03-25,project-09,vertex-ai,us-central1,dev,mlops,reliability,38.932,7.702,0.612,81.503,64.903,1
genai-rag-045-00265,2026-03-26,project-08,bigquery,asia-south1,prod,mlops,security,51.585,13.797,0.589,136.511,90.771,1
genai-rag-045-00266,2026-03-27,project-17,pubsub,global,sandbox,data,cost,49.991,25.314,0.818,105.201,100,1
genai-rag-045-00267,2026-03-28,project-09,bigquery,global,sandbox,mlops,latency,55.512,7.334,0.592,136.786,77.21,1
genai-rag-045-00268,2026-03-29,project-20,vertex-ai,us-east1,dev,mlops,reliability,41.926,5.465,0.421,232.938,76.131,1
genai-rag-045-00269,2026-03-30,project-13,compute,us-east1,staging,backend,latency,32.187,11.695,0.505,97.971,70.516,1
genai-rag-045-00270,2026-03-31,project-15,gke,europe-west1,prod,finops,reliability,62.024,5.412,0.495,54.167,59.561,0
genai-rag-045-00271,2026-04-01,project-06,cloud-run,us-central1,staging,security,latency,60.201,10.091,0.7,149.291,90.888,1
genai-rag-045-00272,2026-04-02,project-11,cloud-run,global,prod,platform,reliability,66.404,7.897,0.792,98.578,83.764,1
genai-rag-045-00273,2026-04-03,project-15,vertex-ai,global,prod,platform,reliability,91.825,11.22,0.607,154.532,100,1
genai-rag-045-00274,2026-04-04,project-24,bigquery,us-central1,prod,finops,quality,84.596,20.037,0.153,162.732,100,1
genai-rag-045-00275,2026-04-05,project-02,cloud-sql,us-east1,sandbox,platform,reliability,74.396,8.614,0.418,162.963,84.533,1
genai-rag-045-00276,2026-04-06,project-18,cloud-sql,asia-south1,dev,security,reliability,39.789,16.187,0.723,132.029,96.255,1
genai-rag-045-00277,2026-04-07,project-13,pubsub,us-central1,dev,platform,reliability,23.433,5.519,0.938,103.541,69.009,0
genai-rag-045-00278,2026-04-08,project-11,vertex-ai,europe-west1,dev,platform,security,31.622,16.022,0.455,52.055,71.969,1
genai-rag-045-00279,2026-04-09,project-22,cloud-run,us-central1,prod,security,quality,56.695,10.729,0.615,286.46,100,1
genai-rag-045-00280,2026-04-10,project-01,vertex-ai,europe-west1,prod,backend,cost,48.892,6.386,0.343,48.396,51.076,0
genai-rag-045-00281,2026-04-11,project-18,cloud-sql,us-central1,prod,security,quality,80.473,11.897,0.742,159.319,100,1
genai-rag-045-00282,2026-04-12,project-04,bigquery,global,dev,mlops,quality,42.974,11.354,0.47,95.42,71.899,0
genai-rag-045-00283,2026-04-13,project-05,cloud-sql,us-central1,dev,platform,latency,71.346,5.357,0.634,84.448,71.976,1
genai-rag-045-00284,2026-04-14,project-20,vertex-ai,asia-south1,dev,data,cost,40.918,11.016,0.756,142.877,87.322,1
genai-rag-045-00285,2026-04-15,project-20,pubsub,global,dev,finops,cost,29.789,19.454,0.407,34.087,75.035,1
genai-rag-045-00286,2026-04-16,project-03,gke,us-central1,dev,data,security,64.207,7.314,0.498,224.858,89.76,1
genai-rag-045-00287,2026-04-17,project-01,bigquery,global,prod,data,cost,42.033,5.32,0.566,143.388,67.846,0
genai-rag-045-00288,2026-04-18,project-04,gke,global,dev,security,cost,57.659,11.651,0.66,82.23,82.458,1
genai-rag-045-00289,2026-04-19,project-01,cloud-run,us-central1,prod,platform,cost,70.743,9.756,0.914,162.404,100,1
genai-rag-045-00290,2026-04-20,project-04,compute,global,prod,data,reliability,40.232,7.216,0.718,87.92,68.87,1
genai-rag-045-00291,2026-04-21,project-19,bigquery,asia-south1,dev,mlops,security,75.458,8.201,0.665,80.819,80.607,1
genai-rag-045-00292,2026-04-22,project-10,vertex-ai,asia-south1,prod,backend,security,52.398,4.945,0.646,19.693,55.36,1
genai-rag-045-00293,2026-04-23,project-10,gke,global,staging,data,cost,17.113,13.909,0.521,57.113,65.008,1
genai-rag-045-00294,2026-04-24,project-18,gke,us-east1,sandbox,data,reliability,13.657,6.551,0.448,125.731,54.081,0
genai-rag-045-00295,2026-04-25,project-13,pubsub,us-east1,prod,data,cost,71.109,10.75,0.906,10.21,83.17,1
genai-rag-045-00296,2026-04-26,project-24,pubsub,us-east1,prod,security,security,64.441,10.224,0.286,82.896,68.509,1
genai-rag-045-00297,2026-04-27,project-10,compute,us-central1,prod,security,reliability,85.968,12.83,0.683,250.791,100,1
genai-rag-045-00298,2026-04-28,project-05,vertex-ai,us-east1,sandbox,security,cost,57.804,9.168,0.598,48.839,69.676,1
genai-rag-045-00299,2026-04-29,project-02,vertex-ai,global,staging,backend,reliability,65.094,7.327,0.473,133.576,75.914,1
genai-rag-045-00300,2026-04-30,project-16,vertex-ai,us-central1,sandbox,data,quality,52.906,11.816,0.538,41.153,70.919,1
genai-rag-045-00301,2026-05-01,project-24,pubsub,global,prod,mlops,cost,84.104,8.87,1.045,164.8,100,1
genai-rag-045-00302,2026-05-02,project-07,pubsub,us-central1,staging,security,quality,22.506,15.174,0.42,129.879,76.924,0
genai-rag-045-00303,2026-05-03,project-09,compute,us-central1,sandbox,data,reliability,2.326,9.457,0.785,144.033,71.36,1
genai-rag-045-00304,2026-05-04,project-02,bigquery,global,prod,data,reliability,61.571,7.02,0.548,69.791,67.288,0
genai-rag-045-00305,2026-05-05,project-18,vertex-ai,global,prod,backend,security,75.557,6.371,0.554,158.445,83.807,1
genai-rag-045-00306,2026-05-06,project-06,cloud-run,asia-south1,staging,security,latency,52.032,21.008,0.561,187.856,100,1
genai-rag-045-00307,2026-05-07,project-14,vertex-ai,us-east1,prod,backend,security,70.111,7.252,0.447,178.935,83.2,1
genai-rag-045-00308,2026-05-08,project-15,bigquery,europe-west1,dev,security,quality,80.633,5.882,0.536,93.51,74.343,1
genai-rag-045-00309,2026-05-09,project-19,vertex-ai,us-central1,sandbox,mlops,latency,62.062,8.989,0.3,117.712,70.362,1
genai-rag-045-00310,2026-05-10,project-16,cloud-sql,asia-south1,staging,mlops,security,52.467,8.217,0.617,78.658,70.602,1
genai-rag-045-00311,2026-05-11,project-10,bigquery,global,prod,data,security,58.814,12.078,0.121,124.107,71.101,1
genai-rag-045-00312,2026-05-12,project-10,bigquery,europe-west1,prod,platform,reliability,66.276,7.878,0.661,114.87,81.465,1
genai-rag-045-00313,2026-05-13,project-02,pubsub,us-east1,prod,finops,cost,56.64,7.609,0.592,184.866,85.258,1
genai-rag-045-00314,2026-05-14,project-17,compute,us-east1,sandbox,platform,reliability,37.576,6.696,0.616,113.256,66.852,0
genai-rag-045-00315,2026-05-15,project-18,cloud-sql,asia-south1,prod,data,quality,59.122,7.784,0.647,213.883,92.692,1
genai-rag-045-00316,2026-05-16,project-23,cloud-run,us-east1,dev,data,quality,53.746,8.174,0.496,98.619,69.626,0
genai-rag-045-00317,2026-05-17,project-04,cloud-sql,global,dev,security,quality,57.431,4.896,0.53,174.466,75.518,1
genai-rag-045-00318,2026-05-18,project-19,cloud-sql,asia-south1,prod,data,quality,89.429,15.488,0.333,240.328,100,1
genai-rag-045-00319,2026-05-19,project-08,cloud-run,global,sandbox,finops,cost,62.69,7.745,0.616,80.057,73.248,0
genai-rag-045-00320,2026-05-20,project-17,gke,us-east1,prod,finops,cost,64.567,12.063,0.511,145.767,89.888,1
genai-rag-045-00321,2026-05-21,project-04,gke,europe-west1,staging,mlops,latency,71.419,8.619,0.593,133.504,85.332,1
genai-rag-045-00322,2026-05-22,project-10,vertex-ai,us-east1,prod,mlops,quality,67.004,8.126,0.523,98.742,75.117,1
genai-rag-045-00323,2026-05-23,project-08,cloud-sql,asia-south1,staging,mlops,reliability,68.758,4.934,0.714,101.288,75.339,0
genai-rag-045-00324,2026-05-24,project-11,pubsub,europe-west1,dev,finops,security,53.288,11.878,0.304,105.105,72.334,0
genai-rag-045-00325,2026-05-25,project-02,cloud-sql,europe-west1,dev,backend,reliability,21.825,20.899,0.552,168.252,100,1
genai-rag-045-00326,2026-05-26,project-23,compute,us-central1,prod,mlops,reliability,56.152,14.359,0.385,49.132,73.798,1
genai-rag-045-00327,2026-05-27,project-08,bigquery,us-central1,sandbox,security,security,39.329,3.557,0.962,156.115,78.502,1
genai-rag-045-00328,2026-05-28,project-12,gke,us-central1,prod,backend,quality,12.936,7.158,0.759,37.755,53.301,0
genai-rag-045-00329,2026-05-29,project-02,pubsub,asia-south1,dev,mlops,latency,68.734,12.249,0.591,155.885,96.056,1
genai-rag-045-00330,2026-05-30,project-23,pubsub,europe-west1,staging,backend,latency,60.66,13.414,0.68,203.929,100,1
genai-rag-045-00331,2026-05-31,project-08,pubsub,us-central1,dev,mlops,quality,56.759,14.507,0.429,127.825,87.371,1
genai-rag-045-00332,2026-06-01,project-13,cloud-sql,europe-west1,prod,finops,quality,42.558,21.512,0.641,91.007,100,1
genai-rag-045-00333,2026-06-02,project-01,cloud-sql,global,staging,finops,security,64.002,5.572,0.61,126.893,75.257,1
genai-rag-045-00334,2026-06-03,project-01,compute,us-central1,staging,backend,reliability,45.77,5.568,0.458,158.058,68.092,0
genai-rag-045-00335,2026-06-04,project-22,vertex-ai,us-east1,prod,finops,security,79.139,4.276,0.535,92.396,69.875,0
genai-rag-045-00336,2026-06-05,project-11,compute,global,staging,security,cost,48.766,9.698,0.784,74.008,77.93,1
genai-rag-045-00337,2026-06-06,project-09,cloud-sql,asia-south1,dev,mlops,quality,43.615,11.714,0.826,121.473,89.223,1
genai-rag-045-00338,2026-06-07,project-03,vertex-ai,asia-south1,prod,finops,latency,69.525,10.418,0.363,80.935,73.15,1
genai-rag-045-00339,2026-06-08,project-04,bigquery,europe-west1,prod,finops,cost,64.889,11.631,0.334,69.974,71.745,0
genai-rag-045-00340,2026-06-09,project-17,compute,global,dev,backend,latency,36.625,7.149,0.71,46.13,61.077,0
genai-rag-045-00341,2026-06-10,project-03,cloud-run,us-east1,prod,finops,reliability,57.965,8.788,0.516,87.2,71.57,0
genai-rag-045-00342,2026-06-11,project-16,vertex-ai,europe-west1,prod,mlops,cost,65.786,16.763,0.356,98.136,88.91,1
genai-rag-045-00343,2026-06-12,project-02,bigquery,asia-south1,prod,backend,quality,88.431,8.393,0.409,192.62,92.94,1
genai-rag-045-00344,2026-06-13,project-11,cloud-sql,global,prod,finops,quality,18.418,11.229,0.77,210.187,90.25,1
genai-rag-045-00345,2026-06-14,project-15,compute,global,staging,mlops,cost,60.99,10.273,0.574,184.507,92.314,1
genai-rag-045-00346,2026-06-15,project-24,pubsub,global,prod,backend,latency,45.744,20.68,0.595,126.054,100,1
genai-rag-045-00347,2026-06-16,project-02,bigquery,us-east1,dev,finops,latency,54.446,8.552,0.326,185.203,77.43,1
genai-rag-045-00348,2026-06-17,project-17,pubsub,asia-south1,staging,platform,latency,80.854,5.652,0.447,133.69,76.628,1
genai-rag-045-00349,2026-06-18,project-05,vertex-ai,asia-south1,sandbox,finops,security,42.162,4.568,0.477,105.929,57.558,0
genai-rag-045-00350,2026-06-19,project-18,gke,us-central1,staging,backend,cost,41.703,5.51,0.651,237.96,84.94,1
genai-rag-045-00351,2026-06-20,project-04,pubsub,us-east1,staging,data,latency,28.511,6.672,0.413,95.485,53.927,0
genai-rag-045-00352,2026-06-21,project-23,cloud-run,europe-west1,prod,mlops,latency,36.336,8.045,0.459,100.289,62.18,0
genai-rag-045-00353,2026-06-22,project-14,compute,us-central1,prod,backend,security,53.659,7.464,0.608,57.86,65.915,0
genai-rag-045-00354,2026-06-23,project-12,bigquery,us-central1,prod,backend,cost,76.018,9.508,0.571,117.395,85.897,1
genai-rag-045-00355,2026-06-24,project-15,compute,asia-south1,dev,mlops,cost,65.802,5.503,0.471,138.33,72.529,1
genai-rag-045-00356,2026-06-25,project-07,bigquery,us-central1,dev,data,cost,68.169,5.517,0.388,78.553,61.768,0
genai-rag-045-00357,2026-06-26,project-21,pubsub,asia-south1,prod,mlops,security,28.58,14.872,0.298,130.114,74.109,1
genai-rag-045-00358,2026-06-27,project-20,pubsub,asia-south1,prod,data,quality,81.804,5.171,0.322,175.428,77.55,1
genai-rag-045-00359,2026-06-28,project-07,cloud-run,europe-west1,dev,mlops,cost,39.538,13.969,0.685,58.796,78.982,1
genai-rag-045-00360,2026-06-29,project-03,gke,asia-south1,staging,finops,latency,27.208,9.819,0.893,82.633,75.739,1
genai-rag-045-00361,2026-01-01,project-02,cloud-run,us-east1,prod,finops,reliability,76.362,8.057,0.509,98.998,77.779,0
genai-rag-045-00362,2026-01-02,project-12,compute,europe-west1,staging,data,cost,38.83,7.48,0.713,75.147,66.958,0
genai-rag-045-00363,2026-01-03,project-14,bigquery,europe-west1,staging,finops,latency,64.394,11.126,0.607,115.808,86.632,1
genai-rag-045-00364,2026-01-04,project-03,pubsub,europe-west1,dev,backend,latency,57.271,13.664,0.649,129.364,93.508,1
genai-rag-045-00365,2026-01-05,project-14,pubsub,us-east1,sandbox,platform,security,26.179,12.584,0.441,81.021,65.776,1
genai-rag-045-00366,2026-01-06,project-22,cloud-run,us-east1,sandbox,mlops,security,64.131,12.323,0.763,163.995,100,1
genai-rag-045-00367,2026-01-07,project-12,cloud-sql,us-east1,prod,finops,cost,64.782,12.486,0.379,18.622,67.788,1
genai-rag-045-00368,2026-01-08,project-23,cloud-run,us-east1,dev,mlops,latency,57.935,9.732,0.848,116.321,89.629,1
genai-rag-045-00369,2026-01-09,project-03,gke,asia-south1,prod,backend,quality,73.952,6.312,0.432,159.099,78.933,1
genai-rag-045-00370,2026-01-10,project-02,compute,global,prod,platform,security,83.085,11.021,0.415,157.098,92.231,1
genai-rag-045-00371,2026-01-11,project-21,compute,us-east1,prod,mlops,security,61.236,4.887,0.839,180.558,88.532,1
genai-rag-045-00372,2026-01-12,project-16,pubsub,us-east1,prod,backend,security,88.998,11.267,0.637,199.817,100,1
genai-rag-045-00373,2026-01-13,project-07,gke,us-east1,dev,data,security,52.865,9.625,0.444,47.897,63.486,1
genai-rag-045-00374,2026-01-14,project-03,vertex-ai,asia-south1,prod,platform,cost,53.619,3.297,0.431,161.001,65.024,1
genai-rag-045-00375,2026-01-15,project-01,bigquery,global,sandbox,mlops,cost,23.36,8.112,0.298,147.243,59.007,1
genai-rag-045-00376,2026-01-16,project-12,vertex-ai,europe-west1,dev,finops,reliability,43.481,5.246,0.549,128.48,65.411,0
genai-rag-045-00377,2026-01-17,project-02,compute,global,prod,platform,quality,53.889,8.419,0.5,186.053,83.138,1
genai-rag-045-00378,2026-01-18,project-17,cloud-run,us-central1,prod,mlops,reliability,59.461,16.591,0.398,197.146,100,1
genai-rag-045-00379,2026-01-19,project-04,pubsub,asia-south1,prod,data,quality,71.172,11.583,0.439,126.305,85.722,1
genai-rag-045-00380,2026-01-20,project-21,pubsub,us-east1,prod,platform,latency,59.128,14.565,0.757,88.759,94.119,1
genai-rag-045-00381,2026-01-21,project-13,compute,europe-west1,prod,security,latency,79.175,10.113,0.446,99.739,81.464,1
genai-rag-045-00382,2026-01-22,project-02,cloud-run,us-central1,prod,security,security,62.222,9.278,0.602,150.481,86.442,1
genai-rag-045-00383,2026-01-23,project-15,gke,us-central1,sandbox,data,cost,71.283,6.659,0.555,220.035,92.0,1
genai-rag-045-00384,2026-01-24,project-13,cloud-run,europe-west1,dev,platform,cost,33.988,9.202,0.398,207.525,77.561,1
genai-rag-045-00385,2026-01-25,project-05,gke,us-central1,dev,platform,quality,30.032,11.766,0.509,186.314,82.951,1
genai-rag-045-00386,2026-01-26,project-24,pubsub,global,prod,backend,reliability,77.967,7.075,0.74,165.437,93.823,1
genai-rag-045-00387,2026-01-27,project-06,gke,us-east1,prod,security,latency,97.895,13.108,0.687,169.895,100,1
genai-rag-045-00388,2026-01-28,project-08,cloud-sql,us-central1,prod,backend,cost,71.876,4.064,0.337,55.97,54.597,1
genai-rag-045-00389,2026-01-29,project-24,compute,asia-south1,sandbox,security,latency,68.792,5.768,0.777,119.308,82.13,1
genai-rag-045-00390,2026-01-30,project-08,cloud-sql,us-central1,prod,security,security,79.521,6.283,0.092,127.662,64.33,0
genai-rag-045-00391,2026-01-31,project-24,vertex-ai,us-east1,prod,mlops,quality,48.801,5.519,0.711,111.471,71.099,1
genai-rag-045-00392,2026-02-01,project-03,cloud-sql,europe-west1,prod,security,quality,70.433,9.996,0.402,133.248,81.478,1
genai-rag-045-00393,2026-02-02,project-10,cloud-run,global,prod,finops,latency,68.857,7.145,0.366,170.753,78.483,1
genai-rag-045-00394,2026-02-03,project-24,pubsub,us-central1,prod,backend,security,60.286,13.268,0.774,87.178,91.862,1
genai-rag-045-00395,2026-02-04,project-07,bigquery,global,prod,data,quality,53.815,5.187,0.948,117.856,81.306,1
genai-rag-045-00396,2026-02-05,project-02,pubsub,europe-west1,dev,backend,quality,66.673,21.005,0.714,183.768,100,1
genai-rag-045-00397,2026-02-06,project-06,gke,europe-west1,staging,platform,security,37.264,16.641,0.547,172.74,96.208,1
genai-rag-045-00398,2026-02-07,project-22,vertex-ai,global,prod,mlops,security,40.633,14.966,0.645,95.737,85.679,1
genai-rag-045-00399,2026-02-08,project-04,cloud-sql,us-east1,prod,finops,latency,45.84,8.781,0.422,163.071,75.084,1
genai-rag-045-00400,2026-02-09,project-22,cloud-sql,asia-south1,sandbox,data,quality,20.62,11.222,0.923,144.39,86.764,1
genai-rag-045-00401,2026-02-10,project-01,bigquery,europe-west1,sandbox,security,latency,62.167,6.106,0.548,47.931,62.176,1
genai-rag-045-00402,2026-02-11,project-08,compute,global,sandbox,mlops,latency,31.261,7.555,1.001,53.194,71.362,1
genai-rag-045-00403,2026-02-12,project-11,bigquery,us-central1,staging,security,reliability,21.775,12.961,0.574,159.922,81.276,1
genai-rag-045-00404,2026-02-13,project-19,cloud-sql,global,prod,security,latency,73.91,4.941,0.543,141.408,77.024,1
genai-rag-045-00405,2026-02-14,project-17,gke,asia-south1,sandbox,finops,reliability,37.6,6.585,0.636,89.296,63.807,1
genai-rag-045-00406,2026-02-15,project-11,vertex-ai,us-central1,prod,mlops,reliability,72.287,8.305,0.531,88.792,76.213,1
genai-rag-045-00407,2026-02-16,project-14,pubsub,us-central1,prod,data,cost,71.862,17.805,0.783,192.277,100,1
genai-rag-045-00408,2026-02-17,project-03,vertex-ai,global,sandbox,platform,security,46.617,7.541,0.655,157.329,79.78,1
genai-rag-045-00409,2026-02-18,project-14,compute,asia-south1,sandbox,platform,cost,35.259,7.581,0.352,0.0,42.35,0
genai-rag-045-00410,2026-02-19,project-24,bigquery,global,sandbox,platform,cost,39.009,13.023,0.543,117.366,80.161,1
genai-rag-045-00411,2026-02-20,project-05,cloud-run,us-east1,prod,data,reliability,106.44,14.478,0.481,168.901,100,1
genai-rag-045-00412,2026-02-21,project-21,cloud-run,europe-west1,staging,data,latency,18.591,11.476,0.603,4.816,55.092,0
genai-rag-045-00413,2026-02-22,project-19,compute,us-east1,staging,backend,quality,69.511,11.773,0.918,93.129,97.51,1
genai-rag-045-00414,2026-02-23,project-06,cloud-sql,global,prod,data,cost,22.463,13.594,0.509,164.637,81.406,1
genai-rag-045-00415,2026-02-24,project-01,pubsub,global,prod,platform,security,57.335,5.985,0.979,25.41,72.003,0
genai-rag-045-00416,2026-02-25,project-06,compute,global,sandbox,security,reliability,50.782,11.412,0.802,76.601,83.643,1
genai-rag-045-00417,2026-02-26,project-09,compute,us-east1,dev,mlops,security,66.204,3.91,0.661,122.553,73.302,0
genai-rag-045-00418,2026-02-27,project-21,pubsub,us-east1,staging,backend,latency,55.744,10.977,0.411,118.238,76.751,1
genai-rag-045-00419,2026-02-28,project-21,bigquery,us-east1,prod,finops,security,58.796,17.135,0.651,203.185,100,1
genai-rag-045-00420,2026-03-01,project-05,pubsub,us-east1,prod,backend,security,39.67,6.426,0.477,93.313,59.182,0
genai-rag-045-00421,2026-03-02,project-05,cloud-sql,us-east1,sandbox,mlops,reliability,39.996,10.178,0.334,0.0,49.437,0
genai-rag-045-00422,2026-03-03,project-20,pubsub,global,prod,finops,latency,86.694,3.592,0.635,183.846,87.76,1
genai-rag-045-00423,2026-03-04,project-23,vertex-ai,europe-west1,prod,security,latency,57.988,7.343,0.432,84.42,64.861,0
genai-rag-045-00424,2026-03-05,project-15,bigquery,global,sandbox,finops,security,36.925,6.233,0.78,136.451,74.667,0
genai-rag-045-00425,2026-03-06,project-07,compute,global,prod,mlops,latency,94.546,13.027,0.204,193.606,98.862,1
genai-rag-045-00426,2026-03-07,project-20,vertex-ai,asia-south1,staging,backend,latency,27.99,8.639,0.837,206.558,89.372,1
genai-rag-045-00427,2026-03-08,project-21,gke,europe-west1,prod,mlops,latency,62.023,13.15,0.779,143.335,100,1
genai-rag-045-00428,2026-03-09,project-09,compute,europe-west1,dev,security,quality,45.033,4.431,0.395,179.671,66.128,0
genai-rag-045-00429,2026-03-10,project-09,cloud-run,global,dev,mlops,latency,14.523,13.849,0.488,169.215,79.155,1
genai-rag-045-00430,2026-03-11,project-06,vertex-ai,global,prod,mlops,cost,81.822,15.81,0.621,88.507,100,1
genai-rag-045-00431,2026-03-12,project-14,cloud-run,us-central1,dev,platform,latency,42.212,12.035,0.519,20.362,63.99,1
genai-rag-045-00432,2026-03-13,project-03,cloud-sql,us-central1,sandbox,data,cost,21.941,11.139,0.662,120.095,74.354,1
genai-rag-045-00433,2026-03-14,project-13,cloud-sql,europe-west1,sandbox,security,security,54.989,12.037,0.89,223.11,100,1
genai-rag-045-00434,2026-03-15,project-03,compute,global,sandbox,security,latency,33.002,7.209,0.762,75.135,65.999,1
genai-rag-045-00435,2026-03-16,project-07,compute,global,dev,backend,security,48.168,4.323,0.35,110.172,55.263,0
genai-rag-045-00436,2026-03-17,project-12,cloud-run,us-central1,prod,platform,security,70.543,9.125,0.379,55.302,67.312,1
genai-rag-045-00437,2026-03-18,project-06,pubsub,asia-south1,prod,backend,reliability,38.755,5.559,0.427,119.781,58.948,0
genai-rag-045-00438,2026-03-19,project-07,cloud-run,asia-south1,dev,platform,reliability,41.04,4.73,0.859,151.458,77.553,1
genai-rag-045-00439,2026-03-20,project-10,cloud-run,global,dev,security,reliability,30.38,10.36,0.881,211.121,96.43,1
genai-rag-045-00440,2026-03-21,project-22,gke,us-central1,dev,backend,latency,64.997,10.478,0.451,137.419,83.023,1
genai-rag-045-00441,2026-03-22,project-19,gke,asia-south1,sandbox,security,quality,56.015,9.245,0.625,166.182,87.287,1
genai-rag-045-00442,2026-03-23,project-08,compute,us-east1,staging,mlops,cost,56.791,7.821,0.503,89.531,68.787,1
