record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,cost_anomaly
gcp-cost-061-00216,2026-02-05,project-06,vertex-ai,global,dev,data,latency,55.156,11.697,0.541,91.141,78.824,1
gcp-cost-061-00217,2026-02-06,project-23,vertex-ai,global,dev,finops,security,55.464,4.525,0.531,142.861,69.39,1
gcp-cost-061-00218,2026-02-07,project-08,vertex-ai,global,prod,mlops,cost,65.174,9.391,0.832,113.866,90.449,1
gcp-cost-061-00219,2026-02-08,project-24,vertex-ai,us-central1,staging,data,security,55.104,5.255,0.673,144.664,76.2,1
gcp-cost-061-00220,2026-02-09,project-03,compute,asia-south1,prod,finops,quality,73.903,9.906,0.452,158.259,87.879,1
gcp-cost-061-00221,2026-02-10,project-17,pubsub,global,prod,mlops,cost,82.549,9.046,1.043,122.055,100,1
gcp-cost-061-00222,2026-02-11,project-15,cloud-run,us-central1,staging,backend,latency,30.048,3.689,0.718,199.018,73.278,1
gcp-cost-061-00223,2026-02-12,project-11,cloud-sql,us-central1,staging,security,cost,17.851,9.097,0.785,93.329,68.56,0
gcp-cost-061-00224,2026-02-13,project-04,cloud-run,global,dev,security,cost,41.181,9.006,0.464,40.109,57.517,0
gcp-cost-061-00225,2026-02-14,project-14,bigquery,us-central1,prod,platform,security,52.139,9.87,0.39,175.96,80.589,1
gcp-cost-061-00226,2026-02-15,project-02,cloud-sql,asia-south1,dev,security,latency,50.119,8.095,0.529,195.48,83.452,1
gcp-cost-061-00227,2026-02-16,project-03,compute,asia-south1,prod,platform,security,57.312,20.445,0.66,93.992,100,1
gcp-cost-061-00228,2026-02-17,project-20,cloud-run,europe-west1,dev,security,latency,52.682,7.0,0.733,75.462,71.432,1
gcp-cost-061-00229,2026-02-18,project-04,gke,us-central1,sandbox,data,security,62.273,9.576,0.706,133.755,88.355,1
gcp-cost-061-00230,2026-02-19,project-16,compute,asia-south1,sandbox,platform,quality,70.525,6.64,0.099,295.537,86.741,1
gcp-cost-061-00231,2026-02-20,project-23,bigquery,us-east1,prod,platform,latency,28.883,11.11,0.529,95.608,68.49,0
gcp-cost-061-00232,2026-02-21,project-24,bigquery,us-central1,sandbox,backend,latency,75.41,4.205,0.277,13.653,47.891,0
gcp-cost-061-00233,2026-02-22,project-22,compute,us-east1,dev,backend,security,73.795,22.423,0.582,224.157,100,1
gcp-cost-061-00234,2026-02-23,project-22,cloud-sql,us-east1,prod,security,cost,56.659,4.65,0.712,178.503,81.632,1
gcp-cost-061-00235,2026-02-24,project-10,vertex-ai,us-central1,staging,mlops,cost,46.561,9.561,0.661,206.639,91.875,1
gcp-cost-061-00236,2026-02-25,project-04,cloud-sql,us-east1,prod,finops,latency,52.232,3.373,0.366,74.751,49.863,0
gcp-cost-061-00237,2026-02-26,project-13,compute,asia-south1,dev,platform,security,48.187,11.956,0.529,263.289,100,1
gcp-cost-061-00238,2026-02-27,project-11,vertex-ai,us-central1,staging,mlops,quality,78.261,9.737,0.647,59.038,81.366,1
gcp-cost-061-00239,2026-02-28,project-14,pubsub,us-central1,prod,finops,security,43.625,19.257,0.527,143.448,99.566,1
gcp-cost-061-00240,2026-03-01,project-14,bigquery,global,prod,backend,reliability,41.226,4.909,0.275,71.81,45.981,0
gcp-cost-061-00241,2026-03-02,project-02,vertex-ai,us-east1,staging,finops,cost,49.641,11.37,0.48,171.389,85.699,1
gcp-cost-061-00242,2026-03-03,project-04,gke,us-east1,prod,platform,quality,64.323,8.715,0.732,190.165,96.2,1
gcp-cost-061-00243,2026-03-04,project-21,gke,us-east1,sandbox,backend,latency,27.801,6.116,0.882,84.275,67.161,1
gcp-cost-061-00244,2026-03-05,project-18,gke,europe-west1,staging,mlops,quality,10.715,5.276,0.569,113.132,52.474,0
gcp-cost-061-00245,2026-03-06,project-11,cloud-sql,asia-south1,prod,data,cost,74.164,7.346,0.0,85.859,55.619,0
gcp-cost-061-00246,2026-03-07,project-24,compute,global,prod,backend,reliability,74.023,20.391,0.537,28.041,96.371,1
gcp-cost-061-00247,2026-03-08,project-20,gke,us-east1,staging,security,security,39.972,9.971,0.574,197.722,86.18,1
gcp-cost-061-00248,2026-03-09,project-11,compute,us-east1,prod,finops,reliability,65.363,8.884,0.652,60.183,75.203,0
gcp-cost-061-00249,2026-03-10,project-20,cloud-sql,us-east1,staging,data,cost,32.158,6.894,0.348,86.808,52.181,0
gcp-cost-061-00250,2026-03-11,project-23,gke,asia-south1,sandbox,platform,cost,41.58,9.729,0.368,95.797,64.104,0
gcp-cost-061-00251,2026-03-12,project-16,pubsub,asia-south1,dev,platform,security,24.362,17.679,0.311,129.737,79.583,1
gcp-cost-061-00252,2026-03-13,project-15,cloud-sql,global,prod,backend,quality,79.438,11.626,0.366,97.763,81.998,1
gcp-cost-061-00253,2026-03-14,project-05,cloud-sql,us-central1,dev,mlops,cost,48.252,7.33,0.556,144.833,74.573,1
gcp-cost-061-00254,2026-03-15,project-20,cloud-run,global,prod,finops,cost,77.193,7.246,0.114,112.386,64.305,0
gcp-cost-061-00255,2026-03-16,project-18,cloud-run,us-central1,prod,security,security,26.807,12.57,0.503,208.386,86.707,1
gcp-cost-061-00256,2026-03-17,project-11,bigquery,asia-south1,dev,finops,security,58.536,5.624,0.6,171.641,79.641,1
gcp-cost-061-00257,2026-03-18,project-02,compute,asia-south1,prod,finops,latency,38.86,11.359,0.681,140.461,84.424,1
gcp-cost-061-00258,2026-03-19,project-11,compute,europe-west1,prod,platform,reliability,90.028,10.856,0.539,33.644,80.612,1
gcp-cost-061-00259,2026-03-20,project-13,gke,global,dev,backend,reliability,29.053,3.027,0.693,164.873,65.531,0
gcp-cost-061-00260,2026-03-21,project-06,vertex-ai,asia-south1,staging,mlops,cost,20.872,2.345,0.375,187.008,53.174,0
gcp-cost-061-00261,2026-03-22,project-12,pubsub,global,staging,security,quality,55.969,19.127,0.405,170.66,100,1
gcp-cost-061-00262,2026-03-23,project-15,gke,us-central1,staging,mlops,security,54.387,23.66,0.481,177.256,100,1
gcp-cost-061-00263,2026-03-24,project-02,cloud-sql,us-east1,sandbox,finops,quality,12.901,6.884,0.673,115.387,60.96,0
gcp-cost-061-00264,2026-03-25,project-11,cloud-run,global,staging,backend,reliability,30.377,12.258,0.593,88.903,72.954,1
gcp-cost-061-00265,2026-03-26,project-22,cloud-sql,asia-south1,prod,backend,reliability,91.417,8.038,0.801,158.362,100,1
gcp-cost-061-00266,2026-03-27,project-01,vertex-ai,us-central1,staging,security,cost,30.111,10.511,0.485,133.344,71.486,0
gcp-cost-061-00267,2026-03-28,project-24,gke,asia-south1,staging,security,reliability,17.596,8.61,0.718,154.77,73.949,1
gcp-cost-061-00268,2026-03-29,project-22,gke,europe-west1,staging,platform,reliability,27.575,5.666,0.469,65.676,48.865,0
gcp-cost-061-00269,2026-03-30,project-18,vertex-ai,global,prod,backend,quality,91.373,6.308,0.39,87.907,73.169,1
gcp-cost-061-00270,2026-03-31,project-09,cloud-run,europe-west1,prod,platform,cost,75.307,6.588,0.73,86.409,79.881,1
gcp-cost-061-00271,2026-04-01,project-19,cloud-sql,europe-west1,sandbox,backend,quality,53.013,7.474,0.68,63.444,69.046,1
gcp-cost-061-00272,2026-04-02,project-18,pubsub,us-east1,dev,platform,quality,42.266,14.91,0.55,174.281,94.249,1
gcp-cost-061-00273,2026-04-03,project-07,pubsub,us-east1,prod,backend,security,60.33,3.748,0.264,173.28,64.371,0
gcp-cost-061-00274,2026-04-04,project-18,compute,us-east1,prod,platform,cost,78.361,5.101,0.737,88.397,78.015,1
gcp-cost-061-00275,2026-04-05,project-10,pubsub,us-central1,sandbox,backend,security,49.363,17.346,0.475,151.499,96.47,1
gcp-cost-061-00276,2026-04-06,project-01,bigquery,europe-west1,prod,security,latency,84.082,3.978,0.865,54.969,77.002,1
gcp-cost-061-00277,2026-04-07,project-13,vertex-ai,us-east1,prod,platform,reliability,47.173,8.028,0.55,214.338,85.75,1
gcp-cost-061-00278,2026-04-08,project-01,pubsub,us-east1,prod,data,security,66.098,23.44,0.32,58.565,97.568,1
gcp-cost-061-00279,2026-04-09,project-21,cloud-sql,us-east1,dev,mlops,quality,51.077,12.539,0.517,90.114,78.371,1
gcp-cost-061-00280,2026-04-10,project-18,gke,asia-south1,sandbox,data,cost,51.531,8.732,0.572,11.623,60.126,0
gcp-cost-061-00281,2026-04-11,project-08,cloud-run,global,prod,data,reliability,23.781,9.84,0.462,3.06,47.9,0
gcp-cost-061-00282,2026-04-12,project-14,bigquery,asia-south1,prod,finops,quality,47.542,8.58,0.799,134.876,84.294,1
gcp-cost-061-00283,2026-04-13,project-12,gke,asia-south1,dev,finops,reliability,54.193,14.879,0.928,240.255,100,1
gcp-cost-061-00284,2026-04-14,project-09,bigquery,us-east1,sandbox,data,latency,58.289,17.666,0.52,142.8,100,1
gcp-cost-061-00285,2026-04-15,project-15,cloud-run,us-east1,staging,mlops,reliability,35.323,4.634,0.587,69.593,53.87,0
gcp-cost-061-00286,2026-04-16,project-11,cloud-sql,global,prod,backend,cost,65.536,4.11,0.461,64.495,58.068,0
gcp-cost-061-00287,2026-04-17,project-08,cloud-sql,global,prod,finops,latency,33.602,7.313,0.778,119.523,73.485,1
gcp-cost-061-00288,2026-04-18,project-19,cloud-sql,global,staging,backend,security,40.482,9.291,0.812,86.976,76.952,1
gcp-cost-061-00289,2026-04-19,project-02,bigquery,us-central1,staging,finops,cost,38.502,6.802,0.36,114.946,58.71,0
gcp-cost-061-00290,2026-04-20,project-21,compute,us-east1,prod,platform,security,85.247,9.151,0.587,138.614,91.948,1
gcp-cost-061-00291,2026-04-21,project-23,pubsub,europe-west1,staging,security,quality,38.708,11.829,0.747,170.227,92.119,1
gcp-cost-061-00292,2026-04-22,project-02,bigquery,us-east1,prod,mlops,reliability,92.077,4.631,0.45,217.438,90.492,1
gcp-cost-061-00293,2026-04-23,project-04,cloud-run,asia-south1,prod,security,security,60.156,10.505,0.613,80.027,78.692,1
gcp-cost-061-00294,2026-04-24,project-05,compute,us-east1,prod,security,security,45.029,8.506,0.431,55.841,58.836,0
gcp-cost-061-00295,2026-04-25,project-19,gke,us-east1,prod,data,latency,64.741,10.291,0.748,167.383,97.262,1
gcp-cost-061-00296,2026-04-26,project-08,bigquery,global,prod,platform,quality,111.066,7.09,0.741,148.34,100,1
gcp-cost-061-00297,2026-04-27,project-19,gke,europe-west1,prod,security,reliability,45.212,15.695,0.28,133.752,81.751,1
gcp-cost-061-00298,2026-04-28,project-13,vertex-ai,us-east1,staging,platform,security,52.303,7.405,0.385,81.753,60.982,0
gcp-cost-061-00299,2026-04-29,project-15,cloud-sql,us-central1,sandbox,mlops,quality,43.982,8.492,0.574,56.347,63.516,0
gcp-cost-061-00300,2026-04-30,project-04,compute,us-east1,dev,mlops,security,33.513,13.584,0.539,43.316,68.607,0
gcp-cost-061-00301,2026-05-01,project-06,compute,europe-west1,dev,data,quality,34.892,7.311,0.332,182.583,67.518,0
gcp-cost-061-00302,2026-05-02,project-23,bigquery,europe-west1,prod,mlops,quality,63.402,7.171,0.424,165.913,77.959,1
gcp-cost-061-00303,2026-05-03,project-13,compute,us-central1,prod,backend,cost,47.6,7.863,0.612,102.326,71.35,1
gcp-cost-061-00304,2026-05-04,project-03,vertex-ai,us-central1,dev,backend,quality,56.696,8.618,0.463,185.484,83.207,1
gcp-cost-061-00305,2026-05-05,project-16,cloud-run,asia-south1,prod,finops,latency,81.622,12.092,0.335,161.859,92.112,1
gcp-cost-061-00306,2026-05-06,project-07,cloud-run,global,prod,data,reliability,58.452,7.542,0.716,147.175,84.579,1
gcp-cost-061-00307,2026-05-07,project-14,compute,us-east1,prod,platform,latency,65.652,21.815,0.427,163.18,100,1
gcp-cost-061-00308,2026-05-08,project-21,cloud-run,asia-south1,staging,platform,cost,68.096,5.621,0.831,132.945,85.422,1
gcp-cost-061-00309,2026-05-09,project-20,bigquery,us-central1,prod,backend,cost,36.544,6.916,0.724,133.339,73.713,1
gcp-cost-061-00310,2026-05-10,project-07,vertex-ai,asia-south1,prod,security,latency,54.599,7.275,0.334,145.005,68.921,1
gcp-cost-061-00311,2026-05-11,project-24,gke,asia-south1,sandbox,platform,latency,51.266,4.528,0.623,137.561,70.374,0
gcp-cost-061-00312,2026-05-12,project-02,cloud-sql,asia-south1,dev,finops,security,47.87,8.398,0.505,126.33,72.448,1
gcp-cost-061-00313,2026-05-13,project-10,cloud-sql,us-central1,sandbox,mlops,quality,14.025,3.602,0.394,92.284,40.562,0
gcp-cost-061-00314,2026-05-14,project-23,compute,us-central1,sandbox,security,cost,29.681,9.768,0.726,142.654,79.394,1
gcp-cost-061-00315,2026-05-15,project-23,gke,global,prod,finops,quality,54.563,7.787,0.762,164.111,87.87,1
gcp-cost-061-00316,2026-05-16,project-23,compute,asia-south1,prod,data,latency,56.677,13.407,0.548,160.302,93.677,1
gcp-cost-061-00317,2026-05-17,project-02,pubsub,global,prod,mlops,quality,87.502,9.929,0.602,141.202,95.455,1
gcp-cost-061-00318,2026-05-18,project-19,pubsub,europe-west1,dev,security,security,47.046,16.327,0.435,154.634,92.338,1
gcp-cost-061-00319,2026-05-19,project-14,cloud-run,us-central1,prod,platform,cost,54.432,10.446,0.573,199.444,92.566,1
gcp-cost-061-00320,2026-05-20,project-08,gke,europe-west1,dev,finops,security,76.243,6.941,0.675,189.733,94.175,1
gcp-cost-061-00321,2026-05-21,project-17,gke,europe-west1,sandbox,platform,security,59.623,3.428,0.752,124.651,73.365,1
gcp-cost-061-00322,2026-05-22,project-16,vertex-ai,europe-west1,staging,finops,quality,41.907,12.006,0.279,47.87,59.427,1
gcp-cost-061-00323,2026-05-23,project-02,cloud-run,global,prod,security,security,88.264,22.031,0.562,111.775,100,1
gcp-cost-061-00324,2026-05-24,project-24,vertex-ai,global,prod,security,reliability,79.591,18.254,0.696,72.254,100,1
gcp-cost-061-00325,2026-05-25,project-10,gke,europe-west1,prod,backend,reliability,81.839,6.201,0.594,150.093,85.791,1
gcp-cost-061-00326,2026-05-26,project-16,vertex-ai,us-central1,prod,mlops,security,43.71,9.69,0.779,49.25,72.356,1
gcp-cost-061-00327,2026-05-27,project-08,gke,global,sandbox,security,reliability,11.82,15.131,0.632,79.395,73.141,1
gcp-cost-061-00328,2026-05-28,project-17,pubsub,global,staging,platform,cost,34.823,24.002,0.633,151.97,100,1
gcp-cost-061-00329,2026-05-29,project-02,bigquery,europe-west1,prod,security,quality,29.683,7.565,0.477,123.5,62.746,0
gcp-cost-061-00330,2026-05-30,project-10,bigquery,us-east1,dev,platform,quality,76.064,10.485,0.525,127.62,88.074,1
gcp-cost-061-00331,2026-05-31,project-23,pubsub,us-east1,staging,backend,reliability,64.934,11.842,0.198,152.621,79.545,1
gcp-cost-061-00332,2026-06-01,project-19,cloud-run,us-east1,staging,backend,cost,16.067,9.852,0.471,0.0,45.096,0
gcp-cost-061-00333,2026-06-02,project-21,bigquery,global,sandbox,backend,latency,51.796,9.432,0.934,73.288,83.514,1
gcp-cost-061-00334,2026-06-03,project-01,bigquery,asia-south1,dev,mlops,latency,40.87,5.584,0.437,0.0,42.629,0
gcp-cost-061-00335,2026-06-04,project-06,pubsub,us-central1,sandbox,security,security,23.493,4.782,0.413,134.035,53.382,0
gcp-cost-061-00336,2026-06-05,project-13,cloud-sql,europe-west1,staging,security,cost,61.08,5.075,0.113,134.926,56.851,0
gcp-cost-061-00337,2026-06-06,project-12,gke,asia-south1,prod,platform,reliability,56.861,11.892,0.506,147.227,86.83,1
gcp-cost-061-00338,2026-06-07,project-01,pubsub,asia-south1,prod,data,security,91.38,15.146,0.592,93.723,100,1
gcp-cost-061-00339,2026-06-08,project-05,cloud-run,us-central1,sandbox,finops,security,59.48,9.18,0.39,110.918,72.064,0
gcp-cost-061-00340,2026-06-09,project-14,vertex-ai,europe-west1,prod,data,quality,86.455,6.756,0.568,155.164,88.531,1
gcp-cost-061-00341,2026-06-10,project-10,cloud-run,asia-south1,prod,data,latency,47.881,5.026,0.17,176.915,60.236,1
gcp-cost-061-00342,2026-06-11,project-22,cloud-sql,asia-south1,prod,data,reliability,63.355,6.18,0.408,169.83,75.641,1
gcp-cost-061-00343,2026-06-12,project-20,bigquery,us-central1,prod,security,reliability,71.038,14.173,0.475,149.703,96.39,1
gcp-cost-061-00344,2026-06-13,project-07,cloud-sql,global,sandbox,security,security,41.753,16.306,0.408,74.763,77.844,1
gcp-cost-061-00345,2026-06-14,project-02,gke,asia-south1,staging,data,security,63.493,4.669,0.352,69.019,55.502,1
gcp-cost-061-00346,2026-06-15,project-14,compute,us-central1,prod,data,cost,71.724,13.317,0.521,119.62,91.856,1
gcp-cost-061-00347,2026-06-16,project-13,vertex-ai,europe-west1,dev,mlops,reliability,38.854,13.596,0.732,105.018,86.258,1
gcp-cost-061-00348,2026-06-17,project-10,bigquery,us-east1,staging,backend,reliability,56.593,2.762,0.39,152.138,62.089,0
gcp-cost-061-00349,2026-06-18,project-16,gke,asia-south1,staging,platform,security,52.924,12.016,0.963,120.332,97.814,1
gcp-cost-061-00350,2026-06-19,project-06,gke,global,sandbox,mlops,security,27.483,10.911,0.607,25.719,60.074,0
gcp-cost-061-00351,2026-06-20,project-24,gke,global,prod,finops,latency,76.435,8.658,0.72,189.298,99.76,1
gcp-cost-061-00352,2026-06-21,project-23,compute,europe-west1,prod,platform,reliability,57.359,10.659,0.58,72.662,75.843,1
gcp-cost-061-00353,2026-06-22,project-16,pubsub,asia-south1,staging,backend,security,66.823,8.803,0.387,142.633,78.274,1
gcp-cost-061-00354,2026-06-23,project-08,gke,us-central1,prod,data,security,86.746,6.453,0.549,181.179,91.055,1
gcp-cost-061-00355,2026-06-24,project-09,cloud-sql,us-east1,staging,backend,reliability,57.943,8.011,0.326,168.491,74.954,1
gcp-cost-061-00356,2026-06-25,project-10,vertex-ai,us-east1,dev,security,quality,40.378,8.322,0.609,162.949,78.629,1
gcp-cost-061-00357,2026-06-26,project-04,pubsub,global,prod,security,cost,45.547,10.444,0.697,130.22,83.696,1
gcp-cost-061-00358,2026-06-27,project-15,cloud-run,asia-south1,sandbox,backend,reliability,77.021,13.23,0.277,62.946,76.702,1
gcp-cost-061-00359,2026-06-28,project-01,gke,global,dev,security,security,68.732,4.752,0.39,148.614,70.467,1
gcp-cost-061-00360,2026-06-29,project-17,cloud-sql,us-east1,dev,mlops,latency,43.65,17.348,0.805,120.6,100,1
gcp-cost-061-00361,2026-01-01,project-22,vertex-ai,us-east1,sandbox,backend,cost,45.24,3.831,0.599,100.287,60.363,0
gcp-cost-061-00362,2026-01-02,project-12,gke,us-central1,prod,platform,cost,42.169,13.972,0.525,179.369,91.893,1
gcp-cost-061-00363,2026-01-03,project-23,bigquery,europe-west1,dev,finops,cost,52.509,10.213,0.7,95.512,80.637,1
gcp-cost-061-00364,2026-01-04,project-18,pubsub,global,prod,security,cost,47.216,5.029,0.652,153.613,73.482,1
gcp-cost-061-00365,2026-01-05,project-22,cloud-run,global,prod,data,latency,64.194,4.26,0.565,119.479,69.607,1
gcp-cost-061-00366,2026-01-06,project-18,gke,us-central1,dev,platform,cost,58.464,6.764,0.632,121.469,76.079,1
gcp-cost-061-00367,2026-01-07,project-14,pubsub,us-central1,staging,finops,quality,73.455,5.625,0.486,154.386,78.359,1
gcp-cost-061-00368,2026-01-08,project-19,pubsub,us-east1,prod,security,quality,74.194,9.231,0.512,95.394,79.339,1
gcp-cost-061-00369,2026-01-09,project-17,compute,asia-south1,sandbox,finops,cost,34.319,3.487,0.516,151.787,60.344,0
gcp-cost-061-00370,2026-01-10,project-10,cloud-sql,asia-south1,sandbox,platform,cost,54.19,7.798,0.236,140.462,65.906,1
gcp-cost-061-00371,2026-01-11,project-09,cloud-run,asia-south1,prod,backend,reliability,81.771,5.188,0.344,130.467,71.792,1
gcp-cost-061-00372,2026-01-12,project-15,gke,us-central1,dev,data,security,41.109,7.227,0.856,98.193,75.531,1
gcp-cost-061-00373,2026-01-13,project-08,pubsub,europe-west1,dev,finops,reliability,48.78,7.938,0.5,132.938,72.482,1
gcp-cost-061-00374,2026-01-14,project-22,cloud-sql,asia-south1,prod,security,reliability,73.309,5.97,0.393,50.66,60.731,1
gcp-cost-061-00375,2026-01-15,project-14,pubsub,us-central1,dev,security,cost,37.405,19.355,0.703,11.776,84.576,1
gcp-cost-061-00376,2026-01-16,project-03,compute,europe-west1,prod,data,cost,53.981,4.904,0.397,108.857,60.106,1
gcp-cost-061-00377,2026-01-17,project-15,bigquery,asia-south1,dev,security,quality,72.07,5.421,0.519,132.797,75.405,1
gcp-cost-061-00378,2026-01-18,project-17,pubsub,us-east1,dev,finops,cost,53.325,7.799,0.476,0.0,53.521,0
gcp-cost-061-00379,2026-01-19,project-17,pubsub,europe-west1,sandbox,mlops,reliability,32.589,11.246,0.429,136.789,72.61,1
gcp-cost-061-00380,2026-01-20,project-13,cloud-sql,us-east1,dev,data,quality,33.815,10.688,0.351,122.897,66.981,1
gcp-cost-061-00381,2026-01-21,project-05,cloud-sql,us-east1,sandbox,finops,cost,49.923,12.513,0.662,106.484,85.369,1
gcp-cost-061-00382,2026-01-22,project-20,bigquery,global,prod,backend,security,47.158,7.712,0.903,171.706,91.145,1
gcp-cost-061-00383,2026-01-23,project-07,gke,asia-south1,prod,data,reliability,70.812,5.489,0.374,111.64,66.963,0
gcp-cost-061-00384,2026-01-24,project-02,gke,us-east1,prod,data,security,68.184,13.982,0.462,93.369,86.275,1
gcp-cost-061-00385,2026-01-25,project-05,vertex-ai,asia-south1,sandbox,data,quality,49.402,8.099,0.814,171.664,89.713,1
gcp-cost-061-00386,2026-01-26,project-05,cloud-sql,global,sandbox,data,quality,79.496,9.325,0.219,202.185,86.732,1
gcp-cost-061-00387,2026-01-27,project-09,gke,asia-south1,dev,mlops,security,15.381,7.118,0.687,136.524,65.947,0
gcp-cost-061-00388,2026-01-28,project-21,gke,asia-south1,dev,backend,security,16.591,7.266,0.49,67.291,49.724,0
gcp-cost-061-00389,2026-01-29,project-03,bigquery,us-east1,prod,mlops,reliability,55.215,12.41,0.567,79.132,79.667,1
gcp-cost-061-00390,2026-01-30,project-20,cloud-sql,global,prod,security,security,65.415,10.819,0.119,96.619,66.395,1
gcp-cost-061-00391,2026-01-31,project-20,pubsub,us-central1,prod,data,cost,75.704,4.791,0.833,119.236,84.219,1
gcp-cost-061-00392,2026-02-01,project-20,pubsub,asia-south1,prod,data,quality,63.17,12.359,0.695,129.347,94.135,1
gcp-cost-061-00393,2026-02-02,project-09,gke,global,prod,security,latency,74.592,4.14,0.54,117.827,71.85,1
gcp-cost-061-00394,2026-02-03,project-10,gke,europe-west1,prod,platform,security,62.105,10.068,0.394,151.613,81.129,1
gcp-cost-061-00395,2026-02-04,project-05,cloud-run,asia-south1,prod,security,reliability,62.711,7.852,0.681,60.466,72.923,1
gcp-cost-061-00396,2026-02-05,project-02,vertex-ai,europe-west1,dev,finops,quality,49.275,17.545,0.763,124.518,100,1
gcp-cost-061-00397,2026-02-06,project-24,cloud-sql,asia-south1,prod,finops,quality,126.528,8.518,0.77,140.265,100,1
gcp-cost-061-00398,2026-02-07,project-16,compute,global,dev,security,cost,66.555,8.225,0.469,170.965,83.833,1
gcp-cost-061-00399,2026-02-08,project-07,vertex-ai,europe-west1,prod,finops,quality,58.912,9.945,0.42,75.937,69.598,1
gcp-cost-061-00400,2026-02-09,project-23,cloud-sql,europe-west1,sandbox,mlops,latency,32.937,6.349,0.635,72.425,59.129,1
gcp-cost-061-00401,2026-02-10,project-10,vertex-ai,europe-west1,dev,finops,security,58.499,11.53,0.697,47.444,78.692,1
gcp-cost-061-00402,2026-02-11,project-20,vertex-ai,europe-west1,prod,mlops,latency,52.496,6.376,0.623,244.078,90.651,1
gcp-cost-061-00403,2026-02-12,project-23,gke,europe-west1,prod,security,latency,46.201,3.431,0.507,70.114,52.146,0
gcp-cost-061-00404,2026-02-13,project-01,vertex-ai,europe-west1,sandbox,security,cost,73.272,11.133,0.294,124.513,80.07,1
gcp-cost-061-00405,2026-02-14,project-21,bigquery,global,sandbox,finops,reliability,70.114,10.103,0.694,47.572,79.341,1
gcp-cost-061-00406,2026-02-15,project-02,cloud-run,us-central1,prod,backend,security,91.332,11.53,0.523,73.668,87.918,1
gcp-cost-061-00407,2026-02-16,project-24,cloud-sql,asia-south1,prod,finops,security,86.901,11.565,0.805,135.886,100,1
gcp-cost-061-00408,2026-02-17,project-16,vertex-ai,asia-south1,prod,security,quality,91.292,10.725,0.366,168.17,94.312,1
gcp-cost-061-00409,2026-02-18,project-15,bigquery,us-central1,prod,mlops,cost,65.683,5.607,0.534,232.774,88.708,1
gcp-cost-061-00410,2026-02-19,project-07,cloud-sql,us-central1,prod,security,reliability,50.582,11.526,0.484,169.688,86.284,1
gcp-cost-061-00411,2026-02-20,project-02,bigquery,europe-west1,dev,finops,reliability,46.14,6.525,0.229,69.325,49.499,0
gcp-cost-061-00412,2026-02-21,project-05,pubsub,global,prod,security,reliability,43.236,17.047,0.644,61.269,86.384,1
gcp-cost-061-00413,2026-02-22,project-19,cloud-sql,asia-south1,prod,mlops,quality,83.064,9.62,0.736,7.042,78.306,1
gcp-cost-061-00414,2026-02-23,project-18,compute,us-east1,prod,platform,latency,56.223,5.962,0.75,212.679,90.855,1
gcp-cost-061-00415,2026-02-24,project-05,cloud-run,europe-west1,sandbox,data,security,38.564,3.183,0.093,166.605,48.476,0
gcp-cost-061-00416,2026-02-25,project-03,bigquery,europe-west1,dev,platform,reliability,63.649,9.306,0.265,104.305,68.477,0
gcp-cost-061-00417,2026-02-26,project-23,cloud-sql,asia-south1,dev,platform,reliability,56.457,6.215,0.49,70.94,61.757,0
gcp-cost-061-00418,2026-02-27,project-12,compute,global,dev,security,cost,58.814,7.14,0.65,108.342,75.795,1
gcp-cost-061-00419,2026-02-28,project-20,vertex-ai,asia-south1,staging,finops,security,58.512,9.137,0.469,254.689,95.356,1
gcp-cost-061-00420,2026-03-01,project-23,gke,global,prod,platform,reliability,39.826,3.823,0.302,54.721,41.41,0
gcp-cost-061-00421,2026-03-02,project-18,pubsub,europe-west1,dev,backend,security,14.744,9.258,0.591,32.021,52.117,0
gcp-cost-061-00422,2026-03-03,project-05,cloud-sql,global,sandbox,security,quality,52.887,8.952,0.588,131.635,79.175,1
gcp-cost-061-00423,2026-03-04,project-06,vertex-ai,asia-south1,dev,security,reliability,43.47,11.554,0.489,232.95,93.261,1
gcp-cost-061-00424,2026-03-05,project-19,compute,us-central1,prod,platform,reliability,77.078,10.678,0.282,52.912,69.479,1
gcp-cost-061-00425,2026-03-06,project-12,gke,europe-west1,prod,backend,cost,77.931,11.629,0.524,134.349,92.343,1
gcp-cost-061-00426,2026-03-07,project-15,bigquery,us-east1,dev,finops,security,48.378,3.621,0.448,79.352,52.633,0
gcp-cost-061-00427,2026-03-08,project-23,gke,global,dev,finops,latency,45.123,5.428,0.697,189.496,80.488,1
gcp-cost-061-00428,2026-03-09,project-04,cloud-run,global,dev,mlops,latency,23.795,7.671,0.271,62.713,44.858,0
gcp-cost-061-00429,2026-03-10,project-02,cloud-sql,us-central1,staging,security,security,80.387,13.697,0.239,129.683,87.372,1
gcp-cost-061-00430,2026-03-11,project-02,gke,asia-south1,prod,mlops,quality,72.14,13.621,0.84,0.0,86.431,1
gcp-cost-061-00431,2026-03-12,project-24,vertex-ai,us-east1,sandbox,finops,cost,12.894,6.642,0.518,98.558,52.514,0
gcp-cost-061-00432,2026-03-13,project-24,compute,europe-west1,sandbox,backend,quality,59.573,5.369,0.541,53.16,60.066,0
gcp-cost-061-00433,2026-03-14,project-24,cloud-run,us-east1,prod,mlops,latency,86.965,3.989,0.284,252.063,86.445,1
