record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,budget_breach
finops-budget-099-00221,2026-02-10,project-23,vertex-ai,us-east1,prod,finops,latency,55.962,13.485,0.685,75.687,86.064,1
finops-budget-099-00222,2026-02-11,project-02,pubsub,global,prod,data,security,110.476,19.058,0.735,84.889,100,1
finops-budget-099-00223,2026-02-12,project-10,cloud-run,us-east1,prod,security,cost,67.678,8.815,0.67,79.621,79.317,1
finops-budget-099-00224,2026-02-13,project-02,bigquery,us-east1,staging,platform,latency,13.916,5.405,0.259,174.769,52.034,0
finops-budget-099-00225,2026-02-14,project-20,bigquery,europe-west1,dev,backend,cost,70.241,11.81,0.348,74.411,75.173,1
finops-budget-099-00226,2026-02-15,project-02,cloud-sql,us-central1,dev,mlops,quality,74.61,19.171,0.548,161.789,100,1
finops-budget-099-00227,2026-02-16,project-05,vertex-ai,asia-south1,staging,security,latency,43.09,8.254,0.646,63.404,66.197,0
finops-budget-099-00228,2026-02-17,project-18,gke,us-central1,prod,data,quality,82.231,4.501,0.49,107.958,72.177,0
finops-budget-099-00229,2026-02-18,project-18,pubsub,global,prod,finops,reliability,65.479,4.606,0.365,212.402,77.415,1
finops-budget-099-00230,2026-02-19,project-22,cloud-sql,us-central1,staging,security,reliability,63.805,16.347,0.67,75.648,94.957,1
finops-budget-099-00231,2026-02-20,project-11,cloud-sql,global,dev,platform,quality,55.676,5.249,0.608,160.374,76.402,1
finops-budget-099-00232,2026-02-21,project-22,gke,us-east1,dev,data,security,62.75,7.59,0.589,160.792,83.736,1
finops-budget-099-00233,2026-02-22,project-09,pubsub,asia-south1,prod,mlops,security,89.618,8.362,0.634,12.528,74.895,1
finops-budget-099-00234,2026-02-23,project-09,compute,global,prod,security,reliability,83.383,9.104,0.614,181.644,98.406,1
finops-budget-099-00235,2026-02-24,project-20,cloud-sql,us-east1,staging,security,cost,34.221,26.198,0.675,142.336,100,1
finops-budget-099-00236,2026-02-25,project-15,cloud-sql,global,sandbox,platform,security,22.45,7.791,0.538,180.181,71.143,0
finops-budget-099-00237,2026-02-26,project-11,vertex-ai,us-east1,dev,data,reliability,36.714,6.882,0.703,115.606,70.372,1
finops-budget-099-00238,2026-02-27,project-19,gke,europe-west1,dev,data,latency,16.304,10.323,0.532,178.66,74.468,1
finops-budget-099-00239,2026-02-28,project-13,compute,asia-south1,staging,finops,reliability,54.232,8.792,0.515,199.678,86.641,1
finops-budget-099-00240,2026-03-01,project-14,cloud-sql,europe-west1,sandbox,mlops,latency,97.822,11.262,0.987,119.707,100,1
finops-budget-099-00241,2026-03-02,project-20,pubsub,europe-west1,dev,data,reliability,61.357,2.943,0.272,112.727,54.301,0
finops-budget-099-00242,2026-03-03,project-18,pubsub,global,dev,mlops,latency,18.065,11.033,0.66,153.083,77.491,1
finops-budget-099-00243,2026-03-04,project-21,cloud-run,global,dev,finops,latency,66.799,10.07,0.386,89.532,73.443,1
finops-budget-099-00244,2026-03-05,project-10,bigquery,europe-west1,sandbox,platform,latency,34.231,3.414,0.542,119.731,56.378,1
finops-budget-099-00245,2026-03-06,project-20,bigquery,us-central1,prod,finops,security,68.868,6.668,0.335,128.534,70.132,1
finops-budget-099-00246,2026-03-07,project-01,cloud-sql,us-east1,dev,platform,quality,18.177,36.919,0.358,106.705,100,1
finops-budget-099-00247,2026-03-08,project-11,cloud-sql,global,prod,data,quality,85.634,8.463,0.906,146.248,100,1
finops-budget-099-00248,2026-03-09,project-10,cloud-run,us-central1,staging,mlops,reliability,19.72,8.113,0.802,36.711,59.256,0
finops-budget-099-00249,2026-03-10,project-17,bigquery,us-central1,sandbox,mlops,quality,55.112,6.568,0.313,57.685,53.982,0
finops-budget-099-00250,2026-03-11,project-13,pubsub,europe-west1,dev,security,cost,13.364,35.352,0.479,178.512,100,1
finops-budget-099-00251,2026-03-12,project-04,bigquery,global,prod,data,quality,85.192,6.816,0.678,91.576,82.806,1
finops-budget-099-00252,2026-03-13,project-10,gke,europe-west1,sandbox,security,reliability,73.425,8.561,0.847,233.307,100,1
finops-budget-099-00253,2026-03-14,project-05,cloud-sql,asia-south1,prod,data,quality,29.731,5.822,0.492,30.486,45.656,0
finops-budget-099-00254,2026-03-15,project-15,cloud-run,asia-south1,sandbox,data,latency,64.79,7.584,0.911,115.165,89.052,1
finops-budget-099-00255,2026-03-16,project-10,gke,europe-west1,prod,platform,security,49.972,7.448,0.596,103.447,70.815,1
finops-budget-099-00256,2026-03-17,project-16,cloud-sql,asia-south1,prod,backend,quality,87.842,2.762,0.265,83.399,58.627,1
finops-budget-099-00257,2026-03-18,project-21,gke,asia-south1,prod,security,security,49.907,3.644,0.916,104.887,73.326,0
finops-budget-099-00258,2026-03-19,project-12,cloud-sql,us-central1,dev,platform,security,28.104,21.662,0.687,109.984,100,1
finops-budget-099-00259,2026-03-20,project-22,cloud-sql,asia-south1,prod,security,quality,93.774,12.546,0.962,10.991,97.368,1
finops-budget-099-00260,2026-03-21,project-12,cloud-sql,us-central1,dev,finops,quality,9.818,9.294,0.642,123.06,65.539,1
finops-budget-099-00261,2026-03-22,project-10,compute,global,sandbox,security,latency,40.758,4.714,0.844,209.081,85.296,1
finops-budget-099-00262,2026-03-23,project-15,gke,us-east1,staging,finops,latency,30.614,24.078,0.387,143.609,100,1
finops-budget-099-00263,2026-03-24,project-15,cloud-run,us-central1,prod,security,security,78.978,14.001,0.413,155.991,97.515,1
finops-budget-099-00264,2026-03-25,project-21,cloud-sql,global,prod,security,reliability,72.089,7.121,0.624,106.469,79.214,1
finops-budget-099-00265,2026-03-26,project-11,cloud-sql,europe-west1,staging,mlops,security,32.719,11.093,0.753,149.376,85.474,1
finops-budget-099-00266,2026-03-27,project-08,bigquery,us-east1,prod,data,cost,42.472,8.675,0.428,169.604,74.821,1
finops-budget-099-00267,2026-03-28,project-04,cloud-sql,global,prod,data,cost,50.397,10.208,0.49,67.992,68.523,1
finops-budget-099-00268,2026-03-29,project-19,gke,europe-west1,sandbox,platform,cost,13.942,5.826,0.508,109.336,52.199,0
finops-budget-099-00269,2026-03-30,project-16,vertex-ai,us-central1,prod,backend,reliability,43.393,5.059,0.732,128.057,71.287,1
finops-budget-099-00270,2026-03-31,project-09,cloud-sql,global,prod,security,cost,76.425,8.063,0.896,196.402,100,1
finops-budget-099-00271,2026-04-01,project-17,pubsub,europe-west1,prod,backend,latency,35.378,6.166,0.644,161.408,72.848,1
finops-budget-099-00272,2026-04-02,project-12,cloud-sql,us-central1,prod,data,reliability,54.988,7.888,0.386,109.467,67.125,0
finops-budget-099-00273,2026-04-03,project-01,bigquery,asia-south1,prod,mlops,reliability,26.778,13.453,0.056,145.68,63.968,1
finops-budget-099-00274,2026-04-04,project-08,bigquery,us-east1,prod,mlops,latency,89.107,16.237,0.541,144.807,100,1
finops-budget-099-00275,2026-04-05,project-19,cloud-run,global,prod,data,reliability,99.463,8.652,0.491,178.998,98.289,1
finops-budget-099-00276,2026-04-06,project-13,cloud-run,europe-west1,prod,finops,reliability,75.78,6.976,0.383,212.011,87.124,1
finops-budget-099-00277,2026-04-07,project-07,gke,global,dev,backend,reliability,53.211,15.071,0.364,31.832,71.172,1
finops-budget-099-00278,2026-04-08,project-05,cloud-run,global,prod,backend,quality,90.587,11.01,0.506,166.265,99.352,1
finops-budget-099-00279,2026-04-09,project-08,cloud-run,us-east1,sandbox,data,cost,52.521,12.846,0.501,71.529,76.323,1
finops-budget-099-00280,2026-04-10,project-11,cloud-run,us-east1,sandbox,security,reliability,13.387,6.319,0.563,109.74,55.139,0
finops-budget-099-00281,2026-04-11,project-07,pubsub,asia-south1,staging,platform,latency,60.298,15.399,0.72,141.131,100,1
finops-budget-099-00282,2026-04-12,project-19,cloud-sql,asia-south1,dev,mlops,latency,40.252,6.209,0.43,113.321,60.152,0
finops-budget-099-00283,2026-04-13,project-07,bigquery,us-central1,prod,mlops,security,85.616,12.321,0.471,168.079,99.711,1
finops-budget-099-00284,2026-04-14,project-03,vertex-ai,us-central1,prod,mlops,reliability,67.582,4.59,0.491,134.698,71.192,0
finops-budget-099-00285,2026-04-15,project-14,pubsub,global,dev,platform,cost,19.424,13.561,0.509,57.157,64.591,1
finops-budget-099-00286,2026-04-16,project-21,vertex-ai,europe-west1,prod,finops,reliability,64.134,2.6,0.185,51.741,42.534,0
finops-budget-099-00287,2026-04-17,project-02,gke,us-central1,dev,finops,latency,58.277,7.346,0.691,34.912,66.814,1
finops-budget-099-00288,2026-04-18,project-14,cloud-run,us-central1,dev,security,quality,79.456,4.434,0.554,100.119,72.146,1
finops-budget-099-00289,2026-04-19,project-13,vertex-ai,global,staging,backend,reliability,39.177,10.943,0.65,165.947,86.196,1
finops-budget-099-00290,2026-04-20,project-01,vertex-ai,global,dev,finops,cost,53.042,8.819,0.417,131.714,72.946,0
finops-budget-099-00291,2026-04-21,project-03,vertex-ai,europe-west1,prod,backend,security,54.282,8.205,0.605,210.193,89.972,1
finops-budget-099-00292,2026-04-22,project-10,pubsub,asia-south1,prod,mlops,quality,73.435,11.731,0.446,164.342,92.651,1
finops-budget-099-00293,2026-04-23,project-08,cloud-sql,asia-south1,sandbox,platform,security,68.22,11.019,0.448,148.095,86.865,1
finops-budget-099-00294,2026-04-24,project-04,bigquery,europe-west1,prod,security,reliability,63.77,5.134,0.44,217.058,81.353,1
finops-budget-099-00295,2026-04-25,project-17,pubsub,global,prod,mlops,cost,59.686,6.232,0.457,193.69,79.673,1
finops-budget-099-00296,2026-04-26,project-13,vertex-ai,global,dev,backend,security,54.58,6.208,0.765,136.263,80.235,1
finops-budget-099-00297,2026-04-27,project-10,vertex-ai,global,sandbox,security,cost,40.186,19.496,0.664,84.839,95.168,1
finops-budget-099-00298,2026-04-28,project-15,vertex-ai,europe-west1,dev,data,quality,53.104,22.251,0.474,112.82,100,1
finops-budget-099-00299,2026-04-29,project-17,pubsub,us-central1,prod,platform,security,75.302,21.767,0.437,36.68,97.79,1
finops-budget-099-00300,2026-04-30,project-17,bigquery,asia-south1,sandbox,backend,quality,43.525,5.825,0.593,222.686,82.055,1
finops-budget-099-00301,2026-05-01,project-13,cloud-run,us-central1,prod,security,security,54.192,20.1,0.709,149.639,100,1
finops-budget-099-00302,2026-05-02,project-03,vertex-ai,us-east1,prod,mlops,quality,75.795,3.08,0.843,77.093,74.463,1
finops-budget-099-00303,2026-05-03,project-06,gke,us-east1,dev,platform,latency,21.203,4.488,0.441,136.128,53.18,0
finops-budget-099-00304,2026-05-04,project-10,cloud-run,europe-west1,dev,mlops,security,33.499,5.372,0.151,168.023,54.048,0
finops-budget-099-00305,2026-05-05,project-04,bigquery,us-east1,sandbox,backend,latency,43.454,5.217,0.67,0.0,50.832,0
finops-budget-099-00306,2026-05-06,project-22,pubsub,us-central1,staging,platform,security,65.661,3.344,0.414,75.121,56.229,0
finops-budget-099-00307,2026-05-07,project-01,pubsub,europe-west1,staging,data,quality,15.431,11.47,0.793,40.871,65.88,0
finops-budget-099-00308,2026-05-08,project-20,pubsub,us-central1,prod,mlops,security,51.534,12.917,0.764,182.29,100,1
finops-budget-099-00309,2026-05-09,project-13,bigquery,europe-west1,sandbox,platform,security,14.617,3.446,0.51,123.883,49.073,0
finops-budget-099-00310,2026-05-10,project-18,gke,us-central1,dev,finops,quality,91.129,16.313,0.589,155.508,100,1
finops-budget-099-00311,2026-05-11,project-10,pubsub,us-central1,prod,finops,quality,50.064,9.816,0.637,88.804,75.672,1
finops-budget-099-00312,2026-05-12,project-20,cloud-run,us-central1,sandbox,data,cost,49.256,8.456,0.405,96.72,65.25,0
finops-budget-099-00313,2026-05-13,project-20,pubsub,us-central1,dev,mlops,quality,44.63,6.822,0.479,186.198,75.457,1
finops-budget-099-00314,2026-05-14,project-21,vertex-ai,global,sandbox,platform,quality,43.872,7.021,0.499,217.133,80.868,1
finops-budget-099-00315,2026-05-15,project-03,pubsub,us-east1,dev,platform,quality,59.343,3.577,0.22,89.311,49.841,0
finops-budget-099-00316,2026-05-16,project-21,compute,global,prod,finops,cost,54.474,13.204,0.597,94.32,84.525,1
finops-budget-099-00317,2026-05-17,project-04,pubsub,us-east1,dev,platform,latency,27.73,3.412,0.698,148.882,63.809,1
finops-budget-099-00318,2026-05-18,project-16,bigquery,us-east1,staging,security,security,14.951,4.777,0.42,95.587,45.019,0
finops-budget-099-00319,2026-05-19,project-01,gke,us-east1,dev,data,latency,37.466,6.958,0.398,144.065,64.288,0
finops-budget-099-00320,2026-05-20,project-07,cloud-sql,europe-west1,sandbox,backend,latency,36.499,4.789,0.699,29.555,52.724,0
finops-budget-099-00321,2026-05-21,project-14,vertex-ai,asia-south1,dev,data,security,58.55,11.753,0.726,179.52,99.506,1
finops-budget-099-00322,2026-05-22,project-09,compute,europe-west1,prod,security,reliability,51.845,11.748,0.548,42.248,70.899,0
finops-budget-099-00323,2026-05-23,project-16,cloud-sql,asia-south1,dev,security,quality,67.38,5.018,0.347,102.004,62.312,0
finops-budget-099-00324,2026-05-24,project-19,cloud-run,europe-west1,prod,backend,quality,64.813,8.286,0.574,84.46,74.426,1
finops-budget-099-00325,2026-05-25,project-14,vertex-ai,us-central1,prod,platform,reliability,49.304,19.426,0.865,117.615,100,1
finops-budget-099-00326,2026-05-26,project-23,bigquery,asia-south1,prod,backend,latency,78.462,14.988,0.586,144.035,100,1
finops-budget-099-00327,2026-05-27,project-07,compute,global,dev,data,latency,52.751,9.27,0.717,262.562,100,1
finops-budget-099-00328,2026-05-28,project-06,cloud-run,asia-south1,staging,data,security,39.852,6.535,0.753,198.253,84.463,1
finops-budget-099-00329,2026-05-29,project-10,gke,us-central1,staging,finops,latency,16.077,5.407,0.142,137.526,43.269,0
finops-budget-099-00330,2026-05-30,project-05,bigquery,us-east1,prod,finops,reliability,49.483,11.477,0.546,110.647,79.345,1
finops-budget-099-00331,2026-05-31,project-01,compute,global,dev,mlops,latency,61.06,3.662,0.638,190.673,80.052,1
finops-budget-099-00332,2026-06-01,project-14,gke,europe-west1,prod,security,quality,82.141,11.348,0.441,253.856,100,1
finops-budget-099-00333,2026-06-02,project-17,pubsub,asia-south1,sandbox,platform,latency,50.604,8.906,0.54,229.397,90.846,1
finops-budget-099-00334,2026-06-03,project-01,gke,asia-south1,sandbox,data,quality,57.149,4.209,0.531,252.196,85.187,1
finops-budget-099-00335,2026-06-04,project-24,cloud-run,asia-south1,dev,platform,security,57.183,6.871,0.966,160.033,93.195,1
finops-budget-099-00336,2026-06-05,project-16,vertex-ai,us-east1,prod,backend,security,56.45,7.174,0.699,187.981,88.376,1
finops-budget-099-00337,2026-06-06,project-22,bigquery,asia-south1,dev,data,cost,60.121,14.443,0.659,99.875,92.373,1
finops-budget-099-00338,2026-06-07,project-18,bigquery,europe-west1,prod,security,cost,88.092,7.961,0.762,90.834,89.324,1
finops-budget-099-00339,2026-06-08,project-10,pubsub,us-east1,prod,platform,security,43.152,8.226,0.722,42.632,65.784,1
finops-budget-099-00340,2026-06-09,project-20,cloud-sql,europe-west1,prod,backend,cost,50.863,4.829,0.537,219.844,79.925,1
finops-budget-099-00341,2026-06-10,project-03,compute,asia-south1,sandbox,platform,cost,56.591,11.542,0.441,98.737,76.572,1
finops-budget-099-00342,2026-06-11,project-14,compute,global,dev,backend,latency,75.859,5.748,0.382,171.629,78.362,1
finops-budget-099-00343,2026-06-12,project-07,pubsub,europe-west1,dev,data,security,52.66,7.755,0.152,149.544,63.655,1
finops-budget-099-00344,2026-06-13,project-07,vertex-ai,europe-west1,prod,data,latency,101.455,13.826,0.75,39.02,99.71,1
finops-budget-099-00345,2026-06-14,project-09,cloud-run,asia-south1,staging,security,cost,76.05,14.291,0.861,21.451,93.226,1
finops-budget-099-00346,2026-06-15,project-13,gke,us-east1,prod,finops,quality,87.34,3.79,0.749,112.457,82.027,1
finops-budget-099-00347,2026-06-16,project-16,pubsub,asia-south1,dev,finops,cost,13.069,12.188,0.721,94.755,72.066,1
finops-budget-099-00348,2026-06-17,project-12,pubsub,global,prod,finops,cost,66.113,9.317,0.056,177.521,72.728,0
finops-budget-099-00349,2026-06-18,project-10,vertex-ai,global,dev,security,security,59.33,13.118,0.361,81.682,75.921,1
finops-budget-099-00350,2026-06-19,project-14,pubsub,us-east1,dev,security,quality,68.434,4.841,0.307,93.501,59.628,1
finops-budget-099-00351,2026-06-20,project-14,cloud-sql,asia-south1,prod,platform,cost,64.884,5.247,0.281,82.548,56.826,0
finops-budget-099-00352,2026-06-21,project-09,gke,global,staging,security,latency,40.765,14.468,0.488,166.492,89.386,1
finops-budget-099-00353,2026-06-22,project-12,cloud-run,global,dev,backend,cost,32.222,5.206,0.449,164.63,63.149,0
finops-budget-099-00354,2026-06-23,project-03,pubsub,global,prod,finops,cost,62.166,5.247,0.818,126.77,81.118,1
finops-budget-099-00355,2026-06-24,project-11,vertex-ai,asia-south1,prod,finops,reliability,84.671,9.786,0.534,109.121,87.072,1
finops-budget-099-00356,2026-06-25,project-01,compute,europe-west1,sandbox,backend,cost,47.315,8.348,0.627,138.437,78.173,1
finops-budget-099-00357,2026-06-26,project-18,cloud-sql,us-central1,staging,backend,quality,85.048,4.961,0.425,113.612,72.786,1
finops-budget-099-00358,2026-06-27,project-05,pubsub,asia-south1,staging,mlops,security,39.092,11.78,0.663,119.58,81.813,1
finops-budget-099-00359,2026-06-28,project-23,vertex-ai,global,prod,platform,security,57.99,5.929,0.459,46.594,56.991,0
finops-budget-099-00360,2026-06-29,project-20,vertex-ai,global,prod,finops,cost,31.454,10.547,0.348,86.275,60.38,1
finops-budget-099-00361,2026-01-01,project-23,bigquery,global,prod,data,security,68.966,8.795,0.734,106.522,85.884,1
finops-budget-099-00362,2026-01-02,project-18,bigquery,us-central1,dev,security,reliability,56.024,15.657,0.223,299.253,100,1
finops-budget-099-00363,2026-01-03,project-20,compute,asia-south1,prod,mlops,quality,64.366,9.339,0.704,82.584,81.003,1
finops-budget-099-00364,2026-01-04,project-01,pubsub,us-east1,prod,data,cost,70.711,3.974,0.502,232.733,85.532,1
finops-budget-099-00365,2026-01-05,project-24,bigquery,europe-west1,staging,platform,latency,36.523,6.679,0.478,84.691,57.448,0
finops-budget-099-00366,2026-01-06,project-15,cloud-sql,global,staging,platform,reliability,53.08,8.519,0.838,5.455,68.581,1
finops-budget-099-00367,2026-01-07,project-22,cloud-sql,us-central1,prod,security,security,50.299,8.12,0.375,123.15,67.636,0
finops-budget-099-00368,2026-01-08,project-17,compute,asia-south1,prod,finops,security,69.056,8.05,0.329,68.725,64.49,0
finops-budget-099-00369,2026-01-09,project-19,vertex-ai,global,staging,mlops,reliability,55.246,4.911,0.708,141.309,76.183,1
finops-budget-099-00370,2026-01-10,project-11,cloud-sql,us-east1,sandbox,security,latency,58.789,7.487,0.567,211.848,88.785,1
finops-budget-099-00371,2026-01-11,project-09,pubsub,us-central1,prod,security,quality,64.369,9.112,0.568,124.977,81.896,1
finops-budget-099-00372,2026-01-12,project-04,bigquery,europe-west1,prod,data,latency,71.735,4.011,0.445,164.149,73.98,1
finops-budget-099-00373,2026-01-13,project-23,gke,europe-west1,sandbox,mlops,quality,103.389,11.479,0.698,67.396,97.229,1
finops-budget-099-00374,2026-01-14,project-03,cloud-run,us-east1,prod,finops,reliability,35.955,13.837,0.577,120.471,82.634,1
finops-budget-099-00375,2026-01-15,project-19,cloud-sql,us-central1,prod,backend,security,47.262,13.241,0.581,49.146,74.939,1
finops-budget-099-00376,2026-01-16,project-18,vertex-ai,us-central1,prod,mlops,security,68.665,10.228,0.713,77.396,84.14,1
finops-budget-099-00377,2026-01-17,project-19,compute,asia-south1,dev,security,reliability,45.567,13.81,0.481,81.727,76.925,1
finops-budget-099-00378,2026-01-18,project-01,gke,europe-west1,prod,data,cost,50.744,7.8,0.891,112.686,83.579,1
finops-budget-099-00379,2026-01-19,project-08,cloud-run,europe-west1,prod,data,cost,70.492,15.392,0.857,119.467,100,1
finops-budget-099-00380,2026-01-20,project-12,bigquery,us-central1,prod,mlops,quality,67.546,8.203,0.487,141.948,80.527,1
finops-budget-099-00381,2026-01-21,project-19,compute,asia-south1,prod,security,security,42.046,11.469,0.324,250.673,89.374,1
finops-budget-099-00382,2026-01-22,project-23,bigquery,global,prod,finops,quality,39.354,7.486,0.481,88.306,60.954,1
finops-budget-099-00383,2026-01-23,project-02,gke,us-east1,dev,security,quality,49.687,5.736,0.646,101.658,68.21,1
finops-budget-099-00384,2026-01-24,project-10,cloud-run,europe-west1,staging,backend,quality,34.918,10.448,0.528,231.379,88.823,1
finops-budget-099-00385,2026-01-25,project-21,cloud-sql,europe-west1,dev,security,cost,26.864,16.678,0.402,116.085,79.317,1
finops-budget-099-00386,2026-01-26,project-10,bigquery,global,prod,mlops,latency,78.019,7.402,0.462,80.529,72.492,0
finops-budget-099-00387,2026-01-27,project-03,compute,us-central1,sandbox,mlops,latency,59.804,5.197,0.508,248.498,87.077,1
finops-budget-099-00388,2026-01-28,project-01,gke,europe-west1,prod,data,cost,47.136,6.334,0.211,154.938,61.257,0
finops-budget-099-00389,2026-01-29,project-21,vertex-ai,us-east1,dev,finops,reliability,22.859,6.269,0.591,128.635,62.073,1
finops-budget-099-00390,2026-01-30,project-14,gke,global,prod,data,reliability,70.45,21.378,0.736,49.928,100,1
finops-budget-099-00391,2026-01-31,project-03,cloud-sql,us-east1,prod,mlops,security,24.836,5.343,0.483,98.365,52.409,0
finops-budget-099-00392,2026-02-01,project-12,cloud-run,asia-south1,dev,data,latency,29.245,9.5,0.604,37.532,59.016,0
finops-budget-099-00393,2026-02-02,project-17,gke,us-east1,sandbox,finops,security,35.371,8.344,0.444,47.236,54.278,0
finops-budget-099-00394,2026-02-03,project-24,cloud-run,europe-west1,sandbox,mlops,cost,6.238,5.908,0.688,30.205,44.454,0
finops-budget-099-00395,2026-02-04,project-02,compute,europe-west1,staging,security,security,48.711,18.993,0.486,250.362,100,1
finops-budget-099-00396,2026-02-05,project-09,cloud-sql,us-central1,prod,platform,quality,81.608,10.842,0.943,149.79,100,1
finops-budget-099-00397,2026-02-06,project-19,bigquery,asia-south1,sandbox,finops,quality,73.115,3.178,0.413,106.09,62.932,0
finops-budget-099-00398,2026-02-07,project-19,cloud-run,asia-south1,dev,mlops,cost,44.407,6.511,0.421,160.807,68.921,1
finops-budget-099-00399,2026-02-08,project-21,pubsub,us-central1,sandbox,security,reliability,21.732,10.381,0.439,70.304,57.446,0
finops-budget-099-00400,2026-02-09,project-16,cloud-sql,global,staging,backend,reliability,42.099,3.665,0.728,101.339,63.545,0
finops-budget-099-00401,2026-02-10,project-06,gke,us-central1,dev,security,security,40.624,12.314,0.581,113.086,79.778,1
finops-budget-099-00402,2026-02-11,project-22,compute,us-central1,prod,mlops,cost,65.463,9.924,0.441,90.093,74.642,1
finops-budget-099-00403,2026-02-12,project-21,bigquery,asia-south1,staging,backend,quality,40.13,4.822,0.405,219.947,71.547,1
finops-budget-099-00404,2026-02-13,project-06,cloud-sql,global,prod,security,reliability,98.946,12.825,0.773,255.369,100,1
finops-budget-099-00405,2026-02-14,project-19,cloud-sql,us-east1,sandbox,data,reliability,47.888,7.461,0.194,100.975,55.685,0
finops-budget-099-00406,2026-02-15,project-19,compute,us-central1,prod,backend,latency,53.687,17.999,0.731,131.431,100,1
finops-budget-099-00407,2026-02-16,project-01,vertex-ai,asia-south1,staging,backend,latency,54.039,9.676,0.446,122.523,74.969,1
finops-budget-099-00408,2026-02-17,project-08,compute,global,dev,data,security,34.307,6.9,0.586,182.613,75.249,1
finops-budget-099-00409,2026-02-18,project-03,pubsub,europe-west1,dev,security,reliability,15.469,22.048,1.013,111.403,100,1
finops-budget-099-00410,2026-02-19,project-23,compute,us-east1,staging,mlops,cost,58.849,19.93,0.39,189.53,100,1
finops-budget-099-00411,2026-02-20,project-02,pubsub,us-central1,staging,mlops,quality,58.123,7.922,0.55,100.051,72.668,1
finops-budget-099-00412,2026-02-21,project-14,compute,us-central1,sandbox,backend,security,18.646,7.427,0.595,139.666,65.049,1
finops-budget-099-00413,2026-02-22,project-14,compute,us-east1,prod,mlops,security,88.192,13.456,0.925,58.944,100,1
finops-budget-099-00414,2026-02-23,project-23,compute,global,prod,finops,latency,79.902,26.281,0.698,192.782,100,1
finops-budget-099-00415,2026-02-24,project-20,bigquery,us-east1,staging,data,cost,34.312,6.99,0.752,108.254,70.426,1
finops-budget-099-00416,2026-02-25,project-19,vertex-ai,asia-south1,prod,data,latency,44.273,13.471,0.572,151.351,89.02,1
finops-budget-099-00417,2026-02-26,project-15,pubsub,europe-west1,sandbox,mlops,latency,55.702,6.062,0.79,156.251,84.077,1
finops-budget-099-00418,2026-02-27,project-16,cloud-sql,asia-south1,staging,platform,security,46.964,14.732,0.331,113.517,78.952,1
finops-budget-099-00419,2026-02-28,project-13,bigquery,us-central1,staging,backend,latency,48.807,4.759,0.548,89.464,60.414,1
finops-budget-099-00420,2026-03-01,project-24,pubsub,asia-south1,prod,backend,reliability,58.866,11.47,0.582,185.918,94.849,1
finops-budget-099-00421,2026-03-02,project-24,pubsub,europe-west1,staging,data,latency,48.546,7.711,0.637,86.659,69.916,1
finops-budget-099-00422,2026-03-03,project-21,vertex-ai,europe-west1,prod,finops,security,97.54,7.416,0.575,0.0,71.568,0
finops-budget-099-00423,2026-03-04,project-08,bigquery,asia-south1,staging,security,quality,32.595,9.516,0.492,43.478,57.173,0
finops-budget-099-00424,2026-03-05,project-12,pubsub,asia-south1,prod,finops,security,50.175,10.163,0.617,115.468,79.709,1
finops-budget-099-00425,2026-03-06,project-09,bigquery,us-east1,prod,data,security,74.271,7.864,0.515,131.127,81.492,1
finops-budget-099-00426,2026-03-07,project-08,vertex-ai,europe-west1,staging,mlops,latency,65.025,8.109,0.563,200.739,90.659,1
finops-budget-099-00427,2026-03-08,project-16,compute,asia-south1,prod,data,quality,93.979,13.243,0.492,170.535,100,1
finops-budget-099-00428,2026-03-09,project-18,compute,us-east1,prod,platform,latency,88.152,6.106,0.426,182.816,86.671,1
finops-budget-099-00429,2026-03-10,project-16,pubsub,us-central1,prod,backend,reliability,63.948,6.171,0.833,95.423,79.852,1
finops-budget-099-00430,2026-03-11,project-17,compute,europe-west1,sandbox,data,latency,24.255,6.623,0.577,49.024,51.287,0
finops-budget-099-00431,2026-03-12,project-04,cloud-sql,us-central1,prod,platform,reliability,41.932,9.546,0.605,202.606,87.672,1
finops-budget-099-00432,2026-03-13,project-05,pubsub,us-central1,prod,platform,latency,57.245,11.608,0.392,123.724,78.884,1
finops-budget-099-00433,2026-03-14,project-21,vertex-ai,us-central1,prod,backend,cost,45.074,9.178,0.466,114.143,70.147,1
finops-budget-099-00434,2026-03-15,project-19,vertex-ai,us-east1,dev,security,quality,24.615,10.316,0.363,167.716,69.85,1
finops-budget-099-00435,2026-03-16,project-23,cloud-sql,europe-west1,staging,finops,quality,45.085,15.163,0.508,131.817,88.163,1
finops-budget-099-00436,2026-03-17,project-17,cloud-sql,asia-south1,dev,backend,quality,64.722,11.016,0.206,108.168,71.341,0
finops-budget-099-00437,2026-03-18,project-21,cloud-sql,global,prod,mlops,reliability,72.58,11.469,0.552,162.304,95.153,1
finops-budget-099-00438,2026-03-19,project-03,compute,asia-south1,staging,finops,quality,39.593,17.564,0.237,104.621,78.392,1
finops-budget-099-00439,2026-03-20,project-01,pubsub,asia-south1,staging,security,security,64.75,9.634,0.424,140.015,80.401,1
finops-budget-099-00440,2026-03-21,project-05,vertex-ai,europe-west1,dev,security,quality,41.872,17.852,0.39,0.0,69.96,0
finops-budget-099-00441,2026-03-22,project-18,gke,us-east1,dev,backend,cost,40.788,22.306,0.19,157.991,96.013,1
