record_id,event_date,project_name,service_name,gcp_region,environment,owning_team,signal_category,metric_a,metric_b,metric_c,metric_d,risk_score,model_promoted
vertex-ai-080-00218,2026-02-07,project-11,gke,us-central1,prod,security,reliability,83.494,17.017,0.247,117.873,94.764,1
vertex-ai-080-00219,2026-02-08,project-20,pubsub,europe-west1,dev,finops,quality,31.744,13.907,0.653,55.254,74.473,1
vertex-ai-080-00220,2026-02-09,project-16,bigquery,us-east1,prod,mlops,latency,87.245,11.057,0.531,59.179,83.551,1
vertex-ai-080-00221,2026-02-10,project-24,compute,europe-west1,prod,data,security,64.133,5.054,0.558,116.356,70.738,1
vertex-ai-080-00222,2026-02-11,project-16,compute,global,prod,backend,latency,61.637,5.399,0.658,115.499,74.044,1
vertex-ai-080-00223,2026-02-12,project-24,compute,europe-west1,prod,mlops,latency,62.096,8.874,0.684,162.143,90.025,1
vertex-ai-080-00224,2026-02-13,project-07,bigquery,global,prod,platform,security,61.26,14.994,0.3,108.848,82.801,1
vertex-ai-080-00225,2026-02-14,project-23,gke,europe-west1,staging,mlops,reliability,33.286,11.329,0.635,39.026,66.001,1
vertex-ai-080-00226,2026-02-15,project-04,cloud-run,global,dev,data,quality,47.727,7.602,0.692,157.38,81.614,1
vertex-ai-080-00227,2026-02-16,project-12,cloud-run,europe-west1,prod,data,cost,69.609,13.311,0.709,167.877,100,1
vertex-ai-080-00228,2026-02-17,project-10,vertex-ai,us-central1,prod,security,quality,35.645,9.158,0.861,45.984,70.685,1
vertex-ai-080-00229,2026-02-18,project-10,cloud-run,asia-south1,staging,finops,cost,41.839,13.303,0.794,143.4,94.386,1
vertex-ai-080-00230,2026-02-19,project-18,gke,global,prod,security,security,50.451,7.156,0.723,81.751,71.582,1
vertex-ai-080-00231,2026-02-20,project-23,vertex-ai,global,dev,backend,quality,21.474,12.844,0.548,129.241,75.513,1
vertex-ai-080-00232,2026-02-21,project-05,bigquery,europe-west1,dev,security,latency,15.251,5.441,0.493,126.029,53.668,0
vertex-ai-080-00233,2026-02-22,project-04,cloud-run,us-central1,prod,backend,quality,68.044,10.691,0.48,0.0,65.561,1
vertex-ai-080-00234,2026-02-23,project-20,pubsub,us-east1,prod,platform,cost,72.369,6.511,0.721,169.537,90.481,1
vertex-ai-080-00235,2026-02-24,project-03,gke,europe-west1,prod,finops,reliability,78.479,6.517,0.149,212.151,78.828,1
vertex-ai-080-00236,2026-02-25,project-06,vertex-ai,europe-west1,prod,platform,reliability,61.149,10.383,0.444,133.938,80.702,1
vertex-ai-080-00237,2026-02-26,project-10,compute,global,dev,backend,quality,37.759,16.497,0.247,110.829,76.516,0
vertex-ai-080-00238,2026-02-27,project-19,cloud-sql,us-central1,prod,platform,security,51.774,16.244,0.717,139.454,100,1
vertex-ai-080-00239,2026-02-28,project-13,cloud-sql,global,staging,security,cost,37.842,9.811,0.559,200.081,84.881,1
vertex-ai-080-00240,2026-03-01,project-18,cloud-run,global,prod,security,reliability,43.374,7.635,0.586,98.936,67.934,0
vertex-ai-080-00241,2026-03-02,project-23,bigquery,global,prod,security,latency,92.099,14.11,0.549,157.403,100,1
vertex-ai-080-00242,2026-03-03,project-20,compute,global,prod,finops,quality,88.369,5.927,0.274,95.056,68.211,0
vertex-ai-080-00243,2026-03-04,project-11,cloud-sql,us-central1,staging,backend,reliability,58.794,8.973,0.745,131.687,86.794,1
vertex-ai-080-00244,2026-03-05,project-17,cloud-sql,europe-west1,staging,data,reliability,78.691,6.332,0.362,145.723,76.238,1
vertex-ai-080-00245,2026-03-06,project-10,pubsub,europe-west1,prod,data,quality,64.158,13.522,0.462,148.39,91.817,1
vertex-ai-080-00246,2026-03-07,project-08,bigquery,asia-south1,dev,backend,latency,27.886,7.269,0.414,182.548,67.833,0
vertex-ai-080-00247,2026-03-08,project-16,cloud-run,us-east1,prod,platform,quality,48.629,4.387,0.262,101.508,51.23,0
vertex-ai-080-00248,2026-03-09,project-04,cloud-run,asia-south1,staging,platform,reliability,74.119,7.153,0.461,72.994,69.412,0
vertex-ai-080-00249,2026-03-10,project-01,compute,global,dev,mlops,security,56.15,14.051,0.296,81.187,74.638,1
vertex-ai-080-00250,2026-03-11,project-12,cloud-run,asia-south1,prod,platform,reliability,57.308,9.053,0.874,117.898,88.965,1
vertex-ai-080-00251,2026-03-12,project-09,cloud-sql,asia-south1,prod,security,cost,78.615,5.88,0.567,149.17,82.834,1
vertex-ai-080-00252,2026-03-13,project-15,vertex-ai,global,dev,backend,reliability,66.25,3.84,0.372,79.7,56.79,0
vertex-ai-080-00253,2026-03-14,project-12,vertex-ai,global,prod,finops,cost,55.25,13.643,0.541,78.733,81.588,1
vertex-ai-080-00254,2026-03-15,project-08,gke,us-central1,prod,finops,cost,82.618,12.478,0.531,136.89,96.58,1
vertex-ai-080-00255,2026-03-16,project-01,compute,us-central1,prod,backend,latency,44.102,18.523,0.365,122.973,89.365,1
vertex-ai-080-00256,2026-03-17,project-16,pubsub,asia-south1,sandbox,platform,reliability,58.523,7.515,0.726,169.936,88.21,1
vertex-ai-080-00257,2026-03-18,project-21,cloud-sql,global,prod,backend,quality,66.178,7.836,0.606,168.536,87.234,1
vertex-ai-080-00258,2026-03-19,project-11,cloud-sql,us-east1,prod,finops,latency,65.801,3.13,0.642,149.41,74.593,1
vertex-ai-080-00259,2026-03-20,project-16,gke,us-central1,prod,platform,security,76.992,7.1,0.596,149.729,86.209,1
vertex-ai-080-00260,2026-03-21,project-20,cloud-sql,us-central1,sandbox,mlops,cost,55.072,10.826,0.415,165.871,83.25,1
vertex-ai-080-00261,2026-03-22,project-03,compute,europe-west1,dev,finops,security,51.363,11.033,0.469,101.093,74.878,1
vertex-ai-080-00262,2026-03-23,project-24,gke,global,prod,backend,security,78.156,5.328,0.56,55.63,67.499,1
vertex-ai-080-00263,2026-03-24,project-06,cloud-sql,asia-south1,prod,finops,reliability,48.169,13.021,0.389,134.311,80.444,1
vertex-ai-080-00264,2026-03-25,project-21,gke,us-central1,prod,security,cost,83.263,8.931,0.427,166.845,89.258,1
vertex-ai-080-00265,2026-03-26,project-06,bigquery,asia-south1,staging,backend,latency,40.474,9.078,0.488,54.124,60.321,0
vertex-ai-080-00266,2026-03-27,project-03,cloud-sql,global,prod,backend,security,71.354,5.527,0.473,127.247,72.982,1
vertex-ai-080-00267,2026-03-28,project-09,gke,us-east1,dev,mlops,quality,36.003,8.431,0.597,67.327,62.987,1
vertex-ai-080-00268,2026-03-29,project-23,vertex-ai,global,dev,security,reliability,73.663,12.613,0.996,104.194,100,1
vertex-ai-080-00269,2026-03-30,project-23,compute,asia-south1,prod,mlops,cost,48.224,6.019,0.268,0.0,40.303,0
vertex-ai-080-00270,2026-03-31,project-10,compute,us-central1,prod,data,quality,85.012,6.953,0.502,139.346,83.869,1
vertex-ai-080-00271,2026-04-01,project-17,bigquery,europe-west1,prod,security,latency,48.244,7.736,0.46,154.17,73.519,1
vertex-ai-080-00272,2026-04-02,project-12,cloud-sql,us-east1,sandbox,security,latency,34.182,8.63,0.774,118.136,76.419,1
vertex-ai-080-00273,2026-04-03,project-12,compute,asia-south1,dev,security,security,37.599,9.457,0.725,75.413,71.599,0
vertex-ai-080-00274,2026-04-04,project-04,pubsub,us-east1,staging,mlops,latency,31.624,5.295,0.278,164.137,57.09,0
vertex-ai-080-00275,2026-04-05,project-14,cloud-sql,asia-south1,dev,backend,reliability,41.804,7.43,0.51,61.136,58.734,0
vertex-ai-080-00276,2026-04-06,project-16,cloud-sql,global,prod,backend,latency,57.859,11.43,0.397,157.808,83.829,1
vertex-ai-080-00277,2026-04-07,project-12,compute,us-central1,staging,data,latency,48.508,8.397,0.565,162.033,79.976,1
vertex-ai-080-00278,2026-04-08,project-19,bigquery,us-central1,dev,data,reliability,39.181,9.773,0.348,109.598,64.68,0
vertex-ai-080-00279,2026-04-09,project-18,compute,europe-west1,sandbox,mlops,security,53.797,15.248,0.755,219.636,100,1
vertex-ai-080-00280,2026-04-10,project-21,compute,global,dev,security,quality,21.848,8.391,0.667,110.416,66.673,1
vertex-ai-080-00281,2026-04-11,project-09,vertex-ai,us-central1,staging,finops,quality,41.623,18.545,0.891,195.882,100,1
vertex-ai-080-00282,2026-04-12,project-24,pubsub,us-east1,dev,platform,quality,30.83,7.657,0.631,89.198,63.75,0
vertex-ai-080-00283,2026-04-13,project-01,cloud-run,europe-west1,dev,finops,cost,37.376,7.822,0.156,168.214,61.324,0
vertex-ai-080-00284,2026-04-14,project-19,gke,us-central1,dev,finops,reliability,63.118,7.074,0.956,65.852,81.661,1
vertex-ai-080-00285,2026-04-15,project-09,pubsub,us-east1,staging,platform,reliability,27.976,19.378,0.465,226.268,100,1
vertex-ai-080-00286,2026-04-16,project-10,gke,us-east1,dev,security,quality,49.802,4.872,0.415,99.4,57.82,0
vertex-ai-080-00287,2026-04-17,project-18,cloud-sql,asia-south1,sandbox,data,quality,48.532,10.303,0.631,102.234,78.021,1
vertex-ai-080-00288,2026-04-18,project-05,bigquery,europe-west1,prod,finops,security,45.883,6.249,0.588,187.157,78.514,1
vertex-ai-080-00289,2026-04-19,project-19,cloud-sql,europe-west1,prod,mlops,latency,75.787,5.961,0.299,61.883,59.924,0
vertex-ai-080-00290,2026-04-20,project-12,cloud-sql,us-east1,prod,security,latency,56.213,7.629,0.694,189.539,89.407,1
vertex-ai-080-00291,2026-04-21,project-23,pubsub,us-central1,sandbox,security,latency,44.577,16.239,0.609,17.674,77.385,1
vertex-ai-080-00292,2026-04-22,project-19,pubsub,europe-west1,sandbox,platform,quality,55.663,6.103,0.482,147.095,72.044,0
vertex-ai-080-00293,2026-04-23,project-18,gke,us-central1,staging,finops,latency,46.21,5.992,0.36,88.881,55.717,0
vertex-ai-080-00294,2026-04-24,project-18,pubsub,us-central1,staging,data,reliability,38.103,6.675,0.499,151.365,68.45,1
vertex-ai-080-00295,2026-04-25,project-12,bigquery,europe-west1,staging,data,cost,60.563,8.413,0.281,75.385,61.656,0
vertex-ai-080-00296,2026-04-26,project-09,compute,asia-south1,prod,platform,quality,59.138,8.318,0.833,81.007,81.075,1
vertex-ai-080-00297,2026-04-27,project-15,cloud-sql,global,staging,platform,quality,24.816,15.352,0.516,0.0,62.567,0
vertex-ai-080-00298,2026-04-28,project-17,cloud-sql,us-east1,prod,backend,quality,26.282,4.725,0.734,160.687,69.347,0
vertex-ai-080-00299,2026-04-29,project-06,cloud-run,europe-west1,prod,finops,cost,44.282,15.818,0.652,81.423,87.102,1
vertex-ai-080-00300,2026-04-30,project-16,gke,europe-west1,prod,finops,cost,60.714,9.605,0.328,55.832,63.284,0
vertex-ai-080-00301,2026-05-01,project-22,bigquery,asia-south1,staging,finops,quality,44.46,11.818,0.307,63.33,63.117,0
vertex-ai-080-00302,2026-05-02,project-01,bigquery,us-central1,prod,finops,reliability,59.928,21.934,0.437,126.406,100,1
vertex-ai-080-00303,2026-05-03,project-16,pubsub,europe-west1,dev,finops,cost,28.332,3.694,0.286,60.282,37.337,0
vertex-ai-080-00304,2026-05-04,project-20,compute,us-central1,prod,data,reliability,64.409,5.82,0.62,125.669,76.15,1
vertex-ai-080-00305,2026-05-05,project-05,cloud-run,global,sandbox,backend,cost,37.221,7.625,0.267,26.409,44.015,0
vertex-ai-080-00306,2026-05-06,project-24,cloud-run,us-central1,prod,data,cost,85.856,19.297,0.626,222.506,100,1
vertex-ai-080-00307,2026-05-07,project-17,cloud-run,us-central1,dev,data,cost,31.668,8.635,0.292,50.751,48.853,0
vertex-ai-080-00308,2026-05-08,project-02,compute,us-east1,dev,data,cost,24.388,16.548,0.588,154.75,90.296,1
vertex-ai-080-00309,2026-05-09,project-18,gke,us-central1,sandbox,data,reliability,57.424,10.9,0.752,70.837,82.182,1
vertex-ai-080-00310,2026-05-10,project-07,gke,europe-west1,prod,mlops,reliability,75.102,10.514,0.911,162.139,100,1
vertex-ai-080-00311,2026-05-11,project-23,cloud-run,asia-south1,staging,security,quality,26.241,2.851,0.492,95.676,47.009,0
vertex-ai-080-00312,2026-05-12,project-20,compute,us-east1,prod,mlops,latency,114.877,6.224,0.558,113.214,90.77,1
vertex-ai-080-00313,2026-05-13,project-10,gke,europe-west1,sandbox,mlops,quality,32.216,10.696,0.351,26.249,52.346,0
vertex-ai-080-00314,2026-05-14,project-01,vertex-ai,us-central1,prod,backend,security,86.943,6.618,0.726,111.428,87.532,1
vertex-ai-080-00315,2026-05-15,project-14,cloud-sql,us-central1,prod,data,cost,78.99,6.234,0.622,80.92,75.763,1
vertex-ai-080-00316,2026-05-16,project-14,cloud-run,us-central1,dev,data,reliability,37.625,10.293,0.755,101.783,78.454,1
vertex-ai-080-00317,2026-05-17,project-15,pubsub,global,dev,mlops,reliability,23.692,7.583,0.729,137.742,71.588,1
vertex-ai-080-00318,2026-05-18,project-01,cloud-run,global,prod,finops,latency,74.396,5.17,0.685,7.453,63.164,1
vertex-ai-080-00319,2026-05-19,project-10,pubsub,us-central1,prod,data,reliability,40.578,6.869,0.426,70.65,55.443,0
vertex-ai-080-00320,2026-05-20,project-05,gke,europe-west1,prod,mlops,cost,65.035,5.058,0.486,92.639,65.084,0
vertex-ai-080-00321,2026-05-21,project-02,compute,global,staging,security,quality,43.016,5.363,0.299,69.648,48.191,0
vertex-ai-080-00322,2026-05-22,project-06,vertex-ai,global,prod,platform,security,59.191,7.769,0.178,22.63,48.375,0
vertex-ai-080-00323,2026-05-23,project-23,gke,global,staging,finops,quality,59.345,5.557,0.424,76.408,59.72,1
vertex-ai-080-00324,2026-05-24,project-03,pubsub,europe-west1,staging,finops,reliability,47.344,11.473,0.506,66.241,70.711,1
vertex-ai-080-00325,2026-05-25,project-19,compute,asia-south1,dev,finops,security,30.19,22.597,0.7,135.476,100,1
vertex-ai-080-00326,2026-05-26,project-03,compute,us-central1,prod,platform,cost,42.241,8.763,0.805,246.704,99.384,1
vertex-ai-080-00327,2026-05-27,project-04,pubsub,us-east1,staging,security,cost,65.794,5.218,0.416,62.47,58.873,0
vertex-ai-080-00328,2026-05-28,project-01,pubsub,europe-west1,prod,platform,latency,80.955,7.083,0.962,114.485,95.227,1
vertex-ai-080-00329,2026-05-29,project-12,cloud-sql,us-central1,sandbox,security,quality,37.177,16.992,0.604,84.929,86.185,1
vertex-ai-080-00330,2026-05-30,project-08,pubsub,global,prod,mlops,reliability,70.264,11.494,0.445,107.018,82.594,1
vertex-ai-080-00331,2026-05-31,project-02,gke,asia-south1,dev,data,latency,47.752,8.775,0.592,162.831,81.654,1
vertex-ai-080-00332,2026-06-01,project-08,bigquery,us-east1,sandbox,mlops,security,84.811,9.331,0.735,144.107,98.197,1
vertex-ai-080-00333,2026-06-02,project-01,pubsub,asia-south1,sandbox,mlops,cost,38.253,6.146,0.59,92.354,61.848,0
vertex-ai-080-00334,2026-06-03,project-01,cloud-run,us-central1,prod,data,reliability,87.414,11.394,0.449,141.924,93.593,1
vertex-ai-080-00335,2026-06-04,project-23,compute,global,prod,platform,reliability,75.622,8.185,0.677,210.83,100,1
vertex-ai-080-00336,2026-06-05,project-17,bigquery,global,prod,platform,cost,63.902,16.312,0.291,35.059,75.725,1
vertex-ai-080-00337,2026-06-06,project-01,cloud-sql,global,staging,backend,reliability,22.016,9.748,0.511,130.391,67.351,1
vertex-ai-080-00338,2026-06-07,project-19,cloud-sql,global,prod,security,reliability,65.36,19.045,0.435,142.637,100,1
vertex-ai-080-00339,2026-06-08,project-23,cloud-sql,europe-west1,prod,mlops,cost,74.057,11.089,0.259,96.277,74.9,1
vertex-ai-080-00340,2026-06-09,project-23,vertex-ai,us-east1,prod,mlops,quality,78.719,11.837,0.63,173.809,100,1
vertex-ai-080-00341,2026-06-10,project-04,cloud-run,asia-south1,prod,finops,cost,87.178,9.257,0.488,136.266,89.064,1
vertex-ai-080-00342,2026-06-11,project-18,bigquery,us-central1,staging,finops,security,75.393,17.818,0.548,178.345,100,1
vertex-ai-080-00343,2026-06-12,project-15,gke,asia-south1,prod,finops,latency,51.577,5.657,0.287,193.28,69.483,1
vertex-ai-080-00344,2026-06-13,project-07,cloud-run,europe-west1,prod,finops,cost,62.375,5.371,0.807,143.385,83.519,1
vertex-ai-080-00345,2026-06-14,project-22,cloud-sql,us-central1,prod,finops,quality,90.773,6.732,0.311,118.286,75.614,1
vertex-ai-080-00346,2026-06-15,project-05,cloud-sql,europe-west1,staging,backend,latency,30.902,6.551,0.336,176.05,63.535,0
vertex-ai-080-00347,2026-06-16,project-23,gke,europe-west1,prod,platform,security,74.261,12.602,0.325,163.797,90.658,1
vertex-ai-080-00348,2026-06-17,project-21,gke,asia-south1,prod,platform,quality,80.731,7.789,0.629,119.884,85.928,1
vertex-ai-080-00349,2026-06-18,project-05,gke,us-central1,dev,data,cost,34.463,4.283,0.455,154.675,60.537,0
vertex-ai-080-00350,2026-06-19,project-10,pubsub,asia-south1,prod,security,latency,79.391,10.466,0.719,98.699,91.766,1
vertex-ai-080-00351,2026-06-20,project-22,pubsub,us-central1,prod,finops,quality,75.489,12.374,0.378,185.505,95.577,1
vertex-ai-080-00352,2026-06-21,project-09,vertex-ai,us-central1,dev,finops,reliability,35.198,4.178,0.61,129.857,62.355,0
vertex-ai-080-00353,2026-06-22,project-05,bigquery,asia-south1,prod,finops,security,56.716,10.694,0.667,15.513,70.411,1
vertex-ai-080-00354,2026-06-23,project-09,bigquery,asia-south1,prod,mlops,reliability,40.825,6.466,0.717,121.317,72.163,1
vertex-ai-080-00355,2026-06-24,project-22,pubsub,asia-south1,dev,finops,reliability,56.414,8.371,0.347,92.844,64.962,0
vertex-ai-080-00356,2026-06-25,project-18,gke,global,sandbox,platform,quality,32.562,23.752,0.499,137.402,100,1
vertex-ai-080-00357,2026-06-26,project-20,cloud-run,global,sandbox,security,security,24.154,9.577,0.771,53.651,65.609,0
vertex-ai-080-00358,2026-06-27,project-07,cloud-sql,europe-west1,prod,platform,quality,101.227,14.605,0.815,210.799,100,1
vertex-ai-080-00359,2026-06-28,project-17,pubsub,global,prod,backend,reliability,49.503,11.581,0.835,144.187,94.601,1
vertex-ai-080-00360,2026-06-29,project-04,gke,global,staging,security,cost,65.833,16.267,0.806,35.515,94.387,1
vertex-ai-080-00361,2026-01-01,project-04,cloud-run,europe-west1,staging,finops,quality,58.117,5.035,0.495,193.421,77.622,1
vertex-ai-080-00362,2026-01-02,project-10,cloud-run,us-east1,prod,mlops,security,57.462,17.681,0.783,236.246,100,1
vertex-ai-080-00363,2026-01-03,project-22,cloud-sql,us-east1,prod,platform,latency,59.892,15.179,0.774,40.802,89.42,1
vertex-ai-080-00364,2026-01-04,project-01,vertex-ai,us-central1,prod,backend,cost,43.921,9.007,0.41,150.517,72.689,0
vertex-ai-080-00365,2026-01-05,project-24,cloud-run,us-east1,sandbox,data,security,53.202,9.047,0.781,115.251,83.873,1
vertex-ai-080-00366,2026-01-06,project-03,bigquery,global,prod,security,cost,30.374,4.409,0.548,192.374,68.153,1
vertex-ai-080-00367,2026-01-07,project-14,pubsub,asia-south1,sandbox,finops,security,44.582,9.541,0.424,124.77,70.902,1
vertex-ai-080-00368,2026-01-08,project-11,bigquery,us-central1,sandbox,security,reliability,24.436,13.222,0.571,207.766,89.688,1
vertex-ai-080-00369,2026-01-09,project-03,vertex-ai,europe-west1,dev,finops,cost,50.799,6.992,0.365,207.503,77.13,1
vertex-ai-080-00370,2026-01-10,project-05,bigquery,asia-south1,staging,mlops,cost,37.415,12.062,0.693,191.053,93.357,1
vertex-ai-080-00371,2026-01-11,project-02,pubsub,us-central1,sandbox,data,security,64.049,15.723,0.207,76.317,77.479,1
vertex-ai-080-00372,2026-01-12,project-06,pubsub,us-central1,dev,mlops,reliability,38.334,9.219,0.28,101.976,59.599,0
vertex-ai-080-00373,2026-01-13,project-06,vertex-ai,europe-west1,dev,security,quality,53.645,6.158,0.376,122.371,64.15,0
vertex-ai-080-00374,2026-01-14,project-13,cloud-run,europe-west1,staging,backend,security,72.51,10.812,0.483,160.108,90.861,1
vertex-ai-080-00375,2026-01-15,project-12,gke,europe-west1,prod,data,latency,31.909,5.878,0.564,101.962,59.493,0
vertex-ai-080-00376,2026-01-16,project-10,bigquery,us-east1,sandbox,security,cost,57.708,7.627,0.367,169.382,75.541,1
vertex-ai-080-00377,2026-01-17,project-07,vertex-ai,asia-south1,staging,mlops,cost,36.369,4.705,0.187,72.334,40.801,0
vertex-ai-080-00378,2026-01-18,project-22,gke,asia-south1,prod,security,security,72.453,5.932,0.326,182.905,77.284,1
vertex-ai-080-00379,2026-01-19,project-08,cloud-sql,asia-south1,sandbox,finops,quality,57.602,7.112,0.669,0.0,60.17,0
vertex-ai-080-00380,2026-01-20,project-23,cloud-sql,us-east1,sandbox,data,cost,42.467,9.379,0.591,125.839,75.784,1
vertex-ai-080-00381,2026-01-21,project-10,cloud-sql,europe-west1,sandbox,platform,reliability,42.445,8.51,0.457,129.0,69.52,0
vertex-ai-080-00382,2026-01-22,project-02,compute,global,prod,platform,cost,36.814,9.655,0.687,145.532,80.682,1
vertex-ai-080-00383,2026-01-23,project-07,compute,asia-south1,dev,security,cost,48.435,8.442,0.309,90.114,60.607,0
vertex-ai-080-00384,2026-01-24,project-21,bigquery,europe-west1,dev,finops,reliability,45.968,11.826,0.436,168.536,83.521,1
vertex-ai-080-00385,2026-01-25,project-08,bigquery,us-east1,prod,mlops,security,70.511,11.754,0.181,121.522,76.162,1
vertex-ai-080-00386,2026-01-26,project-05,vertex-ai,asia-south1,prod,backend,reliability,74.419,9.943,0.578,109.069,85.383,1
vertex-ai-080-00387,2026-01-27,project-22,cloud-run,europe-west1,sandbox,mlops,security,69.379,12.083,0.647,133.705,94.62,1
vertex-ai-080-00388,2026-01-28,project-08,cloud-run,asia-south1,prod,data,quality,116.082,17.383,0.358,164.251,100,1
vertex-ai-080-00389,2026-01-29,project-04,vertex-ai,europe-west1,sandbox,platform,cost,61.909,6.938,0.724,87.209,75.915,1
vertex-ai-080-00390,2026-01-30,project-22,vertex-ai,global,dev,data,reliability,62.843,8.89,0.864,112.13,89.331,1
vertex-ai-080-00391,2026-01-31,project-01,cloud-sql,asia-south1,dev,mlops,latency,41.675,9.369,0.933,92.303,82.563,1
vertex-ai-080-00392,2026-02-01,project-20,cloud-run,us-east1,dev,data,reliability,54.479,16.786,0.422,149.561,94.816,1
vertex-ai-080-00393,2026-02-02,project-13,compute,global,staging,platform,reliability,41.52,6.288,0.368,192.421,70.145,1
vertex-ai-080-00394,2026-02-03,project-12,cloud-sql,asia-south1,prod,platform,latency,50.701,5.774,0.429,0.0,46.233,0
vertex-ai-080-00395,2026-02-04,project-11,pubsub,us-central1,prod,finops,cost,81.298,22.357,0.413,39.269,100,1
vertex-ai-080-00396,2026-02-05,project-17,cloud-sql,global,prod,backend,cost,44.064,3.124,0.511,8.71,41.867,0
vertex-ai-080-00397,2026-02-06,project-14,compute,global,dev,backend,reliability,88.29,7.714,0.67,124.382,90.49,1
vertex-ai-080-00398,2026-02-07,project-01,gke,global,prod,finops,cost,84.504,33.089,0.419,110.981,100,1
vertex-ai-080-00399,2026-02-08,project-14,compute,global,prod,platform,latency,69.143,10.777,0.392,229.714,96.566,1
vertex-ai-080-00400,2026-02-09,project-02,cloud-run,global,staging,mlops,cost,70.473,9.964,0.642,77.824,81.734,1
vertex-ai-080-00401,2026-02-10,project-15,vertex-ai,us-central1,prod,finops,latency,30.794,9.795,0.553,102.591,67.949,1
vertex-ai-080-00402,2026-02-11,project-24,bigquery,asia-south1,prod,platform,quality,62.715,6.371,0.806,159.237,88.248,1
vertex-ai-080-00403,2026-02-12,project-05,vertex-ai,asia-south1,staging,backend,latency,31.938,4.297,0.44,121.931,54.386,0
vertex-ai-080-00404,2026-02-13,project-14,pubsub,us-east1,prod,platform,security,63.483,10.579,0.559,80.253,78.172,1
vertex-ai-080-00405,2026-02-14,project-16,gke,europe-west1,prod,finops,reliability,73.794,4.417,0.773,153.128,85.52,1
vertex-ai-080-00406,2026-02-15,project-23,bigquery,europe-west1,dev,backend,quality,27.363,12.708,0.649,85.922,74.474,0
vertex-ai-080-00407,2026-02-16,project-22,bigquery,global,prod,security,quality,89.833,4.826,0.417,235.184,91.595,1
vertex-ai-080-00408,2026-02-17,project-11,compute,us-east1,dev,backend,security,57.457,9.129,0.569,114.135,77.971,1
vertex-ai-080-00409,2026-02-18,project-01,cloud-run,global,prod,platform,security,63.579,14.128,0.506,54.063,80.812,1
vertex-ai-080-00410,2026-02-19,project-18,gke,global,prod,data,security,74.216,12.388,0.427,179.069,95.94,1
vertex-ai-080-00411,2026-02-20,project-23,cloud-sql,global,dev,finops,quality,61.269,4.917,0.331,110.015,60.546,0
vertex-ai-080-00412,2026-02-21,project-02,vertex-ai,global,staging,platform,cost,59.089,10.322,0.646,53.935,75.241,1
vertex-ai-080-00413,2026-02-22,project-06,compute,europe-west1,prod,platform,security,51.069,6.729,0.436,172.275,73.959,0
vertex-ai-080-00414,2026-02-23,project-19,cloud-run,us-east1,dev,security,reliability,51.524,10.289,0.477,105.93,74.184,1
vertex-ai-080-00415,2026-02-24,project-08,compute,global,dev,backend,cost,29.482,7.289,0.438,162.307,66.326,0
vertex-ai-080-00416,2026-02-25,project-17,bigquery,asia-south1,sandbox,mlops,latency,57.516,8.304,0.676,126.183,81.568,1
vertex-ai-080-00417,2026-02-26,project-01,pubsub,global,dev,platform,reliability,44.684,9.367,0.471,50.561,61.354,0
vertex-ai-080-00418,2026-02-27,project-11,cloud-sql,europe-west1,staging,mlops,reliability,52.505,7.646,0.523,113.151,71.024,1
vertex-ai-080-00419,2026-02-28,project-11,cloud-sql,asia-south1,prod,data,reliability,79.159,9.399,0.424,163.461,88.315,1
vertex-ai-080-00420,2026-03-01,project-04,compute,global,prod,data,quality,45.221,13.849,0.513,129.012,84.911,1
vertex-ai-080-00421,2026-03-02,project-16,cloud-run,europe-west1,prod,data,security,79.435,23.083,0.685,115.201,100,1
vertex-ai-080-00422,2026-03-03,project-05,compute,europe-west1,prod,finops,cost,72.657,8.319,0.937,175.32,100,1
vertex-ai-080-00423,2026-03-04,project-09,vertex-ai,us-east1,prod,data,security,93.649,9.753,0.724,72.67,91.472,1
vertex-ai-080-00424,2026-03-05,project-21,cloud-run,asia-south1,prod,data,cost,106.496,6.934,0.606,129.344,93.526,1
vertex-ai-080-00425,2026-03-06,project-04,cloud-sql,us-central1,staging,security,latency,57.142,10.168,0.619,162.89,89.145,1
vertex-ai-080-00426,2026-03-07,project-14,cloud-run,us-east1,prod,data,cost,80.116,10.824,0.666,134.948,96.287,1
vertex-ai-080-00427,2026-03-08,project-02,bigquery,us-central1,prod,security,cost,85.977,9.469,0.441,133.421,87.079,1
vertex-ai-080-00428,2026-03-09,project-18,compute,us-east1,sandbox,platform,security,65.686,15.064,0.658,129.722,100,1
vertex-ai-080-00429,2026-03-10,project-10,compute,asia-south1,dev,finops,cost,64.372,10.16,0.503,139.323,84.16,1
vertex-ai-080-00430,2026-03-11,project-11,bigquery,global,staging,security,latency,34.667,6.962,0.636,121.377,68.339,1
vertex-ai-080-00431,2026-03-12,project-19,compute,europe-west1,staging,platform,quality,37.217,9.971,0.893,192.566,95.629,1
vertex-ai-080-00432,2026-03-13,project-11,vertex-ai,global,dev,backend,cost,65.198,10.136,0.332,143.067,78.954,1
vertex-ai-080-00433,2026-03-14,project-15,cloud-sql,us-central1,prod,backend,quality,51.304,8.308,0.707,119.066,79.451,1
vertex-ai-080-00434,2026-03-15,project-24,bigquery,us-east1,prod,mlops,security,37.396,14.699,0.322,183.585,85.429,1
vertex-ai-080-00435,2026-03-16,project-09,vertex-ai,us-east1,dev,security,latency,3.968,12.839,0.169,116.516,54.253,0
